Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,941,31.71,25.83,32479,2,148,624,416.64,426.92,93.06,25.14,5.39,0.0246,0.0463, 419, 1,34.34,21.81,95443.74,435559.343750,0
2,941,31.71,25.83,32479,2,148,624,416.64,426.92,93.06,25.14,5.39,0.0241,0.0453, 418, 1,34.32,21.93,95444.71,438637.812500,0
3,941,31.67,25.91,32481,2,153,634,414.25,431.42,92.15,25.14,5.39,0.0241,0.0453, 418, 1,34.32,21.93,95444.71,438637.812500,0
4,941,31.67,25.91,32481,2,153,634,414.25,431.42,92.15,25.14,5.39,0.0234,0.0440, 417, 1,34.32,21.93,95444.71,438637.812500,0
5,941,31.61,25.95,32483,2,162,634,414.25,431.42,92.15,25.14,5.39,0.0234,0.0440, 417, 1,34.29,21.93,95445.51,442046.187500,0
6,941,31.61,25.95,32483,2,162,644,415.38,431.86,91.28,25.14,5.39,0.0229,0.0431, 417, 1,34.29,21.93,95445.51,442046.187500,0
7,941,31.57,25.99,32488,2,162,644,415.38,431.86,91.28,25.14,5.39,0.0229,0.0431, 417, 1,34.27,21.90,95446.07,440051.562500,0
8,941,31.57,25.99,32488,2,155,633,423.61,428.22,92.24,25.14,5.39,0.0229,0.0431, 417, 1,34.27,21.90,95446.07,440051.562500,0
9,941,31.57,25.99,32488,2,155,633,423.61,428.22,92.24,25.14,5.39,0.0225,0.0422, 416, 1,34.25,21.90,95444.86,437793.937500,0
10,941,31.55,26.03,32492,2,150,627,427.93,432.01,92.81,25.14,5.39,0.0225,0.0422, 416, 1,34.25,21.90,95444.86,437793.937500,0
11,941,31.55,26.03,32492,2,150,627,427.93,432.01,92.81,25.14,5.39,0.0219,0.0411, 416, 1,34.22,21.91,95443.85,438074.875000,0
12,941,31.51,26.04,32497,2,176,610,432.01,430.84,94.26,25.14,5.39,0.0219,0.0411, 416, 1,34.22,21.91,95443.85,438074.875000,0
13,941,31.51,26.04,32497,2,176,610,432.01,430.84,94.26,25.14,5.39,0.0215,0.0404, 415, 1,34.22,21.91,95443.85,438074.875000,0
14,941,31.50,26.07,32498,2,167,610,432.01,430.84,94.26,25.14,5.39,0.0215,0.0404, 415, 1,34.20,21.93,95443.72,439202.218750,0
15,941,31.50,26.07,32498,2,167,650,426.34,427.65,90.79,25.14,5.39,0.0209,0.0392, 415, 1,34.20,21.93,95443.72,439202.218750,0
16,941,31.50,26.07,32499,2,167,650,426.34,427.65,90.79,25.14,5.39,0.0209,0.0392, 415, 1,34.18,21.95,95443.94,440051.562500,0
17,941,31.50,26.07,32499,2,148,623,422.75,432.30,93.09,25.14,5.39,0.0209,0.0392, 415, 1,34.18,21.95,95443.94,440051.562500,0
18,941,31.50,26.07,32499,2,148,623,422.75,432.30,93.09,25.14,5.39,0.0203,0.0381, 414, 1,34.16,21.97,95444.42,438074.875000,0
19,940,31.45,26.14,32497,2,152,630,421.18,431.13,92.56,25.14,5.39,0.0203,0.0381, 414, 1,34.16,21.97,95444.42,438074.875000,0
20,940,31.45,26.14,32497,2,152,630,421.18,431.13,92.56,25.14,5.39,0.0198,0.0372, 414, 1,34.13,22.00,95444.87,438919.843750,0
21,940,31.44,26.17,32496,2,158,653,421.32,442.37,90.48,25.14,5.39,0.0198,0.0372, 414, 1,34.13,22.00,95444.87,438919.843750,0
22,940,31.44,26.17,32496,2,158,653,421.32,442.37,90.48,25.14,5.39,0.0193,0.0363, 413, 1,34.13,22.00,95444.87,438919.843750,0
23,939,31.40,26.18,32502,2,156,653,421.32,442.37,90.48,25.14,5.39,0.0193,0.0363, 413, 1,34.11,22.00,95445.02,440335.406250,0
24,939,31.40,26.18,32502,2,156,635,419.90,431.13,92.06,25.14,5.39,0.0190,0.0357, 413, 1,34.11,22.00,95445.02,440335.406250,0
25,940,31.38,26.17,32504,2,156,635,419.90,431.13,92.06,25.14,5.39,0.0190,0.0357, 413, 1,34.09,22.02,95445.73,440051.562500,0
26,940,31.38,26.17,32504,2,142,615,425.91,434.36,93.88,25.14,5.39,0.0190,0.0357, 413, 1,34.09,22.02,95445.73,440051.562500,0
27,940,31.38,26.17,32504,2,142,615,425.91,434.36,93.88,25.14,5.39,0.0184,0.0347, 412, 1,34.06,22.05,95445.87,438919.843750,0
28,940,31.37,26.21,32507,2,145,620,423.61,442.37,93.41,25.14,5.39,0.0184,0.0347, 412, 1,34.06,22.05,95445.87,438919.843750,0
29,940,31.37,26.21,32507,2,145,620,423.61,442.37,93.41,25.14,5.39,0.0182,0.0342, 412, 1,34.04,22.08,95446.26,438356.156250,0
30,940,31.35,26.19,32507,2,148,630,425.62,440.57,92.56,25.14,5.39,0.0182,0.0342, 412, 1,34.04,22.08,95446.26,438356.156250,0
31,940,31.35,26.19,32507,2,148,630,425.62,440.57,92.56,25.14,5.39,0.0179,0.0337, 411, 1,34.04,22.08,95446.26,438356.156250,0
32,939,31.34,26.32,32513,2,144,630,425.62,440.57,92.56,25.14,5.39,0.0179,0.0337, 411, 1,34.02,22.10,95445.65,440619.625000,0
33,939,31.34,26.32,32513,2,144,618,429.53,435.98,93.60,25.14,5.39,0.0179,0.0337, 411, 1,34.02,22.10,95445.65,440619.625000,0
34,940,31.32,26.26,32508,2,144,618,429.53,435.98,93.60,25.14,5.39,0.0179,0.0337, 411, 1,34.00,22.12,95445.63,442906.562500,0
35,940,31.32,26.26,32508,2,161,642,423.47,449.16,91.47,25.14,5.39,0.0179,0.0337, 411, 1,34.00,22.12,95445.63,442906.562500,0
36,940,31.32,26.26,32508,2,161,642,423.47,449.16,91.47,25.14,5.39,0.0174,0.0327, 411, 1,33.98,22.13,95445.35,442046.187500,0
37,940,31.29,26.30,32511,2,147,622,437.01,438.19,94.14,25.14,5.39,0.0174,0.0327, 411, 1,33.98,22.13,95445.35,442046.187500,0
38,940,31.29,26.30,32511,2,147,622,437.01,438.19,94.14,25.14,5.39,0.0171,0.0322, 410, 1,33.96,22.16,95444.87,441760.125000,0
39,939,31.32,26.27,32511,2,121,583,426.92,435.09,96.79,25.14,5.39,0.0171,0.0322, 410, 1,33.96,22.16,95444.87,441760.125000,0
40,939,31.32,26.27,32511,2,121,583,426.92,435.09,96.79,25.14,5.39,0.0169,0.0317, 410, 1,33.96,22.16,95444.87,441760.125000,0
41,938,31.30,26.27,32510,2,151,583,426.92,435.09,96.79,25.14,5.39,0.0169,0.0317, 410, 1,33.94,22.18,95444.26,440619.625000,0
42,938,31.30,26.27,32510,2,151,628,431.13,444.47,92.74,25.14,5.39,0.0166,0.0312, 410, 1,33.94,22.18,95444.26,440619.625000,0
43,938,31.30,26.27,32509,2,151,628,431.13,444.47,92.74,25.14,5.39,0.0166,0.0312, 410, 1,33.92,22.19,95443.38,440619.625000,0
44,938,31.30,26.27,32509,2,156,636,430.40,435.98,92.03,25.14,5.39,0.0166,0.0312, 410, 1,33.92,22.19,95443.38,440619.625000,0
45,938,31.30,26.27,32509,2,156,636,430.40,435.98,92.03,25.14,5.39,0.0165,0.0311, 409, 1,33.91,22.21,95443.45,443194.125000,0
46,938,31.28,26.32,32511,2,146,616,430.84,439.08,93.79,25.14,5.39,0.0165,0.0311, 409, 1,33.91,22.21,95443.45,443194.125000,0
47,938,31.28,26.32,32511,2,146,616,430.84,439.08,93.79,25.14,5.39,0.0163,0.0307, 409, 1,33.89,22.22,95443.12,440904.187500,0
48,937,31.28,26.31,32513,2,143,616,432.59,442.22,93.79,25.14,5.39,0.0163,0.0307, 409, 1,33.89,22.22,95443.12,440904.187500,0
