Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,2065,34.62,23.77,31666,3,273,777,382.06,408.68,79.67,25.14,5.41,0.1609,0.3026, 451, 2,36.81,20.27,97661.62,482336.312500,0
2,2065,34.62,23.77,31666,3,273,777,382.06,408.68,79.67,25.14,5.41,0.1553,0.2919, 448, 2,36.79,20.29,97661.35,482336.312500,0
3,2068,34.58,23.81,31675,3,271,774,379.10,419.62,79.89,25.14,5.41,0.1553,0.2919, 448, 2,36.79,20.29,97661.35,482336.312500,0
4,2068,34.58,23.81,31675,3,271,774,379.10,419.62,79.89,25.14,5.41,0.1498,0.2816, 445, 2,36.79,20.29,97661.35,482336.312500,0
5,2070,34.52,23.90,31683,3,271,774,379.10,419.62,79.89,25.14,5.41,0.1498,0.2816, 445, 2,36.78,20.26,97661.63,484046.312500,0
6,2070,34.52,23.90,31683,3,271,783,384.14,409.79,79.21,25.14,5.41,0.1447,0.2720, 441, 2,36.78,20.26,97661.63,484046.312500,0
7,2070,34.48,23.89,31695,3,271,783,384.14,409.79,79.21,25.14,5.41,0.1447,0.2720, 441, 2,36.76,20.28,97662.04,483703.343750,0
8,2070,34.48,23.89,31695,3,267,770,377.31,410.90,80.16,25.14,5.41,0.1447,0.2720, 441, 2,36.76,20.28,97662.04,483703.343750,0
9,2070,34.48,23.89,31695,3,267,770,377.31,410.90,80.16,25.14,5.41,0.1392,0.2618, 438, 2,36.74,20.29,97662.60,484046.312500,0
10,2072,34.42,23.97,31703,3,250,751,366.49,426.20,81.61,25.14,5.41,0.1392,0.2618, 438, 2,36.74,20.29,97662.60,484046.312500,0
11,2072,34.42,23.97,31703,3,250,751,366.49,426.20,81.61,25.14,5.41,0.1346,0.2530, 435, 2,36.73,20.32,97662.98,485078.156250,0
12,2072,34.42,23.97,31704,3,258,760,373.88,413.97,80.95,25.14,5.41,0.1346,0.2530, 435, 2,36.73,20.32,97662.98,485078.156250,0
13,2072,34.42,23.97,31704,3,258,760,373.88,413.97,80.95,25.14,5.41,0.1300,0.2443, 431, 2,36.73,20.32,97662.98,485078.156250,0
14,2073,34.37,23.99,31703,3,279,760,373.88,413.97,80.95,25.14,5.41,0.1300,0.2443, 431, 2,36.71,20.30,97663.35,485423.093750,0
15,2073,34.37,23.99,31703,3,279,769,374.38,420.61,80.24,25.14,5.41,0.1255,0.2359, 428, 2,36.71,20.30,97663.35,485423.093750,0
16,2073,34.34,24.00,31703,3,279,769,374.38,420.61,80.24,25.14,5.41,0.1255,0.2359, 428, 2,36.69,20.35,97663.02,487155.093750,0
17,2073,34.34,24.00,31703,3,275,779,368.98,421.32,79.53,25.14,5.41,0.1255,0.2359, 428, 2,36.69,20.35,97663.02,487155.093750,0
18,2073,34.34,24.00,31703,3,275,779,368.98,421.32,79.53,25.14,5.41,0.1212,0.2279, 425, 2,36.68,20.36,97663.36,489249.875000,0
19,2074,34.32,24.03,31712,3,274,778,377.95,420.18,79.62,25.14,5.41,0.1212,0.2279, 425, 2,36.68,20.36,97663.36,489249.875000,0
20,2074,34.32,24.03,31712,3,274,778,377.95,420.18,79.62,25.14,5.41,0.1172,0.2204, 422, 2,36.66,20.38,97663.93,487502.968750,0
21,2074,34.27,24.01,31718,3,257,759,381.16,435.68,81.00,25.14,5.41,0.1172,0.2204, 422, 2,36.66,20.38,97663.93,487502.968750,0
22,2074,34.27,24.01,31718,3,257,759,381.16,435.68,81.00,25.14,5.41,0.1133,0.2131, 419, 2,36.66,20.38,97663.93,487502.968750,0
23,2077,34.30,24.08,31727,3,283,759,381.16,435.68,81.00,25.14,5.41,0.1133,0.2131, 419, 2,36.64,20.39,97663.91,489249.875000,0
24,2077,34.30,24.08,31727,3,283,772,385.57,437.90,80.05,25.14,5.41,0.1095,0.2058, 416, 2,36.64,20.39,97663.91,489249.875000,0
25,2078,34.24,24.07,31721,3,283,772,385.57,437.90,80.05,25.14,5.41,0.1095,0.2058, 416, 2,36.62,20.39,97664.77,488899.500000,0
26,2078,34.24,24.07,31721,3,286,789,370.10,438.49,78.73,25.14,5.41,0.1095,0.2058, 416, 2,36.62,20.39,97664.77,488899.500000,0
27,2078,34.24,24.07,31721,3,286,789,370.10,438.49,78.73,25.14,5.41,0.1060,0.1993, 413, 2,36.60,20.43,97665.32,488549.625000,0
28,2078,34.24,24.13,31725,3,251,753,377.95,425.62,81.47,25.14,5.41,0.1060,0.1993, 413, 2,36.60,20.43,97665.32,488549.625000,0
29,2078,34.24,24.13,31725,3,251,753,377.95,425.62,81.47,25.14,5.41,0.1029,0.1935, 410, 2,36.59,20.46,97665.24,489600.750000,0
30,2079,34.24,24.11,31728,3,266,769,387.14,437.31,80.26,25.14,5.41,0.1029,0.1935, 410, 2,36.59,20.46,97665.24,489600.750000,0
31,2079,34.24,24.11,31728,3,266,769,387.14,437.31,80.26,25.14,5.41,0.1001,0.1881, 407, 2,36.59,20.46,97665.24,489600.750000,0
32,2080,34.22,24.19,31730,3,311,769,387.14,437.31,80.26,25.14,5.41,0.1001,0.1881, 407, 2,36.57,20.48,97665.55,489249.875000,0
33,2080,34.22,24.19,31730,3,311,805,384.66,426.92,76.89,25.14,5.41,0.0970,0.1823, 405, 2,36.57,20.48,97665.55,489249.875000,0
34,2083,34.19,24.16,31731,3,311,805,384.66,426.92,76.89,25.14,5.41,0.0970,0.1823, 405, 2,36.55,20.49,97665.86,491009.343750,0
35,2083,34.19,24.16,31731,3,285,789,383.36,434.36,78.76,25.14,5.41,0.0970,0.1823, 405, 2,36.55,20.49,97665.86,491009.343750,0
36,2083,34.19,24.16,31731,3,285,789,383.36,434.36,78.76,25.14,5.41,0.0943,0.1772, 404, 2,36.54,20.50,97666.27,489600.750000,0
37,2089,34.19,24.14,31728,3,273,776,388.85,430.70,79.75,25.14,5.41,0.0943,0.1772, 404, 2,36.54,20.50,97666.27,489600.750000,0
38,2089,34.19,24.14,31728,3,273,776,388.85,430.70,79.75,25.14,5.41,0.0918,0.1727, 403, 2,36.52,20.56,97667.05,489600.750000,0
39,2089,34.19,24.14,31721,3,290,787,382.58,440.87,78.92,25.14,5.41,0.0918,0.1727, 403, 2,36.52,20.56,97667.05,489600.750000,0
