Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,2161,32.05,30.57,31785,3,407,837,449.46,512.36,72.07,25.14,5.42,0.1427,0.2684, 400, 2,34.65,25.61,97736.20,457142.843750,0
2,2161,32.03,30.54,31783,3,355,820,443.57,514.97,75.14,25.14,5.42,0.1427,0.2684, 400, 2,34.65,25.61,97736.20,457142.843750,0
3,2161,32.03,30.54,31783,3,355,820,443.57,514.97,75.14,25.14,5.42,0.1420,0.2669, 400, 2,34.65,25.61,97736.20,457142.843750,0
4,2161,32.03,30.54,31788,3,382,829,447.33,514.27,73.48,25.14,5.42,0.1420,0.2669, 400, 2,34.65,25.61,97736.36,456531.437500,0
5,2161,32.03,30.54,31788,3,382,829,447.33,514.27,73.48,25.14,5.42,0.1420,0.2669, 400, 2,34.65,25.61,97736.36,456531.437500,0
6,2161,32.01,30.60,31794,3,382,829,447.33,514.27,73.48,25.14,5.42,0.1420,0.2669, 400, 2,34.65,25.60,97736.45,458987.000000,0
7,2161,32.01,30.60,31794,3,382,829,445.07,516.89,73.48,25.14,5.42,0.1416,0.2661, 400, 2,34.65,25.60,97736.45,458987.000000,0
8,2161,32.01,30.60,31794,3,382,829,445.07,516.89,73.48,25.14,5.42,0.1416,0.2661, 400, 2,34.65,25.56,97736.07,459295.812500,0
9,2161,32.01,30.52,31797,3,388,831,448.70,514.62,73.16,25.14,5.42,0.1416,0.2661, 400, 2,34.65,25.56,97736.07,459295.812500,0
10,2161,32.01,30.52,31797,3,388,831,448.70,514.62,73.16,25.14,5.42,0.1415,0.2659, 400, 2,34.65,25.58,97736.33,459295.812500,0
11,2162,32.02,30.54,31799,3,383,829,441.62,512.71,73.45,25.14,5.42,0.1415,0.2659, 400, 2,34.65,25.58,97736.33,459295.812500,0
12,2162,32.02,30.54,31799,3,383,829,441.62,512.71,73.45,25.14,5.42,0.1411,0.2652, 400, 2,34.65,25.55,97736.55,459295.812500,0
