Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1241,32.42,26.22,31883,2,173,658,377.69,423.47,89.60,25.14,5.41,0.2137,0.4017, 545, 2,34.98,21.98,95221.91,513540.625000,0
2,1241,32.42,26.22,31883,2,173,658,377.69,423.47,89.60,25.14,5.41,0.2074,0.3899, 543, 2,34.95,21.99,95220.48,508946.312500,0
3,1235,32.35,26.22,31888,2,148,623,378.97,428.51,92.62,25.14,5.41,0.2074,0.3899, 543, 2,34.95,21.99,95220.48,508946.312500,0
4,1235,32.35,26.22,31888,2,148,623,378.97,428.51,92.62,25.14,5.41,0.2020,0.3797, 540, 2,34.93,22.01,95220.57,508188.593750,0
5,1221,32.31,26.28,31896,2,145,619,372.99,424.47,93.00,25.14,5.41,0.2020,0.3797, 540, 2,34.93,22.01,95220.57,508188.593750,0
6,1221,32.31,26.28,31896,2,145,619,372.99,424.47,93.00,25.14,5.41,0.1964,0.3693, 538, 2,34.93,22.01,95220.57,508188.593750,0
7,1214,32.25,26.31,31904,2,145,619,372.99,424.47,93.00,25.14,5.41,0.1964,0.3693, 538, 2,34.91,22.01,95221.15,508188.593750,0
8,1214,32.25,26.31,31904,2,150,627,387.53,432.16,92.31,25.14,5.41,0.1903,0.3577, 535, 2,34.91,22.01,95221.15,508188.593750,0
9,1206,32.22,26.37,31911,2,150,627,387.53,432.16,92.31,25.14,5.41,0.1903,0.3577, 535, 2,34.89,22.03,95222.34,511233.156250,0
10,1206,32.22,26.37,31911,2,158,637,376.54,420.61,91.40,25.14,5.41,0.1903,0.3577, 535, 2,34.89,22.03,95222.34,511233.156250,0
11,1206,32.22,26.37,31911,2,158,637,376.54,420.61,91.40,25.14,5.41,0.1837,0.3453, 533, 2,34.87,22.03,95223.27,513154.593750,0
12,1202,32.19,26.42,31918,2,131,599,384.53,433.91,94.78,25.14,5.41,0.1837,0.3453, 533, 2,34.87,22.03,95223.27,513154.593750,0
13,1202,32.19,26.42,31918,2,131,599,384.53,433.91,94.78,25.14,5.41,0.1778,0.3343, 530, 2,34.84,22.06,95223.73,516259.125000,0
14,1202,32.19,26.42,31926,2,140,612,384.14,430.40,93.60,25.14,5.41,0.1778,0.3343, 530, 2,34.84,22.06,95223.73,516259.125000,0
15,1202,32.19,26.42,31926,2,140,612,384.14,430.40,93.60,25.14,5.41,0.1722,0.3238, 527, 2,34.84,22.06,95223.73,516259.125000,0
16,1198,32.14,26.49,31933,2,159,612,384.14,430.40,93.60,25.14,5.41,0.1722,0.3238, 527, 2,34.82,22.07,95224.08,513540.625000,0
17,1198,32.14,26.49,31933,2,159,640,389.24,426.78,90.91,25.14,5.41,0.1665,0.3130, 524, 2,34.82,22.07,95224.08,513540.625000,0
18,1195,32.09,26.49,31932,2,159,640,389.24,426.78,90.91,25.14,5.41,0.1665,0.3130, 524, 2,34.79,22.10,95223.96,511233.156250,0
19,1195,32.09,26.49,31932,2,131,599,386.36,439.38,94.81,25.14,5.41,0.1665,0.3130, 524, 2,34.79,22.10,95223.96,511233.156250,0
20,1195,32.09,26.49,31932,2,131,599,386.36,439.38,94.81,25.14,5.41,0.1606,0.3019, 522, 2,34.77,22.12,95223.73,515869.031250,0
21,1194,32.10,26.51,31932,2,153,631,386.36,442.22,91.96,25.14,5.41,0.1606,0.3019, 522, 2,34.77,22.12,95223.73,515869.031250,0
22,1194,32.10,26.51,31932,2,153,631,386.36,442.22,91.96,25.14,5.41,0.1553,0.2920, 519, 2,34.75,22.16,95223.60,513927.218750,0
