Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,955,31.09,27.14,32458,2,177,664,415.80,425.19,89.23,25.14,5.39,0.0297,0.0557, 421, 1,33.69,22.96,95508.48,428720.968750,0
2,955,31.05,27.14,32454,2,180,668,421.75,430.11,88.87,25.14,5.39,0.0297,0.0557, 421, 1,33.69,22.96,95508.48,428720.968750,0
3,955,31.05,27.14,32454,2,180,668,421.75,430.11,88.87,25.14,5.39,0.0292,0.0549, 420, 1,33.69,22.96,95508.48,428720.968750,0
4,955,31.02,27.17,32455,2,180,668,421.75,430.11,88.87,25.14,5.39,0.0292,0.0549, 420, 1,33.67,22.95,95507.91,427646.687500,0
5,955,31.02,27.17,32455,2,170,654,426.20,430.40,90.08,25.14,5.39,0.0286,0.0538, 420, 1,33.67,22.95,95507.91,427646.687500,0
6,955,30.96,27.24,32457,2,170,654,426.20,430.40,90.08,25.14,5.39,0.0286,0.0538, 420, 1,33.65,22.98,95507.96,426577.781250,0
7,955,30.96,27.24,32457,2,190,680,410.76,423.04,88.93,25.14,5.39,0.0286,0.0538, 420, 1,33.65,22.98,95507.96,426577.781250,0
8,955,30.96,27.24,32457,2,190,680,410.76,423.04,88.93,25.14,5.39,0.0281,0.0529, 419, 1,33.64,22.99,95508.79,427914.750000,0
9,954,30.97,27.25,32462,2,173,658,421.32,422.18,89.72,25.14,5.39,0.0281,0.0529, 419, 1,33.64,22.99,95508.79,427914.750000,0
10,954,30.97,27.25,32462,2,173,658,421.32,422.18,89.72,25.14,5.39,0.0277,0.0521, 418, 1,33.62,23.01,95510.72,427646.687500,0
11,954,30.90,27.37,32465,2,173,658,417.92,435.24,89.72,25.14,5.39,0.0277,0.0521, 418, 1,33.62,23.01,95510.72,427646.687500,0
12,954,30.90,27.37,32465,2,173,658,417.92,435.24,89.72,25.14,5.39,0.0273,0.0514, 418, 1,33.62,23.01,95510.72,427646.687500,0
13,954,30.90,27.33,32470,2,173,658,417.92,435.24,89.72,25.14,5.39,0.0273,0.0514, 418, 1,33.60,23.01,95510.58,430885.750000,0
14,954,30.90,27.33,32470,2,173,659,428.37,423.76,89.66,25.14,5.39,0.0270,0.0507, 417, 1,33.60,23.01,95510.58,430885.750000,0
15,955,30.86,27.39,32469,2,173,659,428.37,423.76,89.66,25.14,5.39,0.0270,0.0507, 417, 1,33.59,23.03,95510.68,427914.750000,0
16,955,30.86,27.39,32469,2,169,653,423.33,430.40,90.18,25.14,5.39,0.0270,0.0507, 417, 1,33.59,23.03,95510.68,427914.750000,0
17,955,30.86,27.39,32469,2,169,653,423.33,430.40,90.18,25.14,5.39,0.0268,0.0504, 417, 1,33.57,23.04,95510.72,427111.562500,0
18,953,30.85,27.37,32472,2,169,654,419.62,427.93,90.11,25.14,5.39,0.0268,0.0504, 417, 1,33.57,23.04,95510.72,427111.562500,0
19,953,30.85,27.37,32472,2,169,654,419.62,427.93,90.11,25.14,5.39,0.0266,0.0499, 417, 1,33.55,23.05,95509.87,428451.875000,0
20,953,30.82,27.39,32473,2,165,648,428.80,423.76,90.63,25.14,5.39,0.0266,0.0499, 417, 1,33.55,23.05,95509.87,428451.875000,0
21,953,30.82,27.39,32473,2,165,648,428.80,423.76,90.63,25.14,5.39,0.0262,0.0493, 416, 1,33.55,23.05,95509.87,428451.875000,0
22,953,30.81,27.40,32474,2,164,648,428.80,423.76,90.63,25.14,5.39,0.0262,0.0493, 416, 1,33.54,23.06,95509.24,430071.406250,0
23,953,30.81,27.40,32474,2,164,646,421.47,432.59,90.76,25.14,5.39,0.0259,0.0487, 416, 1,33.54,23.06,95509.24,430071.406250,0
24,953,30.79,27.47,32475,2,164,646,421.47,432.59,90.76,25.14,5.39,0.0259,0.0487, 416, 1,33.52,23.08,95508.87,430342.500000,0
25,953,30.79,27.47,32475,2,153,631,422.18,434.21,92.06,25.14,5.39,0.0259,0.0487, 416, 1,33.52,23.08,95508.87,430342.500000,0
26,953,30.79,27.47,32475,2,153,631,422.18,434.21,92.06,25.14,5.39,0.0254,0.0477, 415, 1,33.51,23.12,95509.45,431430.375000,0
27,953,30.79,27.47,32473,2,178,665,423.04,430.55,89.11,25.14,5.39,0.0254,0.0477, 415, 1,33.51,23.12,95509.45,431430.375000,0
28,953,30.79,27.47,32473,2,178,665,423.04,430.55,89.11,25.14,5.39,0.0248,0.0466, 415, 1,33.49,23.13,95510.40,431430.375000,0
29,952,30.78,27.40,32468,2,187,677,419.33,433.77,88.15,25.14,5.39,0.0248,0.0466, 415, 1,33.49,23.13,95510.40,431430.375000,0
30,952,30.78,27.40,32468,2,187,677,419.33,433.77,88.15,25.14,5.39,0.0240,0.0452, 415, 1,33.49,23.13,95510.40,431430.375000,0
31,952,30.75,27.46,32470,2,161,677,419.33,433.77,88.15,25.14,5.39,0.0240,0.0452, 415, 1,33.48,23.13,95510.78,429530.187500,0
32,952,30.75,27.46,32470,2,161,642,425.05,429.97,91.10,25.14,5.39,0.0238,0.0448, 414, 1,33.48,23.13,95510.78,429530.187500,0
33,951,30.75,27.48,32472,2,161,642,425.05,429.97,91.10,25.14,5.39,0.0238,0.0448, 414, 1,33.46,23.14,95510.91,427914.750000,0
34,951,30.75,27.48,32472,2,164,666,422.61,425.48,89.08,25.14,5.39,0.0238,0.0448, 414, 1,33.46,23.14,95510.91,427914.750000,0
35,951,30.75,27.48,32472,2,164,666,422.61,425.48,89.08,25.14,5.39,0.0234,0.0440, 414, 1,33.45,23.18,95510.99,430071.406250,0
36,951,30.76,27.48,32477,2,143,616,431.86,433.18,93.37,25.14,5.39,0.0234,0.0440, 414, 1,33.45,23.18,95510.99,430071.406250,0
37,951,30.76,27.48,32477,2,143,616,431.86,433.18,93.37,25.14,5.39,0.0232,0.0437, 413, 1,33.44,23.17,95511.37,428720.968750,0
38,951,30.75,27.51,32478,2,177,664,432.16,434.36,89.23,25.14,5.39,0.0232,0.0437, 413, 1,33.44,23.17,95511.37,428720.968750,0
39,951,30.75,27.51,32478,2,177,664,432.16,434.36,89.23,25.14,5.39,0.0233,0.0438, 413, 1,33.44,23.17,95511.37,428720.968750,0
40,950,30.74,27.48,32477,2,149,664,432.16,434.36,89.23,25.14,5.39,0.0233,0.0438, 413, 1,33.42,23.20,95512.12,428183.156250,0
41,950,30.74,27.48,32477,2,149,626,430.84,437.31,92.56,25.14,5.39,0.0231,0.0434, 413, 1,33.42,23.20,95512.12,428183.156250,0
