Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1295,30.54,30.38,31248,2,179,666,300.15,311.01,89.23,25.14,5.46,0.4795,0.9015, 433, 3,32.95,25.94,96832.80,422355.125000,0
2,1295,30.51,30.40,31251,2,176,662,307.03,316.74,89.57,25.14,5.46,0.4795,0.9015, 433, 3,32.95,25.94,96832.80,422355.125000,0
3,1295,30.51,30.40,31251,2,176,662,307.03,316.74,89.57,25.14,5.46,0.4776,0.8978, 431, 3,32.95,25.94,96832.80,422355.125000,0
4,1296,30.47,30.45,31257,2,160,641,303.93,312.69,91.37,25.14,5.46,0.4776,0.8978, 431, 3,32.93,25.96,96832.68,420533.875000,0
5,1296,30.47,30.45,31257,2,160,641,303.93,312.69,91.37,25.14,5.46,0.4757,0.8943, 430, 3,32.93,25.96,96832.68,420533.875000,0
6,1296,30.45,30.52,31262,2,160,641,303.93,312.69,91.37,25.14,5.46,0.4757,0.8943, 430, 3,32.90,26.01,96833.03,426844.531250,0
7,1296,30.45,30.52,31262,2,181,669,304.75,321.82,88.96,25.14,5.46,0.4743,0.8916, 429, 3,32.90,26.01,96833.03,426844.531250,0
8,1296,30.45,30.52,31262,2,181,669,304.75,321.82,88.96,25.14,5.46,0.4743,0.8916, 429, 3,32.88,26.02,96832.98,424455.968750,0
9,1297,30.40,30.56,31265,2,195,666,304.75,323.35,89.29,25.14,5.46,0.4743,0.8916, 429, 3,32.88,26.02,96832.98,424455.968750,0
10,1297,30.40,30.56,31265,2,195,666,304.75,323.35,89.29,25.14,5.46,0.4727,0.8887, 427, 3,32.86,26.07,96833.32,423140.500000,0
11,1299,30.40,30.56,31271,2,194,686,307.24,333.69,87.62,25.14,5.46,0.4727,0.8887, 427, 3,32.86,26.07,96833.32,423140.500000,0
12,1299,30.40,30.56,31271,2,194,686,307.24,333.69,87.62,25.14,5.46,0.4713,0.8861, 426, 3,32.84,26.09,96833.49,424984.437500,0
13,1306,30.37,30.62,31277,2,168,652,308.39,325.11,90.48,25.14,5.46,0.4713,0.8861, 426, 3,32.84,26.09,96833.49,424984.437500,0
14,1306,30.37,30.62,31277,2,168,652,308.39,325.11,90.48,25.14,5.46,0.4696,0.8829, 425, 3,32.84,26.09,96833.49,424984.437500,0
15,1307,30.35,30.63,31283,2,168,652,308.39,325.11,90.48,25.14,5.46,0.4696,0.8829, 425, 3,32.82,26.08,96833.33,423140.500000,0
16,1307,30.35,30.63,31283,2,192,683,312.59,328.20,87.80,25.14,5.46,0.4679,0.8797, 424, 3,32.82,26.08,96833.33,423140.500000,0
17,1307,30.35,30.63,31283,2,192,683,312.59,328.20,87.80,25.14,5.46,0.4679,0.8797, 424, 3,32.80,26.16,96833.16,424455.968750,0
18,1307,30.35,30.63,31283,2,191,657,315.57,331.21,90.02,25.14,5.46,0.4679,0.8797, 424, 3,32.80,26.16,96833.16,424455.968750,0
19,1307,30.35,30.63,31283,2,191,657,315.57,331.21,90.02,25.14,5.46,0.4664,0.8768, 422, 3,32.78,26.16,96832.73,426577.781250,0
20,1310,30.32,30.67,31288,2,194,686,313.22,329.87,87.59,25.14,5.46,0.4664,0.8768, 422, 3,32.78,26.16,96832.73,426577.781250,0
21,1310,30.32,30.67,31288,2,194,686,313.22,329.87,87.59,25.14,5.46,0.4648,0.8738, 421, 3,32.76,26.21,96832.83,426577.781250,0
22,1315,30.28,30.73,31297,2,193,685,311.11,338.58,87.68,25.14,5.46,0.4648,0.8738, 421, 3,32.76,26.21,96832.83,426577.781250,0
23,1315,30.28,30.73,31297,2,193,685,311.11,338.58,87.68,25.14,5.46,0.4633,0.8709, 420, 3,32.76,26.21,96832.83,426577.781250,0
24,1322,30.31,30.75,31300,2,172,685,311.11,338.58,87.68,25.14,5.46,0.4633,0.8709, 420, 3,32.74,26.21,96832.45,426045.343750,0
25,1322,30.31,30.75,31300,2,172,657,315.03,338.35,90.02,25.14,5.46,0.4622,0.8689, 419, 3,32.74,26.21,96832.45,426045.343750,0
26,1323,30.28,30.78,31301,2,172,657,315.03,338.35,90.02,25.14,5.46,0.4622,0.8689, 419, 3,32.73,26.23,96832.55,428720.968750,0
27,1323,30.28,30.78,31301,2,191,681,315.99,334.37,89.66,25.14,5.46,0.4622,0.8689, 419, 3,32.73,26.23,96832.55,428720.968750,0
28,1323,30.28,30.78,31301,2,191,681,315.99,334.37,89.66,25.14,5.46,0.4609,0.8665, 418, 3,32.71,26.28,96832.09,431703.218750,0
29,1322,30.26,30.79,31306,2,156,635,316.74,335.84,91.90,25.14,5.46,0.4609,0.8665, 418, 3,32.71,26.28,96832.09,431703.218750,0
30,1322,30.26,30.79,31306,2,156,635,316.74,335.84,91.90,25.14,5.46,0.4597,0.8642, 416, 3,32.69,26.29,96831.87,426311.406250,0
31,1325,30.23,30.75,31306,2,177,663,322.91,352.02,89.48,25.14,5.46,0.4597,0.8642, 416, 3,32.69,26.29,96831.87,426311.406250,0
32,1325,30.23,30.75,31306,2,177,663,322.91,352.02,89.48,25.14,5.46,0.4585,0.8620, 415, 3,32.69,26.29,96831.87,426311.406250,0
33,1325,30.26,30.81,31308,2,168,663,322.91,352.02,89.48,25.14,5.46,0.4585,0.8620, 415, 3,32.68,26.32,96832.07,434174.250000,0
34,1325,30.26,30.81,31308,2,168,652,316.53,344.71,90.48,25.14,5.46,0.4573,0.8597, 414, 3,32.68,26.32,96832.07,434174.250000,0
35,1325,30.23,30.85,31309,2,168,652,316.53,344.71,90.48,25.14,5.46,0.4573,0.8597, 414, 3,32.66,26.30,96831.93,432797.968750,0
36,1325,30.23,30.85,31309,2,169,670,323.57,347.29,88.90,25.14,5.46,0.4573,0.8597, 414, 3,32.66,26.30,96831.93,432797.968750,0
37,1325,30.23,30.85,31309,2,169,670,323.57,347.29,88.90,25.14,5.46,0.4561,0.8575, 413, 3,32.65,26.35,96831.91,432797.968750,0
38,1325,30.24,30.90,31316,2,169,653,316.96,348.70,90.36,25.14,5.46,0.4561,0.8575, 413, 3,32.65,26.35,96831.91,432797.968750,0
39,1325,30.24,30.90,31316,2,169,653,316.96,348.70,90.36,25.14,5.46,0.4551,0.8555, 412, 3,32.64,26.35,96831.92,433072.531250,0
40,1326,30.23,30.85,31317,2,170,655,323.90,349.05,90.24,25.14,5.46,0.4551,0.8555, 412, 3,32.64,26.35,96831.92,433072.531250,0
41,1326,30.23,30.85,31317,2,170,655,323.90,349.05,90.24,25.14,5.46,0.4543,0.8540, 411, 3,32.64,26.35,96831.92,433072.531250,0
42,1327,30.23,30.88,31323,2,175,655,323.90,349.05,90.24,25.14,5.46,0.4543,0.8540, 411, 3,32.62,26.40,96831.95,433347.437500,0
43,1327,30.23,30.88,31323,2,175,661,323.46,353.81,89.72,25.14,5.46,0.4532,0.8521, 410, 3,32.62,26.40,96831.95,433347.437500,0
44,1327,30.23,30.88,31328,2,175,661,323.46,353.81,89.72,25.14,5.46,0.4532,0.8521, 410, 3,32.61,26.43,96831.69,433072.531250,0
45,1327,30.23,30.88,31328,2,165,671,321.49,352.14,88.84,25.14,5.46,0.4532,0.8521, 410, 3,32.61,26.43,96831.69,433072.531250,0
46,1327,30.23,30.88,31328,2,165,671,321.49,352.14,88.84,25.14,5.46,0.4522,0.8502, 409, 3,32.60,26.42,96831.17,433347.437500,0
47,1328,30.23,30.90,31331,2,170,654,331.66,358.51,90.27,25.14,5.46,0.4522,0.8502, 409, 3,32.60,26.42,96831.17,433347.437500,0
48,1328,30.23,30.90,31331,2,170,654,331.66,358.51,90.27,25.14,5.46,0.4511,0.8481, 408, 3,32.59,26.42,96831.39,433898.312500,0
49,1333,30.19,30.90,31337,2,168,651,323.35,357.30,90.54,25.14,5.46,0.4511,0.8481, 408, 3,32.59,26.42,96831.39,433898.312500,0
50,1333,30.19,30.90,31337,2,168,651,323.35,357.30,90.54,25.14,5.46,0.4504,0.8467, 408, 3,32.59,26.42,96831.39,433898.312500,0
51,1333,30.21,30.93,31336,2,174,651,323.35,357.30,90.54,25.14,5.46,0.4504,0.8467, 408, 3,32.58,26.47,96830.91,433347.437500,0
52,1333,30.21,30.93,31336,2,174,660,333.35,355.85,89.81,25.14,5.46,0.4499,0.8458, 407, 3,32.58,26.47,96830.91,433347.437500,0
53,1339,30.22,30.96,31337,2,174,660,333.35,355.85,89.81,25.14,5.46,0.4499,0.8458, 407, 3,32.57,26.48,96831.13,431430.375000,0
54,1339,30.22,30.96,31337,2,164,624,331.55,368.23,92.90,25.14,5.46,0.4499,0.8458, 407, 3,32.57,26.48,96831.13,431430.375000,0
