Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,776,26.69,32.55,32043,2,98,547,462.11,551.97,99.91,25.14,5.44,0.1812,0.3406, 405, 2,29.34,27.47,96803.08,565902.187500,0
2,782,26.63,32.58,32049,2,96,555,461.01,560.25,99.11,25.14,5.44,0.1812,0.3406, 405, 2,29.34,27.47,96803.08,565902.187500,0
3,782,26.63,32.58,32049,2,96,555,461.01,560.25,99.11,25.14,5.44,0.1717,0.3228, 404, 2,29.34,27.47,96803.08,565902.187500,0
4,785,26.59,32.61,32052,2,96,555,461.01,560.25,99.11,25.14,5.44,0.1717,0.3228, 404, 2,29.31,27.52,96802.39,568730.937500,0
5,785,26.59,32.61,32052,2,113,570,473.19,568.08,97.71,25.14,5.44,0.1624,0.3054, 403, 2,29.31,27.52,96802.39,568730.937500,0
6,785,26.59,32.61,32052,2,113,570,473.19,568.08,97.71,25.14,5.44,0.1624,0.3054, 403, 2,29.29,27.51,96801.86,568257.500000,0
7,787,26.56,32.66,32051,2,85,524,470.95,564.24,102.14,25.14,5.44,0.1624,0.3054, 403, 2,29.29,27.51,96801.86,568257.500000,0
8,787,26.56,32.66,32051,2,85,524,470.95,564.24,102.14,25.14,5.44,0.1540,0.2896, 402, 2,29.26,27.60,96801.55,570155.875000,0
9,791,26.52,32.76,32058,2,104,556,465.88,569.62,99.04,25.14,5.44,0.1540,0.2896, 402, 2,29.26,27.60,96801.55,570155.875000,0
10,791,26.52,32.76,32058,2,104,556,465.88,569.62,99.04,25.14,5.44,0.1462,0.2749, 402, 2,29.24,27.58,96801.82,571109.875000,0
11,791,26.48,32.72,32058,2,117,539,470.79,569.62,100.66,25.14,5.44,0.1462,0.2749, 402, 2,29.24,27.58,96801.82,571109.875000,0
12,791,26.48,32.72,32058,2,117,539,470.79,569.62,100.66,25.14,5.44,0.1390,0.2613, 401, 2,29.24,27.58,96801.82,571109.875000,0
13,795,26.43,32.79,32062,2,117,539,470.79,569.62,100.66,25.14,5.44,0.1390,0.2613, 401, 2,29.21,27.62,96801.76,573991.062500,0
14,795,26.43,32.79,32062,2,100,549,472.55,574.07,99.75,25.14,5.44,0.1320,0.2481, 401, 2,29.21,27.62,96801.76,573991.062500,0
15,796,26.41,32.86,32065,2,100,549,472.55,574.07,99.75,25.14,5.44,0.1320,0.2481, 401, 2,29.19,27.67,96800.77,578367.687500,0
16,796,26.41,32.86,32065,2,95,541,474.47,567.31,100.49,25.14,5.44,0.1320,0.2481, 401, 2,29.19,27.67,96800.77,578367.687500,0
17,796,26.41,32.86,32065,2,95,541,474.47,567.31,100.49,25.14,5.44,0.1250,0.2351, 401, 2,29.16,27.69,96800.81,574474.062500,0
18,796,26.41,32.86,32069,2,95,542,475.92,592.22,100.42,25.14,5.44,0.1250,0.2351, 401, 2,29.16,27.69,96800.81,574474.062500,0
19,796,26.41,32.86,32069,2,95,542,475.92,592.22,100.42,25.14,5.44,0.1185,0.2228, 401, 2,29.14,27.69,96800.62,577389.312500,0
20,798,26.39,32.90,32079,2,92,535,470.15,576.60,101.07,25.14,5.44,0.1185,0.2228, 401, 2,29.14,27.69,96800.62,577389.312500,0
