Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,2112,30.38,30.78,31986,3,305,803,505.98,607.45,78.33,25.14,5.42,0.0290,0.0546, 401, 1,33.04,25.88,97746.13,546424.750000,0
2,2112,30.38,30.78,31986,3,305,803,505.98,607.45,78.33,25.14,5.42,0.0294,0.0552, 401, 1,33.04,25.88,97746.13,546424.750000,0
3,2114,30.38,30.84,31987,3,305,803,505.98,607.45,78.33,25.14,5.42,0.0294,0.0552, 401, 1,33.04,25.87,97745.77,549061.687500,0
4,2114,30.38,30.84,31987,3,294,798,505.81,603.76,79.11,25.14,5.42,0.0299,0.0562, 401, 1,33.04,25.87,97745.77,549061.687500,0
5,2114,30.38,30.84,31987,3,294,798,505.81,603.76,79.11,25.14,5.42,0.0299,0.0562, 401, 1,33.04,25.90,97745.40,549946.312500,0
6,2114,30.37,30.86,31990,3,311,805,524.29,602.13,77.91,25.14,5.42,0.0299,0.0562, 401, 1,33.04,25.90,97745.40,549946.312500,0
7,2114,30.37,30.86,31990,3,311,805,524.29,602.13,77.91,25.14,5.42,0.0301,0.0566, 401, 1,33.03,25.89,97745.02,543813.062500,0
8,2116,30.32,30.88,31988,3,300,803,520.40,596.65,78.36,25.14,5.42,0.0301,0.0566, 401, 1,33.03,25.89,97745.02,543813.062500,0
9,2116,30.32,30.88,31988,3,300,803,520.40,596.65,78.36,25.14,5.42,0.0304,0.0571, 401, 1,33.03,25.89,97744.76,545987.750000,0
10,2116,30.32,30.96,31988,3,294,798,510.28,610.54,79.11,25.14,5.42,0.0304,0.0571, 401, 1,33.03,25.89,97744.76,545987.750000,0
11,2116,30.32,30.96,31988,3,294,798,510.28,610.54,79.11,25.14,5.42,0.0306,0.0575, 401, 1,33.03,25.89,97744.76,545987.750000,0
12,2117,30.32,30.93,31987,3,294,798,510.28,610.54,79.11,25.14,5.42,0.0306,0.0575, 401, 1,33.02,25.90,97744.75,546424.750000,0
13,2117,30.32,30.93,31987,3,310,804,510.63,610.95,77.96,25.14,5.42,0.0307,0.0578, 401, 1,33.02,25.90,97744.75,546424.750000,0
14,2120,30.30,30.94,31988,3,310,804,510.63,610.95,77.96,25.14,5.42,0.0307,0.0578, 401, 1,33.02,25.89,97744.84,545115.812500,0
15,2120,30.30,30.94,31988,3,330,811,503.08,609.51,76.58,25.14,5.42,0.0307,0.0578, 401, 1,33.02,25.89,97744.84,545115.812500,0
16,2120,30.30,30.94,31988,3,330,811,503.08,609.51,76.58,25.14,5.42,0.0308,0.0579, 401, 1,33.01,25.92,97744.20,548620.437500,0
17,2124,30.30,30.91,31988,3,331,812,500.53,600.90,76.55,25.14,5.42,0.0308,0.0579, 401, 1,33.01,25.92,97744.20,548620.437500,0
18,2124,30.30,30.91,31988,3,331,812,500.53,600.90,76.55,25.14,5.42,0.0313,0.0588, 401, 1,33.00,25.91,97743.98,548620.437500,0
19,2128,30.29,30.97,31992,3,290,808,506.67,603.35,77.31,25.14,5.42,0.0313,0.0588, 401, 1,33.00,25.91,97743.98,548620.437500,0
20,2128,30.29,30.97,31992,3,290,808,506.67,603.35,77.31,25.14,5.42,0.0316,0.0594, 401, 1,33.00,25.91,97743.98,548620.437500,0
21,2129,30.28,30.99,31990,3,333,808,506.67,603.35,77.31,25.14,5.42,0.0316,0.0594, 401, 1,32.99,25.94,97744.12,540797.437500,0
22,2129,30.28,30.99,31990,3,333,812,510.46,606.63,76.40,25.14,5.42,0.0318,0.0598, 401, 1,32.99,25.94,97744.12,540797.437500,0
23,2132,30.27,31.03,31988,3,333,812,510.46,606.63,76.40,25.14,5.42,0.0318,0.0598, 401, 1,32.98,25.97,97744.06,549061.687500,0
24,2132,30.27,31.03,31988,3,305,803,506.67,599.08,78.31,25.14,5.42,0.0318,0.0598, 401, 1,32.98,25.97,97744.06,549061.687500,0
