Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,2338,30.04,32.21,31479,3,323,809,313.22,377.57,77.07,25.14,5.42,0.3650,0.6862, 400, 3,32.85,27.00,97731.42,403865.125000,0
2,2338,30.04,32.21,31479,3,323,809,313.22,377.57,77.07,25.14,5.42,0.3613,0.6792, 400, 3,32.84,27.02,97731.40,406268.593750,0
3,2337,30.02,32.30,31485,3,355,820,320.73,378.97,74.96,25.14,5.42,0.3613,0.6792, 400, 3,32.84,27.02,97731.40,406268.593750,0
4,2337,30.02,32.30,31485,3,355,820,320.73,378.97,74.96,25.14,5.42,0.3581,0.6732, 400, 3,32.84,27.02,97731.40,406268.593750,0
5,2337,29.98,32.30,31482,3,355,820,320.73,378.97,74.96,25.14,5.42,0.3581,0.6732, 400, 3,32.82,27.05,97731.66,403865.125000,0
6,2337,29.98,32.30,31482,3,333,812,313.01,383.88,76.27,25.14,5.42,0.3545,0.6665, 400, 3,32.82,27.05,97731.66,403865.125000,0
7,2337,29.99,32.35,31492,3,333,812,313.01,383.88,76.27,25.14,5.42,0.3545,0.6665, 400, 3,32.81,27.09,97731.57,404583.156250,0
8,2337,29.99,32.35,31492,3,348,817,320.30,378.33,75.42,25.14,5.42,0.3545,0.6665, 400, 3,32.81,27.09,97731.57,404583.156250,0
9,2337,29.99,32.35,31492,3,348,817,320.30,378.33,75.42,25.14,5.42,0.3508,0.6595, 400, 3,32.79,27.09,97731.62,404104.187500,0
10,2333,29.97,32.33,31501,3,311,805,324.67,387.53,77.91,25.14,5.42,0.3508,0.6595, 400, 3,32.79,27.09,97731.62,404104.187500,0
11,2333,29.97,32.33,31501,3,311,805,324.67,387.53,77.91,25.14,5.42,0.3472,0.6528, 400, 3,32.78,27.11,97731.37,406995.218750,0
12,2329,29.96,32.41,31512,3,338,814,321.49,396.15,76.09,25.14,5.42,0.3472,0.6528, 400, 3,32.78,27.11,97731.37,406995.218750,0
13,2329,29.96,32.41,31512,3,338,814,321.49,396.15,76.09,25.14,5.42,0.3431,0.6450, 400, 3,32.78,27.11,97731.37,406995.218750,0
14,2326,29.93,32.44,31515,3,336,814,321.49,396.15,76.09,25.14,5.42,0.3431,0.6450, 400, 3,32.76,27.13,97731.52,407968.125000,0
15,2326,29.93,32.44,31515,3,336,813,328.42,392.15,76.21,25.14,5.42,0.3394,0.6380, 400, 3,32.76,27.13,97731.52,407968.125000,0
16,2325,29.93,32.38,31520,3,336,813,328.42,392.15,76.21,25.14,5.42,0.3394,0.6380, 400, 3,32.75,27.14,97731.94,408700.843750,0
17,2325,29.93,32.38,31520,3,337,810,331.66,395.62,76.86,25.14,5.42,0.3394,0.6380, 400, 3,32.75,27.14,97731.94,408700.843750,0
18,2325,29.93,32.38,31520,3,337,810,331.66,395.62,76.86,25.14,5.42,0.3360,0.6316, 400, 3,32.74,27.12,97731.72,409190.812500,0
19,2323,29.92,32.43,31525,3,302,802,327.31,400.60,78.54,25.14,5.42,0.3360,0.6316, 400, 3,32.74,27.12,97731.72,409190.812500,0
