Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1638,29.96,27.13,32563,3,385,830,520.75,500.02,72.59,25.14,5.37,0.0151,0.0284, 404, 1,32.70,22.67,96020.96,457755.937500,0
2,1638,29.96,27.13,32563,3,385,830,520.75,500.02,72.59,25.14,5.37,0.0151,0.0284, 404, 1,32.69,22.66,96021.05,455617.343750,0
3,1639,29.97,27.16,32566,3,370,825,518.29,491.97,73.48,25.14,5.37,0.0151,0.0284, 404, 1,32.69,22.66,96021.05,455617.343750,0
4,1639,29.97,27.16,32566,3,370,825,518.29,491.97,73.48,25.14,5.37,0.0150,0.0282, 404, 1,32.69,22.71,96021.22,458678.625000,0
5,1640,29.98,27.18,32569,3,403,836,522.52,508.04,71.61,25.14,5.37,0.0150,0.0282, 404, 1,32.69,22.71,96021.22,458678.625000,0
6,1640,29.98,27.18,32569,3,403,836,522.52,508.04,71.61,25.14,5.37,0.0150,0.0282, 404, 1,32.69,22.71,96021.22,458678.625000,0
7,1640,29.96,27.16,32569,3,405,829,516.89,502.91,72.81,25.14,5.37,0.0150,0.0282, 404, 1,32.69,22.67,96020.98,454706.937500,0
8,1640,29.96,27.16,32569,3,405,829,516.89,502.91,72.81,25.14,5.37,0.0152,0.0285, 404, 1,32.69,22.67,96020.98,454706.937500,0
9,1640,29.95,27.23,32570,3,405,829,516.89,502.91,72.81,25.14,5.37,0.0152,0.0285, 404, 1,32.68,22.70,96021.21,454706.937500,0
10,1640,29.95,27.23,32570,3,410,838,514.44,491.63,71.23,25.14,5.37,0.0150,0.0283, 404, 1,32.68,22.70,96021.21,454706.937500,0
11,1640,29.95,27.23,32570,3,410,838,514.44,491.63,71.23,25.14,5.37,0.0150,0.0283, 404, 1,32.68,22.70,96021.54,458678.625000,0
12,1640,29.98,27.17,32571,3,413,839,514.44,490.47,71.08,25.14,5.37,0.0150,0.0283, 404, 1,32.68,22.70,96021.54,458678.625000,0
13,1640,29.98,27.17,32571,3,413,839,514.44,490.47,71.08,25.14,5.37,0.0151,0.0285, 404, 1,32.68,22.68,96021.86,454706.937500,0
14,1641,29.96,27.20,32569,3,411,838,527.49,499.52,71.15,25.14,5.37,0.0151,0.0285, 404, 1,32.68,22.68,96021.86,454706.937500,0
15,1641,29.96,27.20,32569,3,411,838,527.49,499.52,71.15,25.14,5.37,0.0150,0.0282, 404, 1,32.68,22.68,96021.92,456226.343750,0
16,1643,29.96,27.21,32569,3,407,837,517.24,499.69,71.37,25.14,5.37,0.0150,0.0282, 404, 1,32.68,22.68,96021.92,456226.343750,0
17,1643,29.96,27.21,32569,3,407,837,517.24,499.69,71.37,25.14,5.37,0.0150,0.0282, 404, 1,32.68,22.68,96021.92,456226.343750,0
18,1643,29.96,27.21,32570,3,407,837,517.24,499.69,71.37,25.14,5.37,0.0150,0.0282, 404, 1,32.67,22.70,96022.17,456226.343750,0
19,1643,29.96,27.21,32570,3,387,830,514.62,507.53,72.54,25.14,5.37,0.0153,0.0288, 404, 1,32.67,22.70,96022.17,456226.343750,0
20,1644,29.96,27.23,32564,3,387,830,514.62,507.53,72.54,25.14,5.37,0.0153,0.0288, 404, 1,32.67,22.69,96022.87,456226.343750,0
21,1644,29.96,27.23,32564,3,390,832,517.41,495.98,72.29,25.14,5.37,0.0153,0.0288, 404, 1,32.67,22.69,96022.87,456226.343750,0
22,1644,29.96,27.23,32564,3,390,832,517.41,495.98,72.29,25.14,5.37,0.0152,0.0287, 404, 1,32.67,22.71,96022.98,453498.656250,0
23,1646,29.99,27.22,32562,3,422,842,521.99,512.53,70.58,25.14,5.37,0.0152,0.0287, 404, 1,32.67,22.71,96022.98,453498.656250,0
24,1646,29.99,27.22,32562,3,422,842,521.99,512.53,70.58,25.14,5.37,0.0155,0.0291, 404, 1,32.66,22.73,96023.20,454404.250000,0
25,1648,29.97,27.16,32563,3,401,835,527.31,496.32,71.69,25.14,5.37,0.0155,0.0291, 404, 1,32.66,22.73,96023.20,454404.250000,0
26,1648,29.97,27.16,32563,3,401,835,527.31,496.32,71.69,25.14,5.37,0.0155,0.0291, 404, 1,32.66,22.73,96023.20,454404.250000,0
27,1649,29.96,27.19,32563,3,398,835,527.31,496.32,71.69,25.14,5.37,0.0155,0.0291, 404, 1,32.66,22.71,96023.54,458678.625000,0
28,1649,29.96,27.19,32563,3,398,828,511.84,504.62,72.93,25.14,5.37,0.0155,0.0292, 404, 1,32.66,22.71,96023.54,458678.625000,0
29,1652,29.99,27.17,32556,3,398,828,511.84,504.62,72.93,25.14,5.37,0.0155,0.0292, 404, 1,32.66,22.69,96023.54,456226.343750,0
30,1652,29.99,27.17,32556,3,443,848,517.06,500.87,69.53,25.14,5.37,0.0155,0.0292, 404, 1,32.66,22.69,96023.54,456226.343750,0
31,1652,29.99,27.17,32556,3,443,848,517.06,500.87,69.53,25.14,5.37,0.0155,0.0292, 404, 1,32.66,22.71,96023.46,457755.937500,0
32,1652,29.98,27.21,32561,3,379,828,518.82,507.53,72.93,25.14,5.37,0.0155,0.0292, 404, 1,32.66,22.71,96023.46,457755.937500,0
33,1652,29.98,27.21,32561,3,379,828,518.82,507.53,72.93,25.14,5.37,0.0157,0.0295, 404, 1,32.66,22.71,96023.00,453498.656250,0
34,1653,30.01,27.17,32561,3,379,828,514.97,501.72,72.96,25.14,5.37,0.0157,0.0295, 404, 1,32.66,22.71,96023.00,453498.656250,0
35,1653,30.01,27.17,32561,3,379,828,514.97,501.72,72.96,25.14,5.37,0.0156,0.0293, 404, 1,32.66,22.71,96023.00,453498.656250,0
36,1653,30.01,27.18,32563,3,381,828,514.97,501.72,72.96,25.14,5.37,0.0156,0.0293, 404, 1,32.66,22.72,96023.23,453800.125000,0
37,1653,30.01,27.18,32563,3,381,833,510.63,492.47,71.98,25.14,5.37,0.0156,0.0294, 404, 1,32.66,22.72,96023.23,453800.125000,0
38,1659,29.99,27.17,32564,3,381,833,510.63,492.47,71.98,25.14,5.37,0.0156,0.0294, 404, 1,32.66,22.74,96022.72,454404.250000,0
39,1659,29.99,27.17,32564,3,394,833,529.28,497.32,72.10,25.14,5.37,0.0156,0.0294, 404, 1,32.66,22.74,96022.72,454404.250000,0
40,1659,29.99,27.17,32564,3,394,833,529.28,497.32,72.10,25.14,5.37,0.0158,0.0296, 404, 1,32.66,22.72,96022.13,454404.250000,0
41,1662,30.01,27.15,32563,3,435,846,522.52,494.97,69.91,25.14,5.37,0.0158,0.0296, 404, 1,32.66,22.72,96022.13,454404.250000,0
42,1662,30.01,27.15,32563,3,435,846,522.52,494.97,69.91,25.14,5.37,0.0160,0.0300, 404, 1,32.66,22.72,96022.48,457142.843750,0
43,1664,30.02,27.19,32564,3,383,829,516.71,499.18,72.71,25.14,5.37,0.0160,0.0300, 404, 1,32.66,22.72,96022.48,457142.843750,0
44,1664,30.02,27.19,32564,3,383,829,516.71,499.18,72.71,25.14,5.37,0.0161,0.0303, 404, 1,32.66,22.72,96022.48,457142.843750,0
45,1664,30.02,27.19,32565,3,428,829,516.71,499.18,72.71,25.14,5.37,0.0161,0.0303, 404, 1,32.66,22.73,96023.05,455617.343750,0
46,1664,30.02,27.19,32565,3,428,831,518.46,501.04,72.39,25.14,5.37,0.0163,0.0306, 404, 1,32.66,22.73,96023.05,455617.343750,0
47,1664,30.03,27.16,32570,3,428,831,518.46,501.04,72.39,25.14,5.37,0.0163,0.0306, 404, 1,32.66,22.70,96022.98,455313.468750,0
48,1664,30.03,27.16,32570,3,372,826,513.23,498.00,73.33,25.14,5.37,0.0163,0.0306, 404, 1,32.66,22.70,96022.98,455313.468750,0
49,1664,30.03,27.16,32570,3,372,826,513.23,498.00,73.33,25.14,5.37,0.0163,0.0307, 404, 1,32.66,22.71,96022.23,458063.062500,0
50,1668,30.05,27.20,32570,3,386,830,518.64,498.67,72.54,25.14,5.37,0.0163,0.0307, 404, 1,32.66,22.71,96022.23,458063.062500,0
