Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,927,32.29,25.55,32489,2,160,641,444.47,442.67,92.18,25.14,5.39,0.0192,0.0361, 409, 1,34.72,21.75,95400.13,442046.187500,0
2,927,32.29,25.55,32489,2,160,641,444.47,442.67,92.18,25.14,5.39,0.0192,0.0361, 409, 1,34.69,21.77,95400.46,439768.093750,0
3,926,32.20,25.64,32490,2,141,613,440.28,442.67,94.65,25.14,5.39,0.0192,0.0361, 409, 1,34.69,21.77,95400.46,439768.093750,0
4,926,32.20,25.64,32490,2,141,613,440.28,442.67,94.65,25.14,5.39,0.0188,0.0353, 409, 1,34.66,21.80,95400.14,441189.156250,0
5,925,32.10,25.71,32497,2,162,643,444.17,447.18,92.03,25.14,5.39,0.0188,0.0353, 409, 1,34.66,21.80,95400.14,441189.156250,0
6,925,32.10,25.71,32497,2,162,643,444.17,447.18,92.03,25.14,5.39,0.0183,0.0343, 409, 1,34.64,21.81,95398.83,442046.187500,0
7,925,32.06,25.77,32506,2,149,652,448.70,440.42,91.19,25.14,5.39,0.0183,0.0343, 409, 1,34.64,21.81,95398.83,442046.187500,0
8,925,32.06,25.77,32506,2,149,652,448.70,440.42,91.19,25.14,5.39,0.0179,0.0336, 409, 1,34.64,21.81,95398.83,442046.187500,0
9,925,32.00,25.85,32506,2,149,652,448.70,440.42,91.19,25.14,5.39,0.0179,0.0336, 409, 1,34.61,21.83,95398.07,441189.156250,0
10,925,32.00,25.85,32506,2,147,623,446.13,449.46,93.79,25.14,5.39,0.0175,0.0329, 408, 1,34.61,21.83,95398.07,441189.156250,0
11,925,31.94,25.88,32506,2,147,623,446.13,449.46,93.79,25.14,5.39,0.0175,0.0329, 408, 1,34.59,21.85,95396.67,444927.218750,0
12,925,31.94,25.88,32506,2,150,627,461.33,446.58,93.44,25.14,5.39,0.0175,0.0329, 408, 1,34.59,21.85,95396.67,444927.218750,0
13,925,31.94,25.88,32506,2,150,627,461.33,446.58,93.44,25.14,5.39,0.0171,0.0322, 408, 1,34.57,21.84,95395.91,445217.406250,0
14,924,31.90,25.94,32514,2,136,607,445.07,448.24,95.23,25.14,5.39,0.0171,0.0322, 408, 1,34.57,21.84,95395.91,445217.406250,0
15,924,31.90,25.94,32514,2,136,607,445.07,448.24,95.23,25.14,5.39,0.0167,0.0314, 408, 1,34.54,21.88,95396.52,443482.031250,0
16,924,31.84,25.98,32519,2,138,646,459.30,443.87,91.78,25.14,5.39,0.0167,0.0314, 408, 1,34.54,21.88,95396.52,443482.031250,0
17,924,31.84,25.98,32519,2,138,646,459.30,443.87,91.78,25.14,5.39,0.0163,0.0307, 408, 1,34.54,21.88,95396.52,443482.031250,0
18,923,31.78,25.98,32519,2,134,646,459.30,443.87,91.78,25.14,5.39,0.0163,0.0307, 408, 1,34.52,21.90,95396.68,442332.625000,0
19,923,31.78,25.98,32519,2,134,603,453.59,458.99,95.61,25.14,5.39,0.0160,0.0300, 408, 1,34.52,21.90,95396.68,442332.625000,0
20,924,31.75,26.08,32529,2,134,603,453.59,458.99,95.61,25.14,5.39,0.0160,0.0300, 408, 1,34.49,21.90,95397.72,443770.312500,0
21,924,31.75,26.08,32529,2,148,624,448.70,453.43,93.72,25.14,5.39,0.0160,0.0300, 408, 1,34.49,21.90,95397.72,443770.312500,0
22,924,31.75,26.08,32529,2,148,624,448.70,453.43,93.72,25.14,5.39,0.0157,0.0296, 407, 1,34.46,21.95,95397.20,444927.218750,0
23,924,31.75,26.08,32526,2,149,625,454.82,454.20,93.56,25.14,5.39,0.0157,0.0296, 407, 1,34.46,21.95,95397.20,444927.218750,0
24,924,31.75,26.08,32526,2,149,625,454.82,454.20,93.56,25.14,5.39,0.0155,0.0291, 407, 1,34.44,21.95,95397.76,444058.968750,0
25,924,31.72,26.11,32523,2,160,612,449.46,456.20,94.78,25.14,5.39,0.0155,0.0291, 407, 1,34.44,21.95,95397.76,444058.968750,0
26,924,31.72,26.11,32523,2,160,612,449.46,456.20,94.78,25.14,5.39,0.0151,0.0284, 407, 1,34.44,21.95,95397.76,444058.968750,0
27,924,31.69,26.14,32522,2,157,612,449.46,456.20,94.78,25.14,5.39,0.0151,0.0284, 407, 1,34.41,22.00,95397.17,445217.406250,0
28,924,31.69,26.14,32522,2,157,636,450.37,462.26,92.62,25.14,5.39,0.0148,0.0279, 407, 1,34.41,22.00,95397.17,445217.406250,0
29,923,31.66,26.16,32528,2,157,636,450.37,462.26,92.62,25.14,5.39,0.0148,0.0279, 407, 1,34.38,22.00,95396.63,445507.937500,0
30,923,31.66,26.16,32528,2,135,605,456.67,458.99,95.42,25.14,5.39,0.0148,0.0279, 407, 1,34.38,22.00,95396.63,445507.937500,0
31,923,31.66,26.16,32528,2,135,605,456.67,458.99,95.42,25.14,5.39,0.0146,0.0275, 407, 1,34.35,22.02,95396.66,444927.218750,0
32,923,31.63,26.19,32537,2,144,618,457.90,460.86,94.26,25.14,5.39,0.0146,0.0275, 407, 1,34.35,22.02,95396.66,444927.218750,0
