Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1862,30.48,26.75,32499,3,450,851,505.81,482.89,69.35,25.14,5.37,0.0278,0.0522, 411, 1,33.16,22.37,95958.93,453498.656250,0
2,1862,30.48,26.75,32499,3,450,851,505.81,482.89,69.35,25.14,5.37,0.0276,0.0518, 411, 1,33.16,22.39,95959.02,452896.937500,0
3,1864,30.46,26.78,32503,3,506,868,516.36,484.04,66.81,25.14,5.37,0.0276,0.0518, 411, 1,33.16,22.39,95959.02,452896.937500,0
4,1864,30.46,26.78,32503,3,506,868,516.36,484.04,66.81,25.14,5.37,0.0273,0.0513, 411, 1,33.16,22.37,95958.71,455313.468750,0
5,1864,30.46,26.80,32508,3,448,850,506.50,474.95,69.46,25.14,5.37,0.0273,0.0513, 411, 1,33.16,22.37,95958.71,455313.468750,0
6,1864,30.46,26.80,32508,3,448,850,506.50,474.95,69.46,25.14,5.37,0.0276,0.0519, 411, 1,33.16,22.37,95958.71,455313.468750,0
7,1865,30.45,26.82,32501,3,448,850,506.50,474.95,69.46,25.14,5.37,0.0276,0.0519, 411, 1,33.16,22.36,95958.98,452596.687500,0
8,1865,30.45,26.82,32501,3,479,843,515.84,483.88,70.51,25.14,5.37,0.0276,0.0519, 411, 1,33.16,22.36,95958.98,452596.687500,0
9,1864,30.47,26.86,32507,3,479,843,515.84,483.88,70.51,25.14,5.37,0.0276,0.0519, 411, 1,33.15,22.41,95959.34,453498.656250,0
10,1864,30.47,26.86,32507,3,486,862,517.24,484.86,67.70,25.14,5.37,0.0276,0.0519, 411, 1,33.15,22.41,95959.34,453498.656250,0
11,1864,30.47,26.86,32507,3,486,862,517.24,484.86,67.70,25.14,5.37,0.0276,0.0520, 411, 1,33.15,22.38,95959.81,454404.250000,0
12,1864,30.44,26.79,32502,3,498,866,514.62,483.38,67.15,25.14,5.37,0.0276,0.0520, 411, 1,33.15,22.38,95959.81,454404.250000,0
13,1864,30.44,26.79,32502,3,498,866,514.62,483.38,67.15,25.14,5.37,0.0279,0.0524, 411, 1,33.14,22.40,95959.96,454706.937500,0
