Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,904,31.90,25.82,32536,2,143,616,449.92,467.77,94.81,25.14,5.39,0.0116,0.0219, 404, 1,34.53,21.80,95262.62,450505.937500,0
2,904,31.90,25.82,32536,2,161,643,447.64,465.09,92.43,25.14,5.39,0.0113,0.0213, 404, 1,34.53,21.80,95262.62,450505.937500,0
3,904,31.90,25.82,32536,2,161,643,447.64,465.09,92.43,25.14,5.39,0.0113,0.0213, 404, 1,34.51,21.82,95263.33,449912.125000,0
4,904,31.84,25.86,32538,2,145,631,452.82,458.84,93.44,25.14,5.39,0.0113,0.0213, 404, 1,34.51,21.82,95263.33,449912.125000,0
5,904,31.84,25.86,32538,2,145,631,452.82,458.84,93.44,25.14,5.39,0.0112,0.0210, 404, 1,34.49,21.87,95264.64,449615.812500,0
6,905,31.81,25.85,32541,2,143,617,458.21,468.41,94.71,25.14,5.39,0.0112,0.0210, 404, 1,34.49,21.87,95264.64,449615.812500,0
7,905,31.81,25.85,32541,2,143,617,458.21,468.41,94.71,25.14,5.39,0.0111,0.0209, 404, 1,34.46,21.86,95265.09,449024.343750,0
8,904,31.75,25.97,32544,2,135,605,459.77,469.68,95.78,25.14,5.39,0.0111,0.0209, 404, 1,34.46,21.86,95265.09,449024.343750,0
9,904,31.75,25.97,32544,2,135,605,459.77,469.68,95.78,25.14,5.39,0.0109,0.0205, 403, 1,34.46,21.86,95265.09,449024.343750,0
10,904,31.72,26.00,32548,2,135,605,459.77,469.68,95.78,25.14,5.39,0.0109,0.0205, 403, 1,34.44,21.89,95264.86,448729.187500,0
11,904,31.72,26.00,32548,2,122,585,449.00,470.31,97.64,25.14,5.39,0.0107,0.0202, 403, 1,34.44,21.89,95264.86,448729.187500,0
12,904,31.70,26.04,32546,2,122,585,449.00,470.31,97.64,25.14,5.39,0.0107,0.0202, 403, 1,34.42,21.92,95265.80,452896.937500,0
13,904,31.70,26.04,32546,2,142,615,457.44,471.75,94.90,25.14,5.39,0.0107,0.0202, 403, 1,34.42,21.92,95265.80,452896.937500,0
14,904,31.70,26.04,32546,2,142,615,457.44,471.75,94.90,25.14,5.39,0.0106,0.0199, 403, 1,34.39,21.96,95266.04,451698.281250,0
15,904,31.66,26.07,32550,2,163,617,467.77,463.99,94.71,25.14,5.39,0.0106,0.0199, 403, 1,34.39,21.96,95266.04,451698.281250,0
16,904,31.66,26.07,32550,2,163,617,467.77,463.99,94.71,25.14,5.39,0.0105,0.0197, 403, 1,34.37,21.98,95268.65,451997.343750,0
17,904,31.66,26.07,32551,2,141,614,452.05,477.21,95.00,25.14,5.39,0.0105,0.0197, 403, 1,34.37,21.98,95268.65,451997.343750,0
18,904,31.66,26.07,32551,2,141,614,452.05,477.21,95.00,25.14,5.39,0.0103,0.0193, 403, 1,34.37,21.98,95268.65,451997.343750,0
19,904,31.63,26.09,32549,2,149,614,452.05,477.21,95.00,25.14,5.39,0.0103,0.0193, 403, 1,34.35,21.99,95271.60,453800.125000,0
20,904,31.63,26.09,32549,2,149,625,457.29,477.85,94.01,25.14,5.39,0.0101,0.0190, 403, 1,34.35,21.99,95271.60,453800.125000,0
21,904,31.61,26.12,32557,2,149,625,457.29,477.85,94.01,25.14,5.39,0.0101,0.0190, 403, 1,34.32,22.03,95271.60,452896.937500,0
22,904,31.61,26.12,32557,2,161,642,472.39,471.75,92.49,25.14,5.39,0.0101,0.0190, 403, 1,34.32,22.03,95271.60,452896.937500,0
23,904,31.61,26.12,32557,2,161,642,472.39,471.75,92.49,25.14,5.39,0.0099,0.0187, 403, 1,34.30,22.03,95271.88,454102.000000,0
24,905,31.56,26.15,32564,2,137,632,453.28,471.75,93.37,25.14,5.39,0.0099,0.0187, 403, 1,34.30,22.03,95271.88,454102.000000,0
25,905,31.56,26.15,32564,2,137,632,453.28,471.75,93.37,25.14,5.39,0.0098,0.0184, 403, 1,34.27,22.05,95272.80,451997.343750,0
26,904,31.56,26.21,32562,2,158,637,454.20,478.99,92.90,25.14,5.39,0.0098,0.0184, 403, 1,34.27,22.05,95272.80,451997.343750,0
27,904,31.56,26.21,32562,2,158,637,454.20,478.99,92.90,25.14,5.39,0.0097,0.0182, 402, 1,34.27,22.05,95272.80,451997.343750,0
28,905,31.56,26.19,32561,2,151,637,454.20,478.99,92.90,25.14,5.39,0.0097,0.0182, 402, 1,34.25,22.06,95274.10,450208.843750,0
29,905,31.56,26.19,32561,2,151,627,460.08,483.55,93.79,25.14,5.39,0.0095,0.0179, 402, 1,34.25,22.06,95274.10,450208.843750,0
30,904,31.53,26.21,32563,2,151,627,460.08,483.55,93.79,25.14,5.39,0.0095,0.0179, 402, 1,34.23,22.09,95276.30,450803.437500,0
31,904,31.53,26.21,32563,2,164,646,454.20,468.72,92.15,25.14,5.39,0.0095,0.0179, 402, 1,34.23,22.09,95276.30,450803.437500,0
32,904,31.53,26.21,32563,2,164,646,454.20,468.72,92.15,25.14,5.39,0.0094,0.0177, 402, 1,34.21,22.12,95277.12,453800.125000,0
33,904,31.53,26.18,32561,2,120,619,459.46,478.18,94.55,25.14,5.39,0.0094,0.0177, 402, 1,34.21,22.12,95277.12,453800.125000,0
34,904,31.53,26.18,32561,2,120,619,459.46,478.18,94.55,25.14,5.39,0.0093,0.0176, 402, 1,34.19,22.15,95278.46,454706.937500,0
35,903,31.51,26.26,32560,2,134,603,462.26,479.31,95.97,25.14,5.39,0.0093,0.0176, 402, 1,34.19,22.15,95278.46,454706.937500,0
