Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1272,31.17,28.79,32437,3,324,821,394.55,384.53,73.58,25.14,5.33,0.0128,0.0240, 411, 1,33.80,24.43,94962.66,398676.281250,0
2,1272,31.17,28.79,32437,3,324,808,402.78,378.08,75.98,25.14,5.33,0.0123,0.0232, 411, 1,33.80,24.43,94962.66,398676.281250,0
3,1273,31.12,28.82,32441,3,324,808,402.78,378.08,75.98,25.14,5.33,0.0123,0.0232, 411, 1,33.78,24.42,94962.64,402674.000000,0
4,1273,31.12,28.82,32441,3,359,821,408.82,376.80,73.50,25.14,5.33,0.0120,0.0225, 410, 1,33.78,24.42,94962.64,402674.000000,0
5,1273,31.12,28.82,32441,3,359,821,408.82,376.80,73.50,25.14,5.33,0.0120,0.0225, 410, 1,33.76,24.45,94962.91,400547.625000,0
6,1275,31.07,28.88,32443,3,364,823,396.42,377.05,73.21,25.14,5.33,0.0120,0.0225, 410, 1,33.76,24.45,94962.91,400547.625000,0
7,1275,31.07,28.88,32443,3,364,823,396.42,377.05,73.21,25.14,5.33,0.0116,0.0219, 410, 1,33.74,24.49,94962.74,400782.781250,0
8,1278,31.05,28.94,32453,3,321,808,402.37,381.03,75.93,25.14,5.33,0.0116,0.0219, 410, 1,33.74,24.49,94962.74,400782.781250,0
9,1278,31.05,28.94,32453,3,321,808,402.37,381.03,75.93,25.14,5.33,0.0113,0.0213, 409, 1,33.74,24.49,94962.74,400782.781250,0
10,1278,31.05,28.94,32464,3,365,811,404.28,383.88,75.34,25.14,5.33,0.0113,0.0213, 409, 1,33.72,24.48,94963.18,403387.812500,0
11,1278,31.05,28.94,32464,3,365,811,404.28,383.88,75.34,25.14,5.33,0.0111,0.0208, 408, 1,33.72,24.48,94963.18,403387.812500,0
12,1283,31.01,28.97,32459,3,365,811,404.28,383.88,75.34,25.14,5.33,0.0111,0.0208, 408, 1,33.70,24.50,94962.64,401962.718750,0
13,1283,31.01,28.97,32459,3,294,798,397.77,380.90,77.80,25.14,5.33,0.0108,0.0203, 408, 1,33.70,24.50,94962.64,401962.718750,0
14,1283,31.01,28.97,32459,3,294,798,397.77,380.90,77.80,25.14,5.33,0.0108,0.0203, 408, 1,33.68,24.51,94962.29,403149.593750,0
15,1287,30.97,29.02,32463,3,334,813,402.10,383.75,75.04,25.14,5.33,0.0108,0.0203, 408, 1,33.68,24.51,94962.29,403149.593750,0
16,1287,30.97,29.02,32463,3,334,813,402.10,383.75,75.04,25.14,5.33,0.0106,0.0199, 408, 1,33.66,24.52,94962.25,401962.718750,0
