Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1928,31.93,25.39,32281,3,523,875,423.47,369.22,65.80,25.14,5.37,0.1753,0.3296, 539, 2,34.23,21.61,95905.68,427111.562500,0
2,1929,31.86,25.39,32286,3,532,876,421.04,382.45,65.74,25.14,5.37,0.1753,0.3296, 539, 2,34.23,21.61,95905.68,427111.562500,0
3,1929,31.86,25.39,32286,3,532,876,421.04,382.45,65.74,25.14,5.37,0.1698,0.3191, 536, 2,34.23,21.61,95905.68,427111.562500,0
4,1930,31.81,25.50,32287,3,563,885,421.04,382.45,65.74,25.14,5.37,0.1698,0.3191, 536, 2,34.21,21.62,95904.52,423140.500000,0
5,1930,31.81,25.50,32287,3,563,885,417.63,384.14,64.52,25.14,5.37,0.1647,0.3096, 533, 2,34.21,21.62,95904.52,423140.500000,0
6,1931,31.77,25.59,32297,3,563,885,417.63,384.14,64.52,25.14,5.37,0.1647,0.3096, 533, 2,34.20,21.64,95903.59,423140.500000,0
7,1931,31.77,25.59,32297,3,529,875,424.76,380.64,65.85,25.14,5.37,0.1608,0.3024, 531, 2,34.20,21.64,95903.59,423140.500000,0
8,1931,31.77,25.59,32297,3,529,875,424.76,380.64,65.85,25.14,5.37,0.1608,0.3024, 531, 2,34.18,21.65,95903.25,424192.218750,0
9,1932,31.71,25.57,32299,3,525,877,422.04,386.09,65.62,25.14,5.37,0.1608,0.3024, 531, 2,34.18,21.65,95903.25,424192.218750,0
10,1932,31.71,25.57,32299,3,525,877,422.04,386.09,65.62,25.14,5.37,0.1557,0.2927, 528, 2,34.16,21.63,95902.27,425249.156250,0
11,1933,31.69,25.66,32306,3,537,877,420.04,394.95,65.56,25.14,5.37,0.1557,0.2927, 528, 2,34.16,21.63,95902.27,425249.156250,0
12,1933,31.69,25.66,32306,3,537,877,420.04,394.95,65.56,25.14,5.37,0.1510,0.2839, 525, 2,34.16,21.63,95902.27,425249.156250,0
13,1936,31.64,25.67,32305,3,518,871,422.61,381.16,66.34,25.14,5.37,0.1510,0.2839, 525, 2,34.15,21.66,95902.08,425514.218750,0
14,1936,31.64,25.67,32305,3,518,871,422.61,381.16,66.34,25.14,5.37,0.1467,0.2758, 522, 2,34.15,21.66,95902.08,425514.218750,0
15,1936,31.60,25.71,32309,3,518,871,422.61,381.16,66.34,25.14,5.37,0.1467,0.2758, 522, 2,34.13,21.66,95902.32,423665.687500,0
16,1936,31.60,25.71,32309,3,513,870,432.01,389.77,66.54,25.14,5.37,0.1427,0.2684, 519, 2,34.13,21.66,95902.32,423665.687500,0
17,1936,31.60,25.71,32309,3,513,870,432.01,389.77,66.54,25.14,5.37,0.1427,0.2684, 519, 2,34.11,21.67,95902.21,428183.156250,0
18,1936,31.60,25.71,32309,3,519,869,434.50,397.77,66.74,25.14,5.37,0.1427,0.2684, 519, 2,34.11,21.67,95902.21,428183.156250,0
19,1936,31.60,25.71,32309,3,519,869,434.50,397.77,66.74,25.14,5.37,0.1390,0.2613, 517, 2,34.09,21.70,95901.73,424455.968750,0
20,1938,31.59,25.75,32315,3,545,880,427.50,401.28,65.23,25.14,5.37,0.1390,0.2613, 517, 2,34.09,21.70,95901.73,424455.968750,0
21,1938,31.59,25.75,32315,3,545,880,427.50,401.28,65.23,25.14,5.37,0.1347,0.2532, 514, 2,34.07,21.69,95900.98,426045.343750,0
