Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,925,31.94,25.97,32500,2,163,650,463.52,451.75,91.31,25.14,5.39,0.0186,0.0350, 409, 1,34.50,21.94,95401.04,442906.562500,0
2,924,31.88,26.01,32503,2,136,607,444.47,447.64,95.13,25.14,5.39,0.0186,0.0350, 409, 1,34.50,21.94,95401.04,442906.562500,0
3,924,31.88,26.01,32503,2,136,607,444.47,447.64,95.13,25.14,5.39,0.0182,0.0342, 409, 1,34.50,21.94,95401.04,442906.562500,0
4,924,31.84,26.04,32500,2,149,626,444.47,447.64,95.13,25.14,5.39,0.0182,0.0342, 409, 1,34.48,21.97,95401.10,444348.000000,0
5,924,31.84,26.04,32500,2,149,626,450.83,452.51,93.41,25.14,5.39,0.0177,0.0333, 409, 1,34.48,21.97,95401.10,444348.000000,0
6,924,31.75,26.08,32507,2,149,626,450.83,452.51,93.41,25.14,5.39,0.0177,0.0333, 409, 1,34.45,22.00,95400.93,446673.937500,0
7,924,31.75,26.08,32507,2,173,659,451.14,453.13,90.54,25.14,5.39,0.0172,0.0323, 409, 1,34.45,22.00,95400.93,446673.937500,0
8,924,31.75,26.08,32507,2,173,659,451.14,453.13,90.54,25.14,5.39,0.0172,0.0323, 409, 1,34.43,22.01,95401.97,445217.406250,0
9,923,31.69,26.15,32516,2,132,643,446.73,449.31,91.87,25.14,5.39,0.0172,0.0323, 409, 1,34.43,22.01,95401.97,445217.406250,0
10,923,31.69,26.15,32516,2,132,643,446.73,449.31,91.87,25.14,5.39,0.0167,0.0314, 408, 1,34.40,22.05,95402.38,443770.312500,0
11,923,31.67,26.21,32523,2,137,608,461.95,456.67,95.00,25.14,5.39,0.0167,0.0314, 408, 1,34.40,22.05,95402.38,443770.312500,0
12,923,31.67,26.21,32523,2,137,608,461.95,456.67,95.00,25.14,5.39,0.0163,0.0307, 408, 1,34.40,22.05,95402.38,443770.312500,0
13,922,31.61,26.22,32524,2,174,659,441.32,457.13,90.48,25.14,5.39,0.0163,0.0307, 408, 1,34.37,22.06,95402.17,446090.187500,0
14,922,31.61,26.22,32524,2,174,659,441.32,457.13,90.48,25.14,5.39,0.0159,0.0300, 408, 1,34.37,22.06,95402.17,446090.187500,0
15,921,31.58,26.33,32530,2,174,659,441.32,457.13,90.48,25.14,5.39,0.0159,0.0300, 408, 1,34.35,22.08,95401.80,446673.937500,0
16,921,31.58,26.33,32530,2,131,598,442.82,450.53,95.90,25.14,5.39,0.0156,0.0294, 408, 1,34.35,22.08,95401.80,446673.937500,0
17,921,31.58,26.33,32530,2,131,598,442.82,450.53,95.90,25.14,5.39,0.0156,0.0294, 408, 1,34.32,22.11,95400.96,444927.218750,0
18,921,31.54,26.39,32532,2,149,625,444.47,455.89,92.31,25.14,5.39,0.0156,0.0294, 408, 1,34.32,22.11,95400.96,444927.218750,0
19,921,31.54,26.39,32532,2,149,625,444.47,455.89,92.31,25.14,5.39,0.0153,0.0287, 407, 1,34.29,22.14,95399.15,444637.437500,0
20,920,31.50,26.34,32533,2,156,635,461.95,458.06,92.56,25.14,5.39,0.0153,0.0287, 407, 1,34.29,22.14,95399.15,444637.437500,0
21,920,31.50,26.34,32533,2,156,635,461.95,458.06,92.56,25.14,5.39,0.0150,0.0283, 407, 1,34.26,22.16,95398.50,445798.875000,0
