Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1002,26.59,33.21,32050,2,117,577,493.13,609.10,97.28,25.14,5.44,0.0714,0.1342, 424, 2,29.41,27.99,96788.17,579349.375000,0
2,1002,26.59,33.21,32050,2,117,577,493.13,609.10,97.28,25.14,5.44,0.0696,0.1309, 421, 2,29.41,27.99,96788.17,579349.375000,0
3,1004,26.56,33.26,32052,2,93,538,493.47,610.33,100.97,25.14,5.44,0.0696,0.1309, 421, 2,29.39,28.05,96788.05,577878.125000,0
4,1004,26.56,33.26,32052,2,93,538,493.47,610.33,100.97,25.14,5.44,0.0679,0.1276, 419, 2,29.39,28.05,96788.05,577878.125000,0
5,1005,26.52,33.30,32057,2,93,538,493.47,610.33,100.97,25.14,5.44,0.0679,0.1276, 419, 2,29.37,28.07,96787.87,575928.000000,0
6,1005,26.52,33.30,32057,2,106,587,504.62,607.45,96.33,25.14,5.44,0.0657,0.1235, 416, 2,29.37,28.07,96787.87,575928.000000,0
7,1005,26.52,33.30,32057,2,106,587,504.62,607.45,96.33,25.14,5.44,0.0657,0.1235, 416, 2,29.35,28.14,96787.55,577878.125000,0
8,1006,26.49,33.38,32061,2,124,589,497.66,632.84,96.20,25.14,5.44,0.0657,0.1235, 416, 2,29.35,28.14,96787.55,577878.125000,0
9,1006,26.49,33.38,32061,2,124,589,497.66,632.84,96.20,25.14,5.44,0.0638,0.1199, 414, 2,29.33,28.13,96787.47,581322.750000,0
10,1005,26.48,33.41,32062,2,117,577,504.44,618.44,97.31,25.14,5.44,0.0638,0.1199, 414, 2,29.33,28.13,96787.47,581322.750000,0
11,1005,26.48,33.41,32062,2,117,577,504.44,618.44,97.31,25.14,5.44,0.0620,0.1166, 412, 2,29.30,28.17,96787.21,576414.312500,0
12,1006,26.45,33.39,32063,2,132,601,507.01,626.66,95.10,25.14,5.44,0.0620,0.1166, 412, 2,29.30,28.17,96787.21,576414.312500,0
13,1006,26.45,33.39,32063,2,132,601,507.01,626.66,95.10,25.14,5.44,0.0603,0.1133, 409, 2,29.30,28.17,96787.21,576414.312500,0
14,1007,26.44,33.50,32064,2,132,601,507.01,626.66,95.10,25.14,5.44,0.0603,0.1133, 409, 2,29.29,28.20,96787.20,579349.375000,0
15,1007,26.44,33.50,32064,2,127,593,507.53,615.94,95.78,25.14,5.44,0.0592,0.1112, 407, 2,29.29,28.20,96787.20,579349.375000,0
16,1008,26.41,33.50,32064,2,127,593,507.53,615.94,95.78,25.14,5.44,0.0592,0.1112, 407, 2,29.27,28.26,96787.14,579841.437500,0
17,1008,26.41,33.50,32064,2,105,584,506.33,627.51,96.65,25.14,5.44,0.0592,0.1112, 407, 2,29.27,28.26,96787.14,579841.437500,0
18,1008,26.41,33.50,32064,2,105,584,506.33,627.51,96.65,25.14,5.44,0.0577,0.1084, 405, 2,29.25,28.29,96787.04,578367.687500,0
19,1008,26.41,33.55,32063,2,107,561,500.19,610.95,98.74,25.14,5.44,0.0577,0.1084, 405, 2,29.25,28.29,96787.04,578367.687500,0
20,1008,26.41,33.55,32063,2,107,561,500.19,610.95,98.74,25.14,5.44,0.0563,0.1058, 404, 2,29.23,28.28,96786.84,579349.375000,0
21,1008,26.41,33.55,32063,2,126,590,504.10,634.77,96.03,25.14,5.44,0.0563,0.1058, 404, 2,29.23,28.28,96786.84,579349.375000,0
22,1008,26.41,33.55,32063,2,126,590,504.10,634.77,96.03,25.14,5.44,0.0552,0.1038, 403, 2,29.23,28.28,96786.84,579349.375000,0
23,1009,26.39,33.58,32071,2,99,590,504.10,634.77,96.03,25.14,5.44,0.0552,0.1038, 403, 2,29.21,28.36,96786.46,579349.375000,0
24,1009,26.39,33.58,32071,2,99,547,512.19,629.85,100.12,25.14,5.44,0.0539,0.1014, 402, 2,29.21,28.36,96786.46,579349.375000,0
25,1011,26.39,33.60,32064,2,99,547,512.19,629.85,100.12,25.14,5.44,0.0539,0.1014, 402, 2,29.19,28.40,96786.34,575928.000000,0
26,1011,26.39,33.60,32064,2,132,586,514.62,625.18,96.46,25.14,5.44,0.0539,0.1014, 402, 2,29.19,28.40,96786.34,575928.000000,0
