Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1273,31.84,27.16,32561,2,195,668,451.75,465.88,88.54,25.14,5.38,0.0152,0.0285, 406, 1,34.49,23.15,94941.50,432797.968750,0
2,1272,31.81,27.34,32558,2,195,668,451.75,465.88,88.54,25.14,5.38,0.0152,0.0285, 406, 1,34.47,23.13,94942.23,434450.562500,0
3,1272,31.81,27.34,32558,2,199,692,457.13,461.95,86.56,25.14,5.38,0.0152,0.0285, 406, 1,34.47,23.13,94942.23,434450.562500,0
4,1272,31.81,27.34,32558,2,199,692,457.13,461.95,86.56,25.14,5.38,0.0149,0.0280, 406, 1,34.45,23.12,94942.66,435559.343750,0
5,1272,31.77,27.33,32555,2,183,672,456.36,469.99,88.21,25.14,5.38,0.0149,0.0280, 406, 1,34.45,23.12,94942.66,435559.343750,0
6,1272,31.77,27.33,32555,2,183,672,456.36,469.99,88.21,25.14,5.38,0.0146,0.0275, 406, 1,34.43,23.11,94943.20,432797.968750,0
7,1267,31.72,27.38,32553,2,194,686,458.68,465.56,87.06,25.14,5.38,0.0146,0.0275, 406, 1,34.43,23.11,94943.20,432797.968750,0
8,1267,31.72,27.38,32553,2,194,686,458.68,465.56,87.06,25.14,5.38,0.0144,0.0271, 405, 1,34.43,23.11,94943.20,432797.968750,0
9,1266,31.66,27.40,32543,2,184,686,458.68,465.56,87.06,25.14,5.38,0.0144,0.0271, 405, 1,34.41,23.13,94943.35,435837.406250,0
10,1266,31.66,27.40,32543,2,184,668,451.75,467.30,88.51,25.14,5.38,0.0143,0.0269, 405, 1,34.41,23.13,94943.35,435837.406250,0
11,1258,31.64,27.50,32539,2,184,668,451.75,467.30,88.51,25.14,5.38,0.0143,0.0269, 405, 1,34.38,23.13,94943.25,435281.625000,0
12,1258,31.64,27.50,32539,2,184,673,459.92,465.88,88.06,25.14,5.38,0.0143,0.0269, 405, 1,34.38,23.13,94943.25,435281.625000,0
13,1258,31.64,27.50,32539,2,184,673,459.92,465.88,88.06,25.14,5.38,0.0141,0.0264, 405, 1,34.36,23.15,94943.50,434174.250000,0
14,1252,31.62,27.43,32538,2,163,644,473.51,471.91,90.54,25.14,5.38,0.0141,0.0264, 405, 1,34.36,23.15,94943.50,434174.250000,0
15,1252,31.62,27.43,32538,2,163,644,473.51,471.91,90.54,25.14,5.38,0.0139,0.0262, 405, 1,34.34,23.17,94943.36,434174.250000,0
16,1242,31.59,27.46,32540,2,181,668,475.60,468.41,88.48,25.14,5.38,0.0139,0.0262, 405, 1,34.34,23.17,94943.36,434174.250000,0
17,1242,31.59,27.46,32540,2,181,668,475.60,468.41,88.48,25.14,5.38,0.0137,0.0258, 405, 1,34.34,23.17,94943.36,434174.250000,0
18,1232,31.56,27.46,32540,2,187,668,475.60,468.41,88.48,25.14,5.38,0.0137,0.0258, 405, 1,34.32,23.20,94943.63,435559.343750,0
19,1232,31.56,27.46,32540,2,187,697,461.33,471.91,86.12,25.14,5.38,0.0137,0.0258, 405, 1,34.32,23.20,94943.63,435559.343750,0
20,1229,31.54,27.54,32542,2,187,697,461.33,471.91,86.12,25.14,5.38,0.0137,0.0258, 405, 1,34.30,23.26,94943.16,434727.218750,0
21,1229,31.54,27.54,32542,2,192,683,456.98,473.51,87.23,25.14,5.38,0.0137,0.0258, 405, 1,34.30,23.26,94943.16,434727.218750,0
22,1229,31.54,27.54,32542,2,192,683,456.98,473.51,87.23,25.14,5.38,0.0135,0.0254, 405, 1,34.28,23.27,94943.28,435281.625000,0
23,1221,31.53,27.57,32543,3,224,722,459.77,473.67,84.16,25.14,5.38,0.0135,0.0254, 405, 1,34.28,23.27,94943.28,435281.625000,0
24,1221,31.53,27.57,32543,3,224,722,459.77,473.67,84.16,25.14,5.38,0.0131,0.0246, 405, 1,34.25,23.27,94943.05,436115.843750,0
25,1221,31.50,27.56,32546,2,204,699,465.56,476.24,86.00,25.14,5.38,0.0131,0.0246, 405, 1,34.25,23.27,94943.05,436115.843750,0
