Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1050,32.22,27.83,32482,2,156,635,439.83,451.44,90.60,25.14,5.39,0.0564,0.1060, 430, 2,34.53,23.80,94840.27,428990.375000,0
2,1050,32.22,27.83,32482,2,156,635,439.83,451.44,90.60,25.14,5.39,0.0553,0.1039, 430, 2,34.52,23.84,94840.05,429800.625000,0
3,1053,32.15,27.85,32483,2,164,647,438.64,467.30,89.60,25.14,5.39,0.0553,0.1039, 430, 2,34.52,23.84,94840.05,429800.625000,0
4,1053,32.15,27.85,32483,2,164,647,438.64,467.30,89.60,25.14,5.39,0.0541,0.1017, 430, 2,34.52,23.84,94840.05,429800.625000,0
5,1054,32.10,27.89,32490,2,147,629,438.64,467.30,89.60,25.14,5.39,0.0541,0.1017, 430, 2,34.51,23.85,94840.56,430342.500000,0
6,1054,32.10,27.89,32490,2,147,629,448.55,458.21,91.10,25.14,5.39,0.0530,0.0996, 429, 2,34.51,23.85,94840.56,430342.500000,0
7,1055,32.06,28.00,32492,2,147,629,448.55,458.21,91.10,25.14,5.39,0.0530,0.0996, 429, 2,34.50,23.82,94839.89,430071.406250,0
8,1055,32.06,28.00,32492,2,155,633,440.87,468.25,90.73,25.14,5.39,0.0521,0.0979, 429, 2,34.50,23.82,94839.89,430071.406250,0
9,1055,32.06,28.00,32492,2,155,633,440.87,468.25,90.73,25.14,5.39,0.0521,0.0979, 429, 2,34.49,23.86,94839.33,432523.750000,0
10,1055,32.01,28.03,32496,2,170,655,450.83,472.71,88.90,25.14,5.39,0.0521,0.0979, 429, 2,34.49,23.86,94839.33,432523.750000,0
11,1055,32.01,28.03,32496,2,170,655,450.83,472.71,88.90,25.14,5.39,0.0511,0.0961, 429, 2,34.47,23.88,94838.92,430342.500000,0
12,1056,31.97,28.07,32500,2,162,644,438.64,459.46,89.84,25.14,5.39,0.0511,0.0961, 429, 2,34.47,23.88,94838.92,430342.500000,0
13,1056,31.97,28.07,32500,2,162,644,438.64,459.46,89.84,25.14,5.39,0.0501,0.0942, 429, 2,34.47,23.88,94838.92,430342.500000,0
