Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1814,29.91,29.20,32114,2,209,759,526.78,627.51,81.52,25.14,5.42,0.0084,0.0159, 400, 1,32.63,24.37,97742.73,588844.187500,0
2,1814,29.91,29.20,32114,2,209,719,526.24,642.34,84.62,25.14,5.42,0.0084,0.0159, 400, 1,32.63,24.37,97742.73,588844.187500,0
3,1814,29.91,29.20,32106,2,209,719,526.24,642.34,84.62,25.14,5.42,0.0084,0.0159, 400, 1,32.63,24.39,97742.72,585812.375000,0
4,1814,29.91,29.20,32106,3,235,735,535.95,632.84,83.39,25.14,5.42,0.0084,0.0159, 400, 1,32.63,24.39,97742.72,585812.375000,0
5,1814,29.91,29.20,32106,3,235,735,535.95,632.84,83.39,25.14,5.42,0.0084,0.0159, 400, 1,32.63,24.38,97742.87,585310.062500,0
6,1813,29.92,29.18,32110,2,216,713,545.28,633.48,85.13,25.14,5.42,0.0084,0.0159, 400, 1,32.63,24.38,97742.87,585310.062500,0
7,1813,29.92,29.18,32110,2,216,713,545.28,633.48,85.13,25.14,5.42,0.0084,0.0159, 400, 1,32.63,24.37,97743.43,585310.062500,0
8,1812,29.94,29.23,32116,3,253,755,529.64,649.11,81.80,25.14,5.42,0.0084,0.0159, 400, 1,32.63,24.37,97743.43,585310.062500,0
9,1812,29.94,29.23,32116,3,253,755,529.64,649.11,81.80,25.14,5.42,0.0084,0.0159, 400, 1,32.63,24.37,97743.43,585310.062500,0
10,1813,29.95,29.21,32118,3,227,744,528.56,643.86,82.66,25.14,5.42,0.0084,0.0159, 400, 1,32.63,24.38,97743.89,588336.687500,0
11,1813,29.95,29.21,32118,3,227,744,528.56,643.86,82.66,25.14,5.42,0.0084,0.0159, 400, 1,32.63,24.38,97743.89,588336.687500,0
12,1813,29.95,29.19,32109,3,227,744,528.56,643.86,82.66,25.14,5.42,0.0084,0.0159, 400, 1,32.63,24.39,97743.63,592421.187500,0
13,1813,29.95,29.19,32109,3,249,750,547.87,648.01,82.16,25.14,5.42,0.0084,0.0159, 400, 1,32.63,24.39,97743.63,592421.187500,0
14,1813,29.95,29.19,32109,3,249,750,547.87,648.01,82.16,25.14,5.42,0.0084,0.0159, 400, 1,32.63,24.36,97743.76,584308.125000,0
15,1814,29.99,29.18,32105,3,247,748,529.28,639.73,82.36,25.14,5.42,0.0084,0.0159, 400, 1,32.63,24.36,97743.76,584308.125000,0
16,1814,29.99,29.18,32105,3,247,748,529.28,639.73,82.36,25.14,5.42,0.0084,0.0159, 400, 1,32.64,24.39,97743.70,584308.125000,0
17,1814,30.00,29.16,32105,2,215,711,537.58,634.99,85.25,25.14,5.42,0.0084,0.0159, 400, 1,32.64,24.39,97743.70,584308.125000,0
18,1814,30.00,29.16,32105,2,215,711,537.58,634.99,85.25,25.14,5.42,0.0084,0.0159, 400, 1,32.64,24.38,97743.41,589861.750000,0
19,1814,30.01,29.16,32106,3,223,748,531.79,641.90,82.36,25.14,5.42,0.0084,0.0159, 400, 1,32.64,24.38,97743.41,589861.750000,0
20,1814,30.01,29.16,32106,3,223,748,531.79,641.90,82.36,25.14,5.42,0.0084,0.0159, 400, 1,32.64,24.38,97743.41,589861.750000,0
21,1815,30.04,29.14,32100,3,223,748,531.79,641.90,82.36,25.14,5.42,0.0084,0.0159, 400, 1,32.65,24.39,97743.16,583808.437500,0
22,1815,30.04,29.14,32100,3,267,770,526.96,636.71,80.65,25.14,5.42,0.0084,0.0159, 400, 1,32.65,24.39,97743.16,583808.437500,0
23,1815,30.04,29.14,32099,3,267,770,526.96,636.71,80.65,25.14,5.42,0.0084,0.0159, 400, 1,32.66,24.36,97743.27,585310.062500,0
24,1815,30.04,29.14,32099,3,227,725,530.72,639.30,84.13,25.14,5.42,0.0084,0.0159, 400, 1,32.66,24.36,97743.27,585310.062500,0
25,1815,30.04,29.14,32099,3,227,725,530.72,639.30,84.13,25.14,5.42,0.0084,0.0159, 400, 1,32.67,24.36,97743.72,588336.687500,0
26,1816,30.08,29.09,32096,3,248,749,525.53,657.74,82.27,25.14,5.42,0.0084,0.0159, 400, 1,32.67,24.36,97743.72,588336.687500,0
27,1816,30.08,29.09,32096,3,248,749,525.53,657.74,82.27,25.14,5.42,0.0084,0.0159, 400, 1,32.68,24.34,97744.03,586819.500000,0
28,1816,30.11,29.09,32095,3,241,741,528.74,628.36,82.86,25.14,5.42,0.0084,0.0159, 400, 1,32.68,24.34,97744.03,586819.500000,0
29,1816,30.11,29.09,32095,3,241,741,528.74,628.36,82.86,25.14,5.42,0.0084,0.0159, 400, 1,32.68,24.34,97744.03,586819.500000,0
30,1816,30.11,29.09,32097,3,239,741,528.74,628.36,82.86,25.14,5.42,0.0084,0.0159, 400, 1,32.69,24.35,97743.92,582811.625000,0
31,1816,30.11,29.09,32097,3,239,741,520.57,629.85,82.86,25.14,5.42,0.0084,0.0159, 400, 1,32.69,24.35,97743.92,582811.625000,0
32,1815,30.14,29.07,32090,3,239,741,520.57,629.85,82.86,25.14,5.42,0.0084,0.0159, 400, 1,32.70,24.31,97744.05,591907.500000,0
33,1815,30.14,29.07,32090,3,252,754,526.42,642.34,81.91,25.14,5.42,0.0084,0.0159, 400, 1,32.70,24.31,97744.05,591907.500000,0
34,1815,30.14,29.07,32090,3,252,754,526.42,642.34,81.91,25.14,5.42,0.0084,0.0159, 400, 1,32.72,24.31,97744.64,581322.750000,0
35,1816,30.15,29.06,32088,3,242,743,533.06,642.12,82.75,25.14,5.42,0.0084,0.0159, 400, 1,32.72,24.31,97744.64,581322.750000,0
36,1816,30.15,29.06,32088,3,242,743,533.06,642.12,82.75,25.14,5.42,0.0084,0.0159, 400, 1,32.73,24.29,97744.68,588336.687500,0
37,1817,30.19,29.01,32085,3,244,745,534.50,641.25,82.61,25.14,5.42,0.0084,0.0159, 400, 1,32.73,24.29,97744.68,588336.687500,0
38,1817,30.19,29.01,32085,3,244,745,534.50,641.25,82.61,25.14,5.42,0.0084,0.0159, 400, 1,32.73,24.29,97744.68,588336.687500,0
39,1816,30.24,28.99,32086,3,246,745,534.50,641.25,82.61,25.14,5.42,0.0084,0.0159, 400, 1,32.75,24.27,97744.27,588336.687500,0
40,1816,30.24,28.99,32086,3,246,747,527.31,634.13,82.44,25.14,5.42,0.0084,0.0159, 400, 1,32.75,24.27,97744.27,588336.687500,0
41,1816,30.24,29.04,32081,3,246,747,527.31,634.13,82.44,25.14,5.42,0.0084,0.0159, 400, 1,32.76,24.27,97744.07,585812.375000,0
42,1816,30.24,29.04,32081,3,260,763,522.87,636.06,81.22,25.14,5.42,0.0084,0.0159, 400, 1,32.76,24.27,97744.07,585812.375000,0
43,1816,30.24,29.04,32081,3,260,763,522.87,636.06,81.22,25.14,5.42,0.0084,0.0159, 400, 1,32.78,24.27,97744.35,587324.375000,0
44,1817,30.25,28.91,32076,2,211,706,523.58,633.06,85.65,25.14,5.42,0.0084,0.0159, 400, 1,32.78,24.27,97744.35,587324.375000,0
45,1817,30.25,28.91,32076,2,211,706,523.58,633.06,85.65,25.14,5.42,0.0084,0.0159, 400, 1,32.79,24.24,97744.61,587324.375000,0
46,1818,30.29,28.97,32077,3,245,745,522.16,632.41,82.55,25.14,5.42,0.0084,0.0159, 400, 1,32.79,24.24,97744.61,587324.375000,0
47,1818,30.29,28.97,32077,3,245,745,522.16,632.41,82.55,25.14,5.42,0.0084,0.0159, 400, 1,32.79,24.24,97744.61,587324.375000,0
48,1820,30.32,28.94,32075,3,244,745,522.16,632.41,82.55,25.14,5.42,0.0084,0.0159, 400, 1,32.81,24.24,97745.09,585812.375000,0
49,1820,30.32,28.94,32075,3,244,745,536.49,635.63,82.61,25.14,5.42,0.0084,0.0159, 400, 1,32.81,24.24,97745.09,585812.375000,0
50,1825,30.35,28.91,32073,3,244,745,536.49,635.63,82.61,25.14,5.42,0.0084,0.0159, 400, 1,32.83,24.21,97745.67,583808.437500,0
51,1825,30.35,28.91,32073,3,273,777,520.75,640.60,80.18,25.14,5.42,0.0084,0.0159, 400, 1,32.83,24.21,97745.67,583808.437500,0
52,1825,30.35,28.91,32073,3,273,777,520.75,640.60,80.18,25.14,5.42,0.0084,0.0159, 400, 1,32.84,24.19,97745.71,586819.500000,0
53,1828,30.39,28.88,32072,3,254,756,523.05,625.18,81.72,25.14,5.42,0.0084,0.0159, 400, 1,32.84,24.19,97745.71,586819.500000,0
54,1828,30.39,28.88,32072,3,254,756,523.05,625.18,81.72,25.14,5.42,0.0084,0.0159, 400, 1,32.86,24.17,97745.85,585310.062500,0
55,1828,30.39,28.83,32067,3,259,742,528.74,624.97,82.80,25.14,5.42,0.0084,0.0159, 400, 1,32.86,24.17,97745.85,585310.062500,0
56,1828,30.39,28.83,32067,3,259,742,528.74,624.97,82.80,25.14,5.42,0.0084,0.0159, 400, 1,32.86,24.17,97745.85,585310.062500,0
57,1832,30.44,28.84,32067,3,233,742,528.74,624.97,82.80,25.14,5.42,0.0084,0.0159, 400, 1,32.88,24.14,97746.00,580334.375000,0
58,1832,30.44,28.84,32067,3,233,733,539.59,626.45,83.54,25.14,5.42,0.0084,0.0159, 400, 1,32.88,24.14,97746.00,580334.375000,0
59,1832,30.44,28.84,32063,3,233,733,539.59,626.45,83.54,25.14,5.42,0.0084,0.0159, 400, 1,32.90,24.16,97746.33,586315.500000,0
60,1832,30.44,28.84,32063,3,253,755,529.64,623.70,81.83,25.14,5.42,0.0084,0.0159, 400, 1,32.90,24.16,97746.33,586315.500000,1
61,1832,30.44,28.84,32063,3,253,755,529.64,623.70,81.83,25.14,5.42,0.0084,0.0159, 400, 1,32.92,24.12,97746.43,580828.125000,1
62,1842,30.48,28.80,32057,3,240,740,526.42,636.71,82.97,25.14,5.42,0.0084,0.0159, 400, 1,32.92,24.12,97746.43,580828.125000,1
63,1842,30.48,28.80,32057,3,240,740,526.42,636.71,82.97,25.14,5.42,0.0086,0.0161, 400, 1,32.93,24.03,97746.59,581818.187500,1
64,1841,30.49,28.73,32062,3,251,764,499.52,548.43,81.17,25.14,5.42,0.0086,0.0161, 400, 1,32.93,24.03,97746.59,581818.187500,1
65,1841,30.49,28.73,32062,3,251,764,499.52,548.43,81.17,25.14,5.42,0.0135,0.0254, 400, 1,32.93,24.03,97746.59,581818.187500,1
66,1842,30.52,28.69,32069,3,299,764,499.52,548.43,81.17,25.14,5.42,0.0135,0.0254, 400, 1,32.95,24.03,97746.81,573991.062500,1
67,1842,30.52,28.69,32069,3,299,801,499.35,474.47,78.25,25.14,5.42,0.0303,0.0570, 400, 1,32.95,24.03,97746.81,573991.062500,1
68,1843,30.58,28.69,32068,3,299,801,499.35,474.47,78.25,25.14,5.42,0.0303,0.0570, 400, 1,32.97,24.12,97747.34,567784.875000,1
69,1843,30.58,28.69,32068,3,369,825,460.08,419.47,73.65,25.14,5.42,0.0303,0.0570, 400, 1,32.97,24.12,97747.34,567784.875000,1
70,1843,30.58,28.69,32068,3,369,825,460.08,419.47,73.65,25.14,5.42,0.0564,0.1060, 401, 1,32.98,24.15,97747.20,558951.937500,1
71,1843,30.63,28.64,32053,3,343,816,449.46,388.59,75.27,25.14,5.42,0.0564,0.1060, 401, 1,32.98,24.15,97747.20,558951.937500,1
72,1843,30.63,28.64,32053,3,343,816,449.46,388.59,75.27,25.14,5.42,0.0839,0.1577, 402, 1,33.00,24.14,97747.95,555314.562500,1
73,1842,30.73,28.57,32035,3,355,833,449.46,370.98,72.10,25.14,5.42,0.0839,0.1577, 402, 1,33.00,24.14,97747.95,555314.562500,1
74,1842,30.73,28.57,32035,3,355,833,449.46,370.98,72.10,25.14,5.42,0.1119,0.2104, 404, 2,33.00,24.14,97747.95,555314.562500,1
75,1843,30.83,28.51,32015,3,340,833,449.46,370.98,72.10,25.14,5.42,0.1119,0.2104, 404, 2,33.02,24.14,97748.72,552617.375000,1
76,1843,30.83,28.51,32015,3,340,815,431.86,351.54,75.42,25.14,5.42,0.1388,0.2609, 407, 2,33.02,24.14,97748.72,552617.375000,1
77,1843,30.90,28.43,32000,3,340,815,431.86,351.54,75.42,25.14,5.42,0.1388,0.2609, 407, 2,33.05,24.08,97749.58,545115.812500,1
78,1843,30.90,28.43,32000,3,329,811,428.80,352.62,76.19,25.14,5.42,0.1388,0.2609, 407, 2,33.05,24.08,97749.58,545115.812500,1
79,1843,30.90,28.43,32000,3,329,811,428.80,352.62,76.19,25.14,5.42,0.1631,0.3067, 410, 2,33.07,24.04,97749.59,547300.937500,1
80,1842,30.99,28.37,31983,3,328,811,425.34,346.46,76.21,25.14,5.42,0.1631,0.3067, 410, 2,33.07,24.04,97749.59,547300.937500,1
81,1842,30.99,28.37,31983,3,328,811,425.34,346.46,76.21,25.14,5.42,0.1860,0.3497, 412, 2,33.10,23.98,97750.02,540797.437500,1
82,1842,31.06,28.24,31965,3,332,804,422.32,349.76,77.65,25.14,5.42,0.1860,0.3497, 412, 2,33.10,23.98,97750.02,540797.437500,1
83,1842,31.06,28.24,31965,3,332,804,422.32,349.76,77.65,25.14,5.42,0.2071,0.3893, 414, 2,33.10,23.98,97750.02,540797.437500,1
84,1840,31.13,28.16,31953,3,290,804,422.32,349.76,77.65,25.14,5.42,0.2071,0.3893, 414, 2,33.12,23.93,97749.94,540797.437500,1
85,1840,31.13,28.16,31953,3,290,794,420.33,350.12,78.89,25.14,5.42,0.2259,0.4246, 415, 2,33.12,23.93,97749.94,540797.437500,1
86,1838,31.20,28.01,31938,3,290,794,420.33,350.12,78.89,25.14,5.42,0.2259,0.4246, 415, 2,33.15,23.89,97750.02,536125.625000,1
87,1838,31.20,28.01,31938,3,320,808,432.16,358.88,76.78,25.14,5.42,0.2259,0.4246, 415, 2,33.15,23.89,97750.02,536125.625000,1
88,1838,31.20,28.01,31938,3,320,808,432.16,358.88,76.78,25.14,5.42,0.2425,0.4558, 416, 2,33.18,23.82,97749.31,532362.875000,1
89,1838,31.20,28.01,31932,3,320,808,413.69,355.01,76.78,25.14,5.42,0.2425,0.4558, 416, 2,33.18,23.82,97749.31,532362.875000,1
90,1838,31.20,28.01,31932,3,320,808,413.69,355.01,76.78,25.14,5.42,0.2581,0.4853, 417, 2,33.21,23.77,97749.32,530707.437500,1
91,1837,31.32,27.98,31923,3,309,760,426.20,364.26,81.41,25.14,5.42,0.2581,0.4853, 417, 2,33.21,23.77,97749.32,530707.437500,1
92,1837,31.32,27.98,31923,3,309,760,426.20,364.26,81.41,25.14,5.42,0.2718,0.5110, 418, 2,33.21,23.77,97749.32,530707.437500,1
93,1834,31.38,27.90,31919,3,291,760,426.20,364.26,81.41,25.14,5.42,0.2718,0.5110, 418, 2,33.25,23.71,97749.27,528243.500000,1
94,1834,31.38,27.90,31919,3,291,795,418.62,358.63,78.84,25.14,5.42,0.2841,0.5342, 418, 2,33.25,23.71,97749.27,528243.500000,1
95,1833,31.46,27.86,31914,3,291,795,418.62,358.63,78.84,25.14,5.42,0.2841,0.5342, 418, 2,33.29,23.66,97748.70,527835.062500,1
96,1833,31.46,27.86,31914,3,271,774,432.16,369.22,80.37,25.14,5.42,0.2841,0.5342, 418, 2,33.29,23.66,97748.70,527835.062500,1
97,1833,31.46,27.86,31914,3,271,774,432.16,369.22,80.37,25.14,5.42,0.2954,0.5553, 419, 2,33.33,23.60,97748.55,527835.062500,1
98,1832,31.56,27.71,31906,3,296,800,421.61,366.36,78.47,25.14,5.42,0.2954,0.5553, 419, 2,33.33,23.60,97748.55,527835.062500,1
99,1832,31.56,27.71,31906,3,296,800,421.61,366.36,78.47,25.14,5.42,0.3058,0.5748, 419, 2,33.36,23.55,97748.20,528652.562500,1
100,1830,31.60,27.60,31898,3,278,790,422.18,373.75,79.19,25.14,5.42,0.3058,0.5748, 419, 2,33.36,23.55,97748.20,528652.562500,1
101,1830,31.60,27.60,31898,3,278,790,422.18,373.75,79.19,25.14,5.42,0.3153,0.5928, 419, 2,33.36,23.55,97748.20,528652.562500,1
102,1829,31.67,27.52,31889,3,266,790,422.18,373.75,79.19,25.14,5.42,0.3153,0.5928, 419, 2,33.40,23.50,97748.03,524187.343750,1
103,1829,31.67,27.52,31889,3,266,768,416.08,374.89,80.81,25.14,5.42,0.3232,0.6077, 419, 2,33.40,23.50,97748.03,524187.343750,1
104,1829,31.75,27.51,31880,3,266,768,416.08,374.89,80.81,25.14,5.42,0.3232,0.6077, 419, 2,33.44,23.43,97748.00,521384.937500,1
105,1829,31.75,27.51,31880,3,294,798,414.25,373.62,78.60,25.14,5.42,0.3232,0.6077, 419, 2,33.44,23.43,97748.00,521384.937500,1
106,1829,31.75,27.51,31880,3,294,798,414.25,373.62,78.60,25.14,5.42,0.3307,0.6217, 419, 2,33.48,23.39,97748.27,517433.062500,1
107,1829,31.81,27.34,31868,3,258,760,418.48,375.40,77.80,25.14,5.42,0.3307,0.6217, 419, 2,33.48,23.39,97748.27,517433.062500,1
108,1829,31.81,27.34,31868,3,258,760,418.48,375.40,77.80,25.14,5.42,0.3370,0.6335, 419, 2,33.53,23.33,97748.73,519006.593750,1
109,1824,31.90,27.32,31868,3,249,751,420.47,378.97,82.16,25.14,5.42,0.3370,0.6335, 419, 2,33.53,23.33,97748.73,519006.593750,1
