Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1519,32.81,27.95,32357,2,190,681,425.48,434.21,87.53,25.14,5.39,0.0867,0.1629, 459, 2,35.26,23.93,94832.07,415668.750000,0
2,1522,32.75,28.03,32357,2,197,689,423.76,433.33,86.79,25.14,5.39,0.0867,0.1629, 459, 2,35.26,23.93,94832.07,415668.750000,0
3,1522,32.75,28.03,32357,2,197,689,423.76,433.33,86.79,25.14,5.39,0.0850,0.1597, 458, 2,35.24,23.98,94830.97,411410.218750,0
4,1522,32.70,28.06,32363,2,207,701,417.35,429.82,85.83,25.14,5.39,0.0850,0.1597, 458, 2,35.24,23.98,94830.97,411410.218750,0
5,1522,32.70,28.06,32363,2,207,701,417.35,429.82,85.83,25.14,5.39,0.0837,0.1573, 457, 2,35.24,23.98,94830.97,411410.218750,0
6,1522,32.66,28.10,32366,2,209,701,417.35,429.82,85.83,25.14,5.39,0.0837,0.1573, 457, 2,35.22,23.99,94829.84,413153.125000,0
7,1522,32.66,28.10,32366,2,209,704,417.63,440.13,85.60,25.14,5.39,0.0825,0.1551, 456, 2,35.22,23.99,94829.84,413153.125000,0
8,1522,32.62,28.18,32368,2,209,704,417.63,440.13,85.60,25.14,5.39,0.0825,0.1551, 456, 2,35.20,24.02,94830.12,412404.343750,0
9,1522,32.62,28.18,32368,2,207,711,420.90,441.47,85.08,25.14,5.39,0.0825,0.1551, 456, 2,35.20,24.02,94830.12,412404.343750,0
10,1522,32.62,28.18,32368,2,207,711,420.90,441.47,85.08,25.14,5.39,0.0813,0.1529, 455, 2,35.18,24.04,94829.83,414155.718750,0
11,1523,32.54,28.30,32370,3,213,709,420.47,441.77,85.22,25.14,5.39,0.0813,0.1529, 455, 2,35.18,24.04,94829.83,414155.718750,0
12,1523,32.54,28.30,32370,3,213,709,420.47,441.77,85.22,25.14,5.39,0.0799,0.1502, 454, 2,35.16,24.05,94830.48,415415.812500,0
13,1523,32.53,28.28,32372,2,205,699,424.33,439.38,86.03,25.14,5.39,0.0799,0.1502, 454, 2,35.16,24.05,94830.48,415415.812500,0
14,1523,32.53,28.28,32372,2,205,699,424.33,439.38,86.03,25.14,5.39,0.0789,0.1483, 453, 2,35.16,24.05,94830.48,415415.812500,0
15,1522,32.50,28.37,32371,3,225,699,424.33,439.38,86.03,25.14,5.39,0.0789,0.1483, 453, 2,35.14,24.08,94830.56,414155.718750,0
16,1522,32.50,28.37,32371,3,225,724,432.74,451.75,84.05,25.14,5.39,0.0779,0.1465, 452, 2,35.14,24.08,94830.56,414155.718750,0
17,1523,32.47,28.37,32370,3,225,724,432.74,451.75,84.05,25.14,5.39,0.0779,0.1465, 452, 2,35.12,24.12,94830.93,416938.125000,0
18,1523,32.47,28.37,32370,2,200,701,427.36,441.77,85.83,25.14,5.39,0.0779,0.1465, 452, 2,35.12,24.12,94830.93,416938.125000,0
19,1523,32.47,28.37,32370,2,200,701,427.36,441.77,85.83,25.14,5.39,0.0770,0.1447, 452, 2,35.10,24.13,94831.30,415163.187500,0
20,1523,32.47,28.37,32375,3,220,718,429.68,452.21,84.53,25.14,5.39,0.0770,0.1447, 452, 2,35.10,24.13,94831.30,415163.187500,0
21,1523,32.47,28.37,32375,3,220,718,429.68,452.21,84.53,25.14,5.39,0.0760,0.1428, 451, 2,35.07,24.16,94831.75,415415.812500,0
22,1524,32.45,28.46,32378,2,197,689,424.19,447.79,86.82,25.14,5.39,0.0760,0.1428, 451, 2,35.07,24.16,94831.75,415415.812500,0
23,1524,32.45,28.46,32378,2,197,689,424.19,447.79,86.82,25.14,5.39,0.0752,0.1413, 450, 2,35.07,24.16,94831.75,415415.812500,0
24,1526,32.42,28.47,32375,3,225,689,424.19,447.79,86.82,25.14,5.39,0.0752,0.1413, 450, 2,35.05,24.17,94831.67,416429.437500,0
25,1526,32.42,28.47,32375,3,225,723,428.37,448.40,84.07,25.14,5.39,0.0743,0.1398, 449, 2,35.05,24.17,94831.67,416429.437500,0
26,1526,32.40,28.47,32377,3,225,723,428.37,448.40,84.07,25.14,5.39,0.0743,0.1398, 449, 2,35.03,24.22,94831.59,416938.125000,0
27,1526,32.40,28.47,32377,3,224,716,443.87,458.52,84.65,25.14,5.39,0.0743,0.1398, 449, 2,35.03,24.22,94831.59,416938.125000,0
28,1526,32.40,28.47,32377,3,224,716,443.87,458.52,84.65,25.14,5.39,0.0735,0.1382, 448, 2,35.00,24.24,94830.38,417703.437500,0
29,1527,32.37,28.49,32376,2,210,705,429.39,445.82,85.51,25.14,5.39,0.0735,0.1382, 448, 2,35.00,24.24,94830.38,417703.437500,0
30,1527,32.37,28.49,32376,2,210,705,429.39,445.82,85.51,25.14,5.39,0.0723,0.1359, 448, 2,34.98,24.27,94830.05,415922.000000,0
31,1527,32.38,28.53,32378,2,218,715,431.42,452.82,84.70,25.14,5.39,0.0723,0.1359, 448, 2,34.98,24.27,94830.05,415922.000000,0
32,1527,32.38,28.53,32378,2,218,715,431.42,452.82,84.70,25.14,5.39,0.0714,0.1342, 447, 2,34.98,24.27,94830.05,415922.000000,0
33,1529,32.35,28.55,32378,2,183,715,431.42,452.82,84.70,25.14,5.39,0.0714,0.1342, 447, 2,34.96,24.28,94829.75,416938.125000,0
