Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1990,32.52,26.68,31852,3,284,787,417.35,487.16,79.62,25.14,5.42,0.1442,0.2711, 456, 2,35.14,22.50,97759.84,498539.437500,0
2,1990,32.52,26.68,31852,3,309,804,417.07,481.43,77.75,25.14,5.42,0.1442,0.2711, 456, 2,35.14,22.50,97759.84,498539.437500,0
3,1990,32.52,26.68,31852,3,309,804,417.07,481.43,77.75,25.14,5.42,0.1407,0.2645, 453, 2,35.11,22.54,97759.55,497449.593750,0
4,1992,32.48,26.78,31852,3,263,804,413.55,482.89,77.83,25.14,5.42,0.1407,0.2645, 453, 2,35.11,22.54,97759.55,497449.593750,0
5,1992,32.48,26.78,31852,3,263,804,413.55,482.89,77.83,25.14,5.42,0.1368,0.2572, 450, 2,35.08,22.56,97759.77,498175.625000,0
6,1993,32.42,26.73,31851,3,293,797,422.75,491.47,78.89,25.14,5.42,0.1368,0.2572, 450, 2,35.08,22.56,97759.77,498175.625000,0
7,1993,32.42,26.73,31851,3,293,797,422.75,491.47,78.89,25.14,5.42,0.1333,0.2505, 447, 2,35.08,22.56,97759.77,498175.625000,0
8,1997,32.41,26.83,31853,3,282,797,422.75,491.47,78.89,25.14,5.42,0.1333,0.2505, 447, 2,35.06,22.60,97760.17,499268.656250,0
9,1997,32.41,26.83,31853,3,282,786,417.49,496.65,79.72,25.14,5.42,0.1298,0.2440, 444, 2,35.06,22.60,97760.17,499268.656250,0
10,2003,32.41,26.88,31856,3,282,786,417.49,496.65,79.72,25.14,5.42,0.1298,0.2440, 444, 2,35.03,22.62,97759.80,499268.656250,0
11,2003,32.41,26.88,31856,3,319,807,419.90,495.14,77.10,25.14,5.42,0.1298,0.2440, 444, 2,35.03,22.62,97759.80,499268.656250,0
12,2003,32.41,26.88,31856,3,319,807,419.90,495.14,77.10,25.14,5.42,0.1276,0.2399, 442, 2,35.01,22.65,97759.60,498175.625000,0
13,2005,32.38,26.93,31854,3,297,800,429.09,480.29,78.57,25.14,5.42,0.1276,0.2399, 442, 2,35.01,22.65,97759.60,498175.625000,0
14,2005,32.38,26.93,31854,3,297,800,429.09,480.29,78.57,25.14,5.42,0.1247,0.2343, 439, 2,34.99,22.68,97759.22,501837.781250,0
15,2008,32.34,26.92,31851,3,285,788,419.90,493.30,79.53,25.14,5.42,0.1247,0.2343, 439, 2,34.99,22.68,97759.22,501837.781250,0
16,2008,32.34,26.92,31851,3,285,788,419.90,493.30,79.53,25.14,5.42,0.1221,0.2296, 436, 2,34.99,22.68,97759.22,501837.781250,0
17,2009,32.35,26.94,31854,3,308,788,419.90,493.30,79.53,25.14,5.42,0.1221,0.2296, 436, 2,34.96,22.71,97758.80,500000.000000,0
18,2009,32.35,26.94,31854,3,308,804,436.12,500.02,77.83,25.14,5.42,0.1196,0.2248, 434, 2,34.96,22.71,97758.80,500000.000000,0
19,2011,32.32,27.01,31857,3,308,804,436.12,500.02,77.83,25.14,5.42,0.1196,0.2248, 434, 2,34.94,22.75,97758.90,502946.968750,0
20,2011,32.32,27.01,31857,3,308,804,422.47,489.14,77.83,25.14,5.42,0.1196,0.2248, 434, 2,34.94,22.75,97758.90,502946.968750,0
21,2011,32.32,27.01,31857,3,308,804,422.47,489.14,77.83,25.14,5.42,0.1173,0.2205, 431, 2,34.92,22.78,97758.98,501837.781250,0
