Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,823,26.30,31.88,32631,2,95,541,537.22,702.37,99.24,25.14,5.48,0.0422,0.0793, 442, 1,28.91,26.84,97673.57,609342.437500,0
2,823,26.30,31.88,32631,2,94,539,535.95,701.42,99.44,25.14,5.48,0.0406,0.0763, 440, 1,28.91,26.84,97673.57,609342.437500,0
3,823,26.30,31.88,32631,2,94,539,535.95,701.42,99.44,25.14,5.48,0.0406,0.0763, 440, 1,28.90,26.83,97674.39,612623.375000,0
4,822,26.29,31.85,32633,2,111,567,548.98,707.86,96.85,25.14,5.48,0.0406,0.0763, 440, 1,28.90,26.83,97674.39,612623.375000,0
5,822,26.29,31.85,32633,2,111,567,548.98,707.86,96.85,25.14,5.48,0.0390,0.0733, 439, 1,28.89,26.80,97674.80,612074.125000,0
6,822,26.29,31.85,32629,2,96,542,543.99,714.84,99.14,25.14,5.48,0.0390,0.0733, 439, 1,28.89,26.80,97674.80,612074.125000,0
7,822,26.29,31.85,32629,2,96,542,543.99,714.84,99.14,25.14,5.48,0.0374,0.0704, 437, 1,28.87,26.82,97675.27,613724.875000,0
8,821,26.26,31.90,32632,2,100,549,547.87,716.54,98.54,25.14,5.48,0.0374,0.0704, 437, 1,28.87,26.82,97675.27,613724.875000,0
9,821,26.26,31.90,32632,2,100,549,547.87,716.54,98.54,25.14,5.48,0.0359,0.0675, 436, 1,28.87,26.82,97675.27,613724.875000,0
10,821,26.24,31.91,32631,2,100,549,547.87,716.54,98.54,25.14,5.48,0.0359,0.0675, 436, 1,28.86,26.83,97675.25,613724.875000,0
11,821,26.24,31.91,32631,2,105,543,551.03,714.84,99.11,25.14,5.48,0.0347,0.0653, 435, 1,28.86,26.83,97675.25,613724.875000,0
12,820,26.20,31.88,32632,2,105,543,551.03,714.84,99.11,25.14,5.48,0.0347,0.0653, 435, 1,28.84,26.86,97675.34,617611.562500,0
13,820,26.20,31.88,32632,2,106,559,545.84,719.70,97.54,25.14,5.48,0.0347,0.0653, 435, 1,28.84,26.86,97675.34,617611.562500,0
14,820,26.20,31.88,32632,2,106,559,545.84,719.70,97.54,25.14,5.48,0.0335,0.0631, 433, 1,28.82,26.88,97675.32,620418.062500,0
15,820,26.19,31.96,32633,2,103,554,547.87,723.85,98.07,25.14,5.48,0.0335,0.0631, 433, 1,28.82,26.88,97675.32,620418.062500,0
16,820,26.19,31.96,32633,2,103,554,547.87,723.85,98.07,25.14,5.48,0.0323,0.0607, 432, 1,28.81,26.85,97675.09,615384.625000,0
17,818,26.17,31.91,32631,2,89,530,553.27,722.14,100.32,25.14,5.48,0.0323,0.0607, 432, 1,28.81,26.85,97675.09,615384.625000,0
18,818,26.17,31.91,32631,2,89,530,553.27,722.14,100.32,25.14,5.48,0.0312,0.0586, 431, 1,28.81,26.85,97675.09,615384.625000,0
19,817,26.17,31.93,32630,2,100,530,553.27,722.14,100.32,25.14,5.48,0.0312,0.0586, 431, 1,28.79,26.86,97675.05,617611.562500,0
20,817,26.17,31.93,32630,2,100,552,559.68,741.71,98.24,25.14,5.48,0.0300,0.0564, 430, 1,28.79,26.86,97675.05,617611.562500,0
21,817,26.17,31.97,32631,2,100,552,559.68,741.71,98.24,25.14,5.48,0.0300,0.0564, 430, 1,28.77,26.91,97674.84,616496.062500,0
22,817,26.17,31.97,32631,2,87,526,554.02,720.18,100.69,25.14,5.48,0.0300,0.0564, 430, 1,28.77,26.91,97674.84,616496.062500,0
23,817,26.17,31.97,32631,2,87,526,554.02,720.18,100.69,25.14,5.48,0.0292,0.0548, 429, 1,28.76,26.93,97674.86,620418.062500,0
24,816,26.15,31.97,32629,2,92,536,556.09,714.84,99.75,25.14,5.48,0.0292,0.0548, 429, 1,28.76,26.93,97674.86,620418.062500,0
25,816,26.15,31.97,32629,2,92,536,556.09,714.84,99.75,25.14,5.48,0.0284,0.0533, 427, 1,28.74,26.90,97674.85,620982.437500,0
