Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1966,33.97,24.45,31739,3,262,764,378.59,432.30,80.54,25.14,5.41,0.0926,0.1740, 400, 2,36.17,20.70,97651.45,496364.531250,0
2,1966,33.97,24.45,31739,3,262,764,378.59,432.30,80.54,25.14,5.41,0.0892,0.1676, 400, 2,36.15,20.73,97651.40,498175.625000,0
3,1968,33.92,24.45,31742,3,260,763,392.29,443.72,80.65,25.14,5.41,0.0892,0.1676, 400, 2,36.15,20.73,97651.40,498175.625000,0
4,1968,33.92,24.45,31742,3,260,763,392.29,443.72,80.65,25.14,5.41,0.0860,0.1617, 400, 2,36.15,20.73,97651.40,498175.625000,0
5,1969,33.88,24.48,31750,3,241,788,390.17,438.34,78.78,25.14,5.41,0.0860,0.1617, 400, 2,36.13,20.73,97651.86,499268.656250,0
6,1969,33.88,24.48,31750,3,241,788,390.17,438.34,78.78,25.14,5.41,0.0830,0.1561, 400, 2,36.13,20.73,97651.86,499268.656250,0
7,1969,33.83,24.53,31755,3,241,788,390.17,438.34,78.78,25.14,5.41,0.0830,0.1561, 400, 2,36.12,20.74,97651.57,500733.500000,0
8,1969,33.83,24.53,31755,3,262,764,381.42,433.03,80.54,25.14,5.41,0.0802,0.1508, 400, 2,36.12,20.74,97651.57,500733.500000,0
9,1969,33.83,24.53,31755,3,262,764,381.42,433.03,80.54,25.14,5.41,0.0802,0.1508, 400, 2,36.10,20.72,97650.94,500000.000000,0
10,1972,33.81,24.54,31758,3,262,765,383.49,455.28,80.48,25.14,5.41,0.0802,0.1508, 400, 2,36.10,20.72,97650.94,500000.000000,0
11,1972,33.81,24.54,31758,3,262,765,383.49,455.28,80.48,25.14,5.41,0.0775,0.1456, 400, 2,36.09,20.74,97650.57,499268.656250,0
12,1973,33.76,24.58,31763,3,240,740,390.03,446.88,82.38,25.14,5.41,0.0775,0.1456, 400, 2,36.09,20.74,97650.57,499268.656250,0
13,1973,33.76,24.58,31763,3,240,740,390.03,446.88,82.38,25.14,5.41,0.0749,0.1408, 400, 2,36.08,20.75,97650.31,498903.781250,0
14,1974,33.73,24.64,31775,3,265,741,393.22,438.34,82.30,25.14,5.41,0.0749,0.1408, 400, 2,36.08,20.75,97650.31,498903.781250,0
15,1974,33.73,24.64,31775,3,265,741,393.22,438.34,82.30,25.14,5.41,0.0722,0.1358, 400, 2,36.08,20.75,97650.31,498903.781250,0
16,1975,33.71,24.66,31777,3,265,741,393.22,438.34,82.30,25.14,5.41,0.0722,0.1358, 400, 2,36.06,20.75,97651.52,501101.062500,0
17,1975,33.71,24.66,31777,3,265,768,384.14,444.77,80.24,25.14,5.41,0.0698,0.1313, 400, 2,36.06,20.75,97651.52,501101.062500,0
18,1976,33.67,24.62,31775,3,265,768,384.14,444.77,80.24,25.14,5.41,0.0698,0.1313, 400, 2,36.05,20.76,97651.22,501469.156250,0
19,1976,33.67,24.62,31775,3,267,770,381.42,442.22,80.13,25.14,5.41,0.0698,0.1313, 400, 2,36.05,20.76,97651.22,501469.156250,0
20,1976,33.67,24.62,31775,3,267,770,381.42,442.22,80.13,25.14,5.41,0.0675,0.1269, 400, 2,36.04,20.76,97651.39,500733.500000,0
21,1976,33.68,24.65,31775,3,269,772,378.85,447.94,79.94,25.14,5.41,0.0675,0.1269, 400, 2,36.04,20.76,97651.39,500733.500000,0
22,1976,33.68,24.65,31775,3,269,772,378.85,447.94,79.94,25.14,5.41,0.0656,0.1232, 400, 2,36.03,20.79,97652.41,503317.781250,0
23,1976,33.65,24.71,31776,3,273,776,385.31,455.28,79.62,25.14,5.41,0.0656,0.1232, 400, 2,36.03,20.79,97652.41,503317.781250,0
24,1976,33.65,24.71,31776,3,273,776,385.31,455.28,79.62,25.14,5.41,0.0638,0.1200, 400, 2,36.03,20.79,97652.41,503317.781250,0
25,1976,33.65,24.71,31775,3,252,776,385.31,455.28,79.62,25.14,5.41,0.0638,0.1200, 400, 2,36.02,20.80,97652.42,504061.031250,0
26,1976,33.65,24.71,31775,3,252,754,389.77,454.20,81.33,25.14,5.41,0.0620,0.1165, 400, 2,36.02,20.80,97652.42,504061.031250,0
27,1976,33.63,24.74,31772,3,252,754,389.77,454.20,81.33,25.14,5.41,0.0620,0.1165, 400, 2,36.01,20.83,97651.83,502946.968750,0
28,1976,33.63,24.74,31772,3,259,761,385.31,447.03,80.78,25.14,5.41,0.0620,0.1165, 400, 2,36.01,20.83,97651.83,502946.968750,0
29,1976,33.63,24.74,31772,3,259,761,385.31,447.03,80.78,25.14,5.41,0.0603,0.1133, 400, 2,35.99,20.83,97652.59,502946.968750,0
30,1976,33.63,24.73,31776,3,285,789,390.43,446.73,78.68,25.14,5.41,0.0603,0.1133, 400, 2,35.99,20.83,97652.59,502946.968750,0
31,1976,33.63,24.73,31776,3,285,789,390.43,446.73,78.68,25.14,5.41,0.0587,0.1104, 400, 2,35.98,20.84,97652.81,505180.062500,0
32,1979,33.62,24.72,31778,3,267,770,383.49,449.16,80.07,25.14,5.41,0.0587,0.1104, 400, 2,35.98,20.84,97652.81,505180.062500,0
33,1979,33.62,24.72,31778,3,267,770,383.49,449.16,80.07,25.14,5.41,0.0570,0.1072, 400, 2,35.98,20.84,97652.81,505180.062500,0
