Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1465,32.42,28.20,32405,2,206,709,428.66,466.51,85.08,25.14,5.39,0.0545,0.1025, 434, 2,35.22,23.82,94837.81,423140.500000,0
2,1466,32.39,28.27,32409,2,190,681,423.90,462.26,87.38,25.14,5.39,0.0545,0.1025, 434, 2,35.22,23.82,94837.81,423140.500000,0
3,1466,32.39,28.27,32409,2,190,681,423.90,462.26,87.38,25.14,5.39,0.0539,0.1013, 433, 2,35.22,23.82,94837.81,423140.500000,0
4,1466,32.35,28.28,32409,2,190,681,423.90,462.26,87.38,25.14,5.39,0.0539,0.1013, 433, 2,35.19,23.83,94839.06,422878.375000,0
5,1466,32.35,28.28,32409,2,185,674,444.17,479.64,87.92,25.14,5.39,0.0531,0.0999, 433, 2,35.19,23.83,94839.06,422878.375000,0
6,1466,32.35,28.28,32409,2,185,674,444.17,479.64,87.92,25.14,5.39,0.0531,0.0999, 433, 2,35.16,23.87,94839.30,421833.156250,0
7,1466,32.35,28.31,32411,2,193,685,436.86,472.55,87.06,25.14,5.39,0.0531,0.0999, 433, 2,35.16,23.87,94839.30,421833.156250,0
8,1466,32.35,28.31,32411,2,193,685,436.86,472.55,87.06,25.14,5.39,0.0528,0.0993, 432, 2,35.13,23.89,94838.63,422878.375000,0
9,1467,32.32,28.32,32411,2,196,701,430.70,472.39,85.77,25.14,5.39,0.0528,0.0993, 432, 2,35.13,23.89,94838.63,422878.375000,0
10,1467,32.32,28.32,32411,2,196,701,430.70,472.39,85.77,25.14,5.39,0.0525,0.0988, 432, 2,35.11,23.94,94840.00,423402.937500,0
11,1466,32.31,28.39,32413,2,182,670,437.31,462.42,88.30,25.14,5.39,0.0525,0.0988, 432, 2,35.11,23.94,94840.00,423402.937500,0
12,1466,32.31,28.39,32413,2,182,670,437.31,462.42,88.30,25.14,5.39,0.0516,0.0970, 431, 2,35.11,23.94,94840.00,423402.937500,0
13,1466,32.31,28.39,32421,2,182,670,437.31,462.42,88.30,25.14,5.39,0.0516,0.0970, 431, 2,35.08,23.97,94838.52,423402.937500,0
14,1466,32.31,28.39,32421,2,191,682,443.27,466.35,87.29,25.14,5.39,0.0511,0.0960, 431, 2,35.08,23.97,94838.52,423402.937500,0
15,1466,32.29,28.41,32412,2,191,682,443.27,466.35,87.29,25.14,5.39,0.0511,0.0960, 431, 2,35.05,23.98,94836.51,423402.937500,0
16,1466,32.29,28.41,32412,2,191,682,441.77,469.68,87.29,25.14,5.39,0.0511,0.0960, 431, 2,35.05,23.98,94836.51,423402.937500,0
17,1466,32.29,28.41,32412,2,191,682,441.77,469.68,87.29,25.14,5.39,0.0506,0.0951, 430, 2,35.03,24.02,94834.94,424984.437500,0
18,1466,32.28,28.46,32412,2,197,690,439.98,482.73,86.67,25.14,5.39,0.0506,0.0951, 430, 2,35.03,24.02,94834.94,424984.437500,0
19,1466,32.28,28.46,32412,2,197,690,439.98,482.73,86.67,25.14,5.39,0.0500,0.0940, 430, 2,35.00,24.04,94835.21,423665.687500,0
20,1465,32.24,28.51,32412,2,196,690,447.03,473.67,86.67,25.14,5.39,0.0500,0.0940, 430, 2,35.00,24.04,94835.21,423665.687500,0
21,1465,32.24,28.51,32412,2,196,690,447.03,473.67,86.67,25.14,5.39,0.0499,0.0938, 429, 2,35.00,24.04,94835.21,423665.687500,0
22,1466,32.23,28.46,32414,2,197,690,447.03,473.67,86.67,25.14,5.39,0.0499,0.0938, 429, 2,34.98,24.07,94835.66,427914.750000,0
23,1466,32.23,28.46,32414,2,197,689,435.98,465.25,86.73,25.14,5.39,0.0494,0.0929, 429, 2,34.98,24.07,94835.66,427914.750000,0
24,1466,32.21,28.52,32416,2,197,689,435.98,465.25,86.73,25.14,5.39,0.0494,0.0929, 429, 2,34.95,24.09,94837.67,424984.437500,0
25,1466,32.21,28.52,32416,2,182,670,438.79,474.31,88.27,25.14,5.39,0.0494,0.0929, 429, 2,34.95,24.09,94837.67,424984.437500,0
26,1466,32.21,28.52,32416,2,182,670,438.79,474.31,88.27,25.14,5.39,0.0487,0.0916, 429, 2,34.93,24.14,94838.61,426045.343750,0
27,1465,32.20,28.51,32419,2,194,685,432.59,474.63,87.03,25.14,5.39,0.0487,0.0916, 429, 2,34.93,24.14,94838.61,426045.343750,0
28,1465,32.20,28.51,32419,2,194,685,432.59,474.63,87.03,25.14,5.39,0.0481,0.0905, 428, 2,34.90,24.15,94839.00,425249.156250,0
