Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1185,30.59,29.42,32614,2,161,670,471.59,491.14,88.21,25.14,5.37,0.0084,0.0159, 400, 1,33.49,24.73,94959.19,442046.187500,0
2,1185,30.59,29.42,32614,2,161,670,471.59,491.14,88.21,25.14,5.37,0.0084,0.0159, 400, 1,33.48,24.71,94959.27,440619.625000,0
3,1179,30.58,29.51,32622,2,142,615,464.30,492.47,92.93,25.14,5.37,0.0084,0.0159, 400, 1,33.48,24.71,94959.27,440619.625000,0
4,1179,30.58,29.51,32622,2,142,615,464.30,492.47,92.93,25.14,5.37,0.0084,0.0159, 400, 1,33.46,24.65,94959.14,440904.187500,0
5,1175,30.58,29.48,32626,2,169,654,474.31,502.06,89.60,25.14,5.37,0.0084,0.0159, 400, 1,33.46,24.65,94959.14,440904.187500,0
6,1175,30.58,29.48,32626,2,169,654,474.31,502.06,89.60,25.14,5.37,0.0084,0.0159, 400, 1,33.46,24.65,94959.14,440904.187500,0
7,1169,30.55,29.48,32629,2,189,654,474.31,502.06,89.60,25.14,5.37,0.0084,0.0159, 400, 1,33.45,24.61,94959.51,440335.406250,0
8,1169,30.55,29.48,32629,2,189,679,475.60,496.32,87.44,25.14,5.37,0.0084,0.0159, 400, 1,33.45,24.61,94959.51,440335.406250,0
9,1159,30.55,29.41,32633,2,189,679,475.60,496.32,87.44,25.14,5.37,0.0084,0.0159, 400, 1,33.44,24.62,94959.59,440619.625000,0
10,1159,30.55,29.41,32633,2,177,636,489.31,497.66,91.10,25.14,5.37,0.0084,0.0159, 400, 1,33.44,24.62,94959.59,440619.625000,0
11,1159,30.55,29.41,32633,2,177,636,489.31,497.66,91.10,25.14,5.37,0.0084,0.0159, 400, 1,33.43,24.61,94959.95,440619.625000,0
12,1147,30.52,29.42,32637,2,163,645,483.22,497.32,90.33,25.14,5.37,0.0084,0.0159, 400, 1,33.43,24.61,94959.95,440619.625000,0
13,1147,30.52,29.42,32637,2,163,645,483.22,497.32,90.33,25.14,5.37,0.0084,0.0159, 400, 1,33.41,24.58,94960.57,441474.468750,0
14,1144,30.53,29.39,32638,2,171,655,467.30,505.98,89.45,25.14,5.37,0.0084,0.0159, 400, 1,33.41,24.58,94960.57,441474.468750,0
15,1144,30.53,29.39,32638,2,171,655,467.30,505.98,89.45,25.14,5.37,0.0084,0.0159, 400, 1,33.41,24.58,94960.57,441474.468750,0
16,1144,30.53,29.39,32633,2,174,655,467.30,505.98,89.45,25.14,5.37,0.0084,0.0159, 400, 1,33.40,24.57,94960.60,441474.468750,0
17,1144,30.53,29.39,32633,2,174,659,473.67,501.72,89.11,25.14,5.37,0.0084,0.0159, 400, 1,33.40,24.57,94960.60,441474.468750,0
18,1139,30.52,29.41,32633,2,174,659,473.67,501.72,89.11,25.14,5.37,0.0084,0.0159, 400, 1,33.39,24.55,94960.47,444058.968750,0
19,1139,30.52,29.41,32633,2,171,647,473.19,504.96,90.18,25.14,5.37,0.0084,0.0159, 400, 1,33.39,24.55,94960.47,444058.968750,0
20,1139,30.52,29.41,32633,2,171,647,473.19,504.96,90.18,25.14,5.37,0.0084,0.0159, 400, 1,33.37,24.54,94960.47,443482.031250,0
21,1128,30.52,29.35,32642,2,164,646,487.49,502.06,90.24,25.14,5.37,0.0084,0.0159, 400, 1,33.37,24.54,94960.47,443482.031250,0
22,1128,30.52,29.35,32642,2,164,646,487.49,502.06,90.24,25.14,5.37,0.0084,0.0159, 400, 1,33.36,24.54,94960.81,442906.562500,0
23,1124,30.50,29.40,32645,2,161,642,474.95,498.17,90.63,25.14,5.37,0.0084,0.0159, 400, 1,33.36,24.54,94960.81,442906.562500,0
24,1124,30.50,29.40,32645,2,161,642,474.95,498.17,90.63,25.14,5.37,0.0084,0.0159, 400, 1,33.36,24.54,94960.81,442906.562500,0
25,1117,30.51,29.41,32651,2,172,642,474.95,498.17,90.63,25.14,5.37,0.0084,0.0159, 400, 1,33.35,24.53,94960.01,444927.218750,0
26,1117,30.51,29.41,32651,2,172,657,482.08,507.18,89.36,25.14,5.37,0.0084,0.0159, 400, 1,33.35,24.53,94960.01,444927.218750,0
27,1112,30.50,29.33,32653,2,172,657,482.08,507.18,89.36,25.14,5.37,0.0084,0.0159, 400, 1,33.33,24.52,94959.27,444058.968750,0
28,1112,30.50,29.33,32653,2,163,638,477.53,504.96,90.94,25.14,5.37,0.0084,0.0159, 400, 1,33.33,24.52,94959.27,444058.968750,0
29,1112,30.50,29.33,32653,2,163,638,477.53,504.96,90.94,25.14,5.37,0.0084,0.0159, 400, 1,33.32,24.51,94959.20,443482.031250,0
30,1103,30.48,29.32,32656,2,166,649,473.03,515.84,89.99,25.14,5.37,0.0084,0.0159, 400, 1,33.32,24.51,94959.20,443482.031250,0
31,1103,30.48,29.32,32656,2,166,649,473.03,515.84,89.99,25.14,5.37,0.0084,0.0159, 400, 1,33.31,24.49,94959.09,442906.562500,0
32,1099,30.50,29.32,32660,2,152,629,476.24,504.44,91.71,25.14,5.37,0.0084,0.0159, 400, 1,33.31,24.49,94959.09,442906.562500,0
33,1099,30.50,29.32,32660,2,152,629,476.24,504.44,91.71,25.14,5.37,0.0084,0.0159, 400, 1,33.31,24.49,94959.09,442906.562500,0
34,1094,30.50,29.28,32663,2,167,629,476.24,504.44,91.71,25.14,5.37,0.0084,0.0159, 400, 1,33.30,24.49,94957.58,445217.406250,0
35,1094,30.50,29.28,32663,2,167,651,492.63,521.28,89.84,25.14,5.38,0.0084,0.0159, 400, 1,33.30,24.49,94957.58,445217.406250,0
36,1093,30.49,29.25,32662,2,167,651,492.63,521.28,89.84,25.14,5.38,0.0084,0.0159, 400, 1,33.29,24.49,94957.08,445798.875000,0
37,1093,30.49,29.25,32662,2,162,643,484.20,510.46,90.48,25.14,5.38,0.0084,0.0159, 400, 1,33.29,24.49,94957.08,445798.875000,0
38,1093,30.49,29.25,32662,2,162,643,484.20,510.46,90.48,25.14,5.38,0.0084,0.0159, 400, 1,33.28,24.49,94956.49,445217.406250,0
39,1090,30.49,29.25,32660,2,169,653,483.88,507.70,89.66,25.14,5.38,0.0084,0.0159, 400, 1,33.28,24.49,94956.49,445217.406250,0
40,1090,30.49,29.25,32660,2,169,653,483.88,507.70,89.66,25.14,5.38,0.0084,0.0159, 400, 1,33.27,24.45,94955.61,442046.187500,0
41,1087,30.50,29.26,32661,2,160,641,484.04,500.70,90.73,25.14,5.38,0.0084,0.0159, 400, 1,33.27,24.45,94955.61,442046.187500,0
42,1087,30.50,29.26,32661,2,160,641,484.04,500.70,90.73,25.14,5.38,0.0084,0.0159, 400, 1,33.27,24.45,94955.61,442046.187500,0
43,1087,30.50,29.26,32664,2,157,641,484.04,500.70,90.73,25.14,5.38,0.0084,0.0159, 400, 1,33.26,24.44,94955.76,445798.875000,0
44,1087,30.50,29.26,32664,2,157,628,489.81,519.87,91.84,25.14,5.38,0.0084,0.0159, 400, 1,33.26,24.44,94955.76,445798.875000,0
45,1084,30.49,29.17,32656,2,157,628,489.81,519.87,91.84,25.14,5.38,0.0084,0.0159, 400, 1,33.26,24.45,94955.58,446966.375000,0
46,1084,30.49,29.17,32656,2,166,650,477.69,507.01,89.96,25.14,5.38,0.0084,0.0159, 400, 1,33.26,24.45,94955.58,446966.375000,0
