Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1337,31.38,29.61,31269,2,206,713,303.62,299.84,85.48,25.14,5.46,0.4952,0.9310, 437, 3,33.54,25.58,96839.52,422878.375000,0
2,1337,31.38,29.61,31269,2,206,713,303.62,299.84,85.48,25.14,5.46,0.4928,0.9265, 436, 3,33.53,25.58,96839.23,423665.687500,0
3,1342,31.31,29.71,31275,2,191,682,311.74,309.01,88.03,25.14,5.46,0.4928,0.9265, 436, 3,33.53,25.58,96839.23,423665.687500,0
4,1342,31.31,29.71,31275,2,191,682,311.74,309.01,88.03,25.14,5.46,0.4906,0.9223, 435, 3,33.53,25.58,96839.23,423665.687500,0
5,1346,31.25,29.83,31280,2,191,682,311.74,309.01,88.03,25.14,5.46,0.4906,0.9223, 435, 3,33.52,25.60,96839.56,423402.937500,0
6,1346,31.25,29.83,31280,2,200,693,305.99,318.03,87.09,25.14,5.46,0.4883,0.9180, 434, 3,33.52,25.60,96839.56,423402.937500,0
7,1352,31.22,29.88,31282,2,200,693,305.99,318.03,87.09,25.14,5.46,0.4883,0.9180, 434, 3,33.50,25.60,96839.15,424720.031250,0
8,1352,31.22,29.88,31282,2,199,692,312.38,320.52,87.20,25.14,5.46,0.4883,0.9180, 434, 3,33.50,25.60,96839.15,424720.031250,0
9,1352,31.22,29.88,31282,2,199,692,312.38,320.52,87.20,25.14,5.46,0.4861,0.9139, 433, 3,33.48,25.62,96839.24,428720.968750,0
10,1353,31.15,29.96,31289,2,190,702,315.67,316.96,86.41,25.14,5.46,0.4861,0.9139, 433, 3,33.48,25.62,96839.24,428720.968750,0
11,1353,31.15,29.96,31289,2,190,702,315.67,316.96,86.41,25.14,5.46,0.4837,0.9094, 431, 3,33.46,25.65,96839.46,424984.437500,0
12,1358,31.10,30.01,31298,2,197,689,314.29,326.87,87.44,25.14,5.46,0.4837,0.9094, 431, 3,33.46,25.65,96839.46,424984.437500,0
13,1358,31.10,30.01,31298,2,197,689,314.29,326.87,87.44,25.14,5.46,0.4815,0.9052, 430, 3,33.46,25.65,96839.46,424984.437500,0
14,1358,31.10,30.01,31310,2,197,689,314.29,326.87,87.44,25.14,5.46,0.4815,0.9052, 430, 3,33.44,25.65,96839.20,427111.562500,0
15,1358,31.10,30.01,31310,2,197,689,317.17,326.21,87.44,25.14,5.46,0.4794,0.9014, 429, 3,33.44,25.65,96839.20,427111.562500,0
16,1358,31.04,30.06,31317,2,197,689,317.17,326.21,87.44,25.14,5.46,0.4794,0.9014, 429, 3,33.42,25.73,96839.45,426045.343750,0
17,1358,31.04,30.06,31317,2,189,679,316.42,322.91,88.30,25.14,5.46,0.4794,0.9014, 429, 3,33.42,25.73,96839.45,426045.343750,0
