Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1020,29.88,32.36,31667,2,175,660,351.19,397.23,90.54,25.14,5.44,0.4282,0.8051, 467, 3,32.30,27.68,96716.30,475947.000000,0
2,1020,29.84,32.39,31675,2,172,658,352.62,410.90,90.79,25.14,5.44,0.4282,0.8051, 467, 3,32.30,27.68,96716.30,475947.000000,0
3,1020,29.84,32.39,31675,2,172,658,352.62,410.90,90.79,25.14,5.44,0.4248,0.7987, 466, 3,32.30,27.68,96716.30,475947.000000,0
4,1020,29.75,32.51,31684,2,169,658,352.62,410.90,90.79,25.14,5.44,0.4248,0.7987, 466, 3,32.28,27.63,96715.50,474953.625000,0
5,1020,29.75,32.51,31684,2,169,653,362.54,407.99,91.16,25.14,5.44,0.4218,0.7930, 465, 3,32.28,27.63,96715.50,474953.625000,0
6,1019,29.72,32.57,31689,2,169,653,362.54,407.99,91.16,25.14,5.44,0.4218,0.7930, 465, 3,32.26,27.67,96714.52,476944.562500,0
7,1019,29.72,32.57,31689,2,189,684,361.80,405.93,88.57,25.14,5.44,0.4218,0.7930, 465, 3,32.26,27.67,96714.52,476944.562500,0
8,1019,29.72,32.57,31689,2,189,684,361.80,405.93,88.57,25.14,5.44,0.4188,0.7873, 463, 3,32.24,27.70,96714.73,474953.625000,0
9,1018,29.66,32.59,31694,2,162,644,360.34,415.80,91.99,25.14,5.44,0.4188,0.7873, 463, 3,32.24,27.70,96714.73,474953.625000,0
10,1018,29.66,32.59,31694,2,162,644,360.34,415.80,91.99,25.14,5.44,0.4161,0.7822, 462, 3,32.22,27.73,96714.78,477611.937500,0
11,1018,29.60,32.65,31698,2,181,669,359.85,423.76,89.81,25.14,5.44,0.4161,0.7822, 462, 3,32.22,27.73,96714.78,477611.937500,0
12,1018,29.60,32.65,31698,2,181,669,359.85,423.76,89.81,25.14,5.44,0.4129,0.7763, 461, 3,32.22,27.73,96714.78,477611.937500,0
13,1017,29.57,32.70,31703,2,191,669,359.85,423.76,89.81,25.14,5.44,0.4129,0.7763, 461, 3,32.20,27.75,96714.62,480638.343750,0
14,1017,29.57,32.70,31703,2,191,682,366.61,420.90,88.75,25.14,5.44,0.4099,0.7705, 459, 3,32.20,27.75,96714.62,480638.343750,0
15,1016,29.54,32.75,31702,2,191,682,366.61,420.90,88.75,25.14,5.44,0.4099,0.7705, 459, 3,32.17,27.76,96713.77,478281.187500,0
16,1016,29.54,32.75,31702,2,197,664,373.37,418.62,90.24,25.14,5.44,0.4099,0.7705, 459, 3,32.17,27.76,96713.77,478281.187500,0
17,1016,29.54,32.75,31702,2,197,664,373.37,418.62,90.24,25.14,5.44,0.4066,0.7645, 458, 3,32.15,27.77,96713.09,478281.187500,0
18,1015,29.51,32.81,31710,2,187,676,373.37,428.51,89.20,25.14,5.44,0.4066,0.7645, 458, 3,32.15,27.77,96713.09,478281.187500,0
19,1015,29.51,32.81,31710,2,187,676,373.37,428.51,89.20,25.14,5.44,0.4036,0.7587, 457, 3,32.13,27.81,96712.91,483018.875000,0
20,1015,29.51,32.81,31721,2,171,656,371.86,433.77,90.91,25.14,5.44,0.4036,0.7587, 457, 3,32.13,27.81,96712.91,483018.875000,0
21,1015,29.51,32.81,31721,2,171,656,371.86,433.77,90.91,25.14,5.44,0.4004,0.7527, 455, 3,32.13,27.81,96712.91,483018.875000,0
22,1015,29.48,32.78,31722,2,189,656,371.86,433.77,90.91,25.14,5.44,0.4004,0.7527, 455, 3,32.11,27.84,96712.72,480977.000000,0
23,1015,29.48,32.78,31722,2,189,679,366.73,428.51,88.96,25.14,5.44,0.3974,0.7471, 454, 3,32.11,27.84,96712.72,480977.000000,0
24,1014,29.45,32.88,31730,2,189,679,366.73,428.51,88.96,25.14,5.44,0.3974,0.7471, 454, 3,32.08,27.83,96712.55,480977.000000,0
25,1014,29.45,32.88,31730,2,177,689,365.74,442.22,88.15,25.14,5.44,0.3974,0.7471, 454, 3,32.08,27.83,96712.55,480977.000000,0
