Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,923,25.63,34.94,32127,2,108,562,557.03,695.28,98.30,25.14,5.44,0.0212,0.0399, 400, 1,28.54,29.22,96814.52,603951.625000,0
2,923,25.63,34.94,32127,2,118,578,558.35,690.59,96.82,25.14,5.44,0.0208,0.0390, 400, 1,28.54,29.22,96814.52,603951.625000,0
3,920,25.61,34.95,32127,2,118,578,558.35,690.59,96.82,25.14,5.44,0.0208,0.0390, 400, 1,28.52,29.23,96814.32,597084.562500,0
4,920,25.61,34.95,32123,2,107,561,561.20,710.02,98.40,25.14,5.44,0.0208,0.0390, 400, 1,28.52,29.23,96814.32,597084.562500,0
5,920,25.61,34.95,32123,2,107,561,561.20,710.02,98.40,25.14,5.44,0.0202,0.0380, 400, 1,28.51,29.24,96813.98,598655.375000,0
6,920,25.60,34.99,32124,2,116,576,563.29,707.38,97.01,25.14,5.44,0.0202,0.0380, 400, 1,28.51,29.24,96813.98,598655.375000,0
7,920,25.60,34.99,32124,2,116,576,563.29,707.38,97.01,25.14,5.44,0.0199,0.0374, 400, 1,28.50,29.28,96813.87,602884.875000,0
8,918,25.59,35.04,32135,2,109,565,561.96,707.86,98.04,25.14,5.44,0.0199,0.0374, 400, 1,28.50,29.28,96813.87,602884.875000,0
9,918,25.59,35.04,32135,2,109,565,561.96,707.86,98.04,25.14,5.44,0.0195,0.0366, 400, 1,28.50,29.28,96813.87,602884.875000,0
10,915,25.57,34.96,32136,2,109,565,561.96,707.86,98.04,25.14,5.44,0.0195,0.0366, 400, 1,28.48,29.30,96813.77,601821.937500,0
11,915,25.57,34.96,32136,2,110,566,563.48,705.95,97.97,25.14,5.44,0.0192,0.0362, 400, 1,28.48,29.30,96813.77,601821.937500,0
12,915,25.57,35.00,32139,2,110,566,563.48,705.95,97.97,25.14,5.44,0.0192,0.0362, 400, 1,28.47,29.32,96813.65,603417.812500,0
13,915,25.57,35.00,32139,2,114,555,569.81,699.52,98.97,25.14,5.44,0.0192,0.0362, 400, 1,28.47,29.32,96813.65,603417.812500,0
14,915,25.57,35.00,32139,2,114,555,569.81,699.52,98.97,25.14,5.44,0.0186,0.0349, 400, 1,28.46,29.33,96813.82,607174.625000,0
15,915,25.57,35.00,32141,2,91,533,559.49,698.58,101.07,25.14,5.44,0.0186,0.0349, 400, 1,28.46,29.33,96813.82,607174.625000,0
16,915,25.57,35.00,32141,2,91,533,559.49,698.58,101.07,25.14,5.44,0.0183,0.0344, 400, 1,28.45,29.32,96813.59,604486.437500,0
17,915,25.58,35.04,32146,2,104,555,571.74,699.52,98.94,25.14,5.44,0.0183,0.0344, 400, 1,28.45,29.32,96813.59,604486.437500,0
18,915,25.58,35.04,32146,2,104,555,571.74,699.52,98.94,25.14,5.44,0.0180,0.0339, 400, 1,28.45,29.32,96813.59,604486.437500,0
19,914,25.58,35.01,32140,2,116,555,571.74,699.52,98.94,25.14,5.44,0.0180,0.0339, 400, 1,28.43,29.34,96813.51,603417.812500,0
20,914,25.58,35.01,32140,2,116,575,560.25,695.04,97.08,25.14,5.44,0.0177,0.0332, 400, 1,28.43,29.34,96813.51,603417.812500,0
21,913,25.56,35.01,32144,2,116,575,560.25,695.04,97.08,25.14,5.44,0.0177,0.0332, 400, 1,28.42,29.30,96813.16,602352.937500,0
22,913,25.56,35.01,32144,2,91,574,561.58,709.06,97.18,25.14,5.44,0.0177,0.0332, 400, 1,28.42,29.30,96813.16,602352.937500,0
23,913,25.56,35.01,32144,2,91,574,561.58,709.06,97.18,25.14,5.44,0.0171,0.0322, 400, 1,28.41,29.36,96812.97,607174.625000,0
24,911,25.56,34.99,32144,2,104,556,576.40,724.83,98.87,25.14,5.44,0.0171,0.0322, 400, 1,28.41,29.36,96812.97,607174.625000,0
25,911,25.56,34.99,32144,2,104,556,576.40,724.83,98.87,25.14,5.44,0.0167,0.0314, 400, 1,28.40,29.35,96812.40,606635.062500,0
26,909,25.56,35.03,32146,2,105,558,567.11,690.12,98.67,25.14,5.44,0.0167,0.0314, 400, 1,28.40,29.35,96812.40,606635.062500,0
27,909,25.56,35.03,32146,2,105,558,567.11,690.12,98.67,25.14,5.44,0.0164,0.0309, 400, 1,28.40,29.35,96812.40,606635.062500,0
28,907,25.56,34.98,32147,2,108,558,567.11,690.12,98.67,25.14,5.44,0.0164,0.0309, 400, 1,28.39,29.36,96812.53,606635.062500,0
29,907,25.56,34.98,32147,2,108,563,569.62,711.46,98.27,25.14,5.44,0.0159,0.0300, 400, 1,28.39,29.36,96812.53,606635.062500,0
30,902,25.54,34.99,32147,2,108,563,569.62,711.46,98.27,25.14,5.44,0.0159,0.0300, 400, 1,28.38,29.33,96811.87,604486.437500,0
31,902,25.54,34.99,32147,2,110,535,574.84,719.45,100.93,25.14,5.44,0.0159,0.0300, 400, 1,28.38,29.33,96811.87,604486.437500,0
32,902,25.54,34.99,32147,2,110,535,574.84,719.45,100.93,25.14,5.44,0.0155,0.0292, 400, 1,28.36,29.32,96811.02,607174.625000,0
33,899,25.58,34.99,32150,2,103,554,574.84,706.42,99.07,25.14,5.44,0.0155,0.0292, 400, 1,28.36,29.32,96811.02,607174.625000,0
34,899,25.58,34.99,32150,2,103,554,574.84,706.42,99.07,25.14,5.44,0.0152,0.0287, 400, 1,28.36,29.35,96811.50,609886.812500,0
35,893,25.56,34.94,32152,2,96,543,569.42,706.42,100.15,25.14,5.44,0.0152,0.0287, 400, 1,28.36,29.35,96811.50,609886.812500,0
36,893,25.56,34.94,32152,2,96,543,569.42,706.42,100.15,25.14,5.44,0.0150,0.0282, 400, 1,28.36,29.35,96811.50,609886.812500,0
37,889,25.57,34.98,32153,2,102,543,569.42,706.42,100.15,25.14,5.44,0.0150,0.0282, 400, 1,28.35,29.36,96811.71,607715.125000,0
38,889,25.57,34.98,32153,2,102,552,575.23,730.99,99.24,25.14,5.44,0.0147,0.0276, 400, 1,28.35,29.36,96811.71,607715.125000,0
39,886,25.60,34.97,32156,2,102,552,575.23,730.99,99.24,25.14,5.44,0.0147,0.0276, 400, 1,28.34,29.37,96812.24,609342.437500,0
