Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1060,32.03,28.33,32468,2,167,651,441.17,470.15,89.39,25.14,5.39,0.0482,0.0906, 430, 2,34.71,24.01,94827.27,427378.968750,0
2,1074,31.99,28.39,32477,2,160,640,444.47,468.09,90.27,25.14,5.39,0.0482,0.0906, 430, 2,34.71,24.01,94827.27,427378.968750,0
3,1074,31.99,28.39,32477,2,160,640,444.47,468.09,90.27,25.14,5.39,0.0479,0.0900, 429, 2,34.69,24.02,94827.68,428990.375000,0
4,1085,31.93,28.41,32478,2,175,660,440.57,477.05,88.57,25.14,5.39,0.0479,0.0900, 429, 2,34.69,24.02,94827.68,428990.375000,0
5,1085,31.93,28.41,32478,2,175,660,440.57,477.05,88.57,25.14,5.39,0.0476,0.0896, 429, 2,34.69,24.02,94827.68,428990.375000,0
6,1095,31.90,28.46,32480,2,185,660,440.57,477.05,88.57,25.14,5.39,0.0476,0.0896, 429, 2,34.67,24.05,94828.32,426844.531250,0
7,1095,31.90,28.46,32480,2,185,638,436.71,475.92,90.51,25.14,5.39,0.0472,0.0887, 428, 2,34.67,24.05,94828.32,426844.531250,0
8,1103,31.84,28.51,32479,2,185,638,436.71,475.92,90.51,25.14,5.39,0.0472,0.0887, 428, 2,34.65,24.08,94829.12,425779.625000,0
9,1103,31.84,28.51,32479,2,184,673,440.13,473.03,87.50,25.14,5.39,0.0472,0.0887, 428, 2,34.65,24.08,94829.12,425779.625000,0
10,1103,31.84,28.51,32479,2,184,673,440.13,473.03,87.50,25.14,5.39,0.0468,0.0880, 428, 2,34.62,24.11,94829.85,426045.343750,0
11,1109,31.80,28.55,32482,2,177,663,446.13,480.45,88.33,25.14,5.39,0.0468,0.0880, 428, 2,34.62,24.11,94829.85,426045.343750,0
12,1109,31.80,28.55,32482,2,177,663,446.13,480.45,88.33,25.14,5.39,0.0462,0.0868, 428, 2,34.60,24.12,94830.31,428183.156250,0
13,1110,31.81,28.57,32481,2,180,668,441.62,468.09,87.97,25.14,5.39,0.0462,0.0868, 428, 2,34.60,24.12,94830.31,428183.156250,0
14,1110,31.81,28.57,32481,2,180,668,441.62,468.09,87.97,25.14,5.39,0.0458,0.0861, 427, 2,34.60,24.12,94830.31,428183.156250,0
15,1116,31.78,28.66,32484,2,166,668,441.62,468.09,87.97,25.14,5.39,0.0458,0.0861, 427, 2,34.58,24.13,94830.50,426577.781250,0
16,1116,31.78,28.66,32484,2,166,645,440.42,475.27,89.90,25.14,5.39,0.0451,0.0848, 427, 2,34.58,24.13,94830.50,426577.781250,0
17,1119,31.75,28.62,32485,2,166,645,440.42,475.27,89.90,25.14,5.39,0.0451,0.0848, 427, 2,34.56,24.17,94830.66,430071.406250,0
18,1119,31.75,28.62,32485,2,145,619,447.33,480.12,92.12,25.14,5.39,0.0451,0.0848, 427, 2,34.56,24.17,94830.66,430071.406250,0
19,1119,31.75,28.62,32485,2,145,619,447.33,480.12,92.12,25.14,5.39,0.0444,0.0835, 426, 2,34.53,24.18,94830.38,428451.875000,0
20,1119,31.75,28.62,32477,2,162,643,444.62,489.97,90.05,25.14,5.39,0.0444,0.0835, 426, 2,34.53,24.18,94830.38,428451.875000,0
21,1119,31.75,28.62,32477,2,162,643,444.62,489.97,90.05,25.14,5.39,0.0439,0.0825, 426, 2,34.51,24.19,94830.68,427378.968750,0
22,1119,31.72,28.68,32478,2,191,682,437.90,478.18,86.82,25.14,5.39,0.0439,0.0825, 426, 2,34.51,24.19,94830.68,427378.968750,0
23,1119,31.72,28.68,32478,2,191,682,437.90,478.18,86.82,25.14,5.39,0.0432,0.0813, 426, 2,34.51,24.19,94830.68,427378.968750,0
24,1122,31.70,28.71,32477,2,158,682,437.90,478.18,86.82,25.14,5.39,0.0432,0.0813, 426, 2,34.49,24.22,94830.59,428451.875000,0
25,1122,31.70,28.71,32477,2,158,649,446.58,481.91,89.57,25.14,5.39,0.0428,0.0804, 425, 1,34.49,24.22,94830.59,428451.875000,0
26,1124,31.69,28.67,32481,2,158,649,446.58,481.91,89.57,25.14,5.39,0.0428,0.0804, 425, 1,34.47,24.24,94830.16,427914.750000,0
27,1124,31.69,28.67,32481,2,182,671,447.18,486.34,87.74,25.14,5.39,0.0428,0.0804, 425, 1,34.47,24.24,94830.16,427914.750000,0
28,1124,31.69,28.67,32481,2,182,671,447.18,486.34,87.74,25.14,5.39,0.0425,0.0799, 425, 1,34.45,24.26,94829.49,430885.750000,0
29,1128,31.70,28.72,32486,2,175,661,452.51,487.16,88.54,25.14,5.39,0.0425,0.0799, 425, 1,34.45,24.26,94829.49,430885.750000,0
30,1128,31.70,28.72,32486,2,175,661,452.51,487.16,88.54,25.14,5.39,0.0421,0.0791, 424, 1,34.43,24.27,94828.93,430613.968750,0
31,1130,31.69,28.79,32487,2,154,632,447.03,483.55,91.03,25.14,5.39,0.0421,0.0791, 424, 1,34.43,24.27,94828.93,430613.968750,0
32,1130,31.69,28.79,32487,2,154,632,447.03,483.55,91.03,25.14,5.39,0.0415,0.0781, 424, 1,34.43,24.27,94828.93,430613.968750,0
33,1131,31.68,28.76,32489,2,180,632,447.03,483.55,91.03,25.14,5.39,0.0415,0.0781, 424, 1,34.41,24.29,94828.57,430342.500000,0
34,1131,31.68,28.76,32489,2,180,668,446.88,487.49,87.97,25.14,5.39,0.0414,0.0777, 424, 1,34.41,24.29,94828.57,430342.500000,0
35,1133,31.67,28.77,32492,2,180,668,446.88,487.49,87.97,25.14,5.39,0.0414,0.0777, 424, 1,34.39,24.32,94828.58,434174.250000,0
36,1133,31.67,28.77,32492,2,180,667,461.33,496.99,88.03,25.14,5.39,0.0414,0.0777, 424, 1,34.39,24.32,94828.58,434174.250000,0
37,1133,31.67,28.77,32492,2,180,667,461.33,496.99,88.03,25.14,5.39,0.0408,0.0767, 423, 1,34.38,24.34,94828.66,432797.968750,0
38,1134,31.68,28.77,32492,2,177,664,447.33,483.38,88.27,25.14,5.39,0.0408,0.0767, 423, 1,34.38,24.34,94828.66,432797.968750,0
39,1134,31.68,28.77,32492,2,177,664,447.33,483.38,88.27,25.14,5.39,0.0404,0.0759, 423, 1,34.36,24.36,94828.29,431430.375000,0
