Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1148,29.27,33.34,31661,2,201,695,357.18,402.10,87.53,25.14,5.44,0.4235,0.7962, 468, 3,31.88,28.24,96733.89,475947.000000,0
2,1147,29.24,33.34,31669,2,203,697,361.68,414.53,87.35,25.14,5.44,0.4235,0.7962, 468, 3,31.88,28.24,96733.89,475947.000000,0
3,1147,29.24,33.34,31669,2,203,697,361.68,414.53,87.35,25.14,5.44,0.4203,0.7901, 466, 3,31.88,28.24,96733.89,475947.000000,0
4,1147,29.24,33.34,31671,2,187,697,361.68,414.53,87.35,25.14,5.44,0.4203,0.7901, 466, 3,31.86,28.22,96733.98,475284.281250,0
5,1147,29.24,33.34,31671,2,187,676,355.49,415.66,89.08,25.14,5.44,0.4171,0.7842, 465, 3,31.86,28.22,96733.98,475284.281250,0
6,1146,29.16,33.42,31669,2,187,676,355.49,415.66,89.08,25.14,5.44,0.4171,0.7842, 465, 3,31.84,28.27,96734.14,477278.031250,0
7,1146,29.16,33.42,31669,2,168,651,356.82,423.33,91.22,25.14,5.44,0.4171,0.7842, 465, 3,31.84,28.27,96734.14,477278.031250,0
8,1146,29.16,33.42,31669,2,168,651,356.82,423.33,91.22,25.14,5.44,0.4143,0.7789, 463, 3,31.81,28.31,96734.18,477278.031250,0
9,1144,29.14,33.51,31672,2,189,680,364.38,423.76,88.81,25.14,5.44,0.4143,0.7789, 463, 3,31.81,28.31,96734.18,477278.031250,0
10,1144,29.14,33.51,31672,2,189,680,364.38,423.76,88.81,25.14,5.44,0.4115,0.7735, 462, 3,31.79,28.34,96733.97,480300.187500,0
11,1143,29.10,33.50,31681,2,170,654,362.66,423.47,90.97,25.14,5.44,0.4115,0.7735, 462, 3,31.79,28.34,96733.97,480300.187500,0
12,1143,29.10,33.50,31681,2,170,654,362.66,423.47,90.97,25.14,5.44,0.4082,0.7674, 460, 3,31.79,28.34,96733.97,480300.187500,0
13,1141,29.08,33.56,31689,2,182,654,362.66,423.47,90.97,25.14,5.44,0.4082,0.7674, 460, 3,31.76,28.35,96733.59,480300.187500,0
14,1141,29.08,33.56,31689,2,182,671,361.44,437.60,89.57,25.14,5.44,0.4051,0.7616, 459, 3,31.76,28.35,96733.59,480300.187500,0
15,1140,29.02,33.58,31692,2,182,671,361.44,437.60,89.57,25.14,5.44,0.4051,0.7616, 459, 3,31.74,28.40,96733.86,480638.343750,0
16,1140,29.02,33.58,31692,2,171,656,370.35,422.32,90.85,25.14,5.44,0.4051,0.7616, 459, 3,31.74,28.40,96733.86,480638.343750,0
17,1140,29.02,33.58,31692,2,171,656,370.35,422.32,90.85,25.14,5.44,0.4019,0.7556, 457, 3,31.72,28.39,96733.35,483360.875000,0
18,1139,29.02,33.60,31699,2,180,667,369.73,435.98,89.84,25.14,5.44,0.4019,0.7556, 457, 3,31.72,28.39,96733.35,483360.875000,0
19,1139,29.02,33.60,31699,2,180,667,369.73,435.98,89.84,25.14,5.44,0.3987,0.7496, 456, 3,31.70,28.43,96733.09,481655.687500,0
