Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1201,30.30,29.26,32558,2,172,657,499.86,534.86,89.93,25.14,5.38,0.0084,0.0159, 400, 1,33.13,24.60,94866.18,458063.062500,0
2,1201,30.30,29.26,32558,2,174,659,528.74,531.07,89.75,25.14,5.38,0.0084,0.0159, 400, 1,33.13,24.60,94866.18,458063.062500,0
3,1201,30.30,29.27,32558,2,174,659,528.74,531.07,89.75,25.14,5.38,0.0084,0.0159, 400, 1,33.12,24.61,94866.03,457449.187500,0
4,1201,30.30,29.27,32556,2,182,670,512.36,541.24,88.81,25.14,5.38,0.0084,0.0159, 400, 1,33.12,24.61,94866.03,457449.187500,0
5,1201,30.30,29.27,32556,2,182,670,512.36,541.24,88.81,25.14,5.38,0.0084,0.0159, 400, 1,33.10,24.63,94866.33,454102.000000,0
6,1200,30.28,29.33,32560,2,194,643,504.10,541.24,91.19,25.14,5.38,0.0084,0.0159, 400, 1,33.10,24.63,94866.33,454102.000000,0
7,1200,30.28,29.33,32560,2,194,643,504.10,541.24,91.19,25.14,5.38,0.0084,0.0159, 400, 1,33.09,24.62,94866.16,458370.625000,0
8,1200,30.25,29.32,32566,2,175,662,504.44,526.24,89.57,25.14,5.38,0.0084,0.0159, 400, 1,33.09,24.62,94866.16,458370.625000,0
9,1200,30.25,29.32,32566,2,175,662,504.44,526.24,89.57,25.14,5.38,0.0084,0.0159, 400, 1,33.09,24.62,94866.16,458370.625000,0
10,1199,30.25,29.35,32564,2,175,662,504.44,526.24,89.57,25.14,5.38,0.0084,0.0159, 400, 1,33.08,24.60,94866.28,460535.187500,0
11,1199,30.25,29.35,32564,2,161,642,500.53,534.50,91.22,25.14,5.38,0.0084,0.0159, 400, 1,33.08,24.60,94866.28,460535.187500,0
12,1199,30.23,29.34,32565,2,161,642,500.53,534.50,91.22,25.14,5.38,0.0084,0.0159, 400, 1,33.07,24.63,94865.80,458063.062500,0
13,1199,30.23,29.34,32565,2,180,668,505.13,541.97,89.05,25.14,5.38,0.0084,0.0159, 400, 1,33.07,24.63,94865.80,458063.062500,0
14,1199,30.23,29.34,32565,2,180,668,505.13,541.97,89.05,25.14,5.38,0.0084,0.0159, 400, 1,33.06,24.64,94865.48,458063.062500,0
15,1199,30.23,29.34,32565,2,167,651,502.06,545.65,90.48,25.14,5.38,0.0084,0.0159, 400, 1,33.06,24.64,94865.48,458063.062500,0
16,1199,30.23,29.34,32565,2,167,651,502.06,545.65,90.48,25.14,5.38,0.0084,0.0159, 400, 1,33.05,24.64,94865.80,455921.625000,0
17,1199,30.23,29.34,32567,2,177,676,502.23,532.51,88.36,25.14,5.38,0.0084,0.0159, 400, 1,33.05,24.64,94865.80,455921.625000,0
18,1199,30.23,29.34,32567,2,177,676,502.23,532.51,88.36,25.14,5.38,0.0084,0.0159, 400, 1,33.05,24.64,94865.80,455921.625000,0
19,1199,30.22,29.39,32562,2,171,676,502.23,532.51,88.36,25.14,5.38,0.0084,0.0159, 400, 1,33.03,24.65,94865.61,461469.125000,0
20,1199,30.22,29.39,32562,2,171,656,510.63,540.50,90.02,25.14,5.38,0.0084,0.0159, 400, 1,33.03,24.65,94865.61,461469.125000,0
21,1199,30.23,29.34,32564,2,171,656,510.63,540.50,90.02,25.14,5.38,0.0084,0.0159, 400, 1,33.02,24.67,94865.33,458678.625000,0
22,1199,30.23,29.34,32564,2,161,642,505.64,533.06,91.22,25.14,5.38,0.0084,0.0159, 400, 1,33.02,24.67,94865.33,458678.625000,0
23,1199,30.23,29.34,32564,2,161,642,505.64,533.06,91.22,25.14,5.38,0.0084,0.0159, 400, 1,33.01,24.68,94865.05,458678.625000,0
24,1199,30.20,29.37,32562,2,186,676,507.18,539.59,88.36,25.14,5.38,0.0084,0.0159, 400, 1,33.01,24.68,94865.05,458678.625000,0
25,1199,30.20,29.37,32562,2,186,676,507.18,539.59,88.36,25.14,5.38,0.0084,0.0159, 400, 1,33.00,24.69,94865.20,459295.812500,0
26,1199,30.24,29.36,32569,2,177,662,517.24,542.34,89.51,25.14,5.38,0.0084,0.0159, 400, 1,33.00,24.69,94865.20,459295.812500,0
27,1199,30.24,29.36,32569,2,177,662,517.24,542.34,89.51,25.14,5.38,0.0084,0.0159, 400, 1,33.00,24.69,94865.20,459295.812500,0
28,1199,30.22,29.33,32567,2,192,662,517.24,542.34,89.51,25.14,5.38,0.0084,0.0159, 400, 1,32.99,24.70,94864.68,455617.343750,0
29,1199,30.22,29.33,32567,2,192,683,507.53,538.86,87.74,25.14,5.38,0.0084,0.0159, 400, 1,32.99,24.70,94864.68,455617.343750,0
30,1199,30.21,29.41,32567,2,192,683,507.53,538.86,87.74,25.14,5.38,0.0084,0.0159, 400, 1,32.98,24.72,94864.73,456836.937500,0
31,1199,30.21,29.41,32567,2,181,670,508.90,541.60,88.90,25.14,5.38,0.0084,0.0159, 400, 1,32.98,24.72,94864.73,456836.937500,0
32,1199,30.21,29.41,32567,2,181,670,508.90,541.60,88.90,25.14,5.38,0.0084,0.0159, 400, 1,32.97,24.70,94864.21,461469.125000,0
33,1199,30.22,29.35,32560,2,175,661,510.63,550.29,89.60,25.14,5.38,0.0084,0.0159, 400, 1,32.97,24.70,94864.21,461469.125000,0
34,1199,30.22,29.35,32560,2,175,661,510.63,550.29,89.60,25.14,5.38,0.0084,0.0159, 400, 1,32.97,24.72,94863.48,458987.000000,0
35,1199,30.20,29.38,32564,2,178,669,516.36,547.13,88.93,25.14,5.38,0.0084,0.0159, 400, 1,32.97,24.72,94863.48,458987.000000,0
36,1199,30.20,29.38,32564,2,178,669,516.36,547.13,88.93,25.14,5.38,0.0084,0.0159, 400, 1,32.97,24.72,94863.48,458987.000000,0
37,1199,30.20,29.41,32571,2,160,669,516.36,547.13,88.93,25.14,5.38,0.0084,0.0159, 400, 1,32.96,24.73,94863.43,461469.125000,0
38,1199,30.20,29.41,32571,2,160,640,512.88,541.24,91.40,25.14,5.38,0.0084,0.0159, 400, 1,32.96,24.73,94863.43,461469.125000,0
39,1199,30.22,29.35,32573,2,160,640,512.88,541.24,91.40,25.14,5.38,0.0084,0.0159, 400, 1,32.95,24.72,94862.87,459295.812500,0
40,1199,30.22,29.35,32573,2,170,654,513.05,539.22,90.24,25.14,5.38,0.0084,0.0159, 400, 1,32.95,24.72,94862.87,459295.812500,0
41,1199,30.22,29.35,32573,2,170,654,513.05,539.22,90.24,25.14,5.38,0.0084,0.0159, 400, 1,32.94,24.71,94862.64,457449.187500,0
42,1199,30.22,29.35,32577,2,198,674,512.53,550.29,88.51,25.14,5.38,0.0084,0.0159, 400, 1,32.94,24.71,94862.64,457449.187500,0
43,1199,30.22,29.35,32577,2,198,674,512.53,550.29,88.51,25.14,5.38,0.0084,0.0159, 400, 1,32.94,24.75,94862.49,463348.406250,0
44,1199,30.21,29.38,32575,2,202,695,509.08,540.50,86.79,25.14,5.38,0.0084,0.0159, 400, 1,32.94,24.75,94862.49,463348.406250,0
45,1199,30.21,29.38,32575,2,202,695,509.08,540.50,86.79,25.14,5.38,0.0084,0.0159, 400, 1,32.94,24.75,94862.49,463348.406250,0
46,1199,30.22,29.35,32574,2,168,695,509.08,540.50,86.79,25.14,5.38,0.0084,0.0159, 400, 1,32.93,24.76,94861.55,461781.281250,0
47,1199,30.22,29.35,32574,2,168,651,525.71,547.50,90.45,25.14,5.38,0.0084,0.0159, 400, 1,32.93,24.76,94861.55,461781.281250,0
48,1200,30.20,29.36,32571,2,168,651,525.71,547.50,90.45,25.14,5.38,0.0084,0.0159, 400, 1,32.92,24.76,94861.12,460846.093750,0
49,1200,30.20,29.36,32571,2,182,670,518.29,541.60,88.87,25.14,5.38,0.0084,0.0159, 400, 1,32.92,24.76,94861.12,460846.093750,0
50,1200,30.20,29.36,32571,2,182,670,518.29,541.60,88.87,25.14,5.38,0.0084,0.0159, 400, 1,32.92,24.76,94860.70,461157.406250,0
51,1200,30.22,29.39,32571,2,180,667,525.71,542.34,89.14,25.14,5.38,0.0084,0.0159, 400, 1,32.92,24.76,94860.70,461157.406250,0
52,1200,30.22,29.39,32571,2,180,667,525.71,542.34,89.14,25.14,5.38,0.0084,0.0159, 400, 1,32.91,24.78,94860.51,460224.718750,0
53,1201,30.21,29.41,32571,2,165,647,513.75,540.14,90.82,25.14,5.38,0.0084,0.0159, 400, 1,32.91,24.78,94860.51,460224.718750,0
54,1201,30.21,29.41,32571,2,165,647,513.75,540.14,90.82,25.14,5.38,0.0084,0.0159, 400, 1,32.91,24.78,94860.51,460224.718750,0
55,1201,30.23,29.35,32570,2,182,647,513.75,540.14,90.82,25.14,5.38,0.0084,0.0159, 400, 1,32.91,24.75,94859.75,462093.875000,0
56,1201,30.23,29.35,32570,2,182,670,516.89,547.50,88.87,25.14,5.38,0.0084,0.0159, 400, 1,32.91,24.75,94859.75,462093.875000,0
57,1202,30.22,29.40,32568,2,182,670,516.89,547.50,88.87,25.14,5.38,0.0084,0.0159, 400, 1,32.91,24.75,94859.32,462093.875000,0
58,1202,30.22,29.40,32568,2,194,686,508.73,541.97,87.56,25.14,5.38,0.0084,0.0159, 400, 1,32.91,24.75,94859.32,462093.875000,0
59,1202,30.22,29.40,32568,2,194,686,508.73,541.97,87.56,25.14,5.38,0.0084,0.0159, 400, 1,32.90,24.78,94859.07,459914.656250,0
60,1204,30.24,29.41,32572,2,154,675,526.78,552.53,88.48,25.14,5.38,0.0084,0.0159, 400, 1,32.90,24.78,94859.07,459914.656250,1
61,1204,30.24,29.41,32572,2,154,675,526.78,552.53,88.48,25.14,5.38,0.0084,0.0159, 400, 1,32.90,24.78,94859.24,459914.656250,1
62,1204,30.21,29.36,32564,2,166,649,510.11,539.41,90.63,25.14,5.38,0.0084,0.0159, 400, 1,32.90,24.78,94859.24,459914.656250,1
63,1204,30.21,29.36,32564,2,166,649,510.11,539.41,90.63,25.14,5.38,0.0084,0.0159, 400, 1,32.90,24.78,94859.24,459914.656250,1
64,1204,30.21,29.36,32526,2,181,649,510.11,539.41,90.63,25.14,5.38,0.0084,0.0159, 400, 1,32.89,24.78,94859.30,459605.031250,1
65,1204,30.21,29.36,32526,2,181,668,514.97,541.60,89.02,25.14,5.38,0.0084,0.0159, 400, 1,32.89,24.78,94859.30,459605.031250,1
66,1204,30.25,29.37,32477,2,181,668,514.97,541.60,89.02,25.14,5.38,0.0084,0.0159, 400, 1,32.89,24.85,94859.04,453498.656250,1
67,1204,30.25,29.37,32477,2,191,682,516.01,524.47,87.89,25.14,5.38,0.0084,0.0159, 400, 1,32.89,24.85,94859.04,453498.656250,1
68,1204,30.25,29.37,32477,2,191,682,516.01,524.47,87.89,25.14,5.38,0.0084,0.0159, 400, 1,32.88,24.87,94858.81,456531.437500,1
69,1203,30.31,29.33,32442,2,216,710,505.64,531.79,85.57,25.14,5.38,0.0084,0.0159, 400, 1,32.88,24.87,94858.81,456531.437500,1
70,1203,30.31,29.33,32442,2,216,710,505.64,531.79,85.57,25.14,5.38,0.0084,0.0159, 400, 1,32.88,24.87,94858.87,458063.062500,1
