Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,952,28.23,32.68,32196,2,150,627,400.20,502.74,91.19,25.14,5.41,0.0084,0.0159, 400, 1,30.99,27.18,95162.66,553065.062500,0
2,953,28.24,32.73,32198,2,147,628,399.93,514.10,91.03,25.14,5.41,0.0084,0.0159, 400, 1,30.99,27.18,95162.66,553065.062500,0
3,953,28.24,32.73,32198,2,147,628,399.93,514.10,91.03,25.14,5.41,0.0084,0.0159, 400, 1,31.00,27.19,95163.06,557582.375000,0
4,953,28.24,32.73,32197,2,142,614,404.01,514.44,92.24,25.14,5.41,0.0084,0.0159, 400, 1,31.00,27.19,95163.06,557582.375000,0
5,953,28.24,32.73,32197,2,142,614,404.01,514.44,92.24,25.14,5.41,0.0084,0.0159, 400, 1,31.00,27.19,95163.06,557582.375000,0
6,953,28.23,32.65,32200,2,157,614,404.01,514.44,92.24,25.14,5.41,0.0084,0.0159, 400, 1,31.01,27.18,95162.83,560328.312500,0
7,953,28.23,32.65,32200,2,157,636,398.17,512.53,90.36,25.14,5.41,0.0084,0.0159, 400, 1,31.01,27.18,95162.83,560328.312500,0
8,953,28.24,32.65,32204,2,157,636,398.17,512.53,90.36,25.14,5.41,0.0084,0.0159, 400, 1,31.01,27.20,95164.87,550833.812500,0
9,953,28.24,32.65,32204,2,139,610,403.19,512.36,92.62,25.14,5.41,0.0084,0.0159, 400, 1,31.01,27.20,95164.87,550833.812500,0
10,953,28.24,32.65,32204,2,139,610,403.19,512.36,92.62,25.14,5.41,0.0084,0.0159, 400, 1,31.02,27.13,95165.56,558951.937500,0
11,953,28.24,32.71,32203,2,119,599,398.71,517.76,93.63,25.14,5.41,0.0084,0.0159, 400, 1,31.02,27.13,95165.56,558951.937500,0
12,953,28.24,32.71,32203,2,119,599,398.71,517.76,93.63,25.14,5.41,0.0084,0.0159, 400, 1,31.02,27.16,95165.01,548620.437500,0
13,952,28.24,32.65,32197,2,122,585,406.06,508.39,94.90,25.14,5.41,0.0084,0.0159, 400, 1,31.02,27.16,95165.01,548620.437500,0
14,952,28.24,32.65,32197,2,122,585,406.06,508.39,94.90,25.14,5.41,0.0084,0.0159, 400, 1,31.02,27.16,95165.01,548620.437500,0
15,953,28.27,32.66,32199,2,143,585,406.06,508.39,94.90,25.14,5.41,0.0084,0.0159, 400, 1,31.03,27.15,95165.52,555314.562500,0
16,953,28.27,32.66,32199,2,143,616,407.99,511.32,92.12,25.14,5.41,0.0084,0.0159, 400, 1,31.03,27.15,95165.52,555314.562500,0
17,952,28.24,32.65,32195,2,143,616,407.99,511.32,92.12,25.14,5.41,0.0084,0.0159, 400, 1,31.03,27.13,95164.85,557582.375000,0
18,952,28.24,32.65,32195,2,131,599,407.72,514.62,93.63,25.14,5.41,0.0084,0.0159, 400, 1,31.03,27.13,95164.85,557582.375000,0
19,952,28.24,32.65,32195,2,131,599,407.72,514.62,93.63,25.14,5.41,0.0084,0.0159, 400, 1,31.04,27.12,95165.12,558038.125000,0
