Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1903,32.38,26.46,31863,3,259,761,420.47,481.75,81.41,25.14,5.42,0.1796,0.3376, 436, 2,34.88,22.24,97752.20,500733.500000,0
2,1903,32.38,26.46,31863,3,269,772,422.32,490.14,80.59,25.14,5.42,0.1720,0.3234, 432, 2,34.88,22.24,97752.20,500733.500000,0
3,1903,32.33,26.55,31866,3,269,772,422.32,490.14,80.59,25.14,5.42,0.1720,0.3234, 432, 2,34.86,22.27,97752.07,498539.437500,0
4,1903,32.33,26.55,31866,3,229,734,424.47,495.81,83.51,25.14,5.42,0.1720,0.3234, 432, 2,34.86,22.27,97752.07,498539.437500,0
5,1903,32.33,26.55,31866,3,229,734,424.47,495.81,83.51,25.14,5.42,0.1643,0.3088, 428, 2,34.83,22.30,97752.05,500366.468750,0
6,1904,32.30,26.56,31866,3,258,761,427.21,488.15,81.44,25.14,5.42,0.1643,0.3088, 428, 2,34.83,22.30,97752.05,500366.468750,0
7,1904,32.30,26.56,31866,3,258,761,427.21,488.15,81.44,25.14,5.42,0.1577,0.2965, 424, 2,34.80,22.35,97752.05,500733.500000,0
8,1904,32.30,26.56,31864,3,271,774,424.47,500.53,80.43,25.14,5.42,0.1577,0.2965, 424, 2,34.80,22.35,97752.05,500733.500000,0
9,1904,32.30,26.56,31864,3,271,774,424.47,500.53,80.43,25.14,5.42,0.1505,0.2830, 419, 2,34.80,22.35,97752.05,500733.500000,0
10,1904,32.23,26.54,31865,3,267,774,424.47,500.53,80.43,25.14,5.42,0.1505,0.2830, 419, 2,34.77,22.37,97751.73,502946.968750,0
11,1904,32.23,26.54,31865,3,267,770,442.67,491.14,80.73,25.14,5.42,0.1442,0.2711, 415, 2,34.77,22.37,97751.73,502946.968750,0
12,1904,32.21,26.63,31863,3,267,770,442.67,491.14,80.73,25.14,5.42,0.1442,0.2711, 415, 2,34.74,22.39,97751.47,504433.500000,0
13,1904,32.21,26.63,31863,3,246,747,430.26,489.48,83.79,25.14,5.42,0.1442,0.2711, 415, 2,34.74,22.39,97751.47,504433.500000,0
14,1904,32.21,26.63,31863,3,246,747,430.26,489.48,83.79,25.14,5.42,0.1383,0.2599, 411, 2,34.72,22.42,97751.43,503317.781250,0
15,1905,32.15,26.67,31868,3,245,746,435.68,487.99,82.55,25.14,5.42,0.1383,0.2599, 411, 2,34.72,22.42,97751.43,503317.781250,0
16,1905,32.15,26.67,31868,3,245,746,435.68,487.99,82.55,25.14,5.42,0.1329,0.2499, 409, 2,34.69,22.44,97750.77,503689.125000,0
17,1905,32.16,26.69,31868,3,271,775,434.94,506.67,80.40,25.14,5.42,0.1329,0.2499, 409, 2,34.69,22.44,97750.77,503689.125000,0
18,1905,32.16,26.69,31868,3,271,775,434.94,506.67,80.40,25.14,5.42,0.1272,0.2392, 406, 2,34.69,22.44,97750.77,503689.125000,0
19,1906,32.13,26.73,31873,3,241,775,434.94,506.67,80.40,25.14,5.42,0.1272,0.2392, 406, 2,34.67,22.45,97750.05,504806.500000,0
20,1906,32.13,26.73,31873,3,241,741,438.34,505.47,82.97,25.14,5.42,0.1219,0.2292, 405, 2,34.67,22.45,97750.05,504806.500000,0
21,1908,32.10,26.75,31876,3,241,741,438.34,505.47,82.97,25.14,5.42,0.1219,0.2292, 405, 2,34.65,22.46,97749.88,505554.187500,0
22,1908,32.10,26.75,31876,3,262,764,432.59,511.84,81.19,25.14,5.42,0.1219,0.2292, 405, 2,34.65,22.46,97749.88,505554.187500,0
23,1908,32.10,26.75,31876,3,262,764,432.59,511.84,81.19,25.14,5.42,0.1168,0.2196, 404, 2,34.63,22.51,97749.78,505180.062500,0
24,1913,32.10,26.77,31876,3,252,754,440.42,507.70,81.97,25.14,5.42,0.1168,0.2196, 404, 2,34.63,22.51,97749.78,505180.062500,0
25,1913,32.10,26.77,31876,3,252,754,440.42,507.70,81.97,25.14,5.42,0.1120,0.2106, 403, 2,34.61,22.52,97749.33,503317.781250,0
26,1918,32.09,26.78,31878,3,231,731,431.42,496.32,83.79,25.14,5.42,0.1120,0.2106, 403, 2,34.61,22.52,97749.33,503317.781250,0
