Cabecera experimento NoseCris
nº,Co2(scd40),temp(scd40),hum(scd40),raw_signla(sgp40),aiq(ens160),tvoc(ens160),eco2(ens160),rs1(ens160),rs3(ens160),rs4(ens160),temp(ens160),rmox(zmod4410),etoh(zmod4410),tvoc(zmod4410),eco2(zmod4410),iaq(zmod4410),temperatura(bme688),humedad(bme688),presion(bme688),resistencia(bme688),Aire/muestra
 1,1266,28.30,34.77,31690,2,180,648,338.47,348.34,91.28,25.14,5.44,0.4758,0.8945, 481, 3,30.46,29.69,96750.73,485078.156250,0
2,1266,28.30,34.77,31690,2,180,648,338.47,348.34,91.28,25.14,5.44,0.4717,0.8868, 481, 3,30.46,29.69,96750.73,485078.156250,0
3,1267,28.24,34.78,31692,2,201,694,343.43,350.12,87.38,25.14,5.44,0.4717,0.8868, 481, 3,30.47,29.69,96750.89,487851.343750,0
4,1267,28.24,34.78,31692,2,201,694,343.43,350.12,87.38,25.14,5.44,0.4674,0.8788, 480, 3,30.47,29.69,96750.89,487851.343750,0
5,1268,28.19,34.83,31698,2,201,694,343.43,350.12,87.38,25.14,5.44,0.4674,0.8788, 480, 3,30.48,29.68,96751.40,486114.406250,0
6,1268,28.19,34.83,31698,2,164,646,344.24,357.18,91.44,25.14,5.44,0.4634,0.8711, 480, 3,30.48,29.68,96751.40,486114.406250,0
7,1268,28.19,34.83,31698,2,164,646,344.24,357.18,91.44,25.14,5.44,0.4634,0.8711, 480, 3,30.48,29.66,96751.86,487502.968750,0
8,1268,28.15,34.90,31704,2,181,669,344.59,370.35,89.45,25.14,5.44,0.4634,0.8711, 480, 3,30.48,29.66,96751.86,487502.968750,0
9,1268,28.15,34.90,31704,2,181,669,344.59,370.35,89.45,25.14,5.44,0.4592,0.8633, 479, 3,30.48,29.66,96752.11,487502.968750,0
10,1268,28.10,34.94,31711,2,175,665,355.97,377.31,89.84,25.14,5.44,0.4592,0.8633, 479, 3,30.48,29.66,96752.11,487502.968750,0
11,1268,28.10,34.94,31711,2,175,665,355.97,377.31,89.84,25.14,5.44,0.4549,0.8552, 478, 3,30.48,29.65,96751.86,491009.343750,0
12,1268,28.05,34.96,31716,2,164,646,352.38,382.32,91.47,25.14,5.44,0.4549,0.8552, 478, 3,30.48,29.65,96751.86,491009.343750,0
13,1268,28.05,34.96,31716,2,164,646,352.38,382.32,91.47,25.14,5.44,0.4503,0.8466, 478, 3,30.48,29.65,96751.86,491009.343750,0
14,1268,28.05,34.96,31715,2,164,646,352.38,382.32,91.47,25.14,5.44,0.4503,0.8466, 478, 3,30.48,29.64,96751.87,492071.125000,0
