Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
1787 31845 3 261 764 405,93 487,33 81,33 5,42 0,1736 400 2 495643,75 1
1787 31844 3 267 770 422,18 498,5 80,81 5,42 0,1736 400 2 495643,75 1
1787 31844 3 267 770 422,18 498,5 80,81 5,42 0,171 400 2 495643,75 1
1787 31855 3 264 770 422,18 498,5 80,81 5,42 0,171 400 2 496364,53125 1
1787 31855 3 264 767 419,19 489,97 81,06 5,42 0,1697 400 2 496364,53125 1
1787 31862 3 264 767 419,19 489,97 81,06 5,42 0,1697 400 2 497087,375 1
1787 31862 3 245 746 414,53 480,45 82,66 5,42 0,1697 400 2 497087,375 1
1787 31862 3 245 746 414,53 480,45 82,66 5,42 0,1737 400 2 495643,75 1
1789 31853 3 287 791 409,51 462,26 79,29 5,42 0,1737 400 2 495643,75 1
1789 31853 3 287 791 409,51 462,26 79,29 5,42 0,1829 400 2 497087,375 1
1791 31842 3 277 780 411,6 469,2 80,07 5,42 0,1829 400 2 497087,375 1
1791 31842 3 277 780 411,6 469,2 80,07 5,42 0,1943 400 2 497087,375 1
1794 31822 3 273 780 411,6 469,2 80,07 5,42 0,1943 400 2 496364,53125 1
1794 31822 3 273 776 406,34 447,03 80,37 5,42 0,2088 400 2 496364,53125 1
1802 31804 3 273 776 406,34 447,03 80,37 5,42 0,2088 400 2 496364,53125 1
1802 31804 3 248 749 399,93 439,98 82,69 5,42 0,2088 400 2 496364,53125 1
1802 31804 3 248 749 399,93 439,98 82,69 5,42 0,2238 400 2 493493,96875 1
1806 31791 3 233 732 407,44 440,28 83,76 5,42 0,2238 400 2 493493,96875 1
1806 31791 3 233 732 407,44 440,28 83,76 5,42 0,2422 400 2 495643,75 1
1814 31784 3 249 750 419,9 437,31 82,36 5,42 0,2422 400 2 495643,75 1
1814 31784 3 249 750 419,9 437,31 82,36 5,42 0,2621 400 2 495643,75 1
1820 31775 3 251 750 419,9 437,31 82,36 5,42 0,2621 400 2 490656,4375 1
1820 31775 3 251 753 407,16 441,77 82,19 5,42 0,2819 401 2 490656,4375 1
1822 31772 3 251 753 407,16 441,77 82,19 5,42 0,2819 401 2 491009,34375 1
1822 31772 3 243 749 414,53 428,8 82,5 5,42 0,2819 401 2 491009,34375 1
1822 31772 3 243 749 414,53 428,8 82,5 5,42 0,3015 401 2 491009,34375 1
1827 31762 3 253 754 399,25 425,62 82,05 5,42 0,3015 401 2 491009,34375 1
1827 31762 3 253 754 399,25 425,62 82,05 5,42 0,3199 402 2 491362,75 1
1828 31756 3 287 791 418,06 418,62 79,27 5,42 0,3199 402 2 491362,75 1
1828 31756 3 287 791 418,06 418,62 79,27 5,42 0,3403 403 2 491362,75 1
1828 31748 3 265 791 418,06 418,62 79,27 5,42 0,3403 403 2 490304,03125 1
1828 31748 3 265 768 414,82 423,61 81,0 5,42 0,3579 404 2 490304,03125 1
1837 31756 3 265 768 414,82 423,61 81,0 5,42 0,3579 404 2 491009,34375 1
1837 31756 3 274 744 398,85 421,75 82,86 5,42 0,3579 404 2 491009,34375 1
1837 31756 3 274 744 398,85 421,75 82,86 5,42 0,3775 406 2 490304,03125 1
1839 31755 3 257 759 408,68 415,94 81,66 5,42 0,3775 406 2 490304,03125 1
1839 31755 3 257 759 408,68 415,94 81,66 5,42 0,3965 408 2 485768,5 1
1841 31752 3 255 757 399,66 414,25 81,86 5,42 0,3965 408 2 485768,5 1
1841 31752 3 255 757 399,66 414,25 81,86 5,42 0,4147 410 2 485768,5 1
1845 31751 3 247 757 399,66 414,25 81,86 5,42 0,4147 410 2 488200,25 1
1845 31751 3 247 748 399,25 412,99 82,52 5,42 0,4306 412 2 488200,25 1
1852 31747 3 247 748 399,25 412,99 82,52 5,42 0,4306 412 2 487502,96875 1
1852 31747 3 273 780 394,42 410,9 80,07 5,42 0,4306 412 2 487502,96875 1
1852 31747 3 273 780 394,42 410,9 80,07 5,42 0,4464 415 2 485423,09375 1
1853 31732 3 254 756 391,36 408,27 81,94 5,42 0,4464 415 2 485423,09375 1
1853 31732 3 254 756 391,36 408,27 81,94 5,42 0,4634 418 2 487155,09375 1
1858 31728 3 249 750 402,1 413,27 82,38 5,42 0,4634 418 2 487155,09375 1
1858 31728 3 249 750 402,1 413,27 82,38 5,42 0,478 421 2 487155,09375 1
1858 31725 3 235 750 402,1 413,27 82,38 5,42 0,478 421 2 484389,78125 1
1858 31725 3 235 734 405,93 413,83 83,62 5,42 0,4926 424 2 484389,78125 1
1866 31724 3 235 734 405,93 413,83 83,62 5,42 0,4926 424 2 485423,09375 1
1866 31724 3 261 746 402,37 411,32 82,72 5,42 0,4926 424 2 485423,09375 1
1866 31724 3 261 746 402,37 411,32 82,72 5,42 0,5066 427 2 483703,34375 1
1870 31721 3 251 753 394,01 406,34 82,16 5,42 0,5066 427 2 483703,34375 1
1870 31721 3 251 753 394,01 406,34 82,16 5,42 0,5209 430 2 485768,5 1
1874 31709 3 267 770 402,78 407,99 80,89 5,42 0,5209 430 2 485768,5 1
1874 31709 3 267 770 402,78 407,99 80,89 5,42 0,533 433 2 485768,5 1
1879 31703 3 281 770 402,78 407,99 80,89 5,42 0,533 433 2 484046,3125 1
1879 31703 3 281 785 400,2 401,28 79,75 5,42 0,5445 437 2 484046,3125 1
1879 31703 3 281 785 400,2 401,28 79,75 5,42 0,5445 437 2 484046,3125 1
1879 31703 3 278 752 397,77 398,31 82,27 5,42 0,5445 437 2 484046,3125 1
1879 31703 3 278 752 397,77 398,31 82,27 5,42 0,5552 440 2 481995,75 1
1880 31694 3 248 749 398,85 403,73 82,47 5,42 0,5552 440 2 481995,75 1
1880 31694 3 248 749 398,85 403,73 82,47 5,42 0,5651 443 2 480977,0 1
1882 31681 3 264 767 389,64 403,87 81,08 5,42 0,5651 443 2 480977,0 1
1882 31681 3 264 767 389,64 403,87 81,08 5,42 0,574 447 2 480977,0 1
1888 31669 3 252 767 389,64 403,87 81,08 5,42 0,574 447 2 480638,34375 1
1888 31669 3 252 754 388,98 402,37 82,08 5,42 0,5825 450 2 480638,34375 1
1888 31660 3 252 754 388,98 402,37 82,08 5,42 0,5825 450 2 481316,09375 1
1888 31660 3 247 749 391,09 401,69 82,5 5,42 0,5825 450 2 481316,09375 1
1888 31660 3 247 749 391,09 401,69 82,5 5,42 0,5901 454 2 479625,28125 1
1892 31659 3 263 766 398,85 403,32 81,17 5,42 0,5901 454 2 479625,28125 1
1892 31659 3 263 766 398,85 403,32 81,17 5,42 0,5977 457 2 481995,75 1
1892 31659 3 276 779 386,88 399,39 80,16 5,42 0,5977 457 2 481995,75 1
1892 31659 3 276 779 386,88 399,39 80,16 5,42 0,6058 460 2 481995,75 1
