Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
1327 32566 3 329 815 412,3 394,01 74,66 5,33 0,0162 401 1 406268,59375 1
1327 32566 3 329 811 412,99 388,72 75,42 5,33 0,0162 401 1 406268,59375 1
1330 32562 3 329 811 412,99 388,72 75,42 5,33 0,0162 401 1 406510,53125 1
1330 32562 3 353 819 404,97 388,32 73,9 5,33 0,0162 401 1 406510,53125 1
1330 32562 3 353 819 404,97 388,32 73,9 5,33 0,0161 401 1 404823,09375 1
1338 32558 3 313 806 409,79 385,57 76,47 5,33 0,0161 401 1 404823,09375 1
1338 32558 3 313 806 409,79 385,57 76,47 5,33 0,0161 401 1 401962,71875 1
1346 32553 3 325 810 414,82 376,16 75,57 5,33 0,0161 401 1 401962,71875 1
1346 32553 3 325 810 414,82 376,16 75,57 5,33 0,0161 401 1 401962,71875 1
1348 32550 3 345 810 414,82 376,16 75,57 5,33 0,0161 401 1 404104,1875 1
1348 32550 3 345 816 423,18 385,05 74,4 5,33 0,0163 401 1 404104,1875 1
1350 32543 3 345 816 423,18 385,05 74,4 5,33 0,0163 401 1 400547,625 1
1350 32543 3 326 810 407,99 375,78 75,62 5,33 0,0163 401 1 400547,625 1
1350 32543 3 326 810 407,99 375,78 75,62 5,33 0,0165 401 1 402911,65625 1
1351 32539 3 348 818 404,56 376,54 74,18 5,33 0,0165 401 1 402911,65625 1
1351 32539 3 348 818 404,56 376,54 74,18 5,33 0,0169 401 1 402436,625 1
1356 32535 3 361 820 404,69 378,85 73,73 5,33 0,0169 401 1 402436,625 1
1356 32535 3 361 820 404,69 378,85 73,73 5,33 0,0173 401 1 402436,625 1
1356 32537 3 345 820 404,69 378,85 73,73 5,33 0,0173 401 1 403626,34375 1
1356 32537 3 345 817 403,05 373,88 74,35 5,33 0,0178 401 1 403626,34375 1
1359 32529 3 345 817 403,05 373,88 74,35 5,33 0,0178 401 1 404104,1875 1
1359 32529 3 354 820 398,71 366,73 73,8 5,33 0,0178 401 1 404104,1875 1
1359 32529 3 354 820 398,71 366,73 73,8 5,33 0,0189 401 1 400547,625 1
1366 32527 3 327 810 411,18 372,11 75,52 5,33 0,0189 401 1 400547,625 1
1366 32527 3 327 810 411,18 372,11 75,52 5,33 0,0195 401 1 400312,75 1
1371 32524 3 348 820 410,62 368,6 73,78 5,33 0,0195 401 1 400312,75 1
1371 32524 3 348 820 410,62 368,6 73,78 5,33 0,0201 401 1 400312,75 1
1375 32525 3 323 820 410,62 368,6 73,78 5,33 0,0201 401 1 400547,625 1
1375 32525 3 323 809 399,66 374,89 75,83 5,33 0,0211 401 1 400547,625 1
1378 32520 3 323 809 399,66 374,89 75,83 5,33 0,0211 401 1 401962,71875 1
1378 32520 3 331 812 403,46 364,14 75,27 5,33 0,0211 401 1 401962,71875 1
1378 32520 3 331 812 403,46 364,14 75,27 5,33 0,0216 401 1 402199,53125 1
1381 32520 3 350 818 408,82 370,35 74,05 5,33 0,0216 401 1 402199,53125 1
1381 32520 3 350 818 408,82 370,35 74,05 5,33 0,0222 401 1 400782,78125 1
1382 32510 3 341 813 414,53 371,73 74,99 5,33 0,0222 401 1 400782,78125 1
1382 32510 3 341 813 414,53 371,73 74,99 5,33 0,023 401 1 400782,78125 1
1383 32507 3 369 813 414,53 371,73 74,99 5,33 0,023 401 1 402199,53125 1
1383 32507 3 369 825 405,51 361,8 72,91 5,33 0,0233 401 1 402199,53125 1
1386 32502 3 369 825 405,51 361,8 72,91 5,33 0,0233 401 1 401018,21875 1
1386 32502 3 332 812 402,64 369,22 75,21 5,33 0,0233 401 1 401018,21875 1
1386 32502 3 332 812 402,64 369,22 75,21 5,33 0,0231 401 1 401253,90625 1
1387 32501 3 358 821 405,24 373,25 73,6 5,33 0,0231 401 1 401253,90625 1
1387 32501 3 358 821 405,24 373,25 73,6 5,33 0,0239 401 1 399609,75 1
1388 32496 3 338 807 395,48 363,15 76,11 5,33 0,0239 401 1 399609,75 1
1388 32496 3 338 807 395,48 363,15 76,11 5,33 0,0246 401 1 399609,75 1
1390 32496 3 361 807 395,48 363,15 76,11 5,33 0,0246 401 1 399843,8125 1
1390 32496 3 361 822 404,01 367,73 73,38 5,33 0,0253 401 1 399843,8125 1
1390 32494 3 361 822 404,01 367,73 73,38 5,33 0,0253 401 1 396131,53125 1
1390 32494 3 332 812 396,15 369,6 75,24 5,33 0,0253 401 1 396131,53125 1
1390 32494 3 332 812 396,15 369,6 75,24 5,33 0,0252 401 1 400547,625 1
1398 32486 3 339 814 401,01 356,58 74,76 5,33 0,0252 401 1 400547,625 1
1398 32486 3 339 814 401,01 356,58 74,76 5,33 0,0254 401 1 400078,125 1
1397 32484 3 338 815 394,95 362,91 74,73 5,33 0,0254 401 1 400078,125 1
1397 32484 3 338 815 394,95 362,91 74,73 5,33 0,026 402 1 400078,125 1
1398 32485 3 351 815 394,95 362,91 74,73 5,33 0,026 402 1 395901,8125 1
1398 32485 3 351 818 403,19 361,31 74,03 5,33 0,0265 402 1 395901,8125 1
1397 32488 3 351 818 403,19 361,31 74,03 5,33 0,0265 402 1 397747,125 1
1397 32488 3 332 812 398,17 359,24 75,19 5,33 0,0265 402 1 397747,125 1
1397 32488 3 332 812 398,17 359,24 75,19 5,33 0,0273 402 1 396131,53125 1
1399 32486 3 359 821 400,87 356,82 73,53 5,33 0,0273 402 1 396131,53125 1
