Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
1033 32066 2 109 601 519,87 633,91 95,06 5,44 0,0774 400 1 585812,375 1
1036 32068 2 109 601 519,87 633,91 95,06 5,44 0,0774 400 1 584808,6875 1
1036 32068 2 127 593 516,19 638,87 95,87 5,44 0,0774 400 1 584808,6875 1
1036 32068 2 127 593 516,19 638,87 95,87 5,44 0,0768 400 1 584808,6875 1
1042 32115 2 117 577 514,79 615,94 97,34 5,44 0,0768 400 1 584808,6875 1
1042 32115 2 117 577 514,79 615,94 97,34 5,44 0,0813 400 1 585812,375 1
1044 32339 2 106 559 506,33 591,82 99,04 5,44 0,0813 400 1 585812,375 1
1044 32339 2 106 559 506,33 591,82 99,04 5,44 0,0919 400 2 585812,375 1
1045 32364 2 99 559 506,33 591,82 99,04 5,44 0,0919 400 2 580828,125 1
1045 32364 2 99 524 507,87 561,77 102,34 5,44 0,11 400 2 580828,125 1
1047 32387 2 99 524 507,87 561,77 102,34 5,44 0,11 400 2 578367,6875 1
1047 32387 2 78 511 498,34 550,47 103,63 5,44 0,11 400 2 578367,6875 1
1047 32387 2 78 511 498,34 550,47 103,63 5,44 0,1326 400 2 578367,6875 1
1051 32397 2 79 512 490,31 547,5 103,53 5,44 0,1326 400 2 578367,6875 1
1051 32397 2 79 512 490,31 547,5 103,53 5,44 0,1586 401 2 576414,3125 1
1051 32405 2 87 527 487,16 528,56 102,1 5,44 0,1586 401 2 576414,3125 1
1051 32405 2 87 527 487,16 528,56 102,1 5,44 0,1889 401 2 576414,3125 1
1051 32399 2 88 527 487,16 528,56 102,1 5,44 0,1889 401 2 576414,3125 1
1051 32399 2 88 518 491,8 520,93 102,97 5,44 0,2212 402 2 576414,3125 1
1053 32398 2 88 518 491,8 520,93 102,97 5,44 0,2212 402 2 570632,5 1
1053 32398 2 94 538 474,31 508,21 100,97 5,44 0,2212 402 2 570632,5 1
1053 32398 2 94 538 474,31 508,21 100,97 5,44 0,2533 404 2 572067,0625 1
1055 32386 2 95 542 486,67 503,93 100,66 5,44 0,2533 404 2 572067,0625 1
1055 32386 2 95 542 486,67 503,93 100,66 5,44 0,2873 406 2 573027,4375 1
1057 32380 2 86 525 475,6 489,48 102,27 5,44 0,2873 406 2 573027,4375 1
1057 32380 2 86 525 475,6 489,48 102,27 5,44 0,3193 408 2 573027,4375 1
1063 32372 2 85 525 475,6 489,48 102,27 5,44 0,3193 408 2 571588,0625 1
1063 32372 2 85 556 461,01 470,79 99,31 5,44 0,3517 411 2 571588,0625 1
1067 32364 2 85 556 461,01 470,79 99,31 5,44 0,3517 411 2 567313,0 1
1067 32364 2 99 547 465,56 466,51 100,15 5,44 0,3517 411 2 567313,0 1
1067 32364 2 99 547 465,56 466,51 100,15 5,44 0,384 415 2 568257,5 1
1077 32352 2 102 553 468,09 461,33 99,61 5,44 0,384 415 2 568257,5 1
1077 32352 2 102 553 468,09 461,33 99,61 5,44 0,4156 418 2 565433,4375 1
1081 32341 2 100 550 453,13 438,19 99,91 5,44 0,4156 418 2 565433,4375 1
1081 32341 2 100 550 453,13 438,19 99,91 5,44 0,4454 421 2 565433,4375 1
1086 32331 2 102 550 453,13 438,19 99,91 5,44 0,4454 421 2 564498,375 1
1086 32331 2 102 552 453,59 434,8 99,71 5,44 0,4735 423 2 564498,375 1
1090 32325 2 102 552 453,59 434,8 99,71 5,44 0,4735 423 2 563566,3125 1
1090 32325 2 99 548 452,82 435,09 100,05 5,44 0,4735 423 2 563566,3125 1
1090 32325 2 99 548 452,82 435,09 100,05 5,44 0,4994 425 2 562174,0625 1
1094 32322 2 92 536 458,68 430,4 101,24 5,44 0,4994 425 2 562174,0625 1
1094 32322 2 92 536 458,68 430,4 101,24 5,44 0,5229 426 2 560788,625 1
1096 32319 2 96 542 452,67 433,77 100,66 5,44 0,5229 426 2 560788,625 1
1096 32319 2 96 542 452,67 433,77 100,66 5,44 0,5436 427 2 560788,625 1
1103 32321 2 88 542 452,67 433,77 100,66 5,44 0,5436 427 2 559410,0 1
1103 32321 2 88 528 450,22 426,78 102,0 5,44 0,5642 428 2 559410,0 1
1103 32317 2 88 528 450,22 426,78 102,0 5,44 0,5642 428 2 561249,6875 1
1103 32317 2 109 565 443,27 416,5 98,47 5,44 0,5642 428 2 561249,6875 1
1103 32317 2 109 565 443,27 416,5 98,47 5,44 0,5832 428 2 555766,625 1
1108 32308 2 96 542 450,83 411,74 100,66 5,44 0,5832 428 2 555766,625 1
1108 32308 2 96 542 450,83 411,74 100,66 5,44 0,6015 429 2 556219,4375 1
1113 32311 2 82 518 438,94 423,61 102,27 5,44 0,6015 429 2 556219,4375 1
1113 32311 2 82 518 438,94 423,61 102,27 5,44 0,6166 429 2 556219,4375 1
1115 32305 2 92 518 438,94 423,61 102,27 5,44 0,6166 429 2 560328,3125 1
1115 32305 2 92 536 441,32 415,66 101,21 5,44 0,6311 429 2 560328,3125 1
1116 32303 2 92 536 441,32 415,66 101,21 5,44 0,6311 429 2 557127,3125 1
1116 32303 2 104 555 434,36 407,99 99,37 5,44 0,6311 429 2 557127,3125 1
1116 32303 2 104 555 434,36 407,99 99,37 5,44 0,645 429 2 552617,375 1
1117 32301 2 93 537 430,4 415,24 101,17 5,44 0,645 429 2 552617,375 1
1117 32301 2 93 537 430,4 415,24 101,17 5,44 0,6577 429 2 555766,625 1
1117 32298 2 109 537 440,57 409,93 101,14 5,44 0,6577 429 2 555766,625 1
1117 32298 2 109 537 440,57 409,93 101,14 5,44 0,6684 429 2 555766,625 1
1117 32298 2 85 537 440,57 409,93 101,14 5,44 0,6684 429 2 552617,375 1
1117 32298 2 85 524 428,66 411,32 102,41 5,44 0,6785 429 3 552617,375 1
1117 32293 2 85 524 428,66 411,32 102,41 5,44 0,6785 429 3 552617,375 1
1117 32293 2 65 487 433,47 411,6 106,08 5,44 0,6785 429 3 552617,375 1
1117 32293 2 65 487 433,47 411,6 106,08 5,44 0,6878 429 3 552170,375 1
1116 32287 2 76 507 428,66 410,07 104,06 5,44 0,6878 429 3 552170,375 1
1116 32287 2 76 507 428,66 410,07 104,06 5,44 0,696 430 3 550389,6875 1
1116 32287 2 93 561 431,72 411,18 98,87 5,44 0,696 430 3 550389,6875 1
1116 32287 2 93 561 431,72 411,18 98,87 5,44 0,7034 430 3 550389,6875 1
1116 32280 2 107 561 431,72 411,18 98,87 5,44 0,7034 430 3 548620,4375 1
1116 32280 2 107 561 434,06 411,18 98,87 5,44 0,7104 430 3 548620,4375 1
1116 32281 2 107 561 434,06 411,18 98,87 5,44 0,7104 430 3 550389,6875 1
1116 32281 2 102 552 422,04 398,85 99,68 5,44 0,7104 430 3 550389,6875 1
1116 32281 2 102 552 422,04 398,85 99,68 5,44 0,7176 431 3 549503,625 1
1116 32278 2 84 521 420,18 401,28 102,73 5,44 0,7176 431 3 549503,625 1
1116 32278 2 84 521 420,18 401,28 102,73 5,44 0,7246 432 3 550389,6875 1
1116 32272 2 107 546 411,88 384,27 100,32 5,44 0,7246 432 3 550389,6875 1
1116 32272 2 107 546 411,88 384,27 100,32 5,44 0,7312 435 3 550389,6875 1
1116 32271 2 108 546 411,88 384,27 100,32 5,44 0,7312 435 3 547740,0625 1
1116 32271 2 108 563 422,9 386,09 98,67 5,44 0,7373 437 3 547740,0625 1
1115 32271 2 108 563 422,9 386,09 98,67 5,44 0,7373 437 3 546862,5 1
1115 32271 2 107 560 422,75 389,51 98,9 5,44 0,7373 437 3 546862,5 1
1115 32271 2 107 560 422,75 389,51 98,9 5,44 0,7427 440 3 544246,625 1
1115 32268 2 95 541 425,48 387,93 100,73 5,44 0,7427 440 3 544246,625 1
1115 32268 2 95 541 425,48 387,93 100,73 5,44 0,7473 443 3 546862,5 1
1115 32267 2 117 558 411,32 383,88 99,17 5,44 0,7473 443 3 546862,5 1
1115 32267 2 117 558 411,32 383,88 99,17 5,44 0,7516 447 3 546862,5 1
1115 32265 2 94 558 411,32 383,88 99,17 5,44 0,7516 447 3 545115,8125 1
1115 32265 2 94 539 410,21 382,06 100,97 5,44 0,7557 450 3 545115,8125 1
1115 32261 2 94 539 410,21 382,06 100,97 5,44 0,7557 450 3 545551,4375 1
1115 32261 2 102 553 422,75 392,42 99,61 5,44 0,7557 450 3 545551,4375 1
