Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
1058 32604 2 145 619 522,69 563,1 93,47 5,39 0,0159 400 1 467153,28125 1
1058 32604 2 154 638 531,25 549,91 91,78 5,39 0,0159 400 1 467153,28125 1
1058 32604 2 154 638 531,25 549,91 91,78 5,39 0,0159 400 1 468435,5 1
1059 32587 2 151 628 529,64 558,54 92,68 5,39 0,0159 400 1 468435,5 1
1059 32587 2 151 628 529,64 558,54 92,68 5,39 0,0159 400 1 468114,28125 1
1060 32550 2 148 624 516,36 548,24 93,0 5,39 0,0159 400 1 468114,28125 1
1060 32550 2 148 624 516,36 548,24 93,0 5,39 0,0159 400 1 468114,28125 1
1061 32511 2 175 624 516,36 548,24 93,0 5,39 0,0159 400 1 464926,21875 1
1061 32511 2 175 662 519,87 545,28 89,75 5,39 0,0159 400 1 464926,21875 1
1061 32472 2 175 662 519,87 545,28 89,75 5,39 0,0159 400 1 463663,125 1
1061 32472 2 172 670 525,18 530,72 89,05 5,39 0,0159 400 1 463663,125 1
1061 32472 2 172 670 525,18 530,72 89,05 5,39 0,0159 400 1 461469,125 1
1064 32445 2 212 708 523,05 546,02 85,92 5,39 0,0159 400 1 461469,125 1
1064 32445 2 212 708 523,05 546,02 85,92 5,39 0,0159 400 1 464293,8125 1
1066 32422 2 208 704 516,01 529,28 86,26 5,39 0,0159 400 1 464293,8125 1
1066 32422 2 208 704 516,01 529,28 86,26 5,39 0,0159 400 1 464293,8125 1
1067 32400 2 219 704 516,01 529,28 86,26 5,39 0,0159 400 1 462093,875 1
1067 32400 2 219 716 514,79 529,46 85,25 5,39 0,0162 400 1 462093,875 1
1070 32397 2 219 716 514,79 529,46 85,25 5,39 0,0162 400 1 456836,9375 1
1070 32397 2 173 669 508,39 521,46 89,11 5,39 0,0162 400 1 456836,9375 1
1070 32397 2 173 669 508,39 521,46 89,11 5,39 0,0162 400 1 459914,65625 1
1071 32386 2 180 668 512,88 518,64 89,23 5,39 0,0162 400 1 459914,65625 1
1071 32386 2 180 668 512,88 518,64 89,23 5,39 0,017 400 1 462406,875 1
1071 32375 2 198 690 517,59 512,19 87,35 5,39 0,017 400 1 462406,875 1
1071 32375 2 198 690 517,59 512,19 87,35 5,39 0,0179 400 1 462406,875 1
1072 32368 2 206 690 517,59 512,19 87,35 5,39 0,0179 400 1 459914,65625 1
1072 32368 2 206 701 509,25 522,69 87,17 5,39 0,0192 400 1 459914,65625 1
1072 32360 2 206 701 509,25 522,69 87,17 5,39 0,0192 400 1 455617,34375 1
1072 32360 2 205 699 508,56 513,57 86,62 5,39 0,0192 400 1 455617,34375 1
1072 32360 2 205 699 508,56 513,57 86,62 5,39 0,02 400 1 458063,0625 1
1073 32355 2 199 692 516,89 504,62 87,23 5,39 0,02 400 1 458063,0625 1
1073 32355 2 199 692 516,89 504,62 87,23 5,39 0,0212 400 1 459914,65625 1
1073 32354 2 190 680 516,36 507,18 88,21 5,39 0,0212 400 1 459914,65625 1
1073 32354 2 190 680 516,36 507,18 88,21 5,39 0,0221 400 1 459914,65625 1
1073 32345 2 185 680 516,36 507,18 88,21 5,39 0,0221 400 1 456226,34375 1
1073 32345 2 185 708 498,17 498,17 85,92 5,39 0,0228 400 1 456226,34375 1
1074 32340 2 185 708 498,17 498,17 85,92 5,39 0,0228 400 1 456836,9375 1
1074 32340 2 204 699 509,94 500,53 86,67 5,39 0,0228 400 1 456836,9375 1
1074 32340 2 204 699 509,94 500,53 86,67 5,39 0,024 400 1 457142,84375 1
1074 32337 2 197 689 508,56 508,9 87,44 5,39 0,024 400 1 457142,84375 1
1074 32337 2 197 689 508,56 508,9 87,44 5,39 0,0247 401 1 458678,625 1
1074 32338 2 196 689 502,57 491,3 87,5 5,39 0,0247 401 1 458678,625 1
1074 32338 2 196 689 502,57 491,3 87,5 5,39 0,026 401 1 458678,625 1
1074 32330 2 186 689 502,57 491,3 87,5 5,39 0,026 401 1 459295,8125 1
1074 32330 2 186 703 507,01 492,8 86,32 5,39 0,027 401 1 459295,8125 1
1074 32325 2 186 703 507,01 492,8 86,32 5,39 0,027 401 1 454706,9375 1
1074 32325 2 205 699 506,33 487,33 86,62 5,39 0,027 401 1 454706,9375 1
1074 32325 2 205 699 506,33 487,33 86,62 5,39 0,0283 401 1 457142,84375 1
1074 32318 2 196 688 509,76 491,63 87,56 5,39 0,0283 401 1 457142,84375 1
1074 32318 2 196 688 509,76 491,63 87,56 5,39 0,0292 401 1 453800,125 1
1074 32312 2 184 673 504,62 487,99 88,81 5,39 0,0292 401 1 453800,125 1
1074 32312 2 184 673 504,62 487,99 88,81 5,39 0,0305 401 1 453800,125 1
1074 32308 2 200 673 504,62 487,99 88,81 5,39 0,0305 401 1 454706,9375 1
1074 32308 2 200 692 493,47 499,69 87,2 5,39 0,0318 401 1 454706,9375 1
1074 32306 2 200 692 493,47 499,69 87,2 5,39 0,0318 401 1 458063,0625 1
1074 32306 2 172 657 495,98 488,81 90,18 5,39 0,0318 401 1 458063,0625 1
1074 32306 2 172 657 495,98 488,81 90,18 5,39 0,0329 402 1 455313,46875 1
1074 32308 2 179 667 504,96 482,73 89,33 5,39 0,0329 402 1 455313,46875 1
1074 32308 2 179 667 504,96 482,73 89,33 5,39 0,0336 402 1 452896,9375 1
1073 32299 2 203 697 492,47 491,97 86,82 5,39 0,0336 402 1 452896,9375 1
1073 32299 2 203 697 492,47 491,97 86,82 5,39 0,0344 402 1 452896,9375 1
1074 32300 2 184 697 492,47 491,97 86,82 5,39 0,0344 402 1 449912,125 1
1074 32300 2 184 642 495,81 488,65 91,47 5,39 0,0356 402 1 449912,125 1
1074 32299 2 184 642 495,81 488,65 91,47 5,39 0,0356 402 1 456531,4375 1
1074 32299 2 211 707 504,62 486,17 86,0 5,39 0,0356 402 1 456531,4375 1
1074 32299 2 211 707 504,62 486,17 86,0 5,39 0,0364 402 1 453800,125 1
1074 32297 2 189 680 490,8 474,63 88,24 5,39 0,0364 402 1 453800,125 1
1074 32297 2 189 680 490,8 474,63 88,24 5,39 0,037 403 1 453800,125 1
1074 32293 2 178 666 499,35 481,1 89,45 5,39 0,037 403 1 453800,125 1
1074 32293 2 178 666 499,35 481,1 89,45 5,39 0,0378 403 1 453800,125 1
1074 32288 3 220 666 499,35 481,1 89,45 5,39 0,0378 403 1 454404,25 1
1074 32288 3 220 669 498,84 477,21 89,14 5,39 0,0384 403 1 454404,25 1
1074 32281 3 220 669 498,84 477,21 89,14 5,39 0,0384 403 1 453498,65625 1
1074 32281 2 189 679 498,5 478,34 88,27 5,39 0,0384 403 1 453498,65625 1
1074 32281 2 189 679 498,5 478,34 88,27 5,39 0,0396 403 1 451698,28125 1
1074 32286 2 182 670 489,81 480,12 89,08 5,39 0,0396 403 1 451698,28125 1
1074 32286 2 182 670 489,81 480,12 89,08 5,39 0,0405 404 1 451997,34375 1
1074 32286 2 196 688 485,85 485,52 87,56 5,39 0,0405 404 1 451997,34375 1
1074 32286 2 196 688 485,85 485,52 87,56 5,39 0,0411 404 1 451997,34375 1
1074 32283 2 206 688 485,85 485,52 87,56 5,39 0,0411 404 1 449615,8125 1
1074 32283 2 206 707 482,73 482,24 86,03 5,39 0,0421 404 1 449615,8125 1
1073 32282 2 206 707 482,73 482,24 86,03 5,39 0,0421 404 1 452296,8125 1
1073 32282 2 199 692 484,86 472,87 87,2 5,39 0,0421 404 1 452296,8125 1
1073 32282 2 199 692 484,86 472,87 87,2 5,39 0,042 404 1 451399,59375 1
1073 32281 2 190 681 493,13 478,5 88,15 5,39 0,042 404 1 451399,59375 1
1073 32281 2 190 681 493,13 478,5 88,15 5,39 0,0429 405 1 448729,1875 1
1073 32282 2 214 710 482,57 471,91 85,77 5,39 0,0429 405 1 448729,1875 1
1073 32282 2 214 710 482,57 471,91 85,77 5,39 0,0437 405 1 448729,1875 1
1073 32281 2 205 710 482,57 471,91 85,77 5,39 0,0437 405 1 450803,4375 1
1073 32281 2 205 668 479,31 477,21 89,23 5,39 0,0438 405 1 450803,4375 1
1073 32284 2 205 668 479,31 477,21 89,23 5,39 0,0438 405 1 446673,9375 1
1073 32284 2 192 684 482,73 470,31 87,95 5,39 0,0438 405 1 446673,9375 1
1073 32284 2 192 684 482,73 470,31 87,95 5,39 0,0444 405 1 448140,03125 1
1074 32281 2 187 676 485,52 470,79 88,54 5,39 0,0444 405 1 448140,03125 1
1074 32281 2 187 676 485,52 470,79 88,54 5,39 0,0448 405 1 444058,96875 1
1074 32278 2 184 673 488,65 473,35 88,81 5,39 0,0448 405 1 444058,96875 1
1074 32278 2 184 673 488,65 473,35 88,81 5,39 0,0452 406 1 444058,96875 1
1074 32273 2 188 673 488,65 473,35 88,81 5,39 0,0452 406 1 448434,40625 1
1074 32273 2 188 687 479,15 464,62 87,65 5,39 0,0463 406 1 448434,40625 1
1074 32270 2 188 687 479,15 464,62 87,65 5,39 0,0463 406 1 449024,34375 1
1074 32270 2 199 691 493,64 475,92 87,29 5,39 0,0463 406 1 449024,34375 1
1074 32270 2 199 691 493,64 475,92 87,29 5,39 0,0466 406 1 446966,375 1
1074 32278 2 180 667 485,52 475,43 89,33 5,39 0,0466 406 1 446966,375 1
1074 32278 2 180 667 485,52 475,43 89,33 5,39 0,0474 406 1 449024,34375 1
1073 32274 2 186 675 485,85 468,88 88,63 5,39 0,0474 406 1 449024,34375 1
1073 32274 2 186 675 485,85 468,88 88,63 5,39 0,0481 406 1 449024,34375 1
1073 32276 2 200 675 485,85 468,88 88,63 5,39 0,0481 406 1 447259,21875 1
1073 32276 2 200 693 488,48 471,75 87,17 5,39 0,0483 407 1 447259,21875 1
1073 32277 2 200 693 488,48 471,75 87,17 5,39 0,0483 407 1 445798,875 1
1073 32277 2 205 699 487,49 483,22 86,65 5,39 0,0483 407 1 445798,875 1
1073 32277 2 205 699 487,49 483,22 86,65 5,39 0,0484 407 1 445217,40625 1
1072 32273 2 175 661 475,92 465,25 89,87 5,39 0,0484 407 1 445217,40625 1
1072 32273 2 175 661 475,92 465,25 89,87 5,39 0,0489 407 1 444927,21875 1
1071 32279 2 196 704 474,31 463,2 86,26 5,39 0,0489 407 1 444927,21875 1
1071 32279 2 196 704 474,31 463,2 86,26 5,39 0,0495 407 1 444927,21875 1
1071 32277 2 202 704 474,31 463,2 86,26 5,39 0,0495 407 1 446090,1875 1
1071 32277 2 202 696 483,71 477,21 86,94 5,39 0,0498 407 1 446090,1875 1
1071 32272 2 202 696 483,71 477,21 86,94 5,39 0,0498 407 1 445217,40625 1
1071 32272 2 216 713 480,61 465,09 85,57 5,39 0,0498 407 1 445217,40625 1
1071 32272 2 216 713 480,61 465,09 85,57 5,39 0,05 408 1 447259,21875 1
1071 32267 2 179 667 482,89 465,09 89,39 5,39 0,05 408 1 447259,21875 1
1071 32267 2 179 667 482,89 465,09 89,39 5,39 0,0504 408 1 447259,21875 1
1069 32265 2 186 692 476,56 470,47 87,26 5,39 0,0504 408 1 447259,21875 1
1069 32265 2 186 692 476,56 470,47 87,26 5,39 0,0506 408 1 447259,21875 1
1069 32263 2 192 692 476,56 470,47 87,26 5,39 0,0506 408 1 442906,5625 1
1069 32263 2 192 683 478,5 459,92 88,03 5,39 0,0505 408 1 442906,5625 1
1070 32261 2 192 683 478,5 459,92 88,03 5,39 0,0505 408 1 445217,40625 1
1070 32261 2 199 692 478,99 466,03 87,23 5,39 0,0505 408 1 445217,40625 1
1070 32261 2 199 692 478,99 466,03 87,23 5,39 0,0506 408 1 445798,875 1
1069 32271 2 196 689 489,64 467,61 87,53 5,39 0,0506 408 1 445798,875 1
1069 32271 2 196 689 489,64 467,61 87,53 5,39 0,0507 408 1 446966,375 1
1069 32272 2 186 692 484,86 469,2 87,23 5,39 0,0507 408 1 446966,375 1
1069 32272 2 186 692 484,86 469,2 87,23 5,39 0,0507 409 1 446966,375 1
1068 32269 2 185 692 484,86 469,2 87,23 5,39 0,0507 409 1 444348,0 1
1068 32269 2 185 674 476,56 457,9 88,75 5,39 0,051 409 1 444348,0 1
1068 32272 2 185 674 476,56 457,9 88,75 5,39 0,051 409 1 444348,0 1
1068 32272 2 186 676 482,08 471,75 88,6 5,39 0,051 409 1 444348,0 1
1068 32272 2 186 676 482,08 471,75 88,6 5,39 0,0508 409 1 443482,03125 1
1068 32268 2 181 668 491,47 469,84 89,23 5,39 0,0508 409 1 443482,03125 1
1068 32268 2 181 668 491,47 469,84 89,23 5,39 0,0512 409 1 442332,625 1
1067 32268 2 209 703 486,67 469,52 86,38 5,39 0,0512 409 1 442332,625 1
1067 32268 2 209 703 486,67 469,52 86,38 5,39 0,0513 409 1 442332,625 1
1067 32261 2 211 703 486,67 469,52 86,38 5,39 0,0513 409 1 444927,21875 1
1067 32261 2 211 706 470,63 473,35 86,09 5,39 0,0515 409 1 444927,21875 1
1067 32266 2 211 706 470,63 473,35 86,09 5,39 0,0515 409 1 444348,0 1
1067 32266 2 195 686 483,71 470,15 87,74 5,39 0,0515 409 1 444348,0 1
1067 32266 2 195 686 483,71 470,15 87,74 5,39 0,0517 409 1 442906,5625 1
1067 32267 2 213 710 485,85 466,19 85,83 5,39 0,0517 409 1 442906,5625 1
1067 32267 2 213 710 485,85 466,19 85,83 5,39 0,0519 409 1 442906,5625 1
1065 32266 2 193 668 475,92 467,77 89,29 5,39 0,0519 409 1 442906,5625 1
