Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
1216 31262 5 4247 1589 83,28 31,28 29,42 5,46 0,6612 413 2 425779,625 1
1216 31275 5 3616 1589 83,28 31,28 29,42 5,46 0,6612 413 2 413403,3125 1
1216 31275 5 3616 1494 84,76 32,92 31,46 5,46 0,7498 414 2 413403,3125 1
1217 31291 5 3616 1494 84,76 32,92 31,46 5,46 0,7498 414 2 402436,625 1
1217 31291 5 2931 1373 84,65 33,67 34,63 5,46 0,7498 414 2 402436,625 1
1217 31291 5 2931 1373 84,65 33,67 34,63 5,46 0,8278 415 2 396131,53125 1
1218 31307 5 2439 1298 85,39 35,25 36,99 5,46 0,8278 415 2 396131,53125 1
1218 31307 5 2439 1298 85,39 35,25 36,99 5,46 0,8974 415 2 391138,28125 1
1217 31321 4 2119 1240 86,82 36,6 39,15 5,46 0,8974 415 2 391138,28125 1
1217 31321 4 2119 1240 86,82 36,6 39,15 5,46 0,9587 416 2 391138,28125 1
1216 31340 4 1939 1240 86,82 36,6 39,15 5,46 0,9587 416 2 387145,5625 1
1216 31340 4 1939 1205 88,0 37,88 40,57 5,46 1,0132 416 2 387145,5625 1
1216 31353 4 1939 1205 88,0 37,88 40,57 5,46 1,0132 416 2 384528,71875 1
1216 31353 4 1834 1168 90,15 39,47 42,27 5,46 1,0132 416 2 384528,71875 1
1216 31353 4 1834 1168 90,15 39,47 42,27 5,46 1,0605 416 3 381520,125 1
1212 31360 4 1543 1125 92,28 40,73 44,41 5,46 1,0605 416 3 381520,125 1
1212 31360 4 1543 1125 92,28 40,73 44,41 5,46 1,1021 416 3 380033,40625 1
1212 31364 4 1469 1109 94,01 41,95 45,27 5,46 1,1021 416 3 380033,40625 1
1212 31364 4 1469 1109 94,01 41,95 45,27 5,46 1,1389 416 3 380033,40625 1
1206 31361 4 1409 1109 94,01 41,95 45,27 5,46 1,1389 416 3 379189,03125 1
1206 31361 4 1409 1096 95,0 42,21 46,01 5,46 1,1705 416 3 379189,03125 1
1200 31358 4 1409 1096 95,0 42,21 46,01 5,46 1,1705 416 3 376470,59375 1
1200 31358 4 1340 1073 97,05 44,08 47,37 5,46 1,1705 416 3 376470,59375 1
1200 31358 4 1340 1073 97,05 44,08 47,37 5,46 1,198 416 3 368477,875 1
1193 31358 4 1267 1065 99,07 45,46 47,94 5,46 1,198 416 3 368477,875 1
1193 31358 4 1267 1065 99,07 45,46 47,94 5,46 1,2221 416 3 376055,8125 1
1187 31351 4 1126 1032 99,41 46,29 50,13 5,46 1,2221 416 3 376055,8125 1
1187 31351 4 1126 1032 99,41 46,29 50,13 5,46 1,2425 417 3 376055,8125 1
1184 31338 4 1093 1032 99,41 46,29 50,13 5,46 1,2425 417 3 375229,03125 1
1184 31338 4 1093 1024 100,29 47,53 50,71 5,46 1,2603 417 3 375229,03125 1
1180 31326 4 1093 1024 100,29 47,53 50,71 5,46 1,2603 417 3 375641,96875 1
1180 31326 4 1104 1014 100,93 47,12 51,45 5,46 1,2603 417 3 375641,96875 1
1180 31326 4 1104 1014 100,93 47,12 51,45 5,46 1,2752 417 3 368477,875 1
1175 31312 4 1141 1035 103,18 47,73 49,89 5,46 1,2752 417 3 368477,875 1
1175 31312 4 1141 1035 103,18 47,73 49,89 5,46 1,2886 417 3 364932,28125 1
1175 31295 4 1053 1015 104,83 48,95 51,42 5,46 1,2886 417 3 364932,28125 1
1175 31295 4 1053 1015 104,83 48,95 51,42 5,46 1,3002 417 3 364932,28125 1
1175 31284 4 992 1015 104,83 48,95 51,42 5,46 1,3002 417 3 366106,53125 1
1175 31284 4 992 1000 104,41 48,69 52,58 5,46 1,3104 417 3 366106,53125 1
1174 31264 4 992 1000 104,41 48,69 52,58 5,46 1,3104 417 3 362991,84375 1
1174 31264 4 957 1008 105,44 49,2 51,92 5,46 1,3104 417 3 362991,84375 1
1174 31264 4 957 1008 105,44 49,2 51,92 5,46 1,3192 417 3 366106,53125 1
1175 31245 4 1001 1002 105,22 50,38 52,4 5,46 1,3192 417 3 366106,53125 1
1175 31245 4 1001 1002 105,22 50,38 52,4 5,46 1,3268 417 3 366499,65625 1
1175 31232 4 990 999 106,33 51,85 52,61 5,46 1,3268 417 3 366499,65625 1
1175 31232 4 990 999 106,33 51,85 52,61 5,46 1,3331 417 3 366499,65625 1
1175 31222 4 994 999 106,33 51,85 52,61 5,46 1,3331 417 3 361837,46875 1
1175 31222 4 994 1000 106,48 50,96 53,67 5,46 1,3388 417 3 361837,46875 1
1174 31203 4 994 1000 106,48 50,96 53,67 5,46 1,3388 417 3 361837,46875 1
1174 31203 4 921 982 106,23 51,31 54,04 5,46 1,3388 417 3 361837,46875 1
