Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
1197 32237 3 241 741 488,32 466,19 83,11 5,38 0,0357 402 1 443482,03125 1
1197 32237 3 241 741 488,32 466,19 83,11 5,38 0,037 402 1 443482,03125 1
1197 32241 3 233 741 488,32 466,19 83,11 5,38 0,037 402 1 442332,625 1
1197 32241 3 233 732 480,61 471,75 83,85 5,38 0,0378 403 1 442332,625 1
1196 32239 3 233 732 480,61 471,75 83,85 5,38 0,0378 403 1 442619,40625 1
1196 32239 3 235 723 486,83 469,68 84,53 5,38 0,0378 403 1 442619,40625 1
1196 32239 3 235 723 486,83 469,68 84,53 5,38 0,0389 403 1 440335,40625 1
1196 32241 3 223 721 484,04 463,2 84,7 5,38 0,0389 403 1 440335,40625 1
1196 32241 3 223 721 484,04 463,2 84,7 5,38 0,0398 403 1 440619,625 1
1195 32239 3 220 717 497,32 461,33 85,02 5,38 0,0398 403 1 440619,625 1
1195 32239 3 220 717 497,32 461,33 85,02 5,38 0,041 403 1 440619,625 1
1194 32234 3 237 717 497,32 461,33 85,02 5,38 0,041 403 1 439484,96875 1
1194 32234 3 237 737 476,88 445,67 83,45 5,38 0,042 404 1 439484,96875 1
1193 32229 3 237 737 476,88 445,67 83,45 5,38 0,042 404 1 437793,9375 1
1193 32229 3 245 734 474,79 465,4 83,68 5,38 0,042 404 1 437793,9375 1
1193 32229 3 245 734 474,79 465,4 83,68 5,38 0,0429 404 1 437513,34375 1
1193 32229 3 218 715 486,17 458,68 85,25 5,38 0,0429 404 1 437513,34375 1
1193 32229 3 218 715 486,17 458,68 85,25 5,38 0,0438 404 1 440335,40625 1
1192 32226 3 232 732 476,56 454,2 83,88 5,38 0,0438 404 1 440335,40625 1
1192 32226 3 232 732 476,56 454,2 83,88 5,38 0,0451 404 1 440335,40625 1
1192 32226 3 240 732 476,56 454,2 83,88 5,38 0,0451 404 1 435281,625 1
1192 32226 3 240 740 479,96 459,61 83,22 5,38 0,0458 405 1 435281,625 1
1190 32226 3 240 740 479,96 459,61 83,22 5,38 0,0458 405 1 438074,875 1
1190 32226 2 208 739 476,56 453,74 83,28 5,38 0,0458 405 1 438074,875 1
1190 32226 2 208 739 476,56 453,74 83,28 5,38 0,0463 405 1 436115,84375 1
1191 32225 3 220 717 476,4 449,46 85,02 5,38 0,0463 405 1 436115,84375 1
1191 32225 3 220 717 476,4 449,46 85,02 5,38 0,0473 405 1 436953,28125 1
1191 32228 3 232 732 474,95 451,9 83,88 5,38 0,0473 405 1 436953,28125 1
1191 32228 3 232 732 474,95 451,9 83,88 5,38 0,0482 405 1 436953,28125 1
1190 32230 2 202 732 474,95 451,9 83,88 5,38 0,0482 405 1 438356,15625 1
1190 32230 2 202 695 473,67 458,99 86,82 5,38 0,0494 406 1 438356,15625 1
1190 32231 2 202 695 473,67 458,99 86,82 5,38 0,0494 406 1 438919,84375 1
1190 32231 3 223 720 483,06 451,59 84,85 5,38 0,0494 406 1 438919,84375 1
1190 32231 3 223 720 483,06 451,59 84,85 5,38 0,0497 406 1 436115,84375 1
1189 32229 2 214 710 469,84 454,2 85,6 5,38 0,0497 406 1 436115,84375 1
1189 32229 2 214 710 469,84 454,2 85,6 5,38 0,0503 406 1 433622,6875 1
1189 32230 2 204 698 475,11 444,47 86,56 5,38 0,0503 406 1 433622,6875 1
1189 32230 2 204 698 475,11 444,47 86,56 5,38 0,0512 407 1 433622,6875 1
1188 32221 3 233 698 475,11 444,47 86,56 5,38 0,0512 407 1 436953,28125 1
1188 32221 3 233 733 489,14 451,29 83,79 5,38 0,0521 407 1 436953,28125 1
1188 32217 3 233 733 489,14 451,29 83,79 5,38 0,0521 407 1 435004,25 1
1188 32217 3 236 736 472,23 448,4 83,54 5,38 0,0521 407 1 435004,25 1
1188 32217 3 236 736 472,23 448,4 83,54 5,38 0,053 407 1 436394,625 1
1187 32211 3 220 717 469,52 437,9 85,08 5,38 0,053 407 1 436394,625 1
1187 32211 3 220 717 469,52 437,9 85,08 5,38 0,0537 407 1 433622,6875 1
1187 32215 2 219 716 463,67 440,72 85,16 5,38 0,0537 407 1 433622,6875 1
1187 32215 2 219 716 463,67 440,72 85,16 5,38 0,0538 408 1 433622,6875 1
1187 32218 3 239 716 463,67 440,72 85,16 5,38 0,0538 408 1 435281,625 1
1187 32218 3 239 733 477,85 439,23 83,76 5,38 0,0545 408 1 435281,625 1
1187 32213 3 239 733 477,85 439,23 83,76 5,38 0,0545 408 1 433898,3125 1
1187 32213 3 253 755 485,68 445,67 82,05 5,38 0,0545 408 1 433898,3125 1
1187 32213 3 253 755 485,68 445,67 82,05 5,38 0,055 408 1 434174,25 1
1187 32212 2 214 710 465,56 447,03 85,65 5,38 0,055 408 1 434174,25 1
1187 32212 2 214 710 465,56 447,03 85,65 5,38 0,0558 408 1 431976,375 1
1187 32212 3 227 726 464,62 443,72 84,36 5,38 0,0558 408 1 431976,375 1
1187 32212 3 227 726 464,62 443,72 84,36 5,38 0,0561 409 1 431976,375 1
1186 32211 3 228 726 464,62 443,72 84,36 5,38 0,0561 409 1 432249,90625 1
1186 32211 3 228 763 461,8 450,53 81,47 5,38 0,0569 409 1 432249,90625 1
1186 32208 3 228 763 461,8 450,53 81,47 5,38 0,0569 409 1 431976,375 1
1186 32208 3 222 719 468,57 441,17 84,87 5,38 0,0569 409 1 431976,375 1
1186 32208 3 222 719 468,57 441,17 84,87 5,38 0,0575 409 1 432523,75 1
1186 32203 3 229 728 469,2 443,57 84,16 5,38 0,0575 409 1 432523,75 1
1186 32203 3 229 728 469,2 443,57 84,16 5,38 0,058 409 1 433072,53125 1
1186 32200 3 238 738 460,7 439,98 83,39 5,38 0,058 409 1 433072,53125 1
1186 32200 3 238 738 460,7 439,98 83,39 5,38 0,0581 409 1 433072,53125 1
1186 32203 2 206 738 460,7 439,98 83,39 5,38 0,0581 409 1 430613,96875 1
1186 32203 2 206 756 464,46 439,08 81,97 5,38 0,0588 410 1 430613,96875 1
1186 32204 2 206 756 464,46 439,08 81,97 5,38 0,0588 410 1 431430,375 1
1186 32204 3 223 721 471,91 436,71 84,73 5,38 0,0588 410 1 431430,375 1
1186 32204 3 223 721 471,91 436,71 84,73 5,38 0,0593 410 1 432523,75 1
1186 32203 3 234 733 467,77 447,03 83,79 5,38 0,0593 410 1 432523,75 1
1186 32203 3 234 733 467,77 447,03 83,79 5,38 0,0598 410 1 431976,375 1
1185 32205 2 206 701 458,06 430,11 86,38 5,38 0,0598 410 1 431976,375 1
1185 32205 2 206 701 458,06 430,11 86,38 5,38 0,0598 410 1 431976,375 1
1185 32203 3 225 701 458,06 430,11 86,38 5,38 0,0598 410 1 431703,21875 1
1185 32203 3 225 737 457,44 435,53 83,51 5,38 0,0599 410 1 431703,21875 1
1184 32210 3 225 737 457,44 435,53 83,51 5,38 0,0599 410 1 429800,625 1
1184 32210 3 213 709 461,17 439,98 85,71 5,38 0,0599 410 1 429800,625 1
1184 32210 3 213 709 461,17 439,98 85,71 5,38 0,0608 411 1 431157,90625 1
1185 32206 3 223 721 460,24 441,47 84,76 5,38 0,0608 411 1 431157,90625 1
1185 32206 3 223 721 460,24 441,47 84,76 5,38 0,0613 411 1 428720,96875 1
1185 32205 3 236 736 459,92 440,72 83,56 5,38 0,0613 411 1 428720,96875 1
1185 32205 3 236 736 459,92 440,72 83,56 5,38 0,0616 411 1 428720,96875 1
1185 32207 3 226 736 459,92 440,72 83,56 5,38 0,0616 411 1 426577,78125 1
1185 32207 3 226 731 458,99 437,6 83,96 5,38 0,0618 411 1 426577,78125 1
