Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
948 32176 2 136 612 407,72 513,05 92,46 5,41 0,0159 400 1 557127,3125 1
948 32176 2 136 606 411,74 521,81 93,06 5,41 0,0159 400 1 557127,3125 1
948 32162 2 136 606 411,74 521,81 93,06 5,41 0,0159 400 1 560328,3125 1
948 32162 2 140 684 395,22 457,44 86,38 5,41 0,0159 400 1 560328,3125 1
948 32162 2 140 684 395,22 457,44 86,38 5,41 0,0217 400 1 544680,875 1
948 32131 3 313 805 362,42 314,92 76,29 5,41 0,0217 400 1 544680,875 1
948 32131 3 313 805 362,42 314,92 76,29 5,41 0,0674 400 1 538663,875 1
949 32084 3 430 844 333,12 239,82 69,44 5,41 0,0674 400 1 538663,875 1
949 32084 3 430 844 333,12 239,82 69,44 5,41 0,1279 401 1 538663,875 1
959 32037 3 469 844 333,12 239,82 69,44 5,41 0,1279 401 1 535704,9375 1
959 32037 3 469 857 317,06 202,0 67,56 5,41 0,1897 403 1 535704,9375 1
974 31992 3 469 857 317,06 202,0 67,56 5,41 0,1897 403 1 520193,03125 1
974 31992 3 444 845 300,76 184,86 69,25 5,41 0,1897 403 1 520193,03125 1
974 31992 3 444 845 300,76 184,86 69,25 5,41 0,2483 405 2 513540,625 1
984 31948 3 454 852 292,23 178,65 68,23 5,41 0,2483 405 2 513540,625 1
984 31948 3 454 852 292,23 178,65 68,23 5,41 0,303 408 2 515090,53125 1
996 31910 3 389 831 290,16 170,56 71,61 5,41 0,303 408 2 515090,53125 1
996 31910 3 389 831 290,16 170,56 71,61 5,41 0,3535 410 2 515090,53125 1
1006 31878 3 382 831 290,16 170,56 71,61 5,41 0,3535 410 2 511233,15625 1
1006 31878 3 382 829 287,23 166,79 71,98 5,41 0,3998 412 2 511233,15625 1
1013 31853 3 382 829 287,23 166,79 71,98 5,41 0,3998 412 2 502946,96875 1
1013 31853 3 401 819 278,14 168,32 73,8 5,41 0,3998 412 2 502946,96875 1
1013 31853 3 401 819 278,14 168,32 73,8 5,41 0,4423 413 2 505554,1875 1
1014 31830 3 357 820 277,39 168,15 73,45 5,41 0,4423 413 2 505554,1875 1
1014 31830 3 357 820 277,39 168,15 73,45 5,41 0,4813 414 2 498175,625 1
1016 31809 3 351 818 279,93 165,94 73,83 5,41 0,4813 414 2 498175,625 1
1016 31809 3 351 818 279,93 165,94 73,83 5,41 0,517 415 2 498175,625 1
1018 31792 3 368 818 279,93 165,94 73,83 5,41 0,517 415 2 501469,15625 1
1018 31792 3 368 824 277,58 166,17 72,79 5,41 0,5496 415 2 501469,15625 1
1019 31780 3 368 824 277,58 166,17 72,79 5,41 0,5496 415 2 498903,78125 1
1019 31780 3 334 813 270,25 163,99 74,91 5,41 0,5496 415 2 498903,78125 1
1019 31780 3 334 813 270,25 163,99 74,91 5,41 0,5792 416 2 496003,875 1
