Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
1147 32627 2 162 643 447,79 467,93 90,08 5,39 0,0753 419 1 428720,96875 1
1150 32628 2 140 617 451,75 465,09 92,31 5,39 0,0753 419 1 428720,96875 1
1150 32628 2 140 617 451,75 465,09 92,31 5,39 0,0773 419 1 428720,96875 1
1150 32626 2 149 617 451,75 465,09 92,31 5,39 0,0773 419 1 428183,15625 1
1150 32626 2 149 625 452,51 466,19 91,62 5,39 0,08 419 1 428183,15625 1
1151 32622 2 149 625 452,51 466,19 91,62 5,39 0,08 419 1 425779,625 1
1151 32622 2 159 639 457,9 477,21 90,42 5,39 0,08 419 1 425779,625 1
1151 32622 2 159 639 457,9 477,21 90,42 5,39 0,0824 419 2 426844,53125 1
1151 32617 2 153 631 442,67 466,19 89,63 5,39 0,0824 419 2 426844,53125 1
1151 32617 2 153 631 442,67 466,19 89,63 5,39 0,0853 419 2 426311,40625 1
1152 32616 2 146 621 439,53 466,67 91,99 5,39 0,0853 419 2 426311,40625 1
1152 32616 2 146 621 439,53 466,67 91,99 5,39 0,088 419 2 426311,40625 1
1154 32610 2 144 621 439,53 466,67 91,99 5,39 0,088 419 2 425779,625 1
1154 32610 2 144 617 448,7 461,64 92,31 5,39 0,0918 419 2 425779,625 1
1154 32615 2 144 617 448,7 461,64 92,31 5,39 0,0918 419 2 423665,6875 1
1154 32615 2 154 632 441,47 460,24 91,03 5,39 0,0918 419 2 423665,6875 1
1154 32615 2 154 632 441,47 460,24 91,03 5,39 0,0948 419 2 426311,40625 1
1157 32609 2 148 623 448,4 448,55 91,81 5,39 0,0948 419 2 426311,40625 1
1157 32609 2 148 623 448,4 448,55 91,81 5,39 0,0982 419 2 424192,21875 1
1157 32604 2 147 622 444,02 451,14 91,93 5,39 0,0982 419 2 424192,21875 1
1157 32604 2 147 622 444,02 451,14 91,93 5,39 0,1012 420 2 424192,21875 1
1159 32600 2 171 622 444,02 451,14 91,93 5,39 0,1012 420 2 423665,6875 1
1159 32600 2 171 656 454,82 448,24 89,02 5,39 0,1048 420 2 423665,6875 1
1159 32599 2 171 656 454,82 448,24 89,02 5,39 0,1048 420 2 423928,78125 1
1159 32599 2 151 628 446,58 441,17 91,4 5,39 0,1048 420 2 423928,78125 1
1159 32599 2 151 628 446,58 441,17 91,4 5,39 0,1085 420 2 421833,15625 1
1160 32590 2 158 628 433,03 433,91 91,37 5,39 0,1085 420 2 421833,15625 1
1160 32590 2 158 628 433,03 433,91 91,37 5,39 0,1122 421 2 423402,9375 1
1160 32592 2 147 622 449,31 442,97 91,9 5,39 0,1122 421 2 423402,9375 1
1160 32592 2 147 622 449,31 442,97 91,9 5,39 0,1158 421 2 423402,9375 1
1160 32590 2 169 622 449,31 442,97 91,9 5,39 0,1158 421 2 420275,0 1
1160 32590 2 169 653 445,37 440,13 89,23 5,39 0,12 422 2 420275,0 1
1160 32589 2 169 653 445,37 440,13 89,23 5,39 0,12 422 2 422355,125 1
1160 32589 2 157 636 444,77 440,57 90,67 5,39 0,12 422 2 422355,125 1
1160 32589 2 157 636 444,77 440,57 90,67 5,39 0,124 422 2 422616,59375 1
1161 32585 2 162 635 443,72 438,34 90,76 5,39 0,124 422 2 422616,59375 1
1161 32585 2 162 635 443,72 438,34 90,76 5,39 0,128 423 2 419500,21875 1
1161 32583 2 165 647 430,55 441,02 89,72 5,39 0,128 423 2 419500,21875 1
1161 32583 2 165 647 430,55 441,02 89,72 5,39 0,132 423 2 419500,21875 1
1162 32580 2 176 647 430,55 441,02 89,72 5,39 0,132 423 2 422355,125 1
1162 32580 2 176 662 436,27 429,39 88,45 5,39 0,1363 424 2 422355,125 1
1165 32575 2 176 662 436,27 429,39 88,45 5,39 0,1363 424 2 418985,28125 1
1165 32575 2 157 637 438,19 430,4 90,6 5,39 0,1363 424 2 418985,28125 1
1165 32575 2 157 637 438,19 430,4 90,6 5,39 0,1394 425 2 420275,0 1
1166 32564 2 179 646 429,39 432,3 89,81 5,39 0,1394 425 2 420275,0 1
1166 32564 2 179 646 429,39 432,3 89,81 5,39 0,1428 425 2 417192,90625 1
1167 32562 2 168 652 433,03 423,33 89,36 5,39 0,1428 425 2 417192,90625 1
1167 32562 2 168 652 433,03 423,33 89,36 5,39 0,1458 426 2 417192,90625 1
1168 32558 2 150 652 433,03 423,33 89,36 5,39 0,1458 426 2 418471,59375 1
1168 32558 2 150 627 436,27 424,19 91,47 5,39 0,1492 427 2 418471,59375 1
1168 32551 2 150 627 436,27 424,19 91,47 5,39 0,1492 427 2 417703,4375 1
1168 32551 2 171 655 425,19 435,09 89,05 5,39 0,1492 427 2 417703,4375 1
1168 32551 2 171 655 425,19 435,09 89,05 5,39 0,1533 428 2 418215,21875 1
1169 32551 2 158 638 439,38 421,32 90,54 5,39 0,1533 428 2 418215,21875 1
1169 32551 2 158 638 439,38 421,32 90,54 5,39 0,1563 429 2 415163,1875 1
1171 32546 2 176 662 433,91 415,8 88,51 5,39 0,1563 429 2 415163,1875 1
1171 32546 2 176 662 433,91 415,8 88,51 5,39 0,1581 429 2 415163,1875 1
1172 32546 2 146 662 433,91 415,8 88,51 5,39 0,1581 429 2 418215,21875 1
1172 32546 2 146 622 431,42 419,62 91,96 5,39 0,1608 430 2 418215,21875 1
1172 32549 2 146 622 431,42 419,62 91,96 5,39 0,1608 430 2 417192,90625 1
1172 32549 2 148 624 430,7 415,8 91,71 5,39 0,1608 430 2 417192,90625 1
1172 32549 2 148 624 430,7 415,8 91,71 5,39 0,1635 431 2 415163,1875 1
1172 32544 2 172 657 422,75 416,64 88,93 5,39 0,1635 431 2 415163,1875 1
1172 32544 2 172 657 422,75 416,64 88,93 5,39 0,1653 432 2 416938,125 1
