Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
1048 32082 2 138 578 415,38 513,57 95,74 5,41 0,0233 400 1 536547,0 1
1048 32082 2 127 593 417,92 516,89 94,46 5,41 0,0233 400 1 536547,0 1
1048 32082 2 127 593 417,92 516,89 94,46 5,41 0,0233 400 1 531948,0625 1
1047 32045 2 171 656 392,29 433,33 88,9 5,41 0,0233 400 1 531948,0625 1
1047 32045 2 171 656 392,29 433,33 88,9 5,41 0,0403 400 1 525397,625 1
1047 31791 3 421 841 344,13 266,26 70,08 5,41 0,0403 400 1 525397,625 1
1047 31791 3 421 841 344,13 266,26 70,08 5,41 0,1021 401 1 525397,625 1
1047 31732 3 573 841 344,13 266,26 70,08 5,41 0,1021 401 1 511616,28125 1
1047 31732 3 573 897 303,42 177,26 62,31 5,41 0,1679 402 1 511616,28125 1
1044 31672 3 573 897 303,42 177,26 62,31 5,41 0,1679 402 1 504433,5 1
1044 31672 3 588 892 283,17 153,2 62,86 5,41 0,1679 402 1 504433,5 1
1044 31672 3 588 892 283,17 153,2 62,86 5,41 0,231 403 2 500366,46875 1
1043 31619 3 562 885 271,35 142,79 63,83 5,41 0,231 403 2 500366,46875 1
1043 31619 3 562 885 271,35 142,79 63,83 5,41 0,2907 406 2 492071,125 1
1043 31581 3 526 874 270,98 137,62 65,27 5,41 0,2907 406 2 492071,125 1
1043 31581 3 526 874 270,98 137,62 65,27 5,41 0,3461 408 2 492071,125 1
1041 31563 3 551 874 270,98 137,62 65,27 5,41 0,3461 408 2 488899,5 1
1041 31563 3 551 866 263,48 134,71 66,38 5,41 0,3974 410 2 488899,5 1
1041 31552 3 551 866 263,48 134,71 66,38 5,41 0,3974 410 2 485768,5 1
1041 31552 3 447 850 257,92 137,15 68,74 5,41 0,3974 410 2 485768,5 1
1041 31552 3 447 850 257,92 137,15 68,74 5,41 0,4439 411 2 482336,3125 1
1041 31547 3 437 847 256,18 135,86 69,25 5,41 0,4439 411 2 482336,3125 1
1041 31547 3 437 847 256,18 135,86 69,25 5,41 0,4866 412 2 478616,5 1
1041 31540 3 422 842 254,28 140,58 69,98 5,41 0,4866 412 2 478616,5 1
1041 31540 3 422 842 254,28 140,58 69,98 5,41 0,5252 412 2 478616,5 1
1040 31538 3 376 842 254,28 140,58 69,98 5,41 0,5252 412 2 479962,5 1
1040 31538 3 376 830 255,92 142,11 71,98 5,41 0,5605 413 2 479962,5 1
1040 31536 3 376 830 255,92 142,11 71,98 5,41 0,5605 413 2 476611,59375 1
1040 31536 3 362 822 255,31 141,2 73,33 5,41 0,5605 413 2 476611,59375 1
1040 31536 3 362 822 255,31 141,2 73,33 5,41 0,592 413 2 475284,28125 1
1040 31529 3 365 823 253,25 144,83 73,16 5,41 0,592 413 2 475284,28125 1
1040 31529 3 365 823 253,25 144,83 73,16 5,41 0,6211 413 2 475615,40625 1
1039 31526 3 335 813 252,56 147,81 74,99 5,41 0,6211 413 2 475615,40625 1
1039 31526 3 335 813 252,56 147,81 74,99 5,41 0,647 413 2 475615,40625 1
1039 31525 3 348 813 252,56 147,81 74,99 5,41 0,647 413 2 473964,375 1
1039 31525 3 348 810 250,61 148,61 75,62 5,41 0,671 414 2 473964,375 1
1039 31529 3 348 810 250,61 148,61 75,62 5,41 0,671 414 2 471346,375 1
1039 31529 3 314 806 253,59 147,06 76,42 5,41 0,671 414 2 471346,375 1
1039 31529 3 314 806 253,59 147,06 76,42 5,41 0,6925 414 2 473964,375 1
1039 31526 3 321 808 255,31 149,92 75,91 5,41 0,6925 414 2 473964,375 1
1039 31526 3 321 808 255,31 149,92 75,91 5,41 0,7121 414 2 474623,40625 1
1038 31527 3 294 797 250,18 150,23 77,86 5,41 0,7121 414 2 474623,40625 1
1038 31527 3 294 797 250,18 150,23 77,86 5,41 0,7297 414 2 474623,40625 1
1039 31522 3 275 797 250,18 150,23 77,86 5,41 0,7297 414 2 467793,5 1
1039 31522 3 275 805 246,65 151,25 76,58 5,41 0,746 414 2 467793,5 1
1039 31526 3 275 805 246,65 151,25 76,58 5,41 0,746 414 2 470372,0625 1
1039 31526 3 296 800 249,51 152,02 77,7 5,41 0,746 414 2 470372,0625 1
1039 31526 3 296 800 249,51 152,02 77,7 5,41 0,7609 414 3 469401,78125 1
1039 31526 3 318 807 249,0 154,98 76,14 5,41 0,7609 414 3 469401,78125 1
1039 31526 3 318 807 249,0 154,98 76,14 5,41 0,7743 414 3 465560,34375 1
1040 31526 3 320 808 246,98 156,24 75,98 5,41 0,7743 414 3 465560,34375 1
1040 31526 3 320 808 246,98 156,24 75,98 5,41 0,7862 414 3 465560,34375 1
1039 31521 3 281 808 246,98 156,24 75,98 5,41 0,7862 414 3 466514,8125 1
1039 31521 3 281 784 245,4 154,77 78,81 5,41 0,797 414 3 466514,8125 1
1039 31524 3 281 784 245,4 154,77 78,81 5,41 0,797 414 3 467153,28125 1
1039 31524 3 275 779 252,82 156,24 79,24 5,41 0,797 414 3 467153,28125 1
1039 31524 3 275 779 252,82 156,24 79,24 5,41 0,8065 414 3 464926,21875 1
1038 31521 3 304 802 249,51 156,61 77,15 5,41 0,8065 414 3 464926,21875 1
1038 31521 3 304 802 249,51 156,61 77,15 5,41 0,8156 414 3 464609,8125 1
1038 31519 3 269 772 248,07 156,03 79,72 5,41 0,8156 414 3 464609,8125 1
1038 31519 3 269 772 248,07 156,03 79,72 5,41 0,8238 414 3 464609,8125 1
1038 31526 3 289 772 248,07 156,03 79,72 5,41 0,8238 414 3 463978,25 1
1038 31526 3 289 776 246,98 158,53 79,45 5,41 0,8316 414 3 463978,25 1
1038 31526 3 289 776 246,98 158,53 79,45 5,41 0,8316 414 3 459295,8125 1
1038 31526 3 310 805 249,51 157,2 76,68 5,41 0,8316 414 3 459295,8125 1
1038 31526 3 310 805 249,51 157,2 76,68 5,41 0,8383 414 3 462720,28125 1
1038 31526 3 290 794 245,73 159,45 78,09 5,41 0,8383 414 3 462720,28125 1
1038 31526 3 290 794 245,73 159,45 78,09 5,41 0,8443 414 3 461157,40625 1
1037 31519 3 281 784 249,59 160,26 78,84 5,41 0,8443 414 3 461157,40625 1
1037 31519 3 281 784 249,59 160,26 78,84 5,41 0,8501 414 3 461157,40625 1
1037 31522 3 271 784 249,59 160,26 78,84 5,41 0,8501 414 3 463978,25 1
1037 31522 3 271 774 252,48 160,15 79,56 5,41 0,8549 414 3 463978,25 1
1038 31519 3 271 774 252,48 160,15 79,56 5,41 0,8549 414 3 458987,0 1
1038 31519 3 260 762 242,68 160,37 80,48 5,41 0,8549 414 3 458987,0 1
1038 31519 3 260 762 242,68 160,37 80,48 5,41 0,8593 414 3 461157,40625 1
1037 31521 3 276 779 248,83 159,45 79,19 5,41 0,8593 414 3 461157,40625 1
1037 31521 3 276 779 248,83 159,45 79,19 5,41 0,8637 415 3 458987,0 1
1037 31519 3 249 752 244,74 161,89 81,25 5,41 0,8637 415 3 458987,0 1
1037 31519 3 249 752 244,74 161,89 81,25 5,41 0,8673 417 3 458987,0 1
1036 31516 3 266 752 244,74 161,89 81,25 5,41 0,8673 417 3 458370,625 1
1036 31516 3 266 769 243,99 161,46 79,94 5,41 0,8707 419 3 458370,625 1
1035 31515 3 266 769 243,99 161,46 79,94 5,41 0,8707 419 3 458987,0 1
1035 31515 3 251 753 243,75 159,28 81,17 5,41 0,8707 419 3 458987,0 1
1035 31515 3 251 753 243,75 159,28 81,17 5,41 0,8736 421 3 456226,34375 1
1034 31515 3 260 762 246,73 159,77 80,46 5,41 0,8736 421 3 456226,34375 1
1034 31515 3 260 762 246,73 159,77 80,46 5,41 0,8761 424 3 456531,4375 1
1033 31514 3 269 739 244,24 160,86 82,24 5,41 0,8761 424 3 456531,4375 1
1033 31514 3 269 739 244,24 160,86 82,24 5,41 0,8788 427 3 456531,4375 1
1034 31516 3 262 739 244,24 160,86 82,24 5,41 0,8788 427 3 456836,9375 1
