Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
847 31440 2 82 519 375,15 446,73 102,31 5,46 0,5247 400 2 463978,25 1
846 31444 2 77 521 381,55 447,33 102,07 5,46 0,5247 400 2 463978,25 1
846 31444 2 77 521 381,55 447,33 102,07 5,46 0,5221 400 2 464609,8125 1
846 31487 2 152 629 359,24 340,88 92,06 5,46 0,5221 400 2 464609,8125 1
846 31487 2 152 629 359,24 340,88 92,06 5,46 0,5475 400 2 464609,8125 1
844 31543 3 246 629 359,24 340,88 92,06 5,46 0,5475 400 2 459914,65625 1
844 31543 3 246 748 304,44 213,89 82,3 5,46 0,5814 400 2 459914,65625 1
843 31593 3 246 748 304,44 213,89 82,3 5,46 0,5814 400 2 455010,0 1
843 31593 3 369 824 268,79 149,01 73,58 5,46 0,5814 400 2 455010,0 1
843 31593 3 369 824 268,79 149,01 73,58 5,46 0,6214 400 2 450803,4375 1
843 31610 3 464 860 242,84 114,01 67,86 5,46 0,6214 400 2 450803,4375 1
843 31610 3 464 860 242,84 114,01 67,86 5,46 0,6649 401 3 447259,21875 1
843 31614 3 487 862 217,84 94,94 67,52 5,46 0,6649 401 3 447259,21875 1
843 31614 3 487 862 217,84 94,94 67,52 5,46 0,7096 402 3 447259,21875 1
843 31610 3 540 862 217,84 94,94 67,52 5,46 0,7096 402 3 441189,15625 1
843 31610 3 540 878 202,83 84,96 65,27 5,46 0,7547 403 3 441189,15625 1
844 31599 3 540 878 202,83 84,96 65,27 5,46 0,7547 403 3 435281,625 1
844 31599 3 561 885 190,71 78,17 64,44 5,46 0,7547 403 3 435281,625 1
844 31599 3 561 885 190,71 78,17 64,44 5,46 0,7987 406 3 430071,40625 1
844 31586 3 565 886 182,32 74,63 64,31 5,46 0,7987 406 3 430071,40625 1
844 31586 3 565 886 182,32 74,63 64,31 5,46 0,8402 409 3 426844,53125 1
845 31574 3 547 880 174,47 71,56 64,98 5,46 0,8402 409 3 426844,53125 1
845 31574 3 547 880 174,47 71,56 64,98 5,46 0,8788 412 3 426844,53125 1
848 31566 3 531 880 174,47 71,56 64,98 5,46 0,8788 412 3 423665,6875 1
848 31566 3 531 875 174,53 73,63 65,65 5,46 0,9122 415 3 423665,6875 1
853 31556 3 531 875 174,53 73,63 65,65 5,46 0,9122 415 3 424455,96875 1
853 31556 3 430 844 178,29 77,91 69,87 5,46 0,9122 415 3 424455,96875 1
853 31556 3 430 844 178,29 77,91 69,87 5,46 0,9425 417 3 423402,9375 1
858 31550 3 442 848 172,88 76,27 69,65 5,46 0,9425 417 3 423402,9375 1
858 31550 3 442 848 172,88 76,27 69,65 5,46 0,9703 418 3 422355,125 1
861 31538 3 448 850 170,5 75,27 69,32 5,46 0,9703 418 3 422355,125 1
861 31538 3 448 850 170,5 75,27 69,32 5,46 0,9962 419 3 422355,125 1
861 31525 3 536 850 170,5 75,27 69,32 5,46 0,9962 419 3 419500,21875 1
861 31525 3 536 877 162,88 73,23 65,43 5,46 1,0216 420 3 419500,21875 1
866 31514 3 536 877 162,88 73,23 65,43 5,46 1,0216 420 3 416938,125 1
866 31514 3 526 867 166,28 71,15 66,81 5,46 1,0216 420 3 416938,125 1
866 31514 3 526 867 166,28 71,15 66,81 5,46 1,0456 420 3 413653,8125 1
873 31501 3 519 872 157,3 69,96 66,12 5,46 1,0456 420 3 413653,8125 1
873 31501 3 519 872 157,3 69,96 66,12 5,46 1,0677 421 3 412155,375 1
881 31486 3 483 861 159,07 70,39 67,7 5,46 1,0677 421 3 412155,375 1
881 31486 3 483 861 159,07 70,39 67,7 5,46 1,0868 421 3 412155,375 1
889 31468 3 466 861 159,07 70,39 67,7 5,46 1,0868 421 3 411410,21875 1
889 31468 3 466 856 157,78 71,81 68,48 5,46 1,1041 422 3 411410,21875 1
