Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
850 32201 3 547 881 284,81 125,69 64,98 5,44 0,3886 409 2 549503,625 1
850 32201 3 480 860 284,9 130,5 68,0 5,44 0,3886 409 2 549503,625 1
850 32201 3 480 860 284,9 130,5 68,0 5,44 0,4468 410 2 544680,875 1
849 32203 3 398 834 277,11 136,32 72,07 5,44 0,4468 410 2 544680,875 1
849 32203 3 398 834 277,11 136,32 72,07 5,44 0,4985 411 2 541655,625 1
850 32212 3 344 816 281,36 140,82 75,29 5,44 0,4985 411 2 541655,625 1
850 32212 3 344 816 281,36 140,82 75,29 5,44 0,5446 412 2 541655,625 1
849 32220 3 280 816 281,36 140,82 75,29 5,44 0,5446 412 2 541655,625 1
849 32220 3 280 806 282,6 151,71 77,31 5,44 0,5859 413 2 541655,625 1
849 32226 3 280 806 282,6 151,71 77,31 5,44 0,5859 413 2 540797,4375 1
849 32226 3 272 775 284,42 157,36 80,4 5,44 0,5859 413 2 540797,4375 1
849 32226 3 272 775 284,42 157,36 80,4 5,44 0,6219 414 2 536547,0 1
848 32235 3 232 732 289,37 160,91 83,73 5,44 0,6219 414 2 536547,0 1
848 32235 3 232 732 289,37 160,91 83,73 5,44 0,6537 414 2 537391,75 1
848 32245 3 229 728 292,23 174,23 84,02 5,44 0,6537 414 2 537391,75 1
848 32245 3 229 728 292,23 174,23 84,02 5,44 0,6817 414 2 537391,75 1
847 32255 2 213 728 292,23 174,23 84,02 5,44 0,6817 414 2 539515,25 1
847 32255 2 213 694 302,29 180,96 86,76 5,44 0,7059 414 2 539515,25 1
846 32263 2 213 694 302,29 180,96 86,76 5,44 0,7059 414 2 534028,6875 1
846 32263 2 198 690 298,02 191,68 87,09 5,44 0,7059 414 2 534028,6875 1
846 32263 2 198 690 298,02 191,68 87,09 5,44 0,727 415 2 537815,125 1
845 32271 2 170 654 300,86 198,21 90,11 5,44 0,727 415 2 537815,125 1
845 32271 2 170 654 300,86 198,21 90,11 5,44 0,745 415 2 539089,25 1
845 32272 2 151 628 308,59 205,1 92,4 5,44 0,745 415 2 539089,25 1
