Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
831 32954 2 63 483 617,19 662,43 105,97 5,43 0,0159 400 1 504433,5 1
831 32957 2 63 483 617,19 662,43 105,97 5,43 0,0159 400 1 502206,96875 1
831 32957 2 80 514 610,13 650,65 102,9 5,43 0,0159 400 1 502206,96875 1
831 32957 2 80 514 610,13 650,65 102,9 5,43 0,0159 400 1 500733,5 1
833 32990 1 48 454 614,89 666,25 109,03 5,43 0,0159 400 1 500733,5 1
833 32990 1 48 454 614,89 666,25 109,03 5,43 0,0159 400 1 500000,0 1
833 33051 1 50 436 624,97 678,08 110,85 5,43 0,0159 400 1 500000,0 1
833 33051 1 50 436 624,97 678,08 110,85 5,43 0,0159 400 1 500000,0 1
835 33108 1 43 436 624,97 678,08 110,85 5,43 0,0159 400 1 501101,0625 1
835 33108 1 43 443 627,93 675,33 110,11 5,43 0,0162 400 1 501101,0625 1
836 33148 1 43 443 627,93 675,33 110,11 5,43 0,0162 400 1 499268,65625 1
836 33148 1 43 443 630,7 669,19 110,18 5,43 0,0162 400 1 499268,65625 1
836 33148 1 43 443 630,7 669,19 110,18 5,43 0,0168 400 1 500733,5 1
837 33169 1 35 426 627,3 687,32 111,95 5,43 0,0168 400 1 500733,5 1
837 33169 1 35 426 627,3 687,32 111,95 5,43 0,0178 400 1 501101,0625 1
837 33185 1 50 440 643,86 670,77 110,48 5,43 0,0178 400 1 501101,0625 1
837 33185 1 50 440 643,86 670,77 110,48 5,43 0,0187 400 1 501101,0625 1
839 33190 1 44 440 643,86 670,77 110,48 5,43 0,0187 400 1 500366,46875 1
839 33190 1 44 444 634,34 673,96 110,03 5,43 0,0197 400 1 500366,46875 1
839 33194 1 44 444 634,34 673,96 110,03 5,43 0,0197 400 1 498175,625 1
839 33194 1 29 412 632,41 664,9 113,51 5,43 0,0197 400 1 498175,625 1
839 33194 1 29 412 632,41 664,9 113,51 5,43 0,0207 400 1 496003,875 1
840 33198 1 50 458 633,91 659,3 113,78 5,43 0,0207 400 1 496003,875 1
840 33198 1 50 458 633,91 659,3 113,78 5,43 0,0219 400 1 497449,59375 1
841 33192 1 46 448 647,57 668,28 109,66 5,43 0,0219 400 1 497449,59375 1
841 33192 1 46 448 647,57 668,28 109,66 5,43 0,0232 400 1 497449,59375 1
846 33191 1 38 448 647,57 668,28 109,66 5,43 0,0232 400 1 496003,875 1
846 33191 1 38 433 644,3 657,74 111,27 5,43 0,0243 400 1 496003,875 1
848 33191 1 38 433 644,3 657,74 111,27 5,43 0,0243 400 1 498539,4375 1
848 33191 1 37 429 650,21 668,28 111,64 5,43 0,0243 400 1 498539,4375 1
848 33191 1 37 429 650,21 668,28 111,64 5,43 0,0255 400 1 496003,875 1
849 33185 1 45 400 656,18 674,65 115,37 5,43 0,0255 400 1 496003,875 1
849 33185 1 45 400 656,18 674,65 115,37 5,43 0,0267 401 1 497087,375 1
851 33185 1 59 474 636,71 657,96 106,88 5,43 0,0267 401 1 497087,375 1
851 33185 1 59 474 636,71 657,96 106,88 5,43 0,0284 401 1 497087,375 1
851 33183 1 46 474 636,71 657,96 106,88 5,43 0,0284 401 1 494208,5 1
851 33183 1 46 448 629,21 643,64 109,66 5,43 0,03 401 1 494208,5 1
853 33173 1 46 448 629,21 643,64 109,66 5,43 0,03 401 1 491716,6875 1
853 33173 1 38 433 649,77 659,97 111,27 5,43 0,03 401 1 491716,6875 1
853 33173 1 38 433 649,77 659,97 111,27 5,43 0,0313 401 1 493850,96875 1
854 33172 1 51 424 639,08 671,0 112,21 5,43 0,0313 401 1 493850,96875 1
854 33172 1 51 424 639,08 671,0 112,21 5,43 0,0329 401 1 490656,4375 1
854 33168 1 50 456 650,65 645,61 108,81 5,43 0,0329 401 1 490656,4375 1
854 33168 1 50 456 650,65 645,61 108,81 5,43 0,0343 402 1 490656,4375 1
855 33167 1 52 456 650,65 645,61 108,81 5,43 0,0343 402 1 491716,6875 1
855 33167 1 52 460 640,17 661,53 108,37 5,43 0,0358 402 1 491716,6875 1
855 33162 1 52 460 640,17 661,53 108,37 5,43 0,0358 402 1 492781,53125 1
855 33162 1 60 476 642,55 649,11 106,73 5,43 0,0358 402 1 492781,53125 1
855 33162 1 60 476 642,55 649,11 106,73 5,43 0,0375 402 1 489952,15625 1
857 33156 1 60 439 642,34 647,14 110,67 5,43 0,0375 402 1 489952,15625 1
857 33156 1 60 439 642,34 647,14 110,67 5,43 0,0389 402 1 489952,15625 1
859 33146 1 47 451 640,38 657,51 109,33 5,43 0,0389 402 1 489952,15625 1
859 33146 1 47 451 640,38 657,51 109,33 5,43 0,0406 403 1 489952,15625 1
859 33147 1 51 451 640,38 657,51 109,33 5,43 0,0406 403 1 490656,4375 1
859 33147 1 51 459 664,9 639,52 108,55 5,43 0,0422 403 1 490656,4375 1
860 33148 1 51 459 664,9 639,52 108,55 5,43 0,0422 403 1 489600,75 1
860 33148 1 53 463 639,3 649,77 108,04 5,43 0,0422 403 1 489600,75 1
860 33148 1 53 463 639,3 649,77 108,04 5,43 0,0441 403 1 489952,15625 1
861 33145 1 54 441 642,99 631,77 110,37 5,43 0,0441 403 1 489952,15625 1
861 33145 1 54 441 642,99 631,77 110,37 5,43 0,0454 403 1 487851,34375 1
862 33142 1 36 427 646,48 640,17 111,87 5,43 0,0454 403 1 487851,34375 1
862 33142 1 36 427 646,48 640,17 111,87 5,43 0,0468 404 1 487851,34375 1
862 33140 1 57 427 646,48 640,17 111,87 5,43 0,0468 404 1 486807,6875 1
862 33140 1 57 471 647,14 653,08 107,27 5,43 0,0486 404 1 486807,6875 1
862 33138 1 57 471 647,14 653,08 107,27 5,43 0,0486 404 1 485768,5 1
862 33138 1 43 443 639,08 635,63 110,26 5,43 0,0486 404 1 485768,5 1
862 33138 1 43 443 639,08 635,63 110,26 5,43 0,0504 404 1 484389,78125 1
863 33133 1 53 463 654,4 631,77 108,08 5,43 0,0504 404 1 484389,78125 1
863 33133 1 53 463 654,4 631,77 108,08 5,43 0,0523 405 1 483018,875 1
863 33130 1 46 450 644,3 643,21 109,51 5,43 0,0523 405 1 483018,875 1
863 33130 1 46 450 644,3 643,21 109,51 5,43 0,0537 405 1 483018,875 1
864 33124 1 48 450 644,3 643,21 109,51 5,43 0,0537 405 1 484046,3125 1
864 33124 1 48 454 641,03 625,39 109,07 5,43 0,055 406 1 484046,3125 1
864 33118 1 48 454 641,03 625,39 109,07 5,43 0,055 406 1 483360,875 1
864 33118 1 49 454 649,77 630,7 107,6 5,43 0,055 406 1 483360,875 1
