Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
864 32604 2 143 616 524,47 539,41 96,65 5,4 0,0209 404 1 461781,28125 1
864 32604 2 133 601 528,21 543,81 98,04 5,4 0,0209 404 1 461781,28125 1
864 32604 2 133 601 528,21 543,81 98,04 5,4 0,0204 404 1 463663,125 1
863 32622 2 120 588 521,28 552,53 99,24 5,4 0,0204 404 1 463663,125 1
863 32622 2 120 588 521,28 552,53 99,24 5,4 0,0202 404 1 463663,125 1
862 32675 2 112 588 521,28 552,53 99,24 5,4 0,0202 404 1 461781,28125 1
862 32675 2 112 569 525,18 551,41 101,14 5,4 0,0202 403 1 461781,28125 1
862 32728 2 112 569 525,18 551,41 101,14 5,4 0,0202 403 1 463978,25 1
862 32728 2 98 547 523,05 545,1 103,28 5,4 0,0202 403 1 463978,25 1
862 32728 2 98 547 523,05 545,1 103,28 5,4 0,0205 403 1 461469,125 1
861 32767 2 110 566 528,74 552,53 101,38 5,4 0,0205 403 1 461469,125 1
861 32767 2 110 566 528,74 552,53 101,38 5,4 0,0213 403 1 458063,0625 1
861 32800 2 80 569 523,58 541,6 101,1 5,4 0,0213 403 1 458063,0625 1
861 32800 2 80 569 523,58 541,6 101,1 5,4 0,0218 403 1 458063,0625 1
860 32815 2 115 569 523,58 541,6 101,1 5,4 0,0218 403 1 457142,84375 1
860 32815 2 115 573 516,01 550,29 100,69 5,4 0,0226 403 1 457142,84375 1
860 32826 2 115 573 516,01 550,29 100,69 5,4 0,0226 403 1 458370,625 1
860 32826 2 105 558 536,68 547,13 102,14 5,4 0,0226 403 1 458370,625 1
860 32826 2 105 558 536,68 547,13 102,14 5,4 0,0233 403 1 456836,9375 1
860 32833 2 109 564 525,89 541,05 101,58 5,4 0,0233 403 1 456836,9375 1
860 32833 2 109 564 525,89 541,05 101,58 5,4 0,0241 403 1 459295,8125 1
861 32831 2 109 553 519,34 555,34 102,66 5,4 0,0241 403 1 459295,8125 1
861 32831 2 109 553 519,34 555,34 102,66 5,4 0,0249 403 1 459295,8125 1
861 32837 2 90 553 519,34 555,34 102,66 5,4 0,0249 403 1 455313,46875 1
861 32837 2 90 532 524,47 544,54 104,8 5,4 0,0259 403 1 455313,46875 1
860 32841 2 90 532 524,47 544,54 104,8 5,4 0,0259 403 1 454404,25 1
860 32841 2 101 551 520,22 543,81 102,9 5,4 0,0259 403 1 454404,25 1
860 32841 2 101 551 520,22 543,81 102,9 5,4 0,0268 403 1 452296,8125 1
859 32839 2 93 537 523,58 554,21 104,27 5,4 0,0268 403 1 452296,8125 1
859 32839 2 93 537 523,58 554,21 104,27 5,4 0,0281 403 1 455313,46875 1
860 32844 2 98 573 516,01 537,95 100,76 5,4 0,0281 403 1 455313,46875 1
860 32844 2 98 573 516,01 537,95 100,76 5,4 0,0288 403 1 455313,46875 1
859 32844 2 115 573 516,01 537,95 100,76 5,4 0,0288 403 1 452596,6875 1
859 32844 2 115 574 530,72 537,95 100,59 5,4 0,0297 403 1 452596,6875 1
859 32838 2 115 574 530,72 537,95 100,59 5,4 0,0297 403 1 454404,25 1
859 32838 2 105 558 527,67 534,86 102,14 5,4 0,0297 403 1 454404,25 1
859 32838 2 105 558 527,67 534,86 102,14 5,4 0,0308 403 1 452296,8125 1
859 32840 2 96 543 528,74 539,41 104,9 5,4 0,0308 403 1 452296,8125 1
859 32840 2 96 543 528,74 539,41 104,9 5,4 0,0315 403 1 451399,59375 1
859 32840 2 95 541 521,1 546,57 103,84 5,4 0,0315 403 1 451399,59375 1
859 32840 2 95 541 521,1 546,57 103,84 5,4 0,0323 403 1 451399,59375 1
859 32841 2 106 541 521,1 546,57 103,84 5,4 0,0323 403 1 450803,4375 1
859 32841 2 106 559 525,53 545,1 102,14 5,4 0,0324 403 1 450803,4375 1
859 32834 2 106 559 525,53 545,1 102,14 5,4 0,0324 403 1 454706,9375 1
859 32834 2 99 548 523,05 538,86 103,18 5,4 0,0324 403 1 454706,9375 1
859 32834 2 99 548 523,05 538,86 103,18 5,4 0,033 403 1 451399,59375 1
858 32833 2 95 564 526,78 533,78 101,58 5,4 0,033 403 1 451399,59375 1
858 32833 2 95 564 526,78 533,78 101,58 5,4 0,0334 403 1 455010,0 1
858 32836 2 107 561 525,89 545,65 101,93 5,4 0,0334 403 1 455010,0 1
858 32836 2 107 561 525,89 545,65 101,93 5,4 0,0335 403 1 455010,0 1
859 32832 2 117 561 525,89 545,65 101,93 5,4 0,0335 403 1 454102,0 1
859 32832 2 117 577 517,59 531,07 100,39 5,4 0,0338 404 1 454102,0 1
859 32827 2 117 577 517,59 531,07 100,39 5,4 0,0338 404 1 450208,84375 1
859 32827 2 102 553 537,58 549,73 102,73 5,4 0,0338 404 1 450208,84375 1
859 32827 2 102 553 537,58 549,73 102,73 5,4 0,0339 404 1 449615,8125 1
859 32828 2 119 570 532,33 539,22 101,0 5,4 0,0339 404 1 449615,8125 1
859 32828 2 119 570 532,33 539,22 101,0 5,4 0,0343 404 1 451101,3125 1
859 32821 2 115 575 528,74 537,4 100,59 5,4 0,0343 404 1 451101,3125 1
859 32821 2 115 575 528,74 537,4 100,59 5,4 0,0354 404 1 451101,3125 1
860 32818 2 101 575 528,74 537,4 100,59 5,4 0,0354 404 1 449912,125 1
860 32818 2 101 551 523,76 528,92 102,9 5,4 0,0356 404 1 449912,125 1
859 32811 2 101 551 523,76 528,92 102,9 5,4 0,0356 404 1 450505,9375 1
859 32811 2 132 600 534,5 539,96 98,2 5,4 0,0356 404 1 450505,9375 1
859 32811 2 132 600 534,5 539,96 98,2 5,4 0,0365 404 1 450803,4375 1
859 32817 2 105 566 522,34 526,42 101,41 5,4 0,0365 404 1 450803,4375 1
859 32817 2 105 566 522,34 526,42 101,41 5,4 0,0369 404 1 448140,03125 1
859 32819 2 110 565 525,18 541,6 101,52 5,4 0,0369 404 1 448140,03125 1
859 32819 2 110 565 525,18 541,6 101,52 5,4 0,037 404 1 448140,03125 1
859 32823 2 115 565 525,18 541,6 101,52 5,4 0,037 404 1 450803,4375 1
859 32823 2 115 575 525,18 535,59 100,59 5,4 0,0376 405 1 450803,4375 1
858 32821 2 115 575 525,18 535,59 100,59 5,4 0,0376 405 1 448434,40625 1
