Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
893 33047 1 0 400 533,96 556,28 122,78 5,43 0,2645 440 2 559410,0 1
896 33043 1 6 400 518,29 562,34 118,62 5,43 0,2645 440 2 559410,0 1
896 33043 1 6 400 518,29 562,34 118,62 5,43 0,27 442 2 558038,125 1
896 33037 1 3 400 520,93 552,15 118,94 5,43 0,27 442 2 558038,125 1
896 33037 1 3 400 520,93 552,15 118,94 5,43 0,2722 444 2 558038,125 1
896 33039 1 2 400 520,93 552,15 118,94 5,43 0,2722 444 2 558951,9375 1
896 33039 1 2 400 531,43 553,84 119,67 5,43 0,2758 447 2 558951,9375 1
897 33031 1 2 400 531,43 553,84 119,67 5,43 0,2758 447 2 561711,4375 1
897 33031 1 0 400 526,42 561,2 124,25 5,43 0,2758 447 2 561711,4375 1
897 33031 1 0 400 526,42 561,2 124,25 5,43 0,2798 449 2 558494,6875 1
898 33027 1 5 400 518,11 551,03 118,9 5,43 0,2798 449 2 558494,6875 1
898 33027 1 5 400 518,11 551,03 118,9 5,43 0,2848 451 2 557127,3125 1
899 33025 1 0 400 528,92 550,47 119,34 5,43 0,2848 451 2 557127,3125 1
899 33025 1 0 400 528,92 550,47 119,34 5,43 0,2899 453 2 557127,3125 1
902 33024 1 1 400 528,92 550,47 119,34 5,43 0,2899 453 2 558038,125 1
902 33024 1 1 400 525,71 552,15 120,03 5,43 0,2926 455 2 558038,125 1
903 33025 1 1 400 525,71 552,15 120,03 5,43 0,2926 455 2 556673,0 1
903 33025 1 6 400 507,87 549,73 118,46 5,43 0,2926 455 2 556673,0 1
903 33025 1 6 400 507,87 549,73 118,46 5,43 0,2961 456 2 555766,625 1
907 33027 1 0 400 524,64 552,15 118,58 5,43 0,2961 456 2 555766,625 1
907 33027 1 0 400 524,64 552,15 118,58 5,43 0,2993 458 2 554412,5625 1
909 33025 1 2 400 532,33 552,53 119,87 5,43 0,2993 458 2 554412,5625 1
909 33025 1 2 400 532,33 552,53 119,87 5,43 0,3013 460 2 554412,5625 1
910 33024 1 7 400 532,33 552,53 119,87 5,43 0,3013 460 2 555766,625 1
910 33024 1 7 400 531,79 556,09 118,42 5,43 0,3064 462 2 555766,625 1
910 33024 1 7 400 531,79 556,09 118,42 5,43 0,3064 462 2 550833,8125 1
910 33024 1 3 400 527,49 552,53 119,58 5,43 0,3064 462 2 550833,8125 1
910 33024 1 3 400 527,49 552,53 119,58 5,43 0,3076 463 2 553065,0625 1
913 33022 1 0 400 531,43 556,66 120,93 5,43 0,3076 463 2 553065,0625 1
913 33022 1 0 400 531,43 556,66 120,93 5,43 0,3093 465 2 551278,625 1
915 33028 1 8 400 528,21 555,71 117,94 5,43 0,3093 465 2 551278,625 1
915 33028 1 8 400 528,21 555,71 117,94 5,43 0,3111 467 2 551278,625 1
917 33025 1 10 400 528,21 555,71 117,94 5,43 0,3111 467 2 550389,6875 1
917 33025 1 10 400 512,19 550,29 117,46 5,43 0,3131 468 2 550389,6875 1
918 33023 1 10 400 512,19 550,29 117,46 5,43 0,3131 468 2 549946,3125 1
918 33023 1 0 400 522,52 561,96 121,42 5,43 0,3131 468 2 549946,3125 1
918 33023 1 0 400 522,52 561,96 121,42 5,43 0,3152 469 2 547300,9375 1
920 33025 1 6 400 524,47 550,29 119,22 5,43 0,3152 469 2 547300,9375 1
920 33025 1 6 400 524,47 550,29 119,22 5,43 0,3173 471 2 552617,375 1
920 33017 1 10 400 520,75 556,09 117,42 5,43 0,3173 471 2 552617,375 1
920 33017 1 10 400 520,75 556,09 117,42 5,43 0,3174 472 2 552617,375 1
921 33017 1 10 400 520,75 556,09 117,42 5,43 0,3174 472 2 552170,375 1
921 33017 1 10 400 525,18 558,54 117,42 5,43 0,3177 473 2 552170,375 1
923 33015 1 10 400 525,18 558,54 117,42 5,43 0,3177 473 2 551278,625 1
923 33015 1 4 400 529,64 551,78 119,14 5,43 0,3177 473 2 551278,625 1
923 33015 1 4 400 529,64 551,78 119,14 5,43 0,3188 475 2 552617,375 1
927 33014 1 0 400 526,42 552,53 117,46 5,43 0,3188 475 2 552617,375 1
927 33014 1 0 400 526,42 552,53 117,46 5,43 0,3213 476 2 553065,0625 1
928 33008 1 12 400 522,34 551,41 116,94 5,43 0,3213 476 2 553065,0625 1
928 33008 1 12 400 522,34 551,41 116,94 5,43 0,3208 477 2 553065,0625 1
930 33008 1 12 400 522,34 551,41 116,94 5,43 0,3208 477 2 553962,6875 1
930 33008 1 12 400 527,49 551,03 116,94 5,43 0,3202 478 2 553962,6875 1
932 33006 1 12 400 527,49 551,03 116,94 5,43 0,3202 478 2 550833,8125 1
932 33006 1 0 400 523,76 551,41 121,05 5,43 0,3202 478 2 550833,8125 1
932 33006 1 0 400 523,76 551,41 121,05 5,43 0,3205 479 2 548179,875 1
932 33010 1 5 400 520,93 563,1 118,42 5,43 0,3205 479 2 548179,875 1
932 33010 1 5 400 520,93 563,1 118,42 5,43 0,3222 480 2 553065,0625 1
934 33006 1 18 400 523,22 550,29 115,37 5,43 0,3222 480 2 553065,0625 1
934 33006 1 18 400 523,22 550,29 115,37 5,43 0,3233 480 2 553065,0625 1
939 33013 1 0 400 523,22 550,29 115,37 5,43 0,3233 480 2 549946,3125 1
939 33013 1 0 400 529,64 557,98 121,96 5,43 0,3255 481 2 549946,3125 1
943 33008 1 0 400 529,64 557,98 121,96 5,43 0,3255 481 2 549503,625 1
943 33008 1 12 400 512,53 551,22 116,9 5,43 0,3255 481 2 549503,625 1
943 33008 1 12 400 512,53 551,22 116,9 5,43 0,3274 482 2 549946,3125 1
947 33001 1 12 400 522,16 551,97 116,9 5,43 0,3274 482 2 549946,3125 1
947 33001 1 12 400 522,16 551,97 116,9 5,43 0,3298 483 2 547740,0625 1
947 33003 1 0 400 516,36 546,39 120,81 5,43 0,3298 483 2 547740,0625 1
947 33003 1 0 400 516,36 546,39 120,81 5,43 0,3284 484 2 547740,0625 1
948 33005 1 7 400 516,36 546,39 120,81 5,43 0,3284 484 2 550389,6875 1
948 33005 1 7 400 525,53 555,15 118,42 5,43 0,3281 484 2 550389,6875 1
948 33001 1 7 400 525,53 555,15 118,42 5,43 0,3281 484 2 549503,625 1
948 33001 1 12 400 528,03 555,15 121,91 5,43 0,3281 484 2 549503,625 1
948 33001 1 12 400 528,03 555,15 121,91 5,43 0,3284 485 2 549503,625 1
950 32996 1 8 400 528,03 543,99 118,18 5,43 0,3284 485 2 549503,625 1
950 32996 1 8 400 528,03 543,99 118,18 5,43 0,3291 486 2 545987,75 1
951 32992 1 9 400 522,34 547,13 117,62 5,43 0,3291 486 2 545987,75 1
951 32992 1 9 400 522,34 547,13 117,62 5,43 0,3276 486 2 545987,75 1
957 32994 1 13 400 522,34 547,13 117,62 5,43 0,3276 486 2 546862,5 1
957 32994 1 13 400 520,75 548,61 116,75 5,43 0,3281 487 2 546862,5 1
959 32992 1 13 400 520,75 548,61 116,75 5,43 0,3281 487 2 545987,75 1
959 32992 1 15 400 530,0 541,05 115,14 5,43 0,3281 487 2 545987,75 1
959 32992 1 15 400 530,0 541,05 115,14 5,43 0,3283 487 2 545115,8125 1
959 32990 1 9 400 526,42 551,03 117,78 5,43 0,3283 487 2 545115,8125 1
959 32990 1 9 400 526,42 551,03 117,78 5,43 0,3277 488 2 546862,5 1
959 32990 1 10 400 521,63 548,98 117,5 5,43 0,3277 488 2 546862,5 1
959 32990 1 10 400 521,63 548,98 117,5 5,43 0,3295 488 2 546862,5 1
961 32990 1 12 400 521,63 548,98 117,5 5,43 0,3295 488 2 545551,4375 1
961 32990 1 12 400 528,03 543,44 116,98 5,43 0,33 488 2 545551,4375 1
