Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
820 33199 1 28 427 670,77 740,95 112,44 5,46 0,0159 400 1 597084,5625 1
820 33204 1 24 427 670,77 740,95 112,44 5,46 0,0159 400 1 598130,8125 1
820 33204 1 24 401 659,07 727,78 115,37 5,46 0,0159 400 1 598130,8125 1
820 33207 1 24 401 659,07 727,78 115,37 5,46 0,0159 400 1 598130,8125 1
820 33207 1 29 412 655,51 731,24 114,13 5,46 0,0159 400 1 598130,8125 1
820 33207 1 29 412 655,51 731,24 114,13 5,46 0,0159 400 1 595002,875 1
822 33210 1 35 425 663,77 722,87 112,67 5,46 0,0159 400 1 595002,875 1
822 33210 1 35 425 663,77 722,87 112,67 5,46 0,0159 400 1 599180,8125 1
822 33216 1 44 437 648,01 717,75 111,42 5,46 0,0159 400 1 599180,8125 1
822 33216 1 44 437 648,01 717,75 111,42 5,46 0,0159 400 1 599180,8125 1
823 33218 1 42 437 648,01 717,75 111,42 5,46 0,0159 400 1 599707,1875 1
823 33218 1 42 441 645,61 723,36 110,93 5,46 0,0159 400 1 599707,1875 1
823 33218 1 42 441 645,61 723,36 110,93 5,46 0,0159 400 1 598130,8125 1
823 33218 1 46 448 642,99 729,51 110,22 5,46 0,0159 400 1 598130,8125 1
823 33218 1 46 448 642,99 729,51 110,22 5,46 0,0159 400 1 599180,8125 1
827 33219 1 37 430 654,85 715,81 112,14 5,46 0,0159 400 1 599180,8125 1
827 33219 1 37 430 654,85 715,81 112,14 5,46 0,0159 400 1 595002,875 1
827 33218 1 36 437 653,74 714,84 111,42 5,46 0,0159 400 1 595002,875 1
827 33218 1 36 437 653,74 714,84 111,42 5,46 0,0159 400 1 595002,875 1
827 33221 1 39 437 653,74 714,84 111,42 5,46 0,0159 400 1 597607,25 1
827 33221 1 39 433 654,85 727,04 111,83 5,46 0,0159 400 1 597607,25 1
827 33222 1 39 433 654,85 727,04 111,83 5,46 0,0159 400 1 596041,9375 1
827 33222 1 47 452 645,61 708,58 109,85 5,46 0,0159 400 1 596041,9375 1
827 33222 1 47 452 645,61 708,58 109,85 5,46 0,0159 400 1 596562,75 1
828 33214 1 31 417 654,63 706,19 111,72 5,46 0,0159 400 1 596562,75 1
828 33214 1 31 417 654,63 706,19 111,72 5,46 0,016 400 1 595002,875 1
829 33214 1 36 429 650,87 701,9 112,33 5,46 0,016 400 1 595002,875 1
829 33214 1 36 429 650,87 701,9 112,33 5,46 0,016 400 1 595002,875 1
830 33214 1 41 429 650,87 701,9 112,33 5,46 0,016 400 1 601291,8125 1
830 33214 1 41 439 645,39 698,58 111,19 5,46 0,0162 400 1 601291,8125 1
832 33215 1 41 439 645,39 698,58 111,19 5,46 0,0162 400 1 595002,875 1
832 33215 1 31 416 644,73 704,51 113,7 5,46 0,0162 400 1 595002,875 1
832 33215 1 31 416 644,73 704,51 113,7 5,46 0,0167 400 1 592935,75 1
831 33214 1 30 444 639,08 693,16 110,67 5,46 0,0167 400 1 592935,75 1
831 33214 1 30 444 639,08 693,16 110,67 5,46 0,0172 400 1 596041,9375 1
832 33216 1 33 421 636,49 697,4 113,2 5,46 0,0172 400 1 596041,9375 1
