Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
829 33312 1 51 468 642,12 720,43 109,55 5,47 0,0658 415 1 536547,0 1
829 33312 1 44 445 636,06 703,09 112,02 5,47 0,0658 415 1 536547,0 1
829 33312 1 44 445 636,06 703,09 112,02 5,47 0,0673 415 1 539089,25 1
829 33319 1 51 460 636,92 706,42 110,48 5,47 0,0673 415 1 539089,25 1
829 33319 1 51 460 636,92 706,42 110,48 5,47 0,0685 415 1 536969,0625 1
828 33314 1 47 450 634,77 697,87 111,49 5,47 0,0685 415 1 536969,0625 1
828 33314 1 47 450 634,77 697,87 111,49 5,47 0,0701 415 1 536969,0625 1
829 33310 1 49 450 634,77 697,87 111,49 5,47 0,0701 415 1 532778,375 1
829 33310 1 49 480 650,65 695,28 108,33 5,47 0,0719 415 1 532778,375 1
828 33308 1 49 480 650,65 695,28 108,33 5,47 0,0719 415 1 536125,625 1
828 33308 1 52 462 627,93 682,68 110,26 5,47 0,0719 415 1 536125,625 1
828 33308 1 52 462 627,93 682,68 110,26 5,47 0,0731 415 1 536547,0 1
828 33303 1 55 468 631,56 682,68 109,62 5,47 0,0731 415 1 536547,0 1
828 33303 1 55 468 631,56 682,68 109,62 5,47 0,0752 415 1 536969,0625 1
828 33292 1 39 433 623,49 678,08 113,32 5,47 0,0752 415 1 536969,0625 1
828 33292 1 39 433 623,49 678,08 113,32 5,47 0,0777 415 1 536969,0625 1
829 33285 1 35 433 623,49 678,08 113,32 5,47 0,0777 415 1 534446,75 1
829 33285 1 35 454 616,98 676,25 111,08 5,47 0,0803 415 1 534446,75 1
829 33283 1 35 454 616,98 676,25 111,08 5,47 0,0803 415 1 534446,75 1
829 33283 1 45 447 626,02 685,23 111,87 5,47 0,0803 415 1 534446,75 1
829 33283 1 45 447 626,02 685,23 111,87 5,47 0,0824 416 2 532778,375 1
829 33275 1 56 468 622,22 679,23 109,55 5,47 0,0824 416 2 532778,375 1
829 33275 1 56 468 622,22 679,23 109,55 5,47 0,0839 416 2 529883,5625 1
828 33275 1 59 475 612,4 659,3 108,81 5,47 0,0839 416 2 529883,5625 1
828 33275 1 59 475 612,4 659,3 108,81 5,47 0,086 416 2 529883,5625 1
828 33272 1 51 475 612,4 659,3 108,81 5,47 0,086 416 2 533194,5 1
828 33272 1 51 444 614,27 663,1 112,21 5,47 0,0886 416 2 533194,5 1
828 33267 1 51 444 614,27 663,1 112,21 5,47 0,0886 416 2 531948,0625 1
828 33267 1 62 481 612,61 665,35 108,22 5,47 0,0886 416 2 531948,0625 1
828 33267 1 62 481 612,61 665,35 108,22 5,47 0,0909 417 2 525802,3125 1
828 33262 1 54 466 611,99 663,32 109,85 5,47 0,0909 417 2 525802,3125 1
828 33262 1 54 466 611,99 663,32 109,85 5,47 0,093 417 2 528652,5625 1
828 33262 1 46 448 610,33 651,75 111,76 5,47 0,093 417 2 528652,5625 1
828 33262 1 46 448 610,33 651,75 111,76 5,47 0,0949 417 2 528652,5625 1
828 33262 1 44 448 610,33 651,75 111,76 5,47 0,0949 417 2 527020,0625 1
828 33262 1 44 462 606,22 648,45 110,26 5,47 0,0962 418 2 527020,0625 1
828 33266 1 44 462 606,22 648,45 110,26 5,47 0,0962 418 2 534028,6875 1
828 33266 1 50 457 614,48 658,85 110,74 5,47 0,0962 418 2 534028,6875 1
828 33266 1 50 457 614,48 658,85 110,74 5,47 0,0978 418 2 527020,0625 1
829 33265 1 40 436 611,16 640,17 113,05 5,47 0,0978 418 2 527020,0625 1
829 33265 1 40 436 611,16 640,17 113,05 5,47 0,1002 418 2 529472,625 1
829 33265 1 42 441 611,78 645,61 112,48 5,47 0,1002 418 2 529472,625 1
829 33265 1 42 441 611,78 645,61 112,48 5,47 0,1014 419 2 529472,625 1
829 33255 1 39 441 611,78 645,61 112,48 5,47 0,1014 419 2 529472,625 1
829 33255 1 39 433 606,63 643,21 113,36 5,47 0,1038 419 2 529472,625 1
829 33246 1 39 433 606,63 643,21 113,36 5,47 0,1038 419 2 526207,625 1
829 33246 1 61 478 602,33 641,03 108,55 5,47 0,1038 419 2 526207,625 1
829 33246 1 61 478 602,33 641,03 108,55 5,47 0,1053 420 2 529062,25 1
829 33246 1 56 468 602,74 637,36 109,59 5,47 0,1053 420 2 529062,25 1
829 33246 1 56 468 602,74 637,36 109,59 5,47 0,107 420 2 526207,625 1
828 33240 1 44 426 597,66 641,47 114,13 5,47 0,107 420 2 526207,625 1
828 33240 1 44 426 597,66 641,47 114,13 5,47 0,1082 421 2 526207,625 1
829 33236 1 48 426 597,66 641,47 114,13 5,47 0,1082 421 2 521783,4375 1
829 33236 1 48 453 613,23 641,25 111,27 5,47 0,1108 421 2 521783,4375 1
829 33231 1 48 453 613,23 641,25 111,27 5,47 0,1108 421 2 524590,1875 1
829 33231 1 46 449 601,72 636,28 111,61 5,47 0,1108 421 2 524590,1875 1
829 33231 1 46 449 601,72 636,28 111,61 5,47 0,1137 422 2 524187,34375 1
829 33230 1 36 427 607,86 624,97 114,05 5,47 0,1137 422 2 524187,34375 1
829 33230 1 36 427 607,86 624,97 114,05 5,47 0,1153 422 2 521783,4375 1
829 33221 1 46 436 605,19 628,36 113,09 5,47 0,1153 422 2 521783,4375 1
829 33221 1 46 436 605,19 628,36 113,09 5,47 0,1171 422 2 521783,4375 1
829 33212 1 64 436 605,19 628,36 113,09 5,47 0,1171 422 2 521783,4375 1
829 33212 1 64 485 601,11 628,57 107,86 5,47 0,1197 423 2 521783,4375 1
829 33208 1 64 485 601,11 628,57 107,86 5,47 0,1197 423 2 518218,625 1
829 33208 1 51 460 596,65 620,12 110,48 5,47 0,1197 423 2 518218,625 1
829 33208 1 51 460 596,65 620,12 110,48 5,47 0,1219 423 2 516649,84375 1
829 33205 1 50 456 602,74 616,98 110,89 5,47 0,1219 423 2 516649,84375 1
829 33205 1 50 456 602,74 616,98 110,89 5,47 0,1238 424 2 518218,625 1
829 33203 1 53 460 589,02 611,78 110,44 5,47 0,1238 424 2 518218,625 1
829 33203 1 53 460 589,02 611,78 110,44 5,47 0,1264 424 2 518218,625 1
829 33200 1 67 460 589,02 611,78 110,44 5,47 0,1264 424 2 519401,46875 1
829 33200 1 67 490 581,1 613,23 107,35 5,47 0,1276 425 2 519401,46875 1
828 33203 1 67 490 581,1 613,23 107,35 5,47 0,1276 425 2 517825,53125 1
828 33203 2 66 489 588,03 624,75 107,42 5,47 0,1276 425 2 517825,53125 1
828 33203 2 66 489 588,03 624,75 107,42 5,47 0,1309 426 2 519796,96875 1
829 33200 1 57 472 592,22 620,54 109,25 5,47 0,1309 426 2 519796,96875 1
