Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
1186 31224 3 366 824 170,5 145,03 73,35 5,37 0,9813 401 3 390020,9375 1
1179 31231 3 369 824 170,5 145,03 73,35 5,37 0,9813 401 3 392036,75 1
1179 31231 3 369 824 172,35 143,95 73,21 5,37 0,978 401 3 392036,75 1
1176 31148 3 369 824 172,35 143,95 73,21 5,37 0,978 401 3 388688,5625 1
1176 31148 3 441 848 161,35 123,16 69,32 5,37 0,978 401 3 388688,5625 1
1176 31148 3 441 848 161,35 123,16 69,32 5,37 0,9801 400 3 382160,84375 1
1175 30861 3 515 871 145,37 101,58 65,94 5,37 0,9801 400 3 382160,84375 1
1175 30861 3 515 871 145,37 101,58 65,94 5,37 0,9881 400 3 367288,375 1
1173 30808 3 621 902 131,74 87,38 61,93 5,37 0,9881 400 3 367288,375 1
1173 30808 3 621 902 131,74 87,38 61,93 5,37 1,0002 400 3 367288,375 1
1170 30559 4 659 902 131,74 87,38 61,93 5,37 1,0002 400 3 361837,46875 1
1170 30559 4 659 913 120,4 74,66 60,71 5,37 1,0168 400 3 361837,46875 1
1170 30499 4 659 913 120,4 74,66 60,71 5,37 1,0168 400 3 348536,40625 1
1170 30499 4 759 940 111,08 65,85 57,78 5,37 1,0168 400 3 348536,40625 1
1170 30499 4 759 940 111,08 65,85 57,78 5,37 1,0371 400 3 345712,34375 1
1166 30436 4 839 961 103,84 60,94 55,75 5,37 1,0371 400 3 345712,34375 1
1166 30436 4 839 961 103,84 60,94 55,75 5,37 1,0589 400 3 341903,1875 1
1161 30377 4 832 948 96,46 56,95 56,95 5,37 1,0589 400 3 341903,1875 1
1161 30377 4 832 948 96,46 56,95 56,95 5,37 1,081 401 3 341903,1875 1
1159 30333 4 860 948 96,46 56,95 56,95 5,37 1,081 401 3 336178,59375 1
1159 30333 4 860 967 92,03 55,33 55,24 5,37 1,1007 401 3 336178,59375 1
1156 30295 4 860 967 92,03 55,33 55,24 5,37 1,1007 401 3 332575,5 1
1156 30295 4 836 960 91,84 55,09 55,8 5,37 1,1007 401 3 332575,5 1
1156 30295 4 836 960 91,84 55,09 55,8 5,37 1,1195 402 3 331284,375 1
1150 30259 4 826 958 90,05 53,47 56,07 5,37 1,1195 402 3 331284,375 1
1150 30259 4 826 958 90,05 53,47 56,07 5,37 1,1362 404 3 329684,46875 1
1147 30224 4 772 974 88,33 54,22 54,61 5,37 1,1362 404 3 329684,46875 1
1147 30224 4 772 974 88,33 54,22 54,61 5,37 1,1519 405 3 329684,46875 1
1147 30181 4 847 974 88,33 54,22 54,61 5,37 1,1519 405 3 329048,84375 1
1147 30181 4 847 963 87,15 53,44 55,56 5,37 1,1679 407 3 329048,84375 1
1147 30151 4 847 963 87,15 53,44 55,56 5,37 1,1679 407 3 322824,71875 1
1147 30151 4 809 953 85,16 51,62 56,47 5,37 1,1679 407 3 322824,71875 1
1147 30151 4 809 953 85,16 51,62 56,47 5,37 1,1829 409 3 324667,09375 1
1146 30131 4 869 969 84,99 51,22 55,03 5,37 1,1829 409 3 324667,09375 1
