Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
835 33388 1 51 447 622,22 696,69 108,44 5,45 0,0315 405 1 537815,125 1
835 33388 1 51 458 618,02 696,93 107,27 5,45 0,0315 405 1 537815,125 1
835 33394 1 51 458 618,02 696,93 107,27 5,45 0,0315 405 1 537391,75 1
835 33394 1 52 447 609,3 690,12 108,44 5,45 0,0315 405 1 537391,75 1
835 33394 1 52 447 609,3 690,12 108,44 5,45 0,0316 405 1 546424,75 1
835 33382 1 52 461 606,22 673,96 106,95 5,45 0,0316 405 1 546424,75 1
835 33382 1 52 461 606,22 673,96 106,95 5,45 0,0319 405 1 536125,625 1
835 33380 1 43 441 608,07 684,3 109,03 5,45 0,0319 405 1 536125,625 1
835 33380 1 43 441 608,07 684,3 109,03 5,45 0,0323 405 1 536125,625 1
836 33377 1 52 441 608,07 684,3 109,03 5,45 0,0323 405 1 544246,625 1
836 33377 1 52 460 605,6 679,92 107,06 5,45 0,0329 405 1 544246,625 1
837 33370 1 52 460 605,6 679,92 107,06 5,45 0,0329 405 1 533611,25 1
837 33370 1 47 465 601,92 694,1 106,55 5,45 0,0329 405 1 533611,25 1
837 33370 1 47 465 601,92 694,1 106,55 5,45 0,0335 405 1 535284,875 1
836 33363 1 55 466 594,23 659,74 106,48 5,45 0,0335 405 1 535284,875 1
836 33363 1 55 466 594,23 659,74 106,48 5,45 0,0341 405 1 539089,25 1
836 33355 1 40 437 613,65 666,7 109,51 5,45 0,0341 405 1 539089,25 1
836 33355 1 40 437 613,65 666,7 109,51 5,45 0,0345 405 1 539089,25 1
835 33347 1 51 437 613,65 666,7 109,51 5,45 0,0345 405 1 543813,0625 1
835 33347 1 51 459 596,25 663,32 107,16 5,45 0,0355 405 1 543813,0625 1
835 33341 1 51 459 596,25 663,32 107,16 5,45 0,0355 405 1 535704,9375 1
835 33341 1 62 452 598,47 668,28 107,89 5,45 0,0355 405 1 535704,9375 1
835 33341 1 62 452 598,47 668,28 107,89 5,45 0,0363 405 1 533611,25 1
835 33334 1 48 453 592,42 658,85 107,86 5,45 0,0363 405 1 533611,25 1
