Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
939 32802 2 133 601 529,28 565,58 97,61 5,4 0,0177 401 1 470372,0625 1
939 32802 2 133 580 525,71 564,05 99,58 5,4 0,0186 401 1 470372,0625 1
940 32804 2 133 580 525,71 564,05 99,58 5,4 0,0186 401 1 468757,15625 1
940 32804 2 138 610 535,22 559,49 96,85 5,4 0,0186 401 1 468757,15625 1
940 32804 2 138 610 535,22 559,49 96,85 5,4 0,0197 401 1 471998,15625 1
943 32801 2 132 601 532,33 547,69 97,67 5,4 0,0197 401 1 471998,15625 1
943 32801 2 132 601 532,33 547,69 97,67 5,4 0,0213 401 1 466833,8125 1
943 32795 2 136 606 524,29 537,4 97,15 5,4 0,0213 401 1 466833,8125 1
943 32795 2 136 606 524,29 537,4 97,15 5,4 0,0228 401 1 466833,8125 1
944 32799 2 151 606 524,29 537,4 97,15 5,4 0,0228 401 1 471672,03125 1
944 32799 2 151 577 529,64 530,0 99,88 5,4 0,0242 401 1 471672,03125 1
945 32792 2 151 577 529,64 530,0 99,88 5,4 0,0242 401 1 466833,8125 1
945 32792 2 120 582 524,64 542,34 99,44 5,4 0,0242 401 1 466833,8125 1
945 32792 2 120 582 524,64 542,34 99,44 5,4 0,0258 401 1 464293,8125 1
946 32792 2 142 615 526,78 546,57 96,33 5,4 0,0258 401 1 464293,8125 1
946 32792 2 142 615 526,78 546,57 96,33 5,4 0,0282 401 1 463978,25 1
947 32788 2 136 606 526,42 541,79 97,18 5,4 0,0282 401 1 463978,25 1
947 32788 2 136 606 526,42 541,79 97,18 5,4 0,0305 401 1 463978,25 1
947 32784 2 134 606 526,42 541,79 97,18 5,4 0,0305 401 1 470696,40625 1
947 32784 2 134 613 536,86 528,03 96,52 5,4 0,0334 402 1 470696,40625 1
948 32772 2 134 613 536,86 528,03 96,52 5,4 0,0334 402 1 462093,875 1
948 32772 2 148 623 518,64 533,78 95,61 5,4 0,0334 402 1 462093,875 1
948 32772 2 148 623 518,64 533,78 95,61 5,4 0,0354 402 1 463034,125 1
951 32772 2 154 632 517,76 534,5 94,78 5,4 0,0354 402 1 463034,125 1
951 32772 2 154 632 517,76 534,5 94,78 5,4 0,0372 402 1 460535,1875 1
951 32767 2 135 605 520,75 520,22 97,31 5,4 0,0372 402 1 460535,1875 1
951 32767 2 135 605 520,75 520,22 97,31 5,4 0,0395 402 1 460535,1875 1
951 32761 2 143 605 520,75 520,22 97,31 5,4 0,0395 402 1 466514,8125 1
951 32761 2 143 613 541,24 516,01 96,52 5,4 0,0418 402 1 466514,8125 1
951 32761 2 143 613 541,24 516,01 96,52 5,4 0,0418 402 1 459914,65625 1
951 32761 2 142 615 525,18 509,25 96,33 5,4 0,0418 402 1 459914,65625 1
951 32761 2 142 615 525,18 509,25 96,33 5,4 0,0441 403 1 463978,25 1
955 32761 2 142 615 521,28 519,34 96,39 5,4 0,0441 403 1 463978,25 1
955 32761 2 142 615 521,28 519,34 96,39 5,4 0,0461 403 1 458370,625 1
955 32756 2 150 626 519,17 516,71 95,35 5,4 0,0461 403 1 458370,625 1
955 32756 2 150 626 519,17 516,71 95,35 5,4 0,0481 403 1 458370,625 1
956 32749 2 152 626 519,17 516,71 95,35 5,4 0,0481 403 1 458678,625 1
956 32749 2 152 628 512,19 508,21 95,16 5,4 0,0499 404 1 458678,625 1
956 32743 2 152 628 512,19 508,21 95,16 5,4 0,0499 404 1 458370,625 1
956 32743 2 151 628 529,64 504,44 95,19 5,4 0,0499 404 1 458370,625 1
956 32743 2 151 628 529,64 504,44 95,19 5,4 0,0513 404 1 464293,8125 1
956 32743 2 143 616 515,49 510,63 96,26 5,4 0,0513 404 1 464293,8125 1
956 32743 2 143 616 515,49 510,63 96,26 5,4 0,0529 405 1 461469,125 1
957 32743 2 125 589 509,76 499,35 98,8 5,4 0,0529 405 1 461469,125 1
957 32743 2 125 589 509,76 499,35 98,8 5,4 0,0548 405 1 461469,125 1
959 32737 2 136 589 509,76 499,35 98,8 5,4 0,0548 405 1 458370,625 1
959 32737 2 136 606 517,59 505,81 97,21 5,4 0,056 405 1 458370,625 1
959 32735 2 136 606 517,59 505,81 97,21 5,4 0,056 405 1 461781,28125 1
959 32735 2 145 619 515,14 502,57 95,97 5,4 0,056 405 1 461781,28125 1
959 32735 2 145 619 515,14 502,57 95,97 5,4 0,0579 406 1 461157,40625 1
960 32732 2 150 627 512,53 505,64 95,32 5,4 0,0579 406 1 461157,40625 1
960 32732 2 150 627 512,53 505,64 95,32 5,4 0,0597 406 1 461781,28125 1
962 32734 2 144 621 507,7 507,36 95,81 5,4 0,0597 406 1 461781,28125 1
962 32734 2 144 621 507,7 507,36 95,81 5,4 0,0614 407 1 461781,28125 1
964 32733 2 148 621 507,7 507,36 95,81 5,4 0,0614 407 1 462720,28125 1
964 32733 2 148 624 503,59 496,99 95,52 5,4 0,0631 407 1 462720,28125 1
965 32732 2 148 624 503,59 496,99 95,52 5,4 0,0631 407 1 462720,28125 1
965 32732 2 137 607 506,15 500,53 97,11 5,4 0,0631 407 1 462720,28125 1
965 32732 2 137 607 506,15 500,53 97,11 5,4 0,0648 407 1 462720,28125 1
966 32730 2 144 618 513,4 490,64 96,1 5,4 0,0648 407 1 462720,28125 1
966 32730 2 144 618 513,4 490,64 96,1 5,4 0,0666 408 1 463348,40625 1
967 32729 2 139 627 503,08 486,17 95,29 5,4 0,0666 408 1 463348,40625 1
967 32729 2 139 627 503,08 486,17 95,29 5,4 0,0685 408 1 463348,40625 1
967 32728 2 125 627 503,08 486,17 95,29 5,4 0,0685 408 1 455617,34375 1
967 32728 2 125 589 507,7 493,3 98,8 5,4 0,0704 409 1 455617,34375 1
968 32723 2 125 589 507,7 493,3 98,8 5,4 0,0704 409 1 454404,25 1
968 32723 2 135 605 503,08 489,48 97,31 5,4 0,0704 409 1 454404,25 1
968 32723 2 135 605 503,08 489,48 97,31 5,4 0,0717 409 1 460224,71875 1
968 32722 2 131 599 500,02 495,81 97,84 5,4 0,0717 409 1 460224,71875 1
968 32722 2 131 599 500,02 495,81 97,84 5,4 0,0734 410 1 461469,125 1
968 32723 2 148 582 503,59 478,02 99,51 5,4 0,0734 410 1 461469,125 1
968 32723 2 148 582 503,59 478,02 99,51 5,4 0,0748 410 1 461469,125 1
968 32723 2 151 582 503,59 478,02 99,51 5,4 0,0748 410 1 456836,9375 1
968 32723 2 151 627 500,02 490,8 95,26 5,4 0,0766 411 1 456836,9375 1
968 32723 2 151 627 500,02 490,8 95,26 5,4 0,0766 411 1 453197,625 1
968 32723 2 165 648 502,4 483,55 93,44 5,4 0,0766 411 1 453197,625 1
968 32723 2 165 648 502,4 483,55 93,44 5,4 0,0777 411 1 451399,59375 1
969 32725 2 145 620 504,79 484,7 95,97 5,4 0,0777 411 1 451399,59375 1
969 32725 2 145 620 504,79 484,7 95,97 5,4 0,0792 412 1 457142,84375 1
968 32721 2 156 599 510,8 483,22 97,84 5,4 0,0792 412 1 457142,84375 1
968 32721 2 156 599 510,8 483,22 97,84 5,4 0,0804 412 1 457142,84375 1
969 32723 2 166 599 510,8 483,22 97,84 5,4 0,0804 412 1 460535,1875 1
969 32723 2 166 649 502,74 479,96 93,31 5,4 0,0827 413 2 460535,1875 1
970 32718 2 166 649 502,74 479,96 93,31 5,4 0,0827 413 2 451698,28125 1
970 32718 2 144 619 502,06 481,75 96,07 5,4 0,0827 413 2 451698,28125 1
970 32718 2 144 619 502,06 481,75 96,07 5,4 0,0841 413 2 451698,28125 1
971 32719 2 140 612 499,69 474,79 96,65 5,4 0,0841 413 2 451698,28125 1
971 32719 2 140 612 499,69 474,79 96,65 5,4 0,0859 414 2 458370,625 1
972 32717 2 157 623 499,69 475,11 95,68 5,4 0,0859 414 2 458370,625 1
972 32717 2 157 623 499,69 475,11 95,68 5,4 0,0872 414 2 458370,625 1
972 32716 2 141 623 499,69 475,11 95,68 5,4 0,0872 414 2 456836,9375 1
972 32716 2 141 614 498,5 477,85 96,46 5,4 0,0888 414 2 456836,9375 1
972 32710 2 141 614 498,5 477,85 96,46 5,4 0,0888 414 2 456226,34375 1
972 32710 2 149 625 502,23 482,4 95,45 5,4 0,0888 414 2 456226,34375 1
972 32710 2 149 625 502,23 482,4 95,45 5,4 0,0903 415 2 455313,46875 1
972 32706 2 133 602 500,87 468,09 97,11 5,4 0,0903 415 2 455313,46875 1
972 32706 2 133 602 500,87 468,09 97,11 5,4 0,0917 415 2 453800,125 1
972 32704 2 178 665 500,7 479,31 91,9 5,4 0,0917 415 2 453800,125 1
972 32704 2 178 665 500,7 479,31 91,9 5,4 0,093 416 2 453800,125 1
971 32704 2 153 665 500,7 479,31 91,9 5,4 0,093 416 2 453498,65625 1
971 32704 2 153 630 503,59 473,35 95,0 5,4 0,0941 416 2 453498,65625 1
971 32700 2 153 630 503,59 473,35 95,0 5,4 0,0941 416 2 453498,65625 1
971 32700 2 149 625 497,16 481,59 95,45 5,4 0,0941 416 2 453498,65625 1
971 32700 2 149 625 497,16 481,59 95,45 5,4 0,0953 417 2 456531,4375 1
972 32702 2 151 631 495,81 475,6 94,9 5,4 0,0953 417 2 456531,4375 1
972 32702 2 151 631 495,81 475,6 94,9 5,4 0,0974 417 2 455617,34375 1
972 32706 2 159 639 493,8 470,47 94,2 5,4 0,0974 417 2 455617,34375 1
972 32706 2 159 639 493,8 470,47 94,2 5,4 0,0988 418 2 455617,34375 1
972 32702 2 148 639 493,8 470,47 94,2 5,4 0,0988 418 2 458678,625 1
972 32702 2 148 624 497,32 471,27 95,61 5,4 0,1003 418 2 458678,625 1
972 32700 2 148 624 497,32 471,27 95,61 5,4 0,1003 418 2 452296,8125 1
972 32700 2 136 607 489,14 473,03 97,15 5,4 0,1003 418 2 452296,8125 1
972 32700 2 136 607 489,14 473,03 97,15 5,4 0,1015 419 2 457449,1875 1
973 32699 2 138 637 491,8 472,07 94,42 5,4 0,1015 419 2 457449,1875 1
973 32699 2 138 637 491,8 472,07 94,42 5,4 0,1028 419 2 452896,9375 1
973 32703 2 159 639 487,33 459,3 94,2 5,4 0,1028 419 2 452896,9375 1
973 32703 2 159 639 487,33 459,3 94,2 5,4 0,1041 420 2 452896,9375 1
973 32701 2 164 639 487,33 459,3 94,2 5,4 0,1041 420 2 453197,625 1
973 32701 2 164 646 486,5 481,91 93,63 5,4 0,105 420 2 453197,625 1
973 32700 2 164 646 486,5 481,91 93,63 5,4 0,105 420 2 452896,9375 1
973 32700 2 143 617 491,63 463,52 96,26 5,4 0,105 420 2 452896,9375 1
973 32700 2 143 617 491,63 463,52 96,26 5,4 0,106 420 2 451101,3125 1
973 32699 2 143 643 493,47 463,83 93,88 5,4 0,106 420 2 451101,3125 1
973 32699 2 143 643 493,47 463,83 93,88 5,4 0,107 421 2 450803,4375 1
973 32693 2 161 642 491,8 464,15 93,98 5,4 0,107 421 2 450803,4375 1
973 32693 2 161 642 491,8 464,15 93,98 5,4 0,1077 421 2 450803,4375 1
973 32697 2 132 642 491,8 464,15 93,98 5,4 0,1077 421 2 455617,34375 1
973 32697 2 132 600 486,17 462,73 97,84 5,4 0,109 422 2 455617,34375 1
973 32692 2 132 600 486,17 462,73 97,84 5,4 0,109 422 2 454102,0 1
973 32692 2 156 635 485,02 469,84 94,62 5,4 0,109 422 2 454102,0 1
973 32692 2 156 635 485,02 469,84 94,62 5,4 0,1101 422 2 449912,125 1
973 32694 2 149 622 484,04 461,95 95,78 5,4 0,1101 422 2 449912,125 1
973 32694 2 149 622 484,04 461,95 95,78 5,4 0,1102 422 2 449615,8125 1
973 32691 2 139 611 495,64 460,7 96,82 5,4 0,1102 422 2 449615,8125 1
