Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
834 33275 1 49 455 638,0 711,7 110,37 5,47 0,0752 416 1 531120,3125 1
834 33275 1 49 455 638,0 711,7 110,37 5,47 0,077 416 1 527020,0625 1
834 33284 1 51 459 635,63 716,3 109,92 5,47 0,077 416 1 527020,0625 1
834 33284 1 51 459 635,63 716,3 109,92 5,47 0,079 416 1 525397,625 1
835 33285 1 56 469 636,28 701,9 108,88 5,47 0,079 416 1 525397,625 1
835 33285 1 56 469 636,28 701,9 108,88 5,47 0,0819 416 2 525397,625 1
834 33290 1 50 469 636,28 701,9 108,88 5,47 0,0819 416 2 527427,25 1
834 33290 1 50 482 637,36 688,25 107,53 5,47 0,0846 417 2 527427,25 1
834 33291 1 50 482 637,36 688,25 107,53 5,47 0,0846 417 2 528243,5 1
834 33291 1 54 466 628,36 691,52 109,25 5,47 0,0846 417 2 528243,5 1
834 33291 1 54 466 628,36 691,52 109,25 5,47 0,0878 417 2 525802,3125 1
835 33289 1 60 477 624,75 674,42 108,04 5,47 0,0878 417 2 525802,3125 1
835 33289 1 60 477 624,75 674,42 108,04 5,47 0,0906 417 2 521783,4375 1
835 33279 1 50 457 625,18 678,08 110,22 5,47 0,0906 417 2 521783,4375 1
835 33279 1 50 457 625,18 678,08 110,22 5,47 0,094 417 2 521783,4375 1
836 33272 1 40 457 625,18 678,08 110,22 5,47 0,094 417 2 522582,28125 1
836 33272 1 40 453 638,22 675,33 110,63 5,47 0,0979 418 2 522582,28125 1
836 33267 1 40 453 638,22 675,33 110,63 5,47 0,0979 418 2 524590,1875 1
836 33267 1 41 439 622,22 682,68 112,1 5,47 0,0979 418 2 524590,1875 1
836 33267 1 41 439 622,22 682,68 112,1 5,47 0,1008 418 2 519796,96875 1
836 33262 1 60 477 628,78 653,74 108,04 5,47 0,1008 418 2 519796,96875 1
836 33262 1 60 477 628,78 653,74 108,04 5,47 0,1044 419 2 523785,15625 1
837 33257 2 71 498 613,65 653,74 105,94 5,47 0,1044 419 2 523785,15625 1
837 33257 2 71 498 613,65 653,74 105,94 5,47 0,1085 419 2 523785,15625 1
837 33247 2 70 498 613,65 653,74 105,94 5,47 0,1085 419 2 518218,625 1
837 33247 2 70 477 616,98 650,65 108,08 5,47 0,113 419 2 518218,625 1
837 33230 2 70 477 616,98 650,65 108,08 5,47 0,113 419 2 519401,46875 1
837 33230 1 57 471 607,86 661,98 108,66 5,47 0,113 419 2 519401,46875 1
837 33230 1 57 471 607,86 661,98 108,66 5,47 0,1173 420 2 521384,9375 1
