Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
905 29839 3 580 890 221,71 149,92 63,57 5,37 0,9869 422 3 438919,84375 1
905 29839 3 580 890 221,71 149,92 63,57 5,37 0,9999 422 3 434450,5625 1
906 29794 3 630 897 213,97 144,79 62,65 5,37 0,9999 422 3 434450,5625 1
906 29794 3 630 897 213,97 144,79 62,65 5,37 1,0135 423 3 427914,75 1
911 29733 3 610 899 213,32 138,37 62,5 5,37 1,0135 423 3 427914,75 1
911 29733 3 610 899 213,32 138,37 62,5 5,37 1,0273 424 3 427914,75 1
913 29672 4 680 899 213,32 138,37 62,5 5,37 1,0273 424 3 424984,4375 1
913 29672 4 680 919 205,17 134,12 60,2 5,37 1,0413 425 3 424984,4375 1
916 29623 4 680 919 205,17 134,12 60,2 5,37 1,0413 425 3 415668,75 1
916 29623 3 606 897 204,97 130,63 62,65 5,37 1,0413 425 3 415668,75 1
916 29623 3 606 897 204,97 130,63 62,65 5,37 1,0551 426 3 414910,84375 1
916 29584 4 650 899 198,88 127,96 62,46 5,37 1,0551 426 3 414910,84375 1
916 29584 4 650 899 198,88 127,96 62,46 5,37 1,0688 427 3 411906,6875 1
919 29556 4 705 925 197,74 125,9 59,47 5,37 1,0688 427 3 411906,6875 1
919 29556 4 705 925 197,74 125,9 59,47 5,37 1,082 429 3 411906,6875 1
919 29534 3 630 925 197,74 125,9 59,47 5,37 1,082 429 3 404104,1875 1
919 29534 3 630 905 190,71 118,74 61,81 5,37 1,0947 431 3 404104,1875 1
920 29517 3 630 905 190,71 118,74 61,81 5,37 1,0947 431 3 406510,53125 1
920 29517 4 692 922 188,4 120,56 59,85 5,37 1,0947 431 3 406510,53125 1
920 29517 4 692 922 188,4 120,56 59,85 5,37 1,107 433 3 398676,28125 1
922 29519 4 670 920 186,75 115,88 60,04 5,37 1,107 433 3 398676,28125 1
922 29519 4 670 920 186,75 115,88 60,04 5,37 1,1193 435 3 400312,75 1
923 29512 4 676 917 186,94 115,29 60,34 5,37 1,1193 435 3 400312,75 1
923 29512 4 676 917 186,94 115,29 60,34 5,37 1,1305 437 3 400312,75 1
923 29500 4 716 917 186,94 115,29 60,34 5,37 1,1305 437 3 390690,5625 1
923 29500 4 716 928 178,89 112,94 59,13 5,37 1,1412 439 3 390690,5625 1
922 29507 4 716 928 178,89 112,94 59,13 5,37 1,1412 439 3 391811,75 1
922 29507 4 723 930 182,81 114,01 58,93 5,37 1,1412 439 3 391811,75 1
922 29507 4 723 930 182,81 114,01 58,93 5,37 1,1512 441 3 390243,90625 1
922 29515 3 644 922 179,5 112,63 59,83 5,37 1,1512 441 3 390243,90625 1
922 29515 3 644 922 179,5 112,63 59,83 5,37 1,1607 444 3 390914,28125 1
922 29520 4 723 930 176,13 109,51 58,93 5,37 1,1607 444 3 390914,28125 1
922 29520 4 723 930 176,13 109,51 58,93 5,37 1,1699 446 3 390914,28125 1
922 29528 4 671 930 176,13 109,51 58,93 5,37 1,1699 446 3 383233,53125 1
922 29528 4 671 916 172,76 107,13 60,5 5,37 1,1785 449 3 383233,53125 1
922 29540 4 671 916 172,76 107,13 60,5 5,37 1,1785 449 3 384312,25 1
922 29540 4 770 943 169,86 106,95 57,65 5,37 1,1785 449 3 384312,25 1
922 29540 4 770 943 169,86 106,95 57,65 5,37 1,186 451 3 382589,1875 1
922 29553 4 747 937 168,83 105,76 58,27 5,37 1,186 451 3 382589,1875 1
