Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
1275 30578 4 1391 1092 152,33 67,56 46,14 5,4 0,9037 401 3 344317,40625 1
1275 30528 4 1462 1092 152,33 67,56 46,14 5,4 0,9037 401 3 341561,03125 1
1275 30528 4 1462 1085 140,3 62,19 46,56 5,4 0,9347 402 3 341561,03125 1
1275 30453 4 1462 1085 140,3 62,19 46,56 5,4 0,9347 402 3 337842,28125 1
1275 30453 4 1627 1143 134,12 60,42 43,4 5,4 0,9347 402 3 337842,28125 1
1275 30453 4 1627 1143 134,12 60,42 43,4 5,4 0,9677 404 3 333876,75 1
1274 30370 4 1547 1126 128,74 57,78 44,27 5,4 0,9677 404 3 333876,75 1
1274 30370 4 1547 1126 128,74 57,78 44,27 5,4 1,0017 406 3 332899,875 1
1274 30149 4 1636 1144 126,62 56,74 43,31 5,4 1,0017 406 3 332899,875 1
1274 30149 4 1636 1144 126,62 56,74 43,31 5,4 1,0356 408 3 332899,875 1
1274 30119 4 1561 1144 126,62 56,74 43,31 5,4 1,0356 408 3 330642,5625 1
1274 30119 4 1561 1127 121,42 56,01 44,2 5,4 1,0694 411 3 330642,5625 1
1274 30080 4 1561 1127 121,42 56,01 44,2 5,4 1,0694 411 3 326530,625 1
1274 30080 4 1619 1141 120,07 56,07 43,48 5,4 1,0694 411 3 326530,625 1
1274 30080 4 1619 1141 120,07 56,07 43,48 5,4 1,1026 414 3 325285,90625 1
1274 30031 4 1670 1151 116,39 54,28 42,96 5,4 1,1026 414 3 325285,90625 1
1274 30031 4 1670 1151 116,39 54,28 42,96 5,4 1,1351 418 3 323743,28125 1
1274 29981 4 1791 1176 114,51 53,75 41,78 5,4 1,1351 418 3 323743,28125 1
1274 29981 4 1791 1176 114,51 53,75 41,78 5,4 1,1667 421 3 323743,28125 1
1273 29929 4 1564 1176 114,51 53,75 41,78 5,4 1,1667 421 3 322519,6875 1
1273 29929 4 1564 1152 110,07 52,93 42,93 5,4 1,1979 423 3 322519,6875 1
1273 29891 4 1564 1152 110,07 52,93 42,93 5,4 1,1979 423 3 320701,53125 1
1273 29891 4 1699 1157 111,46 52,49 42,67 5,4 1,1979 423 3 320701,53125 1
1273 29891 4 1699 1157 111,46 52,49 42,67 5,4 1,2269 425 3 318606,09375 1
1273 29846 4 1687 1155 109,55 52,58 42,78 5,4 1,2269 425 3 318606,09375 1
1273 29846 4 1687 1155 109,55 52,58 42,78 5,4 1,2556 426 3 318308,96875 1
1274 29811 4 1732 1164 106,44 52,35 42,34 5,4 1,2556 426 3 318308,96875 1
1274 29811 4 1732 1164 106,44 52,35 42,34 5,4 1,2826 427 3 318308,96875 1
1275 29778 4 1716 1164 106,44 52,35 42,34 5,4 1,2826 427 3 315659,6875 1
1275 29778 4 1716 1172 111,46 52,22 41,98 5,4 1,3094 427 3 315659,6875 1
