Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
845 33218 1 49 455 675,79 720,92 107,86 5,46 0,034 403 1 600234,4375 1
845 33221 1 49 455 675,79 720,92 107,86 5,46 0,034 403 1 596562,75 1
845 33221 1 55 468 676,7 716,78 108,7 5,46 0,034 403 1 596562,75 1
845 33221 1 55 468 676,7 716,78 108,7 5,46 0,0339 403 1 593451,1875 1
845 33218 1 59 475 683,15 725,57 107,93 5,46 0,0339 403 1 593451,1875 1
845 33218 1 59 475 683,15 725,57 107,93 5,46 0,0345 403 1 600234,4375 1
845 33216 1 54 464 672,14 719,45 109,1 5,46 0,0345 403 1 600234,4375 1
845 33216 1 54 464 672,14 719,45 109,1 5,46 0,0348 404 1 600234,4375 1
846 33211 1 57 464 672,14 719,45 109,1 5,46 0,0348 404 1 597607,25 1
846 33211 1 57 463 677,62 709,78 109,25 5,46 0,0352 404 1 597607,25 1
845 33204 1 57 463 677,62 709,78 109,25 5,46 0,0352 404 1 598130,8125 1
845 33204 1 61 478 680,61 730,5 107,64 5,46 0,0352 404 1 598130,8125 1
845 33204 1 61 478 680,61 730,5 107,64 5,46 0,0355 404 1 595521,9375 1
845 33213 1 57 470 670,32 715,08 108,48 5,46 0,0355 404 1 595521,9375 1
845 33213 1 57 470 670,32 715,08 108,48 5,46 0,0356 404 1 596041,9375 1
845 33218 1 61 478 670,77 716,3 107,67 5,46 0,0356 404 1 596041,9375 1
845 33218 1 61 478 670,77 716,3 107,67 5,46 0,0359 404 1 596041,9375 1
845 33221 1 63 478 670,77 716,3 107,67 5,46 0,0359 404 1 596562,75 1
845 33221 1 63 453 675,79 717,75 110,26 5,46 0,0365 404 1 596562,75 1
843 33218 1 63 453 675,79 717,75 110,26 5,46 0,0365 404 1 594484,75 1
843 33218 1 58 473 670,09 715,08 108,15 5,46 0,0365 404 1 594484,75 1
843 33218 1 58 473 670,09 715,08 108,15 5,46 0,037 404 1 595521,9375 1
843 33215 1 43 442 688,25 706,42 111,49 5,46 0,037 404 1 595521,9375 1
843 33215 1 43 442 688,25 706,42 111,49 5,46 0,0376 404 1 594484,75 1
843 33222 1 53 463 664,22 721,89 109,22 5,46 0,0376 404 1 594484,75 1
843 33222 1 53 463 664,22 721,89 109,22 5,46 0,0381 405 1 594484,75 1
842 33218 1 63 463 664,22 721,89 109,22 5,46 0,0381 405 1 594484,75 1
842 33218 1 63 462 676,93 709,78 109,36 5,46 0,0384 405 1 594484,75 1
842 33220 1 63 462 676,93 709,78 109,36 5,46 0,0384 405 1 593451,1875 1
842 33220 1 40 436 672,14 724,83 112,17 5,46 0,0384 405 1 593451,1875 1
842 33220 1 40 436 672,14 724,83 112,17 5,46 0,0386 405 1 593451,1875 1
842 33222 1 52 460 669,41 724,1 109,55 5,46 0,0386 405 1 593451,1875 1
842 33222 1 52 460 669,41 724,1 109,55 5,46 0,0388 405 1 592421,1875 1
842 33221 1 62 481 661,98 716,78 107,38 5,46 0,0388 405 1 592421,1875 1
842 33221 1 62 481 661,98 716,78 107,38 5,46 0,0392 405 1 592421,1875 1
