Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
1206 32540 2 181 645 502,57 517,76 90,85 5,38 0,0159 400 1 454404,25 1
1206 32540 2 181 662 495,64 525,53 89,36 5,38 0,0159 400 1 454404,25 1
1205 32526 2 181 662 495,64 525,53 89,36 5,38 0,0159 400 1 454404,25 1
1205 32526 2 190 680 490,8 526,78 87,86 5,38 0,0159 400 1 454404,25 1
1205 32526 2 190 680 490,8 526,78 87,86 5,38 0,0159 400 1 452896,9375 1
1205 32482 2 195 687 497,66 519,52 87,32 5,38 0,0159 400 1 452896,9375 1
1205 32482 2 195 687 497,66 519,52 87,32 5,38 0,0159 400 1 449912,125 1
1205 32446 2 213 709 502,23 513,05 85,48 5,38 0,0159 400 1 449912,125 1
1205 32446 2 213 709 502,23 513,05 85,48 5,38 0,0159 400 1 449912,125 1
1205 32411 2 203 709 502,23 513,05 85,48 5,38 0,0159 400 1 450505,9375 1
1205 32411 2 203 693 496,32 511,49 86,79 5,38 0,0159 400 1 450505,9375 1
1205 32386 2 203 693 496,32 511,49 86,79 5,38 0,0159 400 1 448729,1875 1
1205 32386 3 201 695 493,64 496,82 86,67 5,38 0,0159 400 1 448729,1875 1
1205 32386 3 201 695 493,64 496,82 86,67 5,38 0,0159 400 1 449024,34375 1
1205 32371 3 230 729 498,0 493,97 83,88 5,38 0,0159 400 1 449024,34375 1
1205 32371 3 230 729 498,0 493,97 83,88 5,38 0,016 400 1 451399,59375 1
1205 32357 3 250 751 503,59 499,01 82,16 5,38 0,016 400 1 451399,59375 1
1205 32357 3 250 751 503,59 499,01 82,16 5,38 0,0163 400 1 451399,59375 1
1204 32342 3 243 751 503,59 499,01 82,16 5,38 0,0163 400 1 449024,34375 1
1204 32342 3 243 733 488,32 499,86 83,59 5,38 0,0164 400 1 449024,34375 1
1203 32327 3 243 733 488,32 499,86 83,59 5,38 0,0164 400 1 447552,4375 1
1203 32327 3 201 695 492,13 482,89 86,67 5,38 0,0164 400 1 447552,4375 1
1203 32327 3 201 695 492,13 482,89 86,67 5,38 0,0165 400 1 445217,40625 1
1203 32310 3 246 747 496,32 482,73 82,52 5,38 0,0165 400 1 445217,40625 1
1203 32310 3 246 747 496,32 482,73 82,52 5,38 0,0165 400 1 446381,875 1
1202 32302 3 226 724 493,97 482,08 84,3 5,38 0,0165 400 1 446381,875 1
1202 32302 3 226 724 493,97 482,08 84,3 5,38 0,0172 400 1 446381,875 1
1203 32286 2 215 724 493,97 482,08 84,3 5,38 0,0172 400 1 443482,03125 1
1203 32286 2 215 736 495,14 482,89 83,37 5,38 0,0174 400 1 443482,03125 1
1202 32280 2 215 736 495,14 482,89 83,37 5,38 0,0174 400 1 445507,9375 1
1202 32280 3 221 719 489,31 482,57 84,73 5,38 0,0174 400 1 445507,9375 1
1202 32280 3 221 719 489,31 482,57 84,73 5,38 0,0184 400 1 445217,40625 1
1202 32275 3 222 720 486,17 477,85 84,65 5,38 0,0184 400 1 445217,40625 1
1202 32275 3 222 720 486,17 477,85 84,65 5,38 0,0194 400 1 443482,03125 1
1201 32270 3 251 753 483,88 475,76 82,05 5,38 0,0194 400 1 443482,03125 1
1201 32270 3 251 753 483,88 475,76 82,05 5,38 0,0201 400 1 443482,03125 1
1200 32267 2 215 753 483,88 475,76 82,05 5,38 0,0201 400 1 442619,40625 1
1200 32267 2 215 731 481,75 472,87 83,73 5,38 0,0211 400 1 442619,40625 1
1200 32268 2 215 731 481,75 472,87 83,73 5,38 0,0211 400 1 443482,03125 1
1200 32268 2 211 707 495,98 480,45 85,71 5,38 0,0211 400 1 443482,03125 1
1200 32268 2 211 707 495,98 480,45 85,71 5,38 0,022 400 1 442046,1875 1
1198 32267 3 221 719 482,73 466,35 84,7 5,38 0,022 400 1 442046,1875 1
1198 32267 3 221 719 482,73 466,35 84,7 5,38 0,0231 400 1 442046,1875 1
1197 32273 2 203 697 488,15 465,56 86,47 5,38 0,0231 400 1 442046,1875 1
1197 32273 2 203 697 488,15 465,56 86,47 5,38 0,0245 401 1 442046,1875 1
1197 32269 3 243 697 488,15 465,56 86,47 5,38 0,0245 401 1 442046,1875 1
1197 32269 3 243 744 489,48 459,46 82,75 5,38 0,0252 401 1 442046,1875 1
1197 32266 3 243 744 489,48 459,46 82,75 5,38 0,0252 401 1 441474,46875 1
1197 32266 3 261 764 493,97 461,95 81,22 5,38 0,0252 401 1 441474,46875 1
1197 32266 3 261 764 493,97 461,95 81,22 5,38 0,026 401 1 441189,15625 1
1198 32256 3 234 733 472,71 454,82 83,59 5,38 0,026 401 1 441189,15625 1
1198 32256 3 234 733 472,71 454,82 83,59 5,38 0,0263 401 1 443770,3125 1
