Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
1184 31283 3 344 826 193,96 170,15 73,01 5,37 0,9242 400 3 384528,71875 1
1184 31283 3 344 826 193,96 170,15 73,01 5,37 0,9219 400 3 388467,375 1
1184 31210 3 397 834 188,4 156,19 71,61 5,37 0,9219 400 3 388467,375 1
1184 31210 3 397 834 188,4 156,19 71,61 5,37 0,9236 400 3 388467,375 1
1184 30446 4 734 834 188,4 156,19 71,61 5,37 0,9236 400 3 361837,46875 1
1184 30446 4 734 933 151,76 98,9 58,47 5,37 0,9432 400 3 361837,46875 1
1184 30381 4 734 933 151,76 98,9 58,47 5,37 0,9432 400 3 348536,40625 1
1184 30381 4 867 968 121,75 73,45 55,07 5,37 0,9432 400 3 348536,40625 1
1184 30381 4 867 968 121,75 73,45 55,07 5,37 0,9727 400 3 336842,09375 1
1184 30310 4 1100 1008 103,91 58,45 51,75 5,37 0,9727 400 3 336842,09375 1
1184 30310 4 1100 1008 103,91 58,45 51,75 5,37 1,0056 400 3 326530,625 1
1184 30081 4 1015 1005 95,03 53,98 51,97 5,37 1,0056 400 3 326530,625 1
1184 30081 4 1015 1005 95,03 53,98 51,97 5,37 1,0393 401 3 326530,625 1
1183 30043 4 1082 1005 95,03 53,98 51,97 5,37 1,0393 401 3 315076,9375 1
1183 30043 4 1082 1022 89,51 51,15 50,74 5,37 1,0728 402 3 315076,9375 1
1184 29990 4 1082 1022 89,51 51,15 50,74 5,37 1,0728 402 3 310491,21875 1
1184 29990 4 1106 1027 85,6 48,29 50,33 5,37 1,0728 402 3 310491,21875 1
1184 29990 4 1106 1027 85,6 48,29 50,33 5,37 1,1049 404 3 309646,21875 1
1183 29926 4 1154 1039 81,55 46,88 49,54 5,37 1,1049 404 3 309646,21875 1
1183 29926 4 1154 1039 81,55 46,88 49,54 5,37 1,136 405 3 300117,21875 1
1183 29864 4 1115 1029 78,25 45,38 50,18 5,37 1,136 405 3 300117,21875 1
1183 29864 4 1115 1029 78,25 45,38 50,18 5,37 1,1653 408 3 300117,21875 1
1184 29817 4 1186 1029 78,25 45,38 50,18 5,37 1,1653 408 3 304128,3125 1
1184 29817 4 1186 1046 75,62 44,86 49,02 5,37 1,1931 411 3 304128,3125 1
1185 29773 4 1186 1046 75,62 44,86 49,02 5,37 1,1931 411 3 300381,34375 1
1185 29773 4 1114 1029 73,88 44,2 50,62 5,37 1,1931 411 3 300381,34375 1
1185 29773 4 1114 1029 73,88 44,2 50,62 5,37 1,219 414 3 294676,25 1
