Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
1097 31015 4 1466 1108 113,4 52,38 44,83 5,07 0,2894 407 2 276308,6875 1
1097 31015 4 1466 1108 113,4 52,38 44,83 5,07 0,3392 409 2 276308,6875 1
1097 30994 4 1543 1108 113,4 52,38 44,83 5,07 0,3392 409 2 275862,0625 1
1097 30994 4 1543 1125 109,66 52,4 43,94 5,07 0,3854 411 2 275862,0625 1
1096 30978 4 1543 1125 109,66 52,4 43,94 5,07 0,3854 411 2 273650,46875 1
1096 30978 4 1449 1105 108,44 50,95 45,03 5,07 0,3854 411 2 273650,46875 1
1096 30978 4 1449 1105 108,44 50,95 45,03 5,07 0,428 412 2 273212,375 1
1096 30967 4 1579 1125 102,9 50,08 43,91 5,07 0,428 412 2 273212,375 1
1096 30967 4 1579 1125 102,9 50,08 43,91 5,07 0,4673 413 2 273431,25 1
1095 30960 4 1598 1137 104,66 48,49 43,34 5,07 0,4673 413 2 273431,25 1
1095 30960 4 1598 1137 104,66 48,49 43,34 5,07 0,5032 414 2 273431,25 1
1093 30954 4 1615 1137 104,66 48,49 43,34 5,07 0,5032 414 2 271258,28125 1
1093 30954 4 1615 1140 100,69 48,66 43,16 5,07 0,5362 414 2 271258,28125 1
1093 30940 4 1615 1140 100,69 48,66 43,16 5,07 0,5362 414 2 269331,9375 1
1093 30940 4 1703 1158 103,35 47,4 42,27 5,07 0,5362 414 2 269331,9375 1
1093 30940 4 1703 1158 103,35 47,4 42,27 5,07 0,5666 415 2 267852,46875 1
1090 30938 4 1718 1172 101,1 46,56 41,61 5,07 0,5666 415 2 267852,46875 1
1090 30938 4 1718 1172 101,1 46,56 41,61 5,07 0,5948 415 2 267223,375 1
1090 30925 4 1953 1208 98,67 46,37 40,02 5,07 0,5948 415 2 267223,375 1
1090 30925 4 1953 1208 98,67 46,37 40,02 5,07 0,621 415 2 267223,375 1
1089 30924 4 1844 1208 98,67 46,37 40,02 5,07 0,621 415 2 268907,5625 1
1089 30924 4 1844 1186 97,08 44,62 40,96 5,07 0,6457 415 2 268907,5625 1
1089 30915 4 1844 1186 97,08 44,62 40,96 5,07 0,6457 415 2 266181,4375 1
1089 30915 4 1933 1204 96,88 43,16 40,19 5,07 0,6457 415 2 266181,4375 1
1089 30915 4 1933 1204 96,88 43,16 40,19 5,07 0,6686 415 2 266389,1875 1
1086 30915 4 1906 1214 93,79 42,47 39,77 5,07 0,6686 415 2 266389,1875 1
1086 30915 4 1906 1214 93,79 42,47 39,77 5,07 0,6897 416 2 265147,59375 1
1083 30911 4 2083 1233 92,74 43,25 39,01 5,07 0,6897 416 2 265147,59375 1
1083 30911 4 2083 1233 92,74 43,25 39,01 5,07 0,7088 416 2 265147,59375 1
1082 30920 4 1917 1233 92,74 43,25 39,01 5,07 0,7088 416 2 265974,03125 1
1082 30920 4 1917 1201 95,0 43,65 40,32 5,07 0,7255 416 2 265974,03125 1
1081 30934 4 1917 1201 95,0 43,65 40,32 5,07 0,7255 416 2 265766,9375 1
1081 30934 4 1932 1204 93,22 43,07 40,2 5,07 0,7255 416 2 265766,9375 1
1081 30934 4 1932 1204 93,22 43,07 40,2 5,07 0,7403 416 2 266389,1875 1
1079 30943 4 1829 1170 93,85 43,56 41,7 5,07 0,7403 416 2 266389,1875 1
1079 30943 4 1829 1170 93,85 43,56 41,7 5,07 0,7533 416 3 267432,75 1
1078 30948 4 1828 1183 93,41 44,6 41,09 5,07 0,7533 416 3 267432,75 1
1078 30948 4 1828 1183 93,41 44,6 41,09 5,07 0,7648 416 3 267432,75 1
1075 30947 4 1776 1183 93,41 44,6 41,09 5,07 0,7648 416 3 267642,4375 1
1075 30947 4 1776 1173 93,34 44,3 41,57 5,07 0,7751 416 3 267642,4375 1
1073 30946 4 1776 1173 93,34 44,3 41,57 5,07 0,7751 416 3 268484,53125 1
1073 30946 4 1691 1156 94,2 45,47 42,38 5,07 0,7751 416 3 268484,53125 1
1073 30946 4 1691 1156 94,2 45,47 42,38 5,07 0,7845 416 3 267432,75 1
1073 30944 4 1729 1185 93,47 44,03 41,0 5,07 0,7845 416 3 267432,75 1
1073 30944 4 1729 1185 93,47 44,03 41,0 5,07 0,7931 416 3 269331,9375 1
1071 30937 4 1681 1154 92,87 44,32 42,48 5,07 0,7931 416 3 269331,9375 1
1071 30937 4 1681 1154 92,87 44,32 42,48 5,07 0,8012 416 3 269331,9375 1
