Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
826 33097 2 96 512 601,72 637,79 104,69 5,47 0,1403 441 2 508567,15625 1
826 33097 2 96 542 586,84 627,51 101,65 5,47 0,1455 440 2 508567,15625 1
826 33091 2 96 542 586,84 627,51 101,65 5,47 0,1455 440 2 508188,59375 1
826 33091 2 87 528 589,82 623,7 103,11 5,47 0,1455 440 2 508188,59375 1
826 33091 2 87 528 589,82 623,7 103,11 5,47 0,1484 440 2 502946,96875 1
826 33085 2 80 514 580,71 624,12 104,44 5,47 0,1484 440 2 502946,96875 1
826 33085 2 80 514 580,71 624,12 104,44 5,47 0,1524 440 2 505554,1875 1
826 33076 2 98 549 579,34 621,17 101,07 5,47 0,1524 440 2 505554,1875 1
826 33076 2 98 549 579,34 621,17 101,07 5,47 0,1579 440 2 505554,1875 1
826 33063 2 96 549 579,34 621,17 101,07 5,47 0,1579 440 2 505928,84375 1
826 33063 2 96 543 572,9 602,94 101,62 5,47 0,1619 440 2 505928,84375 1
825 33060 2 96 543 572,9 602,94 101,62 5,47 0,1619 440 2 506304,09375 1
825 33060 2 81 517 577,77 607,45 104,16 5,47 0,1619 440 2 506304,09375 1
825 33060 2 81 517 577,77 607,45 104,16 5,47 0,1672 440 2 506304,09375 1
826 33052 2 99 548 579,34 604,99 101,1 5,47 0,1672 440 2 506304,09375 1
826 33052 2 99 548 579,34 604,99 101,1 5,47 0,1732 440 2 503317,78125 1
826 33047 2 91 509 569,42 590,42 104,94 5,47 0,1732 440 2 503317,78125 1
826 33047 2 91 509 569,42 590,42 104,94 5,47 0,1794 441 2 503317,78125 1
826 33039 1 58 509 569,42 590,42 104,94 5,47 0,1794 441 2 503689,125 1
826 33039 1 58 474 576,01 602,94 108,63 5,47 0,185 441 2 503689,125 1
826 33032 1 58 474 576,01 602,94 108,63 5,47 0,185 441 2 501469,15625 1
826 33032 2 94 540 565,01 591,22 101,93 5,47 0,185 441 2 501469,15625 1
826 33032 2 94 540 565,01 591,22 101,93 5,47 0,1897 442 2 500000,0 1
826 33024 2 66 531 564,24 590,62 102,8 5,47 0,1897 442 2 500000,0 1
826 33024 2 66 531 564,24 590,62 102,8 5,47 0,1946 442 2 503689,125 1
827 33015 2 93 538 555,71 577,77 102,1 5,47 0,1946 442 2 503689,125 1
827 33015 2 93 538 555,71 577,77 102,1 5,47 0,1983 443 2 503689,125 1
827 33013 2 86 538 555,71 577,77 102,1 5,47 0,1983 443 2 499634,0625 1
827 33013 2 86 525 576,99 583,27 103,42 5,47 0,2055 443 2 499634,0625 1
826 33009 2 86 525 576,99 583,27 103,42 5,47 0,2055 443 2 498175,625 1
826 33009 2 66 489 558,54 575,04 106,98 5,47 0,2055 443 2 498175,625 1
826 33009 2 66 489 558,54 575,04 106,98 5,47 0,212 444 2 497087,375 1
827 33002 2 85 552 555,71 578,94 100,8 5,47 0,212 444 2 497087,375 1
827 33002 2 85 552 555,71 578,94 100,8 5,47 0,2165 445 2 500000,0 1
827 32991 2 76 507 570,77 569,62 105,19 5,47 0,2165 445 2 500000,0 1
827 32991 2 76 507 570,77 569,62 105,19 5,47 0,2231 446 2 500000,0 1
828 32990 2 78 507 570,77 569,62 105,19 5,47 0,2231 446 2 498903,78125 1
828 32990 2 78 512 566,16 574,26 104,73 5,47 0,2277 447 2 498903,78125 1
828 32991 2 78 512 566,16 574,26 104,73 5,47 0,2277 447 2 493850,96875 1
828 32991 2 98 546 551,41 566,16 101,38 5,47 0,2277 447 2 493850,96875 1
828 32991 2 98 546 551,41 566,16 101,38 5,47 0,2324 448 2 496364,53125 1
827 32988 2 84 519 551,97 567,31 103,95 5,47 0,2324 448 2 496364,53125 1
827 32988 2 84 519 551,97 567,31 103,95 5,47 0,2385 449 2 494566,53125 1
827 32988 2 81 516 558,35 567,69 104,34 5,47 0,2385 449 2 494566,53125 1
827 32988 2 81 516 558,35 567,69 104,34 5,47 0,2447 450 2 494566,53125 1
828 32983 2 88 516 558,35 567,69 104,34 5,47 0,2447 450 2 496003,875 1
828 32983 2 88 528 548,61 568,84 103,11 5,47 0,2505 451 2 496003,875 1
828 32977 2 88 528 548,61 568,84 103,11 5,47 0,2505 451 2 495643,75 1
828 32977 2 84 521 546,57 567,11 103,81 5,47 0,2505 451 2 495643,75 1
828 32977 2 84 521 546,57 567,11 103,81 5,47 0,2542 452 2 497087,375 1
828 32969 2 98 497 547,69 561,2 106,23 5,47 0,2542 452 2 497087,375 1
828 32969 2 98 497 547,69 561,2 106,23 5,47 0,2593 453 2 493493,96875 1
828 32967 2 89 531 540,87 558,16 102,8 5,47 0,2593 453 2 493493,96875 1
828 32967 2 89 531 540,87 558,16 102,8 5,47 0,2638 455 2 493493,96875 1
828 32972 2 74 531 540,87 558,16 102,8 5,47 0,2638 455 2 494208,5 1
828 32972 2 74 503 539,22 567,69 105,62 5,47 0,269 456 2 494208,5 1
828 32970 2 74 503 539,22 567,69 105,62 5,47 0,269 456 2 492426,0625 1
828 32970 2 92 536 550,47 554,21 102,27 5,47 0,269 456 2 492426,0625 1
828 32970 2 92 536 550,47 554,21 102,27 5,47 0,2716 457 2 491362,75 1
828 32968 2 92 550 543,44 555,53 100,97 5,47 0,2716 457 2 491362,75 1
828 32968 2 92 550 543,44 555,53 100,97 5,47 0,2772 458 2 493137,5 1
828 32963 2 97 544 536,86 543,44 101,58 5,47 0,2772 458 2 493137,5 1
828 32963 2 97 544 536,86 543,44 101,58 5,47 0,2828 459 2 493137,5 1
828 32958 2 79 544 536,86 543,44 101,58 5,47 0,2828 459 2 491009,34375 1
828 32958 2 79 513 535,04 547,13 104,62 5,47 0,2861 461 2 491009,34375 1
828 32958 2 79 513 535,04 547,13 104,62 5,47 0,2861 461 2 489249,875 1
