Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
47,39 413 839 198,55 304,34 49,1 25,14 4,94 0,9126 416  3 45519,203125 1
35,77 81 516 279,18 568,84 70,82 25,14 4,94 0,0258 400  1 58036,726562 1
36,1 80 514 281,64 570,97 70,96 25,14 4,94 0,0304 400  1 57181,148437 1
36,1 175 661 258,01 519,17 61,68 25,14 4,94 0,0838 400  1 55944,054687 1
37,69 348 817 238,28 434,36 51,69 25,14 4,94 0,1611 401  1 55184,308594 1
39,3 400 835 231,13 416,64 49,57 25,14 4,94 0,2351 402  2 54134,066406 1
40,71 404 836 233,1 399,25 49,44 25,14 4,94 0,307 404  2 53657,515625 1
41,84 431 845 226,64 388,19 48,46 25,14 4,94 0,4335 409  2 52729,144531 1
42,78 448 854 221,56 372,36 47,44 25,14 4,94 0,4855 411  2 52276,902344 1
43,62 463 855 221,33 360,95 47,39 25,14 4,94 0,5351 412  2 51148,851562 1
44,33 451 851 222,08 356,94 47,76 25,14 4,94 0,5802 413  2 50783,574219 1
45,37 472 857 213,61 353,57 47,1 25,14 4,94 0,6204 414  2 50602,886719 1
45,88 472 859 214,18 339,04 46,92 25,14 4,94 0,6595 415  2 49951,21875 1
46,2 465 855 211,09 337,32 47,32 25,14 4,94 0,6944 415  2 49602,789062 1
46,45 450 851 208,32 326,32 47,82 25,14 4,94 0,7286 415  2 49430,390625 1
46,69 457 853 209,88 328,65 47,58 25,14 4,94 0,7806 416  2 49032,753906 1
46,87 450 851 208,96 323,79 47,81 25,14 4,94 0,801 416  2 48920,3125 1
47,04 459 854 203,17 321,71 47,63 25,14 4,94 0,8209 416  3 48283,667969 1
47,04 426 841 207,13 319,76 48,89 25,14 4,94 0,8411 416  3 47850,46875 1
47,23 416 840 207,69 314,29 48,99 25,14 4,94 0,8573 416  3 46664,234375 1
47,28 419 845 204,9 310,37 48,41 25,14 4,94 0,8714 416  3 46360,015625 1
47,37 417 851 204,69 311,85 47,82 25,14 4,94 0,8828 416  3 46209,386719 1
47,35 409 838 205,45 311,95 49,25 25,14 4,94 0,8924 416  3 45861,699219 1
47,39 412 838 200,57 311,32 49,15 25,14 4,94 0,9152 416  3 46010,066406 1
47,43 411 838 200,98 300,55 49,17 25,14 4,94 0,9227 416  3 45763,316406 1
35,75 68 501 280,79 574,46 71,86 25,14 4,94 0,0268 400  1 57918,550781 1
35,85 84 522 279,18 569,62 70,41 25,14 4,94 0,0306 400  1 57257,882812 1
37,17 283 787 246,48 469,04 54,77 25,14 4,94 0,0804 400  1 56276,105469 1
38,94 374 826 237,88 435,24 50,62 25,14 4,94 0,1569 401  1 55255,773437 1
40,31 404 828 233,65 409,24 50,38 25,14 4,94 0,2323 402  2 54900,277344 1
41,49 403 836 230,35 401,96 49,49 25,14 4,94 0,3653 407  2 53758,925781 1
41,49 419 841 224,5 386,62 48,89 25,14 4,94 0,424 409  2 53156,144531 1
42,54 432 845 222,23 373,88 48,43 25,14 4,94 0,4777 411  2 52021,945312 1
43,45 428 844 225,11 366,73 48,57 25,14 4,94 0,5272 412  2 51271,78125 1
44,71 494 864 219,17 360,95 46,4 25,14 4,94 0,5719 413  2 51148,851562 1
45,26 440 852 217,55 350,12 47,69 25,14 4,94 0,6122 413  2 50483,140625 1
45,69 451 851 212,74 334,48 47,79 25,14 4,94 0,6481 414  2 50274,941406 1
46,07 437 846 211,09 335,84 48,26 25,14 4,94 0,6837 414  2 49660,523437 1
46,37 453 852 214,55 325,66 47,12 25,14 4,94 0,7432 415  2 49316,125 1
46,58 447 850 212,96 334,59 47,92 25,14 4,94 0,7694 415  2 49004,59375 1
46,8 468 856 209,81 324,78 47,21 25,14 4,94 0,7928 415  2 48586,070312 1
47,0 407 837 210,8 322,37 49,34 25,14 4,94 0,8121 415  2 48229,089844 1
47,24 459 854 206,85 319,11 47,5 25,14 4,94 0,8297 415  3 47985,003906 1
47,3 415 840 206,92 321,28 49,02 25,14 4,94 0,8467 415  3 46817,847656 1
47,35 425 843 205,03 320,73 48,67 25,14 4,94 0,8624 415  3 46511,628906 1
47,38 447 850 202,14 311,32 47,9 25,14 4,94 0,8755 415  3 46410,441406 1
47,38 405 836 201,8 315,78 49,4 25,14 4,94 0,8865 415  3 46309,695312 1
47,39 417 829 205,94 308,39 50,23 25,14 4,94 0,9059 415  3 45960,503906 1
47,34 411 838 198,55 310,69 49,19 25,14 4,94 0,915 415  3 45960,503906 1
35,72 82 519 284,62 569,81 70,63 25,14 4,94 0,0256 400  1 57918,550781 1
35,71 77 505 277,11 573,29 71,56 25,14 4,94 0,0294 400  1 57528,089844 1
36,51 271 774 251,97 470,47 55,43 25,14 4,94 0,0735 400  1 56612,117187 1
38,34 365 823 237,07 444,02 50,96 25,14 4,94 0,1483 400  1 55435,253906 1
39,84 368 824 238,2 421,32 50,84 25,14 4,94 0,2198 402  2 54619,160156 1
41,11 418 848 231,37 400,47 48,13 25,14 4,94 0,3538 406  2 53928,796875 1
42,2 466 856 224,96 389,77 47,28 25,14 4,94 0,412 408  2 53288,925781 1
43,08 431 845 223,21 375,53 48,47 25,14 4,94 0,4661 410  2 52117,265625 1
43,86 474 858 224,12 371,48 47,04 25,14 4,94 0,5181 411  2 51738,074219 1
45,08 456 853 217,91 359,73 47,61 25,14 4,94 0,5635 412  2 51057,039062 1
45,08 459 854 216,3 348,7 47,5 25,14 4,94 0,6041 413  2 50542,941406 1
45,51 468 856 212,02 338,47 47,23 25,14 4,94 0,6417 413  2 50363,957031 1
45,92 472 857 210,52 332,67 47,1 25,14 4,94 0,6764 414  2 49951,21875 1
46,23 470 857 213,61 334,25 47,15 25,14 4,94 0,7346 414  2 49487,726562 1
46,55 445 848 212,45 330,99 48,12 25,14 4,94 0,7603 414  2 49174,03125 1
46,76 453 852 206,85 323,35 47,73 25,14 4,94 0,7844 414  2 48586,070312 1
46,88 432 845 209,6 324,56 48,43 25,14 4,94 0,805 414  2 48393,195312 1
47,16 432 845 207,48 318,03 48,43 25,14 4,94 0,8261 414  3 48120,300781 1
47,23 444 846 205,38 318,25 48,33 25,14 4,94 0,8419 415  3 47958,035156 1
47,35 430 844 206,85 320,08 48,49 25,14 4,94 0,8562 415  3 46664,234375 1
47,4 439 847 204,83 311,43 48,2 25,14 4,94 0,8694 415  3 46715,328125 1
47,36 429 844 204,55 309,22 48,52 25,14 4,94 0,8912 415  3 46410,441406 1
47,43 428 844 200,37 305,68 48,56 25,14 4,94 0,8996 415  3 46059,734375 1
47,4 425 839 204,48 305,99 49,07 25,14 4,94 0,9086 415  3 46109,511719 1
35,85 88 529 273,29 572,71 69,96 25,14 4,94 0,0253 400  1 58394,160156 1
35,94 152 527 278,05 568,46 70,05 25,14 4,94 0,0273 400  1 57840,035156 1
36,29 277 781 252,91 480,29 55,09 25,14 4,94 0,0698 400  1 56649,703125 1
37,87 343 816 239,66 443,87 51,92 25,14 4,94 0,1425 400  1 55363,320312 1
39,51 419 841 234,6 414,53 48,89 25,14 4,94 0,2819 403  2 54549,328125 1
40,83 431 845 235,16 401,55 48,44 25,14 4,94 0,348 406  2 53860,71875 1
41,95 437 853 223,52 388,45 47,53 25,14 4,94 0,4052 408  2 53189,277344 1
42,98 487 862 226,41 377,57 46,62 25,14 4,94 0,4611 410  2 52117,265625 1
43,7 485 861 223,14 367,73 46,69 25,14 4,94 0,511 411  2 51706,726562 1
45,02 476 859 218,65 365,62 46,97 25,14 4,94 0,5572 412  2 51210,242187 1
45,49 456 862 215,71 346,23 46,59 25,14 4,94 0,5982 412  2 50965,558594 1
45,92 469 856 216,59 340,88 47,2 25,14 4,94 0,6377 413  2 50393,699219 1
46,25 482 861 210,52 336,98 46,77 25,14 4,94 0,6722 413  2 50009,765625 1
46,53 458 853 213,61 331,21 47,53 25,14 4,94 0,7316 414  2 49487,726562 1
46,72 495 864 210,45 331,21 46,39 25,14 4,94 0,7579 414  2 49373,191406 1
46,72 451 849 207,69 325,55 47,97 25,14 4,94 0,7802 414  2 48724,78125 1
46,97 467 856 208,32 324,89 47,24 25,14 4,94 0,8004 414  2 48338,367187 1
47,23 454 852 207,48 320,62 47,68 25,14 4,94 0,8217 414  3 48420,65625 1
47,33 427 843 206,57 317,6 48,61 25,14 4,94 0,8415 414  3 47850,46875 1
47,38 459 848 207,97 314,5 48,12 25,14 4,94 0,8565 414  3 46817,847656 1
47,37 433 845 203,58 320,52 48,39 25,14 4,94 0,8701 414  3 46766,53125 1
47,43 434 846 205,66 315,67 48,36 25,14 4,94 0,8918 414  3 46460,980469 1
47,45 416 840 203,03 307,97 48,99 25,14 4,94 0,901 414  3 46109,511719 1
47,48 413 839 202,0 304,75 49,1 25,14 4,94 0,9101 414  3 45763,316406 1
35,93 84 521 282,89 566,35 70,46 25,14 4,94 0,0254 400  1 58434,148437 1
35,92 153 631 270,8 537,58 63,46 25,14 4,94 0,0267 400  1 57722,660156 1
37,31 265 800 250,52 471,11 54,07 25,14 4,94 0,0654 400  1 56687,332031 1
38,93 372 825 241,61 437,45 50,69 25,14 4,94 0,1383 400  1 55761,273437 1
38,93 402 835 235,95 415,38 49,5 25,14 4,94 0,2794 403  2 54794,519531 1
40,44 420 841 229,11 407,03 48,85 25,14 4,94 0,341 406  2 54410,203125 1
41,62 433 845 227,64 382,45 48,39 25,14 4,94 0,3986 408  2 52631,578125 1
42,58 450 852 222,99 368,6 47,66 25,14 4,94 0,4513 409  2 52373,160156 1
44,16 446 849 225,42 379,23 47,94 25,14 4,94 0,5002 411  2 51800,890625 1
44,79 472 857 220,88 361,44 47,1 25,14 4,94 0,5479 411  2 51179,527344 1
45,37 478 860 215,27 346,93 46,88 25,14 4,94 0,5904 412  2 50935,136719 1
45,74 465 861 212,45 341,92 46,73 25,14 4,94 0,6291 413  2 50513,023437 1
46,13 503 867 212,45 332,56 46,14 25,14 4,94 0,6958 413  2 50039,09375 1
46,46 469 857 215,2 332,79 47,16 25,14 4,94 0,7245 413  2 49834,535156 1
46,69 429 844 210,8 334,93 48,52 25,14 4,94 0,7502 413  2 49373,191406 1
46,9 448 850 213,61 331,21 47,86 25,14 4,94 0,7736 414  2 48948,375 1
47,06 458 851 210,66 320,3 47,81 25,14 4,94 0,7936 414  2 48892,285156 1
47,27 474 858 208,11 317,71 47,02 25,14 4,94 0,8124 414  3 48201,84375 1
47,32 458 853 206,29 315,24 47,55 25,14 4,94 0,8291 414  3 48147,453125 1
47,32 439 847 209,24 315,03 48,16 25,14 4,94 0,8448 414  3 48147,453125 1
47,36 443 849 204,97 315,78 47,98 25,14 4,94 0,8593 414  3 47931,097656 1
47,43 452 851 206,99 311,64 47,74 25,14 4,94 0,8837 414  3 46613,253906 1
47,44 425 843 200,84 307,55 48,67 25,14 4,94 0,8934 414  3 46259,488281 1
47,43 439 847 201,19 308,28 48,16 25,14 4,94 0,9015 414  3 46109,511719 1
36,05 96 551 279,74 569,23 68,46 25,14 4,94 0,026 400  1 58155,382812 1
36,01 146 621 270,8 534,5 64,02 25,14 4,94 0,0267 400  1 57918,550781 1
36,89 262 764 254,28 482,57 55,92 25,14 4,94 0,0603 400  1 56762,75 1
38,61 352 829 248,41 445,07 50,26 25,14 4,94 0,1334 400  1 55907,402344 1
40,14 417 840 239,82 425,91 48,92 25,14 4,94 0,2809 403  2 54935,621094 1
41,37 432 845 241,37 407,44 48,39 25,14 4,94 0,3464 406  2 54168,429687 1
42,46 470 857 228,49 393,22 47,12 25,14 4,94 0,4076 408  2 52958,210937 1
43,3 479 860 232,07 381,68 46,83 25,14 4,94 0,4663 409  2 52469,769531 1
44,08 508 848 230,35 369,22 48,07 25,14 4,94 0,5168 411  2 52021,945312 1
44,72 490 863 220,14 360,7 46,51 25,14 4,94 0,5652 411  2 51519,421875 1
45,25 481 860 220,73 347,87 46,77 25,14 4,94 0,6112 412  2 51057,039062 1
45,75 504 867 216,88 341,92 46,08 25,14 4,94 0,6492 412  2 50632,910156 1
46,07 424 857 212,38 341,92 47,1 25,14 4,94 0,7154 413  2 50304,578125 1
46,4 462 854 218,65 342,85 47,4 25,14 4,94 0,7454 413  2 49921,996094 1
46,67 489 863 211,88 335,39 46,53 25,14 4,94 0,7706 413  2 49316,125 1
46,9 498 866 214,11 329,42 46,26 25,14 4,94 0,7951 414  2 49032,753906 1
47,19 450 851 210,95 326,21 47,79 25,14 4,94 0,8167 414  2 48948,375 1
47,32 450 852 214,26 323,57 47,68 25,14 4,94 0,8353 414  3 48393,195312 1
47,37 458 853 211,59 321,82 47,52 25,14 4,94 0,8523 414  3 48201,84375 1
47,42 462 854 208,11 313,65 47,4 25,14 4,94 0,8697 414  3 47958,035156 1
47,51 431 845 205,8 314,61 48,44 25,14 4,94 0,8944 414  3 46817,847656 1
47,48 438 845 204,55 317,49 48,44 25,14 4,94 0,9049 414  3 46664,234375 1
47,52 457 853 202,35 309,22 47,56 25,14 4,94 0,9136 414  3 46460,980469 1
47,52 394 833 204,9 313,75 49,81 25,14 4,94 0,9209 414  3 46259,488281 1
36,17 91 537 287,13 571,93 69,32 25,14 4,94 0,0266 400  1 58634,90625 1
36,14 168 652 274,49 540,5 62,17 25,14 4,94 0,0269 400  1 57997,28125 1
36,54 266 769 250,95 475,6 55,63 25,14 4,94 0,0579 400  1 56762,75 1
38,17 328 811 244,16 451,75 52,52 25,14 4,94 0,2072 401  1 56091,148437 1
39,71 431 845 238,44 421,04 49,5 25,14 4,94 0,2796 403  2 55363,320312 1
41,07 412 846 230,12 408,13 48,29 25,14 4,94 0,3465 406  2 54375,53125 1
42,18 452 851 228,49 385,05 47,71 25,14 4,94 0,4071 408  2 53024,027344 1
43,16 452 851 231,92 391,36 47,71 25,14 4,94 0,4626 409  2 52599,136719 1
44,61 480 860 222,99 376,54 46,8 25,14 4,94 0,5132 410  2 52212,929687 1
45,2 508 869 223,44 357,78 45,95 25,14 4,94 0,561 411  2 51550,542969 1
45,61 449 850 220,06 349,76 47,81 25,14 4,94 0,6027 412  2 51148,851562 1
46,0 486 862 217,91 345,06 46,61 25,14 4,94 0,6431 412  2 50542,941406 1
46,37 476 859 219,02 340,88 46,92 25,14 4,94 0,7062 413  2 50393,699219 1
46,37 496 861 219,91 337,89 46,7 25,14 4,94 0,7353 413  2 49863,652344 1
46,66 442 848 214,84 329,09 48,05 25,14 4,94 0,7633 413  2 49344,640625 1
46,86 466 856 213,97 327,09 47,23 25,14 4,94 0,788 413  2 49259,1875 1
47,18 460 854 219,47 323,13 47,45 25,14 4,94 0,8081 413  2 48808,390625 1
47,32 455 852 212,24 322,37 47,6 25,14 4,94 0,8292 414  3 48586,070312 1
47,34 430 844 212,38 321,93 48,54 25,14 4,94 0,848 414  3 48558,421875 1
47,5 439 847 206,64 320,19 48,13 25,14 4,94 0,8622 414  3 48229,089844 1
47,51 460 854 207,13 320,41 47,44 25,14 4,94 0,8908 414  3 47823,648437 1
47,52 429 844 210,59 314,39 48,47 25,14 4,94 0,9008 414  3 46817,847656 1
47,5 458 853 205,66 315,67 47,5 25,14 4,94 0,9108 414  3 46460,980469 1
47,51 429 851 206,5 311,22 47,76 25,14 4,94 0,9208 414  3 46209,386719 1
36,18 98 530 281,17 570,77 69,82 25,14 4,94 0,0256 400  1 58554,4375 1
36,29 147 622 269,7 543,25 63,89 25,14 4,94 0,0257 400  1 58195,042969 1
36,29 275 778 251,37 480,45 55,16 25,14 4,94 0,0563 400  1 57028,292969 1
37,67 343 816 246,15 448,4 51,83 25,14 4,94 0,2068 401  1 56499,667969 1
39,27 406 837 237,23 430,99 49,3 25,14 4,94 0,2804 403  2 55291,578125 1
40,73 470 855 236,35 406,06 47,28 25,14 4,94 0,3487 406  2 53860,71875 1
41,9 460 854 230,98 386,62 47,4 25,14 4,94 0,4085 408  2 53288,925781 1
43,71 457 853 230,98 383,75 47,53 25,14 4,94 0,4619 409  2 52729,144531 1
44,37 493 864 225,8 371,1 46,39 25,14 4,94 0,5103 410  2 52373,160156 1
45,02 493 864 222,99 361,68 46,42 25,14 4,94 0,558 411  2 51706,726562 1
45,48 498 866 219,1 352,38 46,22 25,14 4,94 0,6019 412  2 51210,242187 1
45,94 464 855 216,0 346,11 47,28 25,14 4,94 0,6397 412  2 50996,015625 1
46,3 460 854 218,5 344,83 47,42 25,14 4,94 0,7095 413  2 50304,578125 1
46,61 445 849 216,3 340,07 46,7 25,14 4,94 0,7372 413  2 50453,292969 1
46,87 494 851 218,21 334,37 47,74 25,14 4,94 0,7632 413  2 49602,789062 1
47,03 449 850 213,68 329,76 47,77 25,14 4,94 0,7885 414  2 49660,523437 1
47,29 456 852 211,3 327,42 47,56 25,14 4,94 0,8116 414  2 49344,640625 1
47,29 441 848 208,68 320,73 48,05 25,14 4,94 0,8299 414  3 48613,75 1
47,45 442 858 211,09 323,57 47,04 25,14 4,94 0,8493 414  3 48641,460937 1
47,44 475 858 207,06 317,71 46,94 25,14 4,94 0,8642 414  3 48256,363281 1
47,54 449 850 208,68 317,17 47,77 25,14 4,94 0,8911 414  3 48147,453125 1
47,57 428 844 211,95 314,39 48,49 25,14 4,94 0,9034 414  3 47823,648437 1
47,62 479 860 207,62 311,22 46,83 25,14 4,94 0,9147 414  3 46460,980469 1
47,58 405 851 211,09 312,8 47,74 25,14 4,94 0,9237 414  3 46259,488281 1
36,19 94 550 287,13 579,34 68,44 25,14 4,94 0,0265 400  1 58594,644531 1
36,25 166 650 276,26 542,34 62,25 25,14 4,94 0,0262 400  1 58115,777344 1
37,15 274 777 256,27 495,81 55,2 25,14 4,94 0,0558 400  1 57296,328125 1
38,86 360 821 248,58 445,22 51,12 25,14 4,94 0,207 401  1 56649,703125 1
40,32 416 840 238,44 432,01 48,92 25,14 4,94 0,2797 403  2 55363,320312 1
41,55 460 850 234,44 408,55 47,81 25,14 4,94 0,3452 406  2 53860,71875 1
42,57 426 843 231,05 389,77 48,56 25,14 4,94 0,4061 408  2 53156,144531 1
43,46 450 851 230,27 386,88 47,74 25,14 4,94 0,4599 409  2 52631,578125 1
44,2 464 855 227,72 375,65 47,28 25,14 4,94 0,5113 410  2 52341,035156 1
44,88 500 860 223,21 355,37 46,77 25,14 4,94 0,5561 411  2 52053,679687 1
45,31 483 861 226,41 352,97 46,69 25,14 4,94 0,5988 412  2 51612,902344 1
45,85 477 859 216,96 345,53 46,85 25,14 4,94 0,6388 412  2 51087,605469 1
46,21 466 856 218,95 340,07 47,2 25,14 4,94 0,7065 413  2 50602,886719 1
46,51 486 862 215,2 337,67 46,59 25,14 4,94 0,7354 413  2 50423,476562 1
46,72 465 855 213,17 338,7 47,24 25,14 4,94 0,7642 413  2 49863,652344 1
47,02 459 853 221,03 327,65 47,45 25,14 4,94 0,786 413  2 49259,1875 1
47,32 466 856 209,31 326,87 47,21 25,14 4,94 0,8074 413  2 49174,03125 1
47,4 454 852 211,59 322,91 47,6 25,14 4,94 0,8257 413  3 48920,3125 1
47,51 455 848 209,67 324,56 47,98 25,14 4,94 0,8456 414  3 48530,804687 1
47,53 477 859 207,97 320,95 46,88 25,14 4,94 0,8599 414  3 48174,632812 1
47,63 469 857 208,18 316,53 47,12 25,14 4,94 0,8878 414  3 48039,03125 1
47,61 480 860 206,5 317,17 46,77 25,14 4,94 0,9005 414  3 48066,089844 1
47,61 457 853 206,22 312,8 47,52 25,14 4,94 0,9119 414  3 46562,386719 1
47,57 410 847 206,01 312,8 48,16 25,14 4,94 0,9219 414  3 46511,628906 1
36,26 99 547 287,91 583,27 68,62 25,14 4,94 0,0252 400  1 58877,644531 1
36,26 124 634 272,92 535,22 63,14 25,14 4,94 0,0244 400  1 58715,597656 1
36,7 271 775 252,99 484,7 55,31 25,14 4,94 0,0498 400  1 57257,882812 1
38,29 349 818 247,15 454,35 51,57 25,14 4,94 0,1969 401  1 56276,105469 1
39,86 393 832 240,22 427,93 49,77 25,14 4,94 0,2681 403  2 55543,5 1
41,19 465 855 233,57 413,69 47,23 25,14 4,94 0,3341 405  2 54168,429687 1
42,34 467 845 232,78 393,75 48,29 25,14 4,94 0,3945 407  2 53489,34375 1
43,94 498 861 230,04 387,67 46,69 25,14 4,94 0,4515 409  2 52761,746094 1
44,64 508 869 227,02 363,15 45,9 25,14 4,94 0,5029 410  2 52502,050781 1
45,17 477 859 220,51 358,51 46,86 25,14 4,94 0,5514 411  2 52085,453125 1
45,73 471 857 222,01 353,57 47,04 25,14 4,94 0,5942 411  2 51612,902344 1
45,73 486 855 223,44 342,85 47,26 25,14 4,94 0,6695 412  2 51057,039062 1
46,1 438 847 222,23 340,3 48,13 25,14 4,94 0,704 412  2 50874,402344 1
46,46 481 860 213,97 341,11 46,72 25,14 4,94 0,737 412  2 49951,21875 1
46,66 481 860 216,74 335,27 46,72 25,14 4,94 0,7688 413  2 50039,09375 1
47,04 482 861 213,75 330,88 46,69 25,14 4,94 0,7923 413  2 49545,191406 1
47,23 461 856 213,17 325,0 47,2 25,14 4,94 0,8141 413  2 49174,03125 1
47,35 471 857 216,08 327,98 47,04 25,14 4,94 0,8337 413  3 48920,3125 1
47,42 453 852 209,03 319,87 47,63 25,14 4,94 0,8508 413  3 48724,78125 1
47,52 430 844 211,59 313,86 48,41 25,14 4,94 0,8811 413  3 48530,804687 1
47,59 477 852 210,73 317,39 47,53 25,14 4,94 0,893 413  3 48669,203125 1
47,57 441 848 206,36 312,8 48,03 25,14 4,94 0,9065 413  3 48012,003906 1
47,58 421 842 206,99 314,29 48,72 25,14 4,94 0,915 413  3 46817,847656 1
47,6 435 846 209,31 315,35 48,23 25,14 4,94 0,926 413  3 46817,847656 1
36,37 101 550 286,26 576,99 68,39 25,14 4,94 0,0254 400  1 58837,050781 1
36,48 147 618 269,7 541,97 64,09 25,14 4,94 0,0249 400  1 58715,597656 1
36,48 285 788 253,25 489,14 54,59 25,14 4,94 0,0511 400  1 57528,089844 1
37,8 373 826 246,65 451,14 50,54 25,14 4,94 0,1964 401  1 56537,101562 1
39,4 395 833 238,12 424,47 49,69 25,14 4,94 0,2686 403  2 55507,371094 1
40,82 420 841 238,52 412,16 48,74 25,14 4,94 0,3331 405  2 54410,203125 1
41,97 423 840 229,96 397,5 48,92 25,14 4,94 0,3934 409  2 53522,894531 1
43,79 466 856 231,92 390,83 47,18 25,14 4,94 0,4516 411  2 52859,796875 1
44,47 486 859 227,56 370,48 46,86 25,14 4,94 0,5042 413  2 52599,136719 1
45,05 457 853 224,81 357,42 47,47 25,14 4,94 0,5519 415  2 52085,453125 1
45,59 477 860 218,95 357,78 46,7 25,14 4,94 0,597 416  2 51457,285156 1
46,0 495 865 223,21 343,2 46,26 25,14 4,94 0,6711 417  2 51271,78125 1
46,32 446 849 222,84 344,13 47,86 25,14 4,94 0,7039 418  2 50904,753906 1
46,65 445 849 214,33 338,92 47,89 25,14 4,94 0,7338 418  2 50483,140625 1
46,85 451 851 213,61 336,07 47,68 25,14 4,94 0,7593 418  2 49980,476562 1
47,06 488 848 216,44 330,65 47,98 25,14 4,94 0,7839 419  2 49602,789062 1
47,16 458 853 213,68 324,34 47,45 25,14 4,94 0,8056 419  2 49487,726562 1
47,38 455 852 214,33 325,11 47,53 25,14 4,94 0,8257 419  3 49117,421875 1
47,45 470 847 212,52 322,15 48,05 25,14 4,94 0,8424 419  3 48808,390625 1
47,5 439 862 209,03 320,08 46,56 25,14 4,94 0,8572 419  3 48586,070312 1
47,55 426 843 210,16 321,06 48,52 25,14 4,94 0,8843 419  3 48229,089844 1
47,54 432 845 210,02 316,42 48,33 25,14 4,94 0,8959 419  3 48256,363281 1
47,58 444 849 206,92 315,67 47,9 25,14 4,94 0,9079 419  3 46766,53125 1
47,61 449 850 209,6 319,0 47,74 25,14 4,94 0,916 419  3 46562,386719 1
36,43 101 551 289,47 579,14 68,3 25,14 4,95 0,0251 400  1 58999,769531 1
36,33 121 584 275,42 551,41 66,2 25,14 4,95 0,0242 400  1 58274,527344 1
37,26 263 781 251,97 487,16 54,94 25,14 4,95 0,119 400  1 57840,035156 1
38,94 359 821 246,98 456,05 51,09 25,14 4,95 0,1933 401  1 56499,667969 1
40,38 415 839 239,09 426,49 48,92 25,14 4,95 0,2637 403  2 55870,796875 1
41,61 471 857 237,8 412,99 47,0 25,14 4,95 0,3315 405  2 54514,480469 1
41,61 441 848 237,15 403,6 47,98 25,14 4,95 0,3943 409  2 54065,46875 1
43,56 496 849 230,9 387,53 47,84 25,14 4,95 0,4499 411  2 52925,367187 1
44,25 483 861 225,64 367,6 46,64 25,14 4,95 0,5011 413  2 52794,390625 1
44,95 487 862 226,26 357,66 46,5 25,14 4,95 0,5493 415  2 52244,898437 1
45,42 523 873 219,84 346,7 45,44 25,14 4,95 0,5939 416  2 52053,679687 1
45,85 496 867 218,43 340,3 46,08 25,14 4,95 0,6684 417  2 51395,300781 1
46,23 468 856 222,99 342,04 47,1 25,14 4,95 0,7 418  2 51210,242187 1
46,55 477 859 217,03 340,53 46,81 25,14 4,95 0,7303 418  2 50363,957031 1
46,83 476 859 216,44 338,12 46,86 25,14 4,95 0,7572 418  2 50009,765625 1
47,19 464 855 213,24 336,98 47,24 25,14 4,95 0,785 418  2 49776,394531 1
47,33 456 853 212,88 328,87 47,5 25,14 4,95 0,8069 419  2 49487,726562 1
47,36 478 859 216,74 323,13 46,8 25,14 4,95 0,8277 419  3 49117,421875 1
47,53 465 855 210,23 320,41 47,21 25,14 4,95 0,845 419  3 49004,59375 1
47,59 449 850 209,81 323,46 47,74 25,14 4,95 0,8756 419  3 48696,976562 1
47,63 448 846 210,45 317,6 48,23 25,14 4,95 0,8888 419  3 48448,144531 1
47,63 441 848 209,74 316,74 48,02 25,14 4,95 0,9005 419  3 48201,84375 1
47,64 431 845 211,52 314,5 48,36 25,14 4,95 0,9093 419  3 47877,3125 1
47,65 442 848 207,13 311,43 47,97 25,14 4,95 0,9214 419  3 46715,328125 1
36,36 84 522 288,89 588,63 70,22 25,14 4,95 0,0249 400  1 59122,402344 1
36,42 125 589 268,79 561,2 65,87 25,14 4,95 0,024 400  1 58999,769531 1
36,82 252 754 259,06 497,83 56,35 25,14 4,95 0,1141 400  1 58155,382812 1
38,39 342 815 243,91 456,36 51,82 25,14 4,95 0,1901 401  1 56914,183594 1
39,95 363 844 242,43 434,5 48,41 25,14 4,95 0,2619 403  2 55327,425781 1
41,31 426 843 237,48 415,8 48,52 25,14 4,95 0,3301 405  2 54689,167969 1
43,32 427 843 239,01 402,37 48,49 25,14 4,95 0,3912 409  2 54306,320312 1
44,02 465 855 229,81 382,32 47,2 25,14 4,95 0,4471 411  2 53455,835937 1
44,76 471 858 226,49 368,23 46,88 25,14 4,95 0,4977 413  2 53123,054687 1
44,76 492 864 228,18 359,73 46,34 25,14 4,95 0,5441 414  2 52405,324219 1
45,29 488 862 221,11 354,53 46,47 25,14 4,95 0,6281 416  2 52308,949219 1
45,8 489 863 224,27 352,38 46,44 25,14 4,95 0,6648 417  2 51612,902344 1
46,2 487 862 216,96 342,62 46,5 25,14 4,95 0,6989 417  2 50874,402344 1
46,5 478 862 218,87 340,07 46,55 25,14 4,95 0,7294 418  2 50542,941406 1
47,01 495 865 218,95 337,89 46,25 25,14 4,95 0,7561 418  2 50453,292969 1
47,21 480 857 212,88 336,75 47,0 25,14 4,95 0,7828 418  2 49747,375 1
47,37 422 842 214,77 330,43 48,66 25,14 4,95 0,8051 418  2 49951,21875 1
47,49 445 856 215,93 325,88 47,1 25,14 4,95 0,8243 418  3 49718,390625 1
47,51 464 855 210,52 321,93 47,21 25,14 4,95 0,8575 419  3 49230,769531 1
47,61 439 847 211,95 321,49 48,07 25,14 4,95 0,8701 419  3 48864,285156 1
