Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
1139 29772 3 582 884 210,31 154,51 63,03 5,32 0,0168 403 1 354693,46875 1
1139 29772 3 539 878 219,84 153,2 63,87 5,32 0,0168 403 1 354693,46875 1
1139 29772 3 539 878 219,84 153,2 63,87 5,32 0,0167 403 1 343970,4375 1
1139 28984 4 939 987 210,16 143,81 52,58 5,32 0,0167 403 1 343970,4375 1
1139 28984 4 939 987 210,16 143,81 52,58 5,32 0,019 403 1 334203,65625 1
1139 28306 4 2104 1237 205,59 132,86 38,48 5,32 0,019 403 1 334203,65625 1
1139 28306 4 2104 1237 205,59 132,86 38,48 5,32 0,0281 402 1 334203,65625 1
1140 28233 5 2762 1237 205,59 132,86 38,48 5,32 0,0281 402 1 326530,625 1
1140 28233 5 2762 1360 205,38 122,7 34,31 5,32 0,0451 402 1 326530,625 1
1139 28152 5 2762 1360 205,38 122,7 34,31 5,32 0,0451 402 1 321003,125 1
1139 28152 5 3021 1399 202,48 119,5 33,21 5,32 0,0451 402 1 321003,125 1
1139 28152 5 3021 1399 202,48 119,5 33,21 5,32 0,0664 403 1 322519,6875 1
1140 28092 5 2999 1395 204,9 115,33 33,32 5,32 0,0664 403 1 322519,6875 1
1140 28092 5 2999 1395 204,9 115,33 33,32 5,32 0,0898 403 1 319500,78125 1
1140 28042 5 2880 1375 204,34 116,08 33,87 5,32 0,0898 403 1 319500,78125 1
1140 28042 5 2880 1375 204,34 116,08 33,87 5,32 0,1143 404 1 319500,78125 1
1140 28001 5 2913 1375 204,34 116,08 33,87 5,32 0,1143 404 1 318606,09375 1
1140 28001 5 2913 1358 204,83 113,47 34,36 5,32 0,1394 405 1 318606,09375 1
1140 27972 5 2913 1358 204,83 113,47 34,36 5,32 0,1394 405 1 311625,0625 1
1140 27972 5 2947 1386 204,27 113,7 33,55 5,32 0,1394 405 1 311625,0625 1
1140 27972 5 2947 1386 204,27 113,7 33,55 5,32 0,1621 407 2 315659,6875 1
1140 27953 5 2849 1370 211,23 112,4 34,02 5,32 0,1621 407 2 315659,6875 1
1140 27953 5 2849 1370 211,23 112,4 34,02 5,32 0,1843 409 2 311909,84375 1
1140 27933 5 2819 1365 206,99 113,43 34,17 5,32 0,1843 409 2 311909,84375 1
1140 27933 5 2819 1365 206,99 113,43 34,17 5,32 0,2046 411 2 311909,84375 1
1139 27922 5 2766 1365 206,99 113,43 34,17 5,32 0,2046 411 2 313054,125 1
1139 27922 5 2766 1345 209,1 112,25 34,76 5,32 0,2255 413 2 313054,125 1
1139 27894 5 2766 1345 209,1 112,25 34,76 5,32 0,2255 413 2 311340,84375 1
1139 27894 5 2775 1357 208,89 109,85 34,39 5,32 0,2255 413 2 311340,84375 1
1139 27894 5 2775 1357 208,89 109,85 34,39 5,32 0,2451 416 2 312480,9375 1
1138 27874 5 2656 1337 208,53 111,83 35,02 5,32 0,2451 416 2 312480,9375 1
1138 27874 5 2656 1337 208,53 111,83 35,02 5,32 0,2627 419 2 310491,21875 1
1138 27866 5 2740 1351 209,81 110,59 34,57 5,32 0,2627 419 2 310491,21875 1
1138 27866 5 2740 1351 209,81 110,59 34,57 5,32 0,2767 422 2 310491,21875 1
1138 27861 5 2677 1351 209,81 110,59 34,57 5,32 0,2767 422 2 310209,03125 1
1138 27861 5 2677 1340 210,16 112,14 34,9 5,32 0,291 425 2 310209,03125 1
1138 27859 5 2677 1340 210,16 112,14 34,9 5,32 0,291 425 2 310491,21875 1
1138 27859 5 2786 1359 219,17 109,96 34,33 5,32 0,291 425 2 310491,21875 1
